"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,0.00,18.06,0.00,14.00,3.00,8.00,2.60,5.30,1.20,0.40,3.50,0.00,0.00,0.00,3.10,0.00,6.72,15.00,25.00,0.00,4.30,6.50,4.30,18.45,10.00,3.50,5.00,2.80,0.00,19.03,46.07,1.75,28.12,3.20,10.00,0.00,17.48,0.00,0.60,4.00,4.00,5.00,2.40,25.90,5.30,7.00,14.56,3.00,10.80,7.68,4.00,2.40,3.16,5.27,18.00,0.00,0.00,0.00,1.23,20.78,45.00,1.78,0.73,0.00,65.00,26.50,0.00,1.00,0.00,0.00,5.00,0.00,11.00
2.00,0.00,18.03,0.00,14.00,3.00,8.00,2.60,5.30,1.20,0.40,3.50,0.00,0.00,0.00,3.10,0.00,6.72,20.11,23.10,0.00,4.30,6.50,4.30,18.45,10.00,3.50,5.00,2.80,0.00,15.86,36.55,1.75,28.12,3.20,10.00,0.00,17.48,0.00,0.60,4.00,4.00,5.00,2.40,26.60,5.30,7.00,14.56,3.00,10.80,7.68,4.00,2.40,10.13,13.10,18.00,0.00,0.00,0.00,1.23,28.02,56.68,2.36,1.35,0.00,67.18,27.60,0.00,1.04,0.00,0.00,5.00,0.00,11.00
3.00,0.00,17.88,0.00,14.00,3.00,8.00,2.60,5.30,1.20,0.40,3.50,0.00,0.00,0.00,3.10,0.00,6.72,20.03,21.03,0.00,4.30,6.50,4.30,18.45,10.00,3.50,5.00,2.80,0.00,16.06,36.93,1.75,28.12,3.20,10.00,0.00,17.48,0.00,0.60,4.00,4.00,5.00,2.40,26.60,5.30,7.00,14.56,3.00,10.80,7.68,4.00,2.40,9.95,12.90,18.00,0.00,0.00,0.00,1.23,31.37,59.98,2.41,1.44,0.00,68.69,27.30,0.00,1.00,0.00,0.00,5.00,0.00,11.00
4.00,0.00,17.70,0.00,14.00,3.00,8.00,2.60,5.30,1.20,0.40,3.50,0.00,0.00,0.00,3.10,0.00,6.72,19.73,19.12,0.00,4.30,6.50,4.30,18.45,10.00,3.50,5.00,2.80,0.00,16.50,37.95,1.75,28.12,3.20,10.00,0.00,17.48,0.00,0.60,4.00,4.00,5.00,2.40,22.40,5.30,7.00,14.56,3.00,10.80,7.68,4.00,2.40,9.86,12.75,18.00,0.00,0.00,0.00,1.23,35.73,63.60,2.40,1.51,0.00,71.01,23.30,0.00,1.00,0.00,0.00,5.00,0.00,11.00
5.00,0.00,18.32,0.00,14.00,3.00,8.00,2.60,5.30,1.20,0.40,3.50,0.00,0.00,0.00,3.10,0.00,6.72,19.59,17.90,0.00,4.30,6.50,4.30,18.45,10.00,3.50,5.00,2.80,0.00,16.98,39.15,1.75,28.12,3.20,10.00,0.00,17.48,0.00,0.60,4.00,4.00,5.00,2.40,16.80,5.30,7.00,14.56,3.00,10.80,7.68,4.00,2.40,9.80,12.59,18.00,0.00,0.00,0.00,1.23,38.41,65.95,2.37,1.49,0.00,72.86,18.10,0.00,1.00,0.00,0.00,5.00,0.00,11.00
6.00,0.00,18.99,0.00,14.00,3.00,8.00,2.60,5.30,1.20,0.40,3.50,0.00,0.00,0.00,3.10,0.00,6.72,19.50,16.92,0.00,4.30,6.50,4.30,18.45,10.00,3.50,5.00,2.80,0.00,17.47,40.40,1.75,28.12,3.20,10.00,0.00,17.48,0.00,0.60,4.00,4.00,5.00,2.40,14.20,5.30,7.00,14.56,3.00,10.80,7.68,4.00,2.40,9.74,12.43,18.00,0.00,0.00,0.00,1.23,40.54,67.88,2.32,1.44,0.00,74.58,15.70,0.00,0.96,0.00,0.00,5.00,0.00,11.00
7.00,0.00,19.49,0.00,14.00,3.00,8.00,2.60,5.30,1.20,0.40,3.50,0.00,0.00,0.00,3.10,0.00,6.72,19.19,15.71,0.00,4.30,6.50,4.30,18.45,10.00,3.50,5.00,2.80,0.00,17.54,41.62,1.75,28.12,3.20,10.00,0.00,17.48,0.00,0.60,4.00,4.00,5.00,2.40,12.50,5.30,7.00,14.56,3.00,10.80,7.68,4.00,2.40,9.87,12.76,18.00,0.00,0.00,0.00,1.23,41.17,67.92,2.17,1.37,0.00,75.41,14.10,0.00,1.00,0.00,0.00,5.00,0.00,11.00
8.00,0.00,19.51,0.00,14.00,3.00,8.00,2.60,5.30,1.20,0.40,3.50,0.00,0.00,0.00,3.10,0.00,6.72,18.82,14.43,0.00,4.30,6.50,4.30,18.45,10.00,3.50,5.00,2.80,0.00,17.48,42.82,1.75,28.12,3.20,10.00,0.00,17.48,0.00,0.60,4.00,4.00,5.00,2.40,11.60,5.30,7.00,14.56,3.00,10.80,7.68,4.00,2.40,10.06,13.26,18.00,0.00,0.00,0.00,1.23,41.31,67.33,1.99,1.30,0.00,75.94,12.70,0.00,0.96,0.00,0.00,5.00,0.00,11.00
9.00,0.00,19.56,0.00,14.00,3.00,8.00,2.60,5.30,1.20,0.40,3.50,0.00,0.00,0.00,3.10,0.00,6.72,18.11,13.92,0.00,4.30,6.50,4.30,18.45,10.00,3.50,5.00,2.80,0.00,16.60,43.24,1.75,28.12,3.20,10.00,0.00,17.48,0.00,0.60,4.00,4.00,5.00,2.40,11.00,5.30,7.00,14.56,3.00,10.80,7.68,4.00,2.40,10.31,13.56,18.00,0.00,0.00,0.00,1.23,39.09,65.51,1.79,1.15,0.00,75.04,11.20,0.00,0.92,0.00,0.00,5.00,0.00,11.00
10.00,0.00,19.78,0.00,14.00,3.00,8.00,2.60,5.30,1.20,0.40,3.50,0.00,0.00,0.00,3.10,0.00,6.72,17.29,13.67,0.00,4.30,6.50,4.30,18.45,10.00,3.50,5.00,2.80,0.00,15.44,43.38,1.75,28.12,3.20,10.00,0.00,17.48,0.00,0.60,4.00,4.00,5.00,2.40,10.60,5.30,7.00,14.56,3.00,10.80,7.68,4.00,2.40,10.57,13.79,18.00,0.00,0.00,0.00,1.23,36.10,63.27,1.59,0.96,0.00,73.65,11.40,0.00,0.96,0.00,0.00,5.00,0.00,11.00
