"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,0.00,23.86,0.00,14.00,4.20,7.10,14.09,20.21,1.00,2.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,4.65,9.02,5.86,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,3.56,10.07,3.97,25.00,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,8.00,12.83,19.44,8.00,10.80,8.12,19.44,2.40,1.66,3.16,18.90,2.00,2.00,7.75,13.67,0.36,0.44,0.00,32.00,8.00,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.51,0.00,0.00
2.00,0.00,23.86,0.00,14.00,4.20,7.10,14.09,20.21,1.00,2.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,4.65,9.02,5.26,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,3.34,9.59,3.97,25.20,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,8.00,12.83,19.44,8.00,10.00,8.12,19.44,2.40,1.66,3.16,18.90,2.00,2.00,7.75,13.67,0.36,0.44,0.00,32.47,8.00,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.51,0.00,0.00
3.00,0.00,23.75,0.00,14.00,4.20,7.10,14.09,20.21,1.00,2.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,4.46,8.43,5.28,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,3.12,8.98,3.97,25.40,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,8.00,12.83,19.44,8.00,10.80,8.12,19.44,2.40,1.66,3.16,18.90,2.00,2.00,7.52,12.72,0.30,0.39,0.00,30.52,8.00,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.51,0.00,0.00
4.00,0.00,24.00,0.00,14.00,4.20,7.10,14.09,20.21,1.00,2.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,3.96,8.14,5.11,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,2.91,8.23,3.97,25.50,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,9.00,12.83,19.44,8.00,10.80,8.12,19.44,2.40,0.68,1.66,18.90,2.00,2.00,6.92,11.71,0.27,0.34,0.00,28.66,9.00,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.51,0.00,0.00
5.00,0.00,23.90,0.00,14.00,4.20,7.10,14.09,20.21,1.00,2.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,3.54,8.01,5.21,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,2.79,7.74,3.97,25.40,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,10.00,12.83,19.44,8.00,10.80,8.12,19.44,2.40,0.68,1.66,18.90,2.00,2.00,6.44,11.03,0.24,0.29,0.00,27.32,10.00,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.51,0.00,0.00
6.00,0.00,23.77,0.00,14.00,4.20,7.10,14.09,20.21,1.00,2.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,3.36,8.36,5.21,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,2.76,7.51,3.97,25.30,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,11.00,12.83,19.44,8.00,10.80,8.12,19.44,2.40,0.68,1.66,18.90,2.00,2.00,6.32,11.32,0.20,0.21,0.00,27.56,11.00,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.51,0.00,0.00
7.00,0.00,23.90,0.00,14.00,4.20,7.10,14.09,20.21,1.00,2.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,3.13,8.47,5.22,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,2.81,7.45,3.97,25.20,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,11.00,12.83,19.44,8.00,10.80,8.12,19.44,2.40,0.68,1.66,18.90,2.00,2.00,6.19,11.63,0.16,0.15,0.00,27.87,11.00,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.51,0.00,0.00
8.00,0.00,23.65,0.00,14.00,4.20,7.10,14.09,20.21,1.00,2.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,2.75,7.84,5.22,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,2.94,7.56,3.97,25.10,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,11.00,12.83,19.44,8.00,10.80,8.12,19.44,2.40,0.68,1.66,18.90,2.00,2.00,5.97,12.01,0.12,0.17,0.00,28.41,11.00,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.51,0.00,0.00
9.00,0.00,23.67,0.00,14.00,4.20,7.10,14.09,20.21,1.00,2.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,2.41,6.91,5.22,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,3.06,7.75,3.97,25.10,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,11.00,12.83,19.44,8.00,10.80,8.12,19.44,2.40,0.18,0.68,18.90,2.00,2.00,5.94,12.42,0.10,0.18,0.00,28.59,11.00,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.51,0.00,0.00
10.00,0.00,23.94,0.00,14.00,4.20,7.10,14.09,20.21,1.00,2.00,0.00,17.00,0.00,0.00,19.29,12.63,8.00,2.20,5.12,5.21,10.98,13.80,4.90,19.24,19.24,19.44,19.86,0.00,0.00,3.18,8.01,3.97,25.00,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,9.00,12.83,19.44,8.00,10.80,8.12,19.44,2.40,0.18,0.68,18.90,2.00,2.00,6.44,12.93,0.11,0.13,0.00,27.69,9.00,0.55,2.00,0.00,0.00,20.00,0.00,22.00,0.51,0.00,0.00
