"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,61.49,25.47,62.62,243.04,79.14,3.09,3.24,110.48,14.06,0.63,38.00,14.93,59.98,5.14,2.82,164.07,56.57,132.84,41.73,0.00,175.50,33.36,4.42,6.88,87.77,0.00,6.39,9.98,0.00,9.72,0.00,228.68,228.42,35.19,67.16,67.94,23.79,0.00,72.76,0.00,5.67,74.99,75.00,35.63,29.25,80.46,30.70,30.59,30.58,28.33,28.33,24.95,24.95,203.40,17.43,20.27
2.00,61.49,25.47,62.62,309.51,100.79,3.09,3.24,110.48,14.06,0.63,38.00,14.93,59.98,5.14,2.82,164.07,56.57,132.84,41.73,0.00,175.70,33.36,4.42,6.88,87.77,16.00,6.39,9.98,16.46,9.72,3.81,228.68,228.42,29.14,67.16,67.94,29.14,0.00,72.76,0.00,5.67,74.99,75.00,35.63,29.25,80.46,30.70,30.59,30.58,28.69,28.69,26.50,26.50,203.40,17.43,20.27
3.00,62.43,25.86,63.58,487.14,158.63,3.09,3.24,110.48,14.06,0.63,38.00,14.93,59.98,5.14,2.82,164.07,56.57,132.84,41.73,0.00,175.70,33.36,4.42,6.88,87.77,16.00,6.39,9.98,44.92,9.72,10.40,228.68,228.42,27.60,67.16,67.94,27.60,0.00,72.76,0.00,5.67,74.99,75.00,36.55,30.71,80.46,30.70,30.59,30.58,30.23,30.23,26.50,26.50,203.40,17.43,20.27
4.00,64.98,26.92,66.18,509.63,165.95,3.09,3.24,110.48,14.06,0.63,38.00,14.93,59.98,5.14,2.82,164.07,56.57,132.84,41.73,0.00,175.70,33.36,4.42,6.88,87.77,16.00,6.39,9.98,55.88,9.72,12.94,228.68,228.42,25.63,67.16,67.94,25.63,0.00,72.76,0.00,5.67,74.99,75.00,38.92,34.81,80.46,30.70,30.59,30.58,32.19,32.19,26.50,26.50,203.40,17.43,20.27
5.00,65.59,27.17,66.80,511.75,166.64,3.09,3.24,110.48,14.06,0.63,38.00,14.93,59.98,5.14,2.82,164.07,56.57,132.84,41.73,18.22,175.70,33.36,4.42,6.88,87.77,16.00,6.39,9.98,62.81,9.72,14.54,228.68,228.42,52.84,67.16,67.94,21.61,0.00,72.76,0.00,5.67,74.99,75.00,39.45,35.82,80.46,30.70,30.59,30.58,20.60,20.60,35.22,35.22,203.40,17.43,20.27
6.00,63.20,29.98,67.20,519.99,169.32,3.09,3.24,110.48,14.06,0.63,38.00,14.93,59.98,5.14,2.82,164.07,56.57,132.84,41.73,22.64,175.70,33.36,4.42,6.88,87.77,16.00,6.39,9.98,70.45,9.72,16.31,228.68,228.42,52.84,67.16,67.94,21.61,0.00,72.76,0.00,5.67,74.99,75.00,37.29,31.92,80.46,30.70,30.59,30.58,20.60,20.60,52.58,52.57,203.40,17.43,20.27
7.00,58.63,29.98,67.20,522.65,170.19,3.09,3.24,110.48,14.06,0.63,38.00,14.93,59.98,5.14,2.82,164.07,56.57,132.84,41.73,24.33,175.89,33.36,4.42,6.88,87.77,16.00,6.39,9.98,77.25,9.72,17.89,228.68,228.42,20.60,67.16,67.94,26.78,0.00,72.76,0.00,5.67,74.99,75.00,33.58,26.25,80.46,30.70,30.59,30.58,39.97,39.97,0.00,110.32,203.40,17.43,20.27
8.00,56.71,29.98,67.20,504.54,164.29,3.09,3.24,110.48,14.06,0.63,38.00,14.93,59.98,5.14,2.82,164.07,56.57,132.84,41.73,21.84,175.70,33.36,4.42,6.88,87.77,16.00,6.39,9.98,74.07,9.72,17.15,228.68,228.42,20.60,67.16,67.94,26.78,0.00,72.76,0.00,5.67,74.99,75.00,31.65,23.73,80.46,30.70,30.59,30.58,59.34,20.60,0.00,110.32,203.40,17.43,20.27
9.00,52.80,29.98,67.20,465.94,151.73,3.09,3.24,110.48,14.06,0.63,38.00,14.93,59.98,5.14,2.82,164.07,56.57,132.84,41.73,13.22,175.50,33.36,4.42,6.88,87.77,16.00,6.39,9.98,56.36,9.72,13.05,228.68,228.42,33.91,67.16,67.94,20.60,0.00,72.76,0.00,5.67,74.99,76.38,38.09,0.00,80.46,30.70,30.59,30.58,36.40,36.40,0.00,0.00,203.40,17.43,20.27
10.00,53.49,29.98,67.20,453.08,147.54,3.09,3.24,110.48,14.06,0.63,38.00,14.93,59.98,5.14,2.82,164.07,56.57,132.84,41.73,13.39,175.89,33.36,4.42,6.88,87.77,16.00,6.39,9.98,59.18,9.72,13.70,228.68,228.42,27.19,67.16,67.94,27.19,0.00,72.76,0.00,5.67,74.99,75.00,28.84,20.60,80.46,30.70,30.59,30.58,36.46,36.46,27.79,0.00,203.40,17.43,20.27
11.00,52.28,29.98,67.20,434.19,141.39,3.09,3.24,110.48,14.06,0.63,38.00,14.93,59.98,5.14,2.82,164.07,56.57,132.84,41.73,12.28,175.51,33.36,4.42,6.88,87.77,16.00,6.39,9.98,54.70,9.72,12.66,228.68,228.42,34.17,67.16,67.94,20.60,0.00,72.76,0.00,5.67,74.99,75.00,37.56,0.00,80.46,30.70,30.59,30.58,36.27,36.27,0.00,0.00,203.40,17.43,20.27
12.00,52.75,29.98,67.20,447.35,145.67,3.09,3.24,110.48,14.06,0.63,38.00,14.93,59.98,5.14,2.82,164.07,56.57,132.84,41.73,15.67,175.70,33.36,4.42,6.88,87.77,16.00,6.39,9.98,58.34,9.72,13.51,228.68,228.42,31.21,67.16,67.94,20.60,0.00,72.76,0.00,5.67,74.99,76.38,41.95,0.00,80.46,30.70,30.59,30.58,37.75,37.75,0.00,0.00,203.40,17.43,20.27
13.00,55.34,29.98,67.20,478.34,155.76,3.09,3.24,110.48,14.06,0.63,38.00,14.93,59.98,5.14,2.82,164.07,56.57,132.84,41.73,21.40,175.88,33.36,4.42,6.88,87.77,16.00,6.39,9.98,68.53,9.72,15.87,228.68,228.42,50.27,67.16,67.94,20.60,0.00,72.76,0.00,5.67,74.99,76.38,49.43,0.00,80.46,30.70,30.59,30.58,20.60,35.84,53.00,0.00,203.40,17.43,20.27
14.00,56.70,29.98,67.20,491.45,160.03,3.09,3.24,110.48,14.06,0.63,38.00,14.93,59.98,5.14,2.82,164.07,56.57,132.84,41.73,21.46,175.52,33.36,4.42,6.88,87.77,16.00,6.39,9.98,69.14,9.72,16.01,228.68,228.42,24.03,67.16,67.94,24.03,0.00,72.76,0.00,5.67,74.99,76.38,52.65,0.00,80.46,30.70,30.59,30.58,55.09,24.17,53.00,0.00,203.40,17.43,20.27
15.00,59.66,29.98,67.20,529.79,172.52,3.09,3.24,110.48,14.06,0.63,38.00,14.93,59.98,5.14,2.82,164.07,56.57,132.84,41.73,0.00,175.89,33.36,4.42,6.88,87.77,16.00,6.39,9.98,75.25,9.72,17.42,228.68,228.42,20.60,67.16,67.94,27.08,0.00,72.76,0.00,5.67,74.99,75.00,33.93,26.74,80.46,30.70,30.59,30.58,39.82,39.82,55.07,0.00,203.40,17.43,20.27
16.00,58.82,29.98,67.20,543.64,177.03,3.09,3.24,110.48,14.06,0.63,38.00,14.93,59.98,5.14,2.82,164.07,56.57,132.84,41.73,27.46,175.51,33.36,4.42,6.88,87.77,16.00,6.39,9.98,76.15,9.72,17.63,228.68,228.42,30.58,67.16,67.94,20.60,0.00,72.76,0.00,5.67,74.99,76.38,32.70,25.07,80.46,30.70,30.59,30.58,20.60,55.53,50.94,0.00,203.40,17.43,20.27
17.00,60.15,29.98,67.20,570.03,185.62,3.09,3.24,110.48,14.06,0.63,38.00,14.93,59.98,5.14,2.82,164.07,95.87,132.84,41.73,18.00,175.70,33.36,4.42,6.88,87.77,16.00,6.39,9.98,81.24,9.72,18.81,228.68,228.42,29.24,67.16,67.94,20.60,0.00,106.25,0.00,5.67,74.99,76.38,36.16,30.08,80.46,30.70,30.59,30.58,20.60,85.00,53.00,0.00,203.40,17.43,20.27
18.00,64.55,29.98,67.20,602.24,196.11,3.09,3.24,110.48,14.06,0.63,38.00,14.93,59.98,5.14,2.82,164.07,95.42,132.84,41.73,18.00,175.89,33.36,4.42,6.88,87.77,16.00,6.39,9.98,85.48,9.72,19.79,228.68,228.42,67.57,67.16,67.94,20.60,0.00,104.40,92.82,5.67,74.99,76.38,38.53,34.10,80.46,30.70,30.59,30.58,20.60,44.79,27.28,27.28,203.40,17.43,20.27
19.00,66.53,29.98,67.20,621.99,202.54,3.09,3.24,110.48,14.06,0.63,38.00,14.93,77.98,5.14,2.82,164.07,95.50,132.84,41.73,18.00,175.70,33.36,4.42,6.88,87.77,16.00,6.39,9.98,85.48,9.72,19.79,228.68,228.42,29.24,67.16,67.94,20.60,132.01,138.94,0.00,5.67,74.99,76.38,40.25,37.39,80.46,30.70,30.59,30.58,20.60,85.00,31.63,31.63,203.40,17.43,20.27
20.00,58.51,29.98,67.20,621.99,202.54,3.09,3.24,110.48,14.06,0.63,38.00,14.93,111.13,5.14,2.82,164.07,100.51,132.84,41.73,18.00,175.50,33.36,4.42,6.88,87.77,16.00,6.39,9.98,85.48,9.72,19.79,228.68,228.42,67.57,67.16,67.94,20.65,139.92,146.03,0.00,5.67,74.99,76.38,57.34,0.00,80.46,30.70,30.59,30.58,44.74,20.60,20.60,20.60,203.40,17.43,20.27
21.00,63.20,29.98,67.20,621.99,202.54,3.09,3.24,110.48,14.06,0.63,38.00,14.93,133.85,5.14,2.82,164.07,102.30,132.84,41.73,18.00,175.70,33.36,4.42,6.88,87.77,16.00,6.39,9.98,85.48,9.72,19.79,228.68,228.42,29.24,67.16,67.94,20.60,179.72,183.92,0.00,5.67,74.99,76.38,37.29,31.92,80.46,30.70,30.59,30.58,20.60,85.00,32.48,32.48,203.40,17.43,20.27
22.00,67.98,29.98,67.20,621.99,202.54,3.09,3.24,110.48,14.06,0.63,38.00,14.93,142.44,5.14,2.82,164.07,100.73,132.84,41.73,18.00,175.85,33.36,4.42,6.88,87.77,16.00,6.39,9.98,85.48,9.72,19.79,228.68,228.42,67.57,67.16,67.94,20.60,145.37,150.98,145.41,5.67,74.99,76.38,41.45,39.87,80.46,30.70,30.59,30.58,20.60,44.79,96.58,96.54,203.40,17.43,20.27
23.00,69.93,29.98,67.20,621.99,202.54,3.09,3.24,110.48,14.06,0.63,38.00,14.93,142.44,5.14,2.82,164.07,96.91,132.84,41.73,18.00,175.55,33.36,4.42,6.88,87.77,16.00,6.39,9.98,85.48,9.72,19.79,228.68,228.42,35.12,67.16,67.94,35.12,150.56,155.77,150.61,5.67,74.99,76.38,42.74,43.28,80.46,30.70,30.59,30.58,20.60,85.00,91.77,91.73,203.40,17.43,20.27
24.00,71.97,29.98,67.20,621.99,202.54,3.09,3.24,110.48,14.06,0.63,38.00,14.93,142.44,5.14,2.82,164.07,95.86,132.84,41.73,18.00,175.70,33.36,4.42,6.88,87.77,16.00,6.39,9.98,85.48,9.72,19.79,228.68,228.42,48.86,67.16,67.94,21.38,156.84,160.99,156.90,5.67,74.99,76.38,44.44,47.00,80.46,30.70,30.59,30.58,85.00,20.60,100.50,100.45,203.40,17.43,20.27
25.00,74.04,29.98,67.20,621.99,202.54,3.09,3.24,110.48,14.06,0.63,38.00,14.93,142.44,5.14,2.82,164.07,94.98,132.84,41.73,18.00,175.70,33.36,4.42,6.88,87.77,16.00,6.39,9.98,85.48,9.72,19.79,228.68,228.42,48.86,67.16,67.94,21.38,164.43,168.59,164.50,5.67,74.99,76.38,45.91,50.16,80.46,30.70,30.59,30.58,85.00,20.60,106.95,106.90,203.40,17.43,20.27
26.00,76.80,29.98,67.20,621.99,202.54,3.09,3.24,110.48,14.06,0.63,38.00,14.93,142.44,5.14,2.82,164.07,89.56,132.84,41.73,18.00,175.77,33.36,4.42,6.88,87.77,16.00,6.39,9.98,85.48,9.72,19.79,228.68,228.42,35.12,67.16,67.94,35.12,177.41,181.59,177.48,5.67,74.99,76.38,48.80,55.67,80.46,30.70,30.59,30.58,20.60,85.00,110.37,110.32,203.40,17.43,20.27
27.00,77.09,29.98,67.20,621.99,202.54,3.09,3.24,110.48,14.06,0.63,38.00,14.93,142.44,5.14,2.82,164.07,92.03,132.84,41.73,18.00,175.82,33.36,4.42,6.88,87.77,16.00,6.39,9.98,85.48,9.72,19.79,228.68,228.42,35.12,67.16,67.94,35.12,177.94,182.15,178.00,5.67,74.99,76.38,48.78,55.62,80.46,30.70,30.59,30.58,20.60,85.00,110.37,110.32,203.40,17.43,20.27
28.00,74.41,29.98,67.20,621.99,202.54,3.09,3.24,110.48,14.06,0.63,38.00,14.93,142.44,5.14,2.82,164.07,90.43,132.84,41.73,18.00,175.70,33.36,4.42,6.88,87.77,16.00,6.39,9.98,85.48,9.72,19.79,228.68,228.42,48.86,67.16,67.94,21.38,176.63,180.86,176.70,5.67,74.99,76.38,46.41,51.18,80.46,30.70,30.59,30.58,85.00,20.60,106.19,106.14,203.40,17.43,20.27
29.00,69.43,29.98,67.20,621.99,202.54,3.09,3.24,110.48,14.06,0.63,38.00,14.93,141.61,5.14,2.82,164.07,87.60,132.84,41.73,18.00,175.70,33.36,4.42,6.88,87.77,16.00,6.39,9.98,85.48,9.72,19.79,228.68,228.42,48.58,67.16,67.94,21.32,165.43,169.59,165.49,5.67,74.99,75.00,42.28,42.26,80.46,30.70,30.59,30.58,26.78,85.00,80.43,80.40,203.40,17.43,20.27
30.00,64.92,29.98,67.20,621.99,202.54,3.09,3.24,110.48,14.06,0.63,38.00,14.93,142.06,5.14,2.82,164.07,85.29,132.84,41.73,18.00,175.70,33.36,4.42,6.88,87.77,16.00,6.39,9.98,85.48,9.72,19.79,228.68,228.42,52.89,67.16,67.94,23.18,154.06,159.04,154.12,5.67,74.99,75.00,36.94,32.26,80.46,30.70,30.59,30.58,20.60,85.00,0.00,72.90,203.40,17.43,20.27
31.00,61.30,29.98,67.20,621.99,202.54,3.09,3.24,110.48,14.06,0.63,38.00,14.93,132.36,5.14,2.82,164.07,83.43,132.84,41.73,18.00,175.70,33.36,4.42,6.88,87.77,16.00,6.39,9.98,83.08,9.72,19.24,228.68,228.42,52.68,67.16,67.94,23.40,129.87,137.04,129.90,5.67,74.99,75.00,36.93,32.27,80.46,30.70,30.59,30.58,85.00,20.60,0.00,0.00,203.40,17.43,20.27
32.00,65.09,29.98,67.20,621.99,202.54,3.09,3.24,110.48,14.06,0.63,38.00,14.93,117.15,5.14,2.82,164.07,80.87,132.84,41.73,18.00,175.70,33.36,4.42,6.88,87.77,16.00,6.39,9.98,42.90,9.72,9.93,228.68,228.42,34.95,67.16,67.94,34.95,0.00,144.97,140.84,5.67,74.99,75.00,37.00,32.20,80.46,30.70,30.59,30.58,26.78,85.00,0.00,0.00,203.40,17.43,20.27
