"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,62.67,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,18.87,14.92,85.87,5.13,2.82,133.33,86.78,79.98,0.00,29.60,73.79,18.00,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,144.33,144.33,21.00,67.10,47.63,67.33,153.42,75.35,153.47,2.01,67.01,67.01,43.46,28.10,32.75,10.31,10.31,0.00,0.00,87.27,68.45,0.00,0.00
2.00,58.59,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,18.87,14.92,94.84,5.13,2.82,133.33,93.10,79.98,0.00,12.00,73.79,18.00,1.97,6.88,43.67,0.00,6.39,9.00,78.22,4.43,18.09,144.33,144.33,21.00,61.54,62.27,61.75,137.90,75.31,137.94,2.01,67.01,63.54,26.94,26.93,32.75,10.31,10.31,0.00,0.00,87.27,77.18,24.21,0.00
3.00,67.35,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,18.87,14.92,106.72,5.13,2.82,133.33,97.14,79.98,0.00,19.99,73.79,18.00,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,144.33,0.00,21.00,66.74,57.66,51.50,181.36,77.34,181.43,2.01,67.41,54.95,44.83,34.89,32.75,10.31,10.31,0.00,0.00,87.27,109.85,98.12,0.00
4.00,69.74,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,18.87,14.92,109.56,5.13,2.82,133.33,96.22,79.98,0.00,19.54,73.79,18.00,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,153.44,0.00,21.00,67.10,67.88,43.56,184.17,78.10,184.23,2.01,71.15,60.43,39.42,46.35,32.75,10.31,10.31,0.00,0.00,87.27,110.26,110.22,0.00
5.00,76.22,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,18.87,14.92,114.07,5.13,2.82,133.33,95.57,79.98,0.00,31.13,73.79,18.00,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,159.00,0.00,21.00,0.00,53.40,53.40,184.17,77.67,184.23,2.60,74.91,76.30,47.77,58.16,32.75,14.82,14.81,0.00,0.00,87.27,110.26,110.22,0.00
6.00,71.33,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,18.87,14.92,112.62,5.13,2.82,133.33,94.42,79.98,0.00,29.90,73.79,0.00,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,155.61,0.00,21.00,66.01,66.79,66.24,184.17,77.67,184.23,2.59,71.92,69.92,46.33,44.51,32.75,29.45,0.00,0.00,0.00,87.27,80.10,110.22,0.00
7.00,68.81,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,18.87,14.92,110.98,5.13,2.82,133.33,93.64,79.98,0.00,26.91,73.79,0.00,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,151.17,0.00,21.00,66.48,67.26,48.14,183.44,99.42,183.50,2.01,72.79,56.12,43.16,40.25,32.75,10.31,10.31,0.00,0.00,87.27,98.39,109.80,0.00
8.00,65.90,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,18.87,14.92,108.10,5.13,2.82,133.33,90.28,79.98,0.00,4.12,73.79,0.00,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,144.33,144.33,21.00,67.10,67.88,38.33,184.17,84.97,184.23,2.01,0.00,66.99,41.33,34.72,32.75,10.31,10.31,0.00,0.00,87.27,98.24,84.57,0.00
9.00,75.28,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,18.87,14.92,108.14,5.13,2.82,133.33,88.70,79.98,0.00,24.00,73.79,0.00,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,0.00,158.79,21.00,67.10,67.88,67.33,184.17,101.43,184.23,2.48,0.00,66.99,46.15,53.66,32.75,13.88,13.87,0.00,0.00,87.27,73.54,110.22,0.00
10.00,72.63,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,18.87,14.92,101.46,5.13,2.82,133.33,84.70,79.98,0.00,14.98,73.79,0.00,1.97,6.88,43.67,0.00,6.39,9.00,85.48,4.43,19.77,0.00,148.00,21.00,64.24,65.01,64.47,184.17,77.67,184.23,1.46,0.00,66.02,44.67,48.41,32.75,12.09,0.00,0.00,0.00,87.27,110.26,110.22,0.00
11.00,78.57,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,18.87,14.92,107.60,5.13,2.82,133.33,82.40,79.98,0.00,26.30,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,85.48,4.43,19.77,0.00,164.75,21.00,32.16,32.20,22.03,184.17,135.28,184.23,0.00,0.00,66.99,48.54,59.59,32.75,0.00,0.00,0.00,0.00,85.00,110.26,110.22,0.00
12.00,68.13,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,18.87,14.92,88.31,5.13,2.82,133.33,76.86,79.98,0.00,16.88,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,85.48,4.43,19.77,0.00,144.33,21.00,61.54,62.27,61.75,184.17,79.92,184.23,0.00,0.00,0.00,45.28,36.42,32.75,0.00,0.00,0.00,0.00,87.27,78.87,102.00,0.00
13.00,66.61,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,18.87,14.92,80.97,5.13,2.82,133.33,73.56,79.98,0.00,34.02,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,76.64,4.43,17.73,0.00,150.52,21.00,54.46,55.38,55.38,175.97,119.32,176.03,0.00,0.00,0.00,41.55,31.49,32.75,0.00,0.00,0.00,0.00,85.00,28.68,21.03,0.00
14.00,78.57,29.95,67.13,635.88,206.86,3.76,0.00,89.29,17.56,0.45,18.87,14.92,98.06,5.13,2.82,133.33,76.21,79.98,0.00,14.98,73.79,0.00,1.97,6.88,43.67,0.00,6.39,0.00,83.13,4.43,19.23,0.00,144.33,21.00,0.00,33.09,0.00,0.00,87.30,0.00,0.00,74.91,75.00,48.90,59.23,32.75,0.00,0.00,0.00,0.00,85.00,110.26,63.20,0.00
