"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,65.98,27.31,67.13,643.66,219.88,7.22,2.03,70.52,17.04,1.78,27.75,14.92,60.00,0.00,5.13,2.82,141.51,58.75,65.00,33.05,34.48,110.47,15.83,4.04,6.88,76.92,0.00,6.39,9.98,73.27,4.43,16.95,144.61,0.00,23.30,67.10,23.30,0.00,95.13,101.12,95.13,5.67,0.00,48.54,36.47,39.79,45.10,30.67,30.56,30.55,56.00,26.21,110.26,0.00,55.91
2.00,66.28,27.43,67.13,643.66,219.88,7.22,2.03,73.19,17.04,1.78,27.75,14.92,60.00,0.00,5.13,2.82,141.51,59.55,65.00,33.05,34.48,113.72,15.83,4.04,6.88,76.92,0.00,6.39,9.98,76.91,4.43,17.79,149.38,0.00,23.30,67.10,23.30,0.00,96.49,102.49,96.49,5.67,0.00,48.54,36.76,40.24,45.10,30.67,30.56,30.55,56.00,26.21,110.26,0.00,56.30
3.00,67.08,27.76,67.13,643.66,219.88,7.22,2.03,75.18,17.04,1.78,27.75,14.92,60.00,0.00,5.13,2.82,141.51,59.47,65.00,33.05,34.48,116.64,15.83,4.04,6.88,76.92,0.00,6.39,9.98,80.68,4.43,18.66,150.66,0.00,23.30,67.10,23.30,0.00,146.28,156.87,0.00,5.67,0.00,48.54,38.58,43.15,45.10,30.67,30.56,30.55,56.00,37.86,110.26,0.00,58.01
4.00,65.99,27.31,67.13,643.66,219.88,7.22,2.03,72.74,17.04,1.78,27.75,14.92,60.00,0.00,5.13,2.82,141.51,59.33,65.00,33.05,34.48,112.70,15.83,4.04,6.88,76.92,0.00,6.39,9.98,77.93,4.43,18.03,148.13,0.00,23.30,67.10,23.30,0.00,144.77,155.17,0.00,5.67,0.00,48.54,37.30,41.08,45.10,30.67,30.56,30.55,56.00,37.86,110.26,0.00,58.63
5.00,65.98,27.31,67.13,643.66,219.88,7.22,2.03,70.52,17.04,1.78,27.75,14.92,60.00,0.00,5.13,2.82,141.51,57.01,65.00,33.05,34.48,100.00,15.83,4.04,6.88,76.92,0.00,6.39,9.98,64.20,4.43,14.85,144.33,0.00,23.30,67.10,23.30,0.00,136.08,145.30,0.00,5.67,0.00,48.54,36.47,39.79,45.10,30.67,30.56,30.55,56.00,37.86,110.26,0.00,55.94
6.00,65.98,27.31,67.13,643.66,219.88,7.22,2.03,70.52,17.04,1.78,27.75,14.92,60.00,0.00,5.13,2.82,141.51,54.25,65.00,33.05,34.48,100.00,15.83,4.04,6.88,76.92,0.00,6.39,9.98,46.61,4.43,10.78,144.33,0.00,23.30,67.10,23.30,0.00,122.41,129.92,0.00,5.67,0.00,45.00,34.54,36.92,45.10,30.67,30.56,30.55,56.00,37.86,110.26,0.00,51.85
7.00,65.98,27.31,67.13,643.66,219.88,7.22,2.03,70.52,17.04,1.78,27.75,14.92,60.00,0.00,5.13,2.82,141.51,52.56,65.00,33.05,34.48,100.00,15.83,4.04,6.88,76.92,0.00,6.39,9.98,51.68,4.43,11.95,144.33,0.00,23.30,67.10,23.30,0.00,126.14,134.08,0.00,5.67,0.00,45.00,38.33,42.74,45.10,30.67,30.56,30.55,56.00,37.86,110.26,0.00,53.64
8.00,65.98,27.31,67.13,643.66,219.88,7.22,2.03,70.52,17.04,1.78,27.75,14.92,60.00,0.00,5.13,2.82,141.51,54.56,65.00,33.05,34.48,100.00,15.83,4.04,6.88,76.92,0.00,6.39,9.98,57.14,4.43,13.22,144.33,0.00,23.30,67.10,23.30,0.00,133.84,142.75,0.00,5.67,0.00,48.13,34.54,36.92,45.10,30.67,30.56,30.55,56.00,37.86,110.26,0.00,58.66
9.00,72.37,29.95,67.13,643.66,219.88,7.22,2.03,88.96,17.04,1.78,27.75,14.92,60.00,0.00,5.13,2.82,141.51,62.94,65.00,33.05,34.48,144.33,15.83,4.04,6.88,76.92,0.00,6.39,9.98,85.48,4.43,19.77,185.93,0.00,67.50,67.10,67.88,0.00,0.00,197.14,0.00,5.67,0.00,48.54,44.41,52.84,45.10,30.67,30.56,30.55,56.00,21.84,110.26,0.00,86.16
10.00,70.00,28.97,67.13,643.66,219.88,7.22,2.03,82.41,17.04,1.78,27.75,14.92,60.00,0.00,5.13,2.82,141.51,61.91,65.00,33.05,34.48,121.03,15.83,4.04,6.88,76.92,0.00,6.39,9.98,85.48,4.43,19.77,158.18,0.00,67.50,67.10,67.88,0.00,173.32,186.13,0.00,5.67,0.00,48.54,40.34,46.09,45.10,30.67,30.56,30.55,56.00,35.07,110.26,0.00,73.50
