"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,14.79,23.85,8.27,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,15.17,14.75,17.49,0.00,8.00,8.96,36.91,7.50,9.80,15.16,5.00,20.00,19.24,19.44,19.44,1.40,10.03,21.31,68.35,3.46,24.63,19.44,18.46,92.40,17.88,5.26,0.00,19.44,19.44,19.44,2.40,108.00,12.83,19.92,8.20,10.70,8.49,17.49,0.00,7.19,6.66,18.00,0.63,1.00,100.50,120.60,5.00,7.53,33.00,97.50,121.11,0.20,2.00,73.50,201.30,11.00,200.00,22.00,0.23,5.55
2.00,12.68,23.94,6.13,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,13.34,13.52,17.49,0.00,8.00,9.80,37.62,7.50,9.80,15.16,5.00,20.00,19.24,19.44,19.44,1.40,8.69,21.61,69.36,3.46,24.72,19.44,18.46,70.00,17.88,4.39,0.00,19.44,19.44,19.44,2.40,110.80,12.83,19.92,8.20,10.70,8.49,17.49,0.00,6.20,5.12,18.00,0.59,1.00,98.30,118.60,4.96,7.35,32.33,96.40,123.58,0.10,2.00,68.20,201.30,11.00,190.00,22.00,0.19,4.65
3.00,9.76,23.81,3.76,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,11.13,12.00,17.49,0.00,8.00,10.49,38.34,7.50,9.80,15.16,5.00,20.00,19.24,19.44,19.44,1.40,7.03,21.83,70.11,3.46,25.02,19.44,18.46,60.00,17.88,4.01,0.00,19.44,19.44,19.44,2.40,113.40,12.83,19.92,8.20,10.70,8.49,17.49,0.00,5.30,3.67,18.00,0.50,1.00,94.50,115.40,4.84,7.21,25.60,95.20,126.19,0.10,2.00,60.20,180.00,11.00,180.00,22.00,0.16,3.76
4.00,6.02,23.97,2.42,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,8.19,10.29,17.49,0.00,8.00,10.75,39.10,7.50,9.80,15.16,5.00,20.00,19.24,19.44,19.44,1.40,5.68,21.79,70.10,3.46,25.06,19.44,18.46,25.00,17.88,3.29,0.00,19.44,19.44,19.44,2.40,115.20,12.83,19.92,8.20,10.70,8.49,17.49,0.00,4.66,2.52,18.00,0.36,1.00,89.00,111.00,4.48,7.17,21.48,93.60,129.23,0.10,2.00,37.60,135.00,11.00,140.00,22.00,0.12,3.55
5.00,2.51,23.75,1.69,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,5.45,8.67,17.49,0.00,8.00,10.76,39.69,7.50,9.80,15.16,5.00,20.00,19.24,19.44,19.44,1.40,4.62,21.67,69.76,3.46,24.98,19.44,18.46,11.40,17.88,2.30,0.00,19.44,19.44,19.44,2.40,117.20,12.83,19.92,8.20,10.70,8.49,17.49,0.00,4.10,1.61,18.00,0.31,1.00,82.30,104.60,4.16,7.03,17.77,91.50,131.18,0.10,2.00,16.40,60.00,11.00,80.00,22.00,0.09,3.34
6.00,0.64,23.76,1.04,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,1.56,6.56,17.49,0.00,8.00,10.02,39.73,7.50,9.80,15.16,5.00,20.00,19.24,19.44,19.44,1.40,2.98,21.30,68.47,3.46,25.22,19.44,18.46,5.30,17.88,1.53,0.00,19.44,19.44,19.44,2.40,118.60,12.83,19.92,8.20,10.70,8.49,17.49,0.00,3.76,1.40,18.00,0.22,1.00,75.20,97.80,3.94,6.59,12.23,90.60,129.86,0.10,2.00,6.30,17.90,11.00,30.00,22.00,0.06,3.00
7.00,0.04,23.87,0.39,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,0.05,3.58,17.49,0.00,8.00,9.09,39.61,7.50,9.80,15.16,5.00,20.00,19.24,19.44,19.44,1.40,1.23,21.06,67.23,3.46,25.30,19.44,18.46,1.70,17.88,0.84,0.00,19.44,19.44,19.44,2.40,119.50,12.83,19.92,8.20,10.70,8.49,17.49,0.00,3.37,1.27,18.00,0.07,1.00,68.20,91.40,3.67,6.03,6.18,90.20,128.34,0.00,2.00,2.40,6.50,11.00,3.70,22.00,0.03,2.67
8.00,0.00,23.70,0.04,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,0.00,1.29,17.49,0.00,8.00,7.61,39.02,8.00,9.80,15.16,5.00,20.00,19.24,19.44,19.44,1.40,0.35,21.21,66.16,3.46,25.26,19.44,18.46,0.10,17.88,0.30,0.00,19.44,19.44,19.44,2.40,118.80,12.83,19.92,8.20,10.70,8.49,17.49,0.00,2.85,1.41,18.00,0.04,1.00,64.90,87.20,3.20,5.09,2.29,89.70,126.19,0.00,2.00,0.30,0.60,11.00,0.30,22.00,0.01,1.45
9.00,0.00,23.94,0.00,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,0.00,0.29,17.49,0.00,8.00,6.33,38.07,8.00,9.80,15.16,5.00,20.00,19.24,19.44,19.44,1.40,0.06,21.18,64.97,3.46,25.34,19.44,18.46,0.00,17.88,0.04,0.00,19.44,19.44,19.44,2.40,117.70,12.83,19.92,8.20,10.70,8.49,17.49,0.00,2.34,1.36,18.00,0.00,1.00,62.90,84.10,2.81,4.31,0.51,89.20,123.26,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.24
10.00,0.00,23.88,0.00,14.00,4.20,6.00,11.08,19.14,1.78,0.40,3.30,16.00,0.00,0.00,17.49,0.00,8.00,5.63,36.02,8.00,9.80,15.16,5.00,20.00,19.24,19.44,19.44,1.40,0.00,20.58,63.36,3.46,25.38,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,110.40,12.83,19.92,8.20,10.70,8.49,17.49,0.00,1.85,0.77,18.00,0.00,1.00,62.90,82.60,2.65,3.99,0.00,86.20,117.98,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.12
