"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2"
1.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,87.33,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,18.00,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,0.00,228.68,228.42,24.67,0.00,45.35,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.29,30.70,30.59,30.58,75.43,86.00,110.37,110.32,203.40,19.44,20.27,22.80,22.58
2.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,87.33,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,18.00,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,0.00,228.68,228.42,25.15,0.00,57.10,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.29,30.70,30.59,30.58,87.20,76.77,110.37,110.32,203.40,19.44,20.27,22.80,22.58
3.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,87.33,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,18.00,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,0.00,228.68,228.42,24.42,0.00,38.01,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.29,30.70,30.59,30.58,75.88,86.46,110.37,110.32,203.40,19.44,20.27,22.80,22.58
4.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,87.33,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,0.00,228.68,228.42,28.18,0.00,67.94,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.29,30.70,30.59,30.58,76.77,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
5.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,87.33,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,0.00,228.68,228.42,67.57,0.00,28.18,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.29,30.70,30.59,30.58,76.77,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
6.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,87.33,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,0.00,228.68,228.42,67.57,0.00,28.18,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.29,30.70,30.59,30.58,76.77,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
7.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,87.33,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,57.05,10.52,13.21,228.68,228.42,67.57,0.00,67.94,28.18,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.29,30.70,30.59,30.58,76.77,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
8.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,87.33,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,21.04,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,16.46,10.52,3.81,228.68,228.42,39.04,0.00,24.47,39.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.29,30.70,30.59,30.58,72.00,82.42,110.37,110.32,203.40,19.44,20.27,22.80,22.58
9.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,87.33,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,18.00,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,4.63,10.52,0.00,228.68,228.42,23.70,0.00,22.69,23.70,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.29,30.70,30.59,30.58,64.88,74.25,110.37,110.32,203.40,19.44,20.27,22.80,22.58
10.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,87.33,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,59.89,10.52,13.87,228.68,228.42,49.28,49.04,49.50,24.81,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.29,30.70,30.59,30.58,76.77,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
11.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,87.33,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,66.51,10.52,15.40,228.68,228.42,53.72,53.41,54.00,24.99,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.29,30.70,30.59,30.58,76.77,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
12.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,87.33,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,68.26,10.52,15.80,228.68,228.42,54.18,53.86,54.47,25.01,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.29,30.70,30.59,30.58,76.77,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
13.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,65.81,10.52,15.24,228.68,228.42,52.98,52.68,53.25,24.96,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.29,30.70,30.59,30.58,76.77,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
14.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,66.61,10.52,15.42,228.68,228.42,53.41,53.10,53.69,24.98,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.29,30.70,30.59,30.58,76.77,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
15.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,65.17,10.52,15.09,228.68,228.42,54.18,53.86,54.47,25.01,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.29,30.70,30.59,30.58,76.77,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
16.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,84.55,10.52,19.58,228.68,228.42,67.22,66.81,67.59,27.85,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.29,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.80,22.58
