"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.22,67.73,649.93,148.17,8.01,8.01,111.35,19.36,3.72,28.29,15.05,136.74,8.77,3.85,165.35,113.35,133.88,44.45,44.00,246.01,23.02,2.85,6.88,88.00,115.36,6.39,9.98,56.02,10.21,13.07,200.76,195.97,41.92,67.69,41.92,0.00,185.79,198.88,185.86,5.67,76.05,72.00,64.91,64.85,52.00,30.94,30.00,30.82,87.88,84.00,110.50,111.19
2.00,78.57,30.22,67.73,649.93,148.17,8.01,8.01,111.35,19.36,3.72,28.29,15.05,129.49,8.77,3.85,165.35,113.35,133.88,44.45,44.00,246.01,23.02,2.85,6.88,88.00,115.36,6.39,9.98,56.02,10.21,13.07,189.18,196.18,37.36,53.27,22.46,53.40,185.79,198.88,185.86,5.67,76.05,72.00,64.91,64.85,52.00,30.94,30.00,30.82,87.88,84.00,110.50,111.19
3.00,78.57,30.22,67.73,649.93,148.17,8.01,8.01,111.35,19.36,3.72,28.29,15.05,123.76,8.77,3.85,165.35,113.35,133.88,44.45,44.00,246.01,23.02,2.85,6.88,88.00,103.26,6.39,9.98,56.02,10.21,13.07,187.05,193.94,27.81,0.00,68.17,55.06,185.79,198.88,185.86,5.67,76.05,72.00,64.91,64.85,52.00,30.94,30.00,30.82,87.88,84.00,110.50,111.19
4.00,78.57,30.22,67.73,649.93,148.17,8.01,8.01,111.35,19.36,3.72,28.29,15.05,113.19,8.77,3.85,165.35,113.35,133.88,44.45,44.00,246.01,23.02,2.85,6.88,88.00,86.29,6.39,9.98,56.02,10.21,13.07,186.05,185.28,65.70,0.00,20.43,51.77,185.79,198.88,185.86,5.67,76.05,72.00,64.91,64.85,52.00,30.94,30.00,30.82,87.88,84.00,110.50,111.19
5.00,78.57,30.22,67.73,649.93,148.17,8.01,8.01,111.35,19.36,3.72,28.29,15.05,81.41,8.77,3.85,165.35,113.35,133.88,44.45,44.00,246.01,23.02,2.85,6.88,88.00,37.34,6.39,9.98,56.02,10.21,13.07,172.16,165.95,49.32,0.00,65.41,20.43,185.79,198.88,185.86,5.67,76.05,72.00,64.91,64.85,52.00,30.94,30.00,30.82,87.88,84.00,110.50,111.19
6.00,78.57,30.22,67.73,649.93,148.17,8.01,8.01,111.35,19.36,3.72,28.29,15.05,83.44,8.77,3.85,165.35,113.35,133.88,44.45,44.00,246.01,23.02,2.85,6.88,88.00,34.36,6.39,9.98,56.02,10.21,13.07,166.01,172.18,49.32,0.00,65.41,20.43,185.79,198.88,185.86,5.67,76.05,72.00,64.91,64.85,52.00,30.94,30.00,30.82,87.88,84.00,110.50,111.19
7.00,78.57,30.22,67.73,649.93,148.17,8.01,8.01,111.35,19.36,3.72,28.29,15.05,82.43,8.77,3.85,165.35,113.35,133.88,44.45,44.00,246.01,23.02,2.85,6.88,88.00,16.34,6.39,9.98,56.02,10.21,13.07,164.56,158.43,51.47,0.00,65.99,20.43,185.79,198.88,185.86,5.67,76.05,72.00,64.91,64.85,52.00,30.94,30.00,30.82,87.32,83.36,110.50,111.19
8.00,78.57,30.22,67.73,649.93,148.17,8.01,8.01,111.35,19.36,3.72,28.29,15.05,80.33,8.77,3.85,165.35,113.35,133.88,44.45,44.00,246.01,23.02,2.85,6.88,88.00,16.34,6.39,9.98,56.02,10.21,13.07,160.89,155.24,51.47,0.00,65.99,20.43,185.79,198.88,185.86,5.67,76.05,72.00,64.91,64.85,52.00,30.94,30.00,30.82,83.72,77.35,110.50,111.19
9.00,78.57,30.22,67.73,649.93,148.17,8.01,8.01,111.35,19.36,3.72,28.29,15.05,84.53,8.77,3.85,165.35,113.35,133.88,44.45,44.00,246.01,23.02,2.85,6.88,88.00,16.34,6.39,9.98,56.02,10.21,13.07,159.30,153.18,36.78,0.00,64.34,36.78,185.79,198.88,185.86,5.67,76.05,72.00,64.91,64.85,52.00,30.94,30.00,30.82,83.93,77.74,110.50,111.19
10.00,78.57,30.22,67.73,649.93,148.17,8.01,8.01,111.35,19.36,3.72,28.29,15.05,82.43,8.77,3.85,165.35,113.35,133.88,44.45,44.00,246.01,23.02,2.85,6.88,88.00,16.34,6.39,9.98,56.02,10.21,13.07,157.94,152.07,51.47,0.00,65.99,20.43,185.79,198.88,185.86,5.67,76.05,72.00,64.91,64.85,52.00,30.94,30.00,30.82,82.49,75.12,110.50,111.19
11.00,78.57,30.22,67.73,649.93,148.17,8.01,8.01,111.35,19.36,3.72,28.29,15.05,82.43,8.77,3.85,165.35,113.35,133.88,44.45,44.00,246.01,23.02,2.85,6.88,88.00,16.34,6.39,9.98,56.02,10.21,13.07,155.43,149.43,36.78,0.00,64.34,36.78,185.79,198.88,185.86,5.67,76.05,72.00,64.91,64.85,52.00,30.94,30.00,30.82,80.34,71.33,110.50,111.19
12.00,78.57,30.22,67.73,649.93,148.17,8.01,8.01,111.35,19.36,3.72,28.29,15.05,48.27,8.77,3.85,165.35,113.35,133.88,44.45,44.00,246.01,23.02,2.85,6.88,88.00,16.34,6.39,9.98,56.02,10.21,13.07,230.47,0.00,36.09,0.00,36.09,65.72,185.79,198.88,185.86,5.67,66.39,68.76,64.91,64.85,52.00,30.94,30.00,30.82,71.38,58.59,110.50,111.19
