"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.98,67.20,650.00,211.66,9.09,3.63,110.48,19.21,4.79,41.90,0.00,80.02,8.59,4.71,164.07,112.47,136.69,30.90,242.00,30.15,6.88,87.77,0.00,6.39,9.98,42.60,10.52,19.79,180.00,180.00,67.57,67.16,56.32,21.97,189.69,203.05,189.76,5.67,74.99,75.00,41.01,66.54,81.64,30.70,30.59,30.58,85.00,87.36,110.37,110.32,203.40,20.46,20.42,16.33,21.95,5.06
2.00,78.57,29.98,67.20,650.00,211.66,9.09,3.63,110.48,19.21,4.79,41.90,0.00,80.02,8.59,4.71,164.07,112.47,136.69,30.90,242.00,30.15,6.88,87.77,0.00,6.39,9.98,45.22,10.52,19.79,180.00,180.00,67.57,67.16,21.97,56.32,189.69,203.05,189.76,5.67,74.99,75.00,41.01,66.54,81.64,30.70,30.59,30.58,85.00,87.36,110.37,110.32,203.40,20.46,20.42,16.33,21.95,5.06
3.00,78.57,29.98,67.20,650.00,211.66,9.09,3.63,110.48,19.21,4.79,41.90,0.00,80.02,8.59,4.71,164.07,112.47,136.69,30.90,242.00,30.15,6.88,87.77,0.00,6.39,9.98,53.89,10.52,19.79,180.00,180.00,67.57,67.16,56.32,21.97,189.69,203.05,189.76,5.67,74.99,75.00,41.01,66.54,81.64,30.70,30.59,30.58,85.00,87.36,110.37,110.32,203.40,20.46,20.42,16.33,21.95,5.06
4.00,78.57,29.98,67.20,650.00,211.66,9.09,3.63,110.48,19.21,4.79,41.90,0.00,80.02,8.59,4.71,164.07,112.47,136.69,30.90,242.00,30.15,6.88,87.77,0.00,6.39,9.98,55.33,10.52,19.79,180.00,180.00,67.57,67.16,56.76,22.54,189.69,203.05,189.76,5.67,74.99,75.00,41.01,66.54,81.64,30.70,30.59,30.58,85.00,87.36,110.37,110.32,203.40,20.46,20.42,15.31,21.95,5.06
5.00,78.57,29.98,67.20,650.00,211.66,9.09,3.63,110.48,19.21,4.79,41.90,0.00,129.67,8.59,4.71,164.07,112.47,136.69,30.90,242.00,30.15,6.88,87.77,0.00,6.39,9.98,59.89,10.52,19.79,180.00,180.00,67.57,67.16,57.42,23.98,189.69,203.05,189.76,5.67,74.99,75.00,41.01,66.54,81.64,30.70,30.59,30.58,85.00,87.36,110.37,110.32,203.40,20.46,20.42,13.22,21.95,5.06
6.00,78.57,29.98,67.20,650.00,211.66,9.09,3.63,110.48,19.21,4.79,41.90,0.00,109.59,8.59,4.71,164.07,112.47,136.69,37.90,242.00,30.15,6.88,87.77,0.00,6.39,9.98,65.06,10.52,19.79,180.00,180.00,67.57,28.18,67.94,67.39,189.69,203.05,189.76,5.67,74.99,75.00,48.20,66.54,81.64,30.70,30.59,30.58,57.39,85.00,101.95,110.32,203.40,20.46,20.42,16.33,21.95,5.06
7.00,78.57,29.98,67.20,650.00,211.66,9.09,3.63,110.48,19.21,4.79,41.90,0.00,135.20,8.59,4.71,164.07,112.47,136.69,37.90,242.00,30.15,6.88,87.77,80.00,6.39,9.98,72.13,10.52,19.79,180.00,180.00,67.57,28.18,67.94,67.39,189.69,203.05,189.76,5.67,74.99,75.00,48.20,66.54,81.64,30.70,30.59,30.58,57.39,85.00,101.95,110.32,203.40,20.46,20.42,16.33,21.95,5.06
8.00,78.57,29.98,67.20,650.00,211.66,9.09,3.63,110.48,19.21,4.79,41.90,0.00,80.02,8.59,4.71,164.07,112.47,136.69,45.00,242.00,30.15,6.88,87.77,90.00,6.39,9.98,65.12,10.52,19.79,180.00,180.00,67.57,67.16,57.44,24.02,189.69,203.05,189.76,5.67,74.99,61.22,39.78,66.54,81.64,30.70,30.59,30.58,85.00,87.36,110.37,110.32,203.40,20.46,20.42,13.22,21.95,5.06
9.00,78.57,29.98,67.20,650.00,211.66,9.09,3.63,110.48,19.21,4.79,41.90,0.00,80.02,8.59,4.71,164.07,112.47,136.69,47.08,242.00,30.15,6.88,87.77,110.00,6.39,9.98,66.42,10.52,19.79,180.00,180.00,67.57,67.16,67.94,30.01,189.69,203.05,189.76,5.67,74.99,76.38,38.75,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,20.46,20.42,13.22,21.95,5.06
10.00,78.57,29.98,67.20,650.00,211.66,9.09,3.63,110.48,19.21,4.79,41.90,0.00,97.85,8.59,4.71,164.07,112.47,136.69,47.08,242.00,30.15,6.88,87.77,110.00,6.39,9.98,67.23,10.52,19.79,180.00,180.00,67.57,67.16,67.94,29.15,189.69,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,80.23,110.32,203.40,20.46,20.42,16.33,21.95,5.06
11.00,78.57,29.98,67.20,650.00,211.66,9.09,3.63,110.48,19.21,4.79,41.90,0.00,109.85,8.59,4.71,164.07,112.47,136.69,47.08,242.00,30.15,6.88,87.77,110.00,6.39,9.98,68.31,10.52,19.79,180.00,180.00,67.57,67.16,67.94,29.15,189.69,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,80.23,110.32,203.40,20.46,20.42,16.33,21.95,5.06
12.00,78.57,29.98,67.20,650.00,211.66,9.09,3.63,110.48,19.21,4.79,41.90,0.00,129.14,8.59,4.71,164.07,112.47,136.69,47.08,242.00,30.15,6.88,87.77,110.00,6.39,9.98,69.44,10.52,19.79,180.00,180.00,67.57,67.16,67.94,30.01,189.69,203.05,189.76,5.67,74.99,76.38,38.75,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,20.46,20.42,13.22,21.95,5.06
13.00,78.57,29.98,67.20,650.00,211.66,9.09,3.63,110.48,19.21,4.79,41.90,0.00,138.23,8.59,4.71,164.07,112.47,136.69,47.08,242.00,30.15,6.88,87.77,90.00,6.39,9.98,68.76,10.52,19.79,180.00,180.00,67.57,67.16,67.94,29.15,189.69,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,80.23,110.32,203.40,20.46,20.42,16.33,21.95,5.06
14.00,78.57,29.98,67.20,650.00,211.66,9.09,3.63,110.48,19.21,4.79,41.90,0.00,142.44,8.59,4.71,164.07,112.47,136.69,45.00,242.00,30.15,6.88,87.77,60.00,6.39,9.98,69.61,10.52,19.79,180.00,180.00,67.57,67.16,67.94,29.15,189.69,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,80.23,110.32,203.40,20.46,20.42,16.33,21.95,5.06
15.00,78.57,29.98,67.20,650.00,211.66,9.09,3.63,110.48,19.21,4.79,41.90,0.00,133.98,8.59,4.71,164.07,112.47,136.69,47.08,242.00,30.15,6.88,87.77,60.00,6.39,9.98,69.11,10.52,19.79,180.00,180.00,67.57,28.18,67.94,67.39,189.69,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,86.06,110.32,203.40,20.46,20.42,16.33,21.95,5.06
16.00,78.57,29.98,67.20,650.00,211.66,9.09,3.63,110.48,19.21,4.79,41.90,0.00,142.44,8.59,4.71,164.07,112.47,136.69,47.08,242.00,30.15,6.88,87.77,0.00,6.39,9.98,67.39,10.52,19.79,180.00,180.00,67.57,46.65,67.94,67.39,189.69,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,67.60,110.32,203.40,20.46,20.42,16.33,21.95,5.06
17.00,78.57,29.98,67.20,650.00,211.66,9.09,3.63,110.48,19.21,4.79,41.90,0.00,102.38,8.59,4.71,164.07,112.47,136.69,47.08,242.00,30.15,6.88,87.77,0.00,6.39,9.98,74.17,10.52,19.79,180.00,180.00,67.57,67.16,67.94,29.15,189.69,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,86.06,110.32,203.40,20.46,20.42,16.33,21.95,5.06
18.00,78.57,29.98,67.20,650.00,211.66,9.09,3.63,110.48,19.21,4.79,41.90,0.00,116.18,8.59,4.71,164.07,112.47,136.69,47.08,242.00,30.15,6.88,87.77,0.00,6.39,9.98,74.74,10.52,19.79,180.00,180.00,67.57,46.65,67.94,67.39,189.69,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,67.60,110.32,203.40,20.46,20.42,16.33,21.95,5.06
