"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSINTIPAMPAEXP"
11.00,10.70,17.15,7.36,0.00,4.20,8.20,7.20,6.30,1.40,0.00,2.50,0.00,16.80,14.56,13.66,0.00,5.60,17.00,33.52,2.80,4.00,7.00,4.00,10.00,19.12,10.73,14.63,1.40,12.76,11.04,33.57,2.30,27.00,13.66,14.63,114.93,17.95,31.89,0.60,19.51,19.51,19.51,1.20,25.24,7.80,11.71,3.50,10.80,7.03,4.20,2.40,1.50,2.14,17.00,0.00,0.00,0.44,1.00,24.02,36.34,0.82,1.45,90.30,59.58,31.36,0.20,2.00,70.99,227.46,11.00,164.27,25.00,0.20,33.00
12.00,11.96,16.93,8.98,0.00,4.20,8.20,7.20,6.30,1.40,0.00,2.50,0.00,17.17,16.15,13.66,0.00,5.60,17.10,36.30,2.80,4.00,7.00,4.00,10.00,19.12,10.73,14.63,1.40,13.69,12.00,38.12,2.30,27.00,13.66,14.63,121.35,17.95,34.27,0.60,19.51,19.51,19.51,1.20,29.38,7.80,11.71,3.50,10.80,7.03,4.20,2.40,1.22,1.48,17.00,0.00,0.00,0.59,1.00,30.89,42.60,1.17,2.02,93.94,64.71,38.08,0.20,2.00,72.71,231.78,11.00,180.29,25.00,0.26,34.00
13.00,13.47,16.51,9.99,0.00,4.20,8.20,7.20,6.30,1.40,0.00,2.50,0.00,16.89,16.97,13.66,0.00,5.60,16.71,40.79,2.80,4.00,7.00,4.00,10.00,19.12,10.73,14.63,1.40,14.12,13.15,43.15,2.30,27.00,13.66,14.63,126.47,17.95,35.75,0.60,19.51,19.51,19.51,1.20,38.67,7.80,11.71,3.50,10.80,7.03,4.20,2.40,0.98,0.89,17.00,0.00,0.00,0.74,1.00,40.16,50.39,1.73,2.79,98.54,70.40,48.56,0.30,2.00,73.55,237.10,11.00,189.41,25.00,0.30,36.00
14.00,14.76,16.19,11.21,0.00,4.20,8.20,7.20,6.30,1.40,0.00,2.50,0.00,17.03,17.46,13.66,0.00,5.60,16.16,45.84,2.80,4.00,7.00,4.00,10.00,19.12,10.73,14.63,1.40,14.39,14.35,48.34,2.30,27.00,13.66,14.63,129.44,17.95,35.56,0.60,19.51,19.51,19.51,1.20,49.68,7.80,11.71,3.50,10.80,7.03,4.20,2.40,0.76,0.32,17.00,0.00,0.00,0.83,1.00,50.23,58.69,2.36,3.63,101.08,76.29,60.30,0.30,2.00,73.94,241.20,11.00,192.73,25.00,0.33,37.00
15.00,15.85,16.06,12.13,0.00,4.20,8.20,7.20,6.30,1.40,0.00,2.50,0.00,17.40,17.90,13.66,0.00,5.60,15.99,52.05,2.90,4.00,7.00,4.00,10.00,19.12,10.73,14.63,1.40,14.70,15.75,52.90,2.30,27.00,13.66,14.63,131.02,17.95,34.88,0.60,19.51,19.51,19.51,1.20,62.45,7.80,11.71,3.50,10.80,7.03,4.20,2.40,0.80,0.23,17.00,0.00,0.00,0.90,1.00,57.33,64.75,2.84,4.46,102.14,80.93,72.53,0.30,2.00,74.14,242.93,11.00,194.23,25.00,0.34,39.00
16.00,16.67,16.49,12.44,0.00,4.20,8.20,7.20,6.30,1.40,0.00,2.50,0.00,17.53,18.09,13.66,0.00,5.60,15.95,58.65,2.90,4.00,7.00,4.00,10.00,19.12,10.73,14.63,1.40,14.89,17.20,57.24,2.30,27.00,13.66,14.63,129.36,17.95,33.12,0.60,19.51,19.51,19.51,1.20,75.82,7.80,11.71,3.50,10.80,7.03,4.20,2.40,0.92,0.31,17.00,0.00,0.00,0.92,1.00,63.45,70.08,3.28,5.29,100.04,85.15,84.92,0.40,2.00,74.10,242.85,11.00,194.51,25.00,0.34,39.00
17.00,17.23,16.42,13.31,0.00,4.20,8.20,7.20,6.30,1.40,0.00,2.50,0.00,17.36,18.04,13.66,0.00,5.60,16.92,64.16,2.90,4.00,7.00,4.00,10.00,19.12,10.73,14.63,1.40,14.79,18.10,60.97,2.30,27.00,13.66,14.63,117.65,17.95,31.38,0.60,19.51,19.51,19.51,1.20,89.96,7.80,11.71,3.50,10.80,7.03,4.20,2.40,0.92,0.40,17.00,0.00,0.00,0.91,1.00,68.61,74.64,3.66,5.83,95.75,86.60,95.11,0.40,2.00,74.68,241.95,11.00,194.67,25.00,0.35,39.00
18.00,17.59,16.36,14.39,0.00,4.20,8.20,7.20,6.30,1.50,0.00,2.50,0.00,16.53,18.08,13.66,0.00,5.60,18.23,69.30,0.00,4.00,7.00,4.00,10.00,19.12,10.73,14.63,1.40,14.74,18.80,64.49,2.30,27.00,13.66,14.63,118.09,17.95,31.93,0.60,19.51,19.51,19.51,1.20,104.37,7.80,11.71,3.50,10.80,7.03,4.20,2.40,0.88,0.51,17.00,0.00,0.00,0.93,1.00,73.46,78.96,4.03,6.28,93.38,87.13,104.58,0.40,2.00,76.15,240.86,11.00,196.32,25.00,0.35,39.00
19.00,17.52,15.70,14.96,0.00,4.20,8.20,7.20,6.30,1.50,0.00,2.50,0.00,16.10,18.08,13.66,0.00,5.60,19.37,71.57,0.00,4.00,7.00,4.00,10.00,19.12,10.73,14.63,1.40,14.68,19.11,67.36,2.30,27.00,13.66,14.63,121.17,17.95,32.56,0.60,19.51,19.51,19.51,1.20,110.30,7.80,11.71,3.50,10.80,7.03,4.20,2.40,1.53,1.07,17.00,0.00,0.00,0.92,1.00,78.26,83.20,4.39,6.88,91.24,88.39,109.59,0.40,2.00,76.90,242.85,11.00,197.69,25.00,0.35,39.00
20.00,16.65,15.18,14.55,0.00,4.20,8.20,7.20,6.30,1.50,0.00,2.50,0.00,16.46,17.96,13.66,0.00,5.60,20.46,72.86,0.00,4.00,7.00,4.00,10.00,19.12,10.73,14.63,1.40,14.52,19.29,70.00,2.30,27.00,13.66,14.63,118.71,17.95,31.97,0.60,19.51,19.51,19.51,1.20,113.41,7.80,11.71,3.50,10.80,7.03,4.20,2.40,2.40,1.79,17.00,0.00,0.00,0.92,1.00,83.06,87.41,4.75,7.52,88.56,89.89,113.13,0.30,2.00,76.44,246.04,11.00,197.52,25.00,0.36,39.00
21.00,15.17,15.04,13.51,0.00,4.20,8.20,7.20,6.30,1.50,0.00,2.50,0.00,16.90,17.74,13.66,0.00,5.60,21.24,72.78,0.00,4.00,7.00,4.00,10.00,19.12,10.73,14.63,1.40,14.19,19.35,70.13,2.30,27.00,13.66,14.63,113.97,17.95,30.94,0.60,19.51,19.51,19.51,1.20,116.26,7.80,11.71,3.50,10.80,7.03,4.20,2.40,3.45,3.03,17.00,0.00,0.00,0.92,1.00,86.02,89.72,4.96,7.66,85.36,89.38,116.13,0.20,2.00,74.77,245.77,11.00,195.84,25.00,0.36,38.00
22.00,13.50,13.98,12.10,0.00,4.20,8.20,7.20,6.30,1.50,0.00,2.50,0.00,17.07,17.43,13.66,0.00,5.60,21.92,72.24,0.00,4.00,7.00,4.00,10.00,19.12,10.73,14.63,1.40,13.83,19.37,69.42,2.30,27.00,13.66,14.63,108.39,17.95,28.83,0.60,19.51,19.51,19.51,1.20,119.01,7.80,11.71,3.50,10.80,7.03,4.20,2.40,4.54,4.44,17.00,0.00,0.00,0.77,1.00,88.37,91.39,5.12,7.63,81.87,88.20,118.95,0.20,2.00,73.47,243.31,11.00,191.44,25.00,0.36,36.00
23.00,11.97,14.08,9.72,0.00,4.20,8.20,7.20,6.30,1.50,0.00,2.50,0.00,16.78,16.97,13.66,0.00,5.60,22.51,72.30,0.00,4.00,7.00,4.00,10.00,19.12,10.73,14.63,1.40,13.40,19.18,67.75,2.30,27.00,13.66,14.63,100.46,17.95,26.47,0.60,19.51,19.51,19.51,1.20,120.75,7.80,11.71,3.50,10.80,7.03,4.20,2.40,5.30,5.26,17.00,0.00,0.00,0.75,1.00,87.81,90.77,5.00,7.50,77.24,85.97,121.24,0.10,2.00,72.15,241.22,11.00,186.44,25.00,0.35,34.00
24.00,10.86,14.16,8.89,0.00,4.20,8.20,7.20,6.30,1.50,0.00,2.50,0.00,15.12,16.30,13.66,0.00,5.60,23.08,72.56,0.00,4.00,7.00,4.00,10.00,19.12,10.73,14.63,1.40,12.74,18.92,65.75,2.30,27.00,13.66,14.63,90.15,17.95,24.25,0.60,19.51,19.51,19.51,1.20,122.15,7.80,11.71,3.50,10.80,7.03,4.20,2.40,5.94,5.89,17.00,0.00,0.00,0.70,1.00,86.27,89.39,4.79,7.35,70.04,83.39,123.35,0.10,2.00,70.63,237.53,11.00,185.33,25.00,0.34,33.00
25.00,9.57,14.09,7.00,0.00,4.20,8.20,7.20,6.30,1.50,0.00,2.50,0.00,12.26,15.32,13.66,0.00,5.60,23.21,72.15,0.00,4.00,7.00,4.00,10.00,19.12,10.73,14.63,1.40,11.83,18.75,65.24,2.30,27.00,13.66,14.63,79.80,17.95,22.27,0.60,19.51,19.51,19.51,1.20,123.52,7.80,11.71,3.50,10.80,7.03,4.20,2.40,6.19,6.17,17.00,0.00,0.00,0.59,1.00,84.59,88.10,4.55,7.20,61.10,80.78,124.42,0.10,2.00,69.13,228.28,11.00,179.87,25.00,0.30,33.00
26.00,7.11,14.46,2.04,0.00,4.20,8.20,7.20,6.30,1.66,0.00,2.50,0.00,8.60,13.78,13.66,0.00,5.60,23.21,71.51,0.00,4.00,7.00,4.00,10.00,19.12,10.73,14.63,1.40,10.61,18.61,65.23,2.30,27.00,13.66,14.63,72.20,17.95,19.88,0.60,19.51,19.51,19.51,1.20,124.88,7.80,11.71,3.50,10.80,7.03,4.20,2.40,6.30,6.35,17.00,0.00,0.00,0.43,1.00,82.86,86.83,4.30,7.05,52.54,78.17,125.14,0.10,2.00,66.70,212.10,11.00,167.38,25.00,0.26,27.00
27.00,3.57,14.69,0.11,0.00,4.20,8.20,7.20,6.30,1.66,0.00,2.50,0.00,2.65,11.51,13.66,0.00,5.60,22.94,69.99,0.00,4.00,7.00,4.00,10.00,19.12,10.73,14.63,1.40,8.53,18.87,66.36,2.30,27.00,13.66,14.63,52.94,17.95,15.14,0.60,19.51,19.51,19.51,1.20,125.05,7.80,11.71,3.50,10.80,7.03,4.20,2.40,5.97,6.10,17.00,0.00,0.00,0.37,1.00,79.28,84.73,4.11,6.68,41.14,77.75,124.73,0.10,2.00,55.57,182.08,11.00,141.33,25.00,0.20,21.00
28.00,1.37,14.89,0.00,0.00,4.20,8.20,7.20,6.30,1.66,0.00,2.50,0.00,0.08,8.04,13.66,0.00,5.60,22.57,68.17,0.00,4.00,7.00,4.00,10.00,19.12,10.73,14.63,1.40,5.04,19.26,67.87,2.30,27.00,13.66,14.63,27.96,17.95,7.79,0.60,19.51,19.51,19.51,1.20,124.82,7.80,11.71,3.50,10.80,7.03,4.20,2.40,5.48,5.70,17.00,0.00,0.00,0.25,1.00,75.08,82.35,3.95,6.24,23.18,78.05,123.95,0.00,2.00,30.69,140.12,11.00,98.06,25.00,0.14,15.00
29.00,0.29,14.93,0.00,0.00,4.20,8.20,7.20,6.30,1.66,0.00,2.50,0.00,0.00,3.79,13.66,0.00,5.60,21.39,65.70,0.00,4.00,7.00,4.00,10.00,19.12,10.73,14.63,1.40,1.47,19.43,67.34,2.30,27.00,13.66,14.63,9.00,17.95,2.96,0.60,19.51,19.51,19.51,1.20,123.78,7.80,11.71,3.50,10.80,7.03,4.20,2.40,5.09,5.05,17.00,0.00,0.00,0.09,1.00,70.54,79.20,3.45,5.24,7.52,77.65,120.85,0.00,2.00,11.14,82.18,11.00,40.17,25.00,0.09,10.00
30.00,0.04,14.41,0.00,0.00,4.20,8.20,7.20,6.30,1.66,0.00,2.50,0.00,0.00,1.36,13.66,0.00,5.60,19.93,63.02,7.60,4.00,15.61,4.00,10.00,19.12,10.73,14.63,1.40,0.30,19.53,66.11,2.30,27.00,13.66,14.63,2.04,17.95,0.75,0.60,19.51,19.51,19.51,1.20,122.48,7.80,11.71,3.50,10.80,7.03,4.20,2.40,4.74,4.31,17.00,0.00,0.00,0.04,1.00,65.88,75.79,2.84,4.04,1.73,77.00,116.98,0.00,2.00,3.02,20.74,11.00,9.47,25.00,0.04,5.00
31.00,0.00,14.60,0.00,0.00,4.20,8.20,7.20,6.30,1.66,0.00,2.50,0.00,0.00,0.13,13.66,0.00,5.60,18.99,60.75,7.90,4.00,15.61,4.00,10.00,19.12,10.73,14.63,1.40,0.00,19.30,63.58,2.30,27.00,13.66,14.63,0.08,17.95,0.01,0.60,19.51,19.51,19.51,1.20,116.52,7.80,11.71,3.50,10.80,7.03,4.20,2.40,4.28,3.49,17.00,0.00,0.00,0.00,1.00,62.47,74.47,2.49,3.45,0.06,76.75,109.73,0.00,2.00,0.12,0.00,11.00,0.36,25.00,0.00,0.00
32.00,0.00,14.37,0.00,0.00,4.20,8.20,7.20,6.30,1.66,0.00,2.50,0.00,0.00,0.00,13.66,0.00,5.60,18.23,58.61,7.90,4.00,15.61,4.00,10.00,19.12,10.73,14.63,1.40,0.00,18.97,60.62,2.30,27.00,13.66,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,109.02,7.80,11.71,3.50,10.80,7.03,4.20,2.40,3.77,2.64,17.00,0.00,0.00,0.00,1.00,59.48,73.85,2.21,3.06,0.00,76.61,101.35,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
33.00,0.00,13.09,0.00,0.00,4.20,8.20,7.20,6.30,1.66,0.00,2.50,0.00,0.00,0.00,13.66,0.00,5.60,17.25,54.84,7.90,4.00,15.61,4.00,10.00,19.12,10.73,14.63,1.40,0.00,19.36,59.71,2.30,27.00,13.66,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,93.21,7.80,11.71,3.50,10.80,7.03,4.20,2.40,2.96,2.00,17.00,0.00,0.00,0.00,1.00,56.93,73.09,2.05,2.78,0.00,76.87,85.81,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
34.00,0.00,13.20,0.00,0.00,4.20,8.20,7.20,6.30,1.72,0.00,2.50,0.00,0.00,0.00,13.66,0.00,5.60,16.20,50.53,7.90,4.00,15.61,4.00,10.00,19.12,10.73,14.63,1.40,0.00,20.00,59.48,2.30,27.00,13.66,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,74.63,7.80,11.71,3.50,10.80,7.03,4.20,2.40,2.05,1.42,17.00,0.00,0.00,0.00,1.00,54.52,72.28,1.93,2.53,0.00,77.26,67.89,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
35.00,0.00,13.20,0.00,0.00,4.20,8.20,7.20,6.30,1.72,0.00,2.50,0.00,0.00,0.00,13.66,0.00,5.60,15.28,46.98,7.90,4.00,15.61,4.00,10.00,19.12,10.73,14.63,1.40,0.00,20.24,59.35,2.30,27.00,13.66,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,58.05,7.80,11.71,3.50,10.80,7.03,4.20,2.40,1.44,1.03,17.00,0.00,0.00,0.00,1.00,53.24,71.63,1.89,2.30,0.00,77.50,51.83,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
36.00,0.00,14.35,0.00,0.00,4.20,8.20,7.20,6.30,1.72,0.00,2.50,0.00,0.00,0.00,13.66,0.00,5.60,14.40,43.68,7.90,4.00,15.61,4.00,10.00,19.12,10.73,14.63,1.40,0.00,20.36,59.25,2.30,27.00,13.66,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,42.13,7.80,11.71,3.50,10.80,7.03,4.20,2.40,0.94,0.71,17.00,0.00,0.00,0.00,1.00,52.34,71.03,1.87,2.08,0.00,77.69,36.40,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
37.00,0.00,14.79,0.00,0.00,4.20,8.20,7.20,6.30,1.72,0.00,2.50,0.00,0.00,0.00,13.66,0.00,5.60,13.66,40.02,7.90,4.00,15.61,4.00,10.00,19.12,10.73,14.63,1.40,0.00,19.92,57.90,2.30,27.00,13.66,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,34.65,7.80,11.71,3.50,10.80,7.03,4.20,2.40,0.75,0.46,17.00,0.00,0.00,0.00,1.00,51.18,70.22,1.82,1.98,0.00,75.98,27.35,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
38.00,0.00,14.88,0.00,0.00,4.20,8.20,7.20,6.30,1.72,0.00,2.50,0.00,0.00,0.00,13.66,0.00,5.60,12.95,36.25,7.80,4.00,15.61,4.00,10.00,19.12,10.73,14.63,1.40,0.00,19.31,56.13,2.30,27.00,13.66,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,29.99,7.80,11.71,3.50,10.80,7.03,4.20,2.40,0.66,0.24,17.00,0.00,0.00,0.00,1.00,49.95,69.36,1.76,1.92,0.00,73.64,20.42,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
39.00,0.00,14.92,0.00,0.00,4.20,8.20,7.20,6.30,1.72,0.00,2.50,0.00,0.00,0.00,13.66,0.00,5.60,12.53,33.48,7.90,4.00,7.00,4.00,10.00,19.12,10.73,14.63,1.40,0.00,17.93,51.94,2.30,27.00,13.66,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,25.15,7.80,11.71,3.50,10.80,7.03,4.20,2.40,0.69,0.56,17.00,0.00,0.00,0.00,1.00,47.35,67.28,1.63,1.80,0.00,69.90,16.98,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
40.00,0.00,14.57,0.00,0.00,4.20,8.20,7.20,6.30,1.72,0.00,2.50,0.00,0.00,0.00,13.66,0.00,5.60,12.20,31.04,7.90,4.00,7.00,4.00,10.00,19.12,10.73,14.63,1.40,0.00,16.30,46.93,2.30,27.00,13.66,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,20.25,7.80,11.71,3.50,10.80,7.03,4.20,2.40,0.77,1.07,17.00,0.00,0.00,0.00,1.00,44.30,64.79,1.47,1.66,0.00,65.70,14.70,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
41.00,0.00,14.56,0.00,0.00,4.20,8.20,7.20,6.30,1.72,0.00,2.50,0.00,0.00,0.00,13.66,0.00,5.60,12.02,28.61,7.90,4.00,7.00,4.00,10.00,19.12,10.73,14.63,1.40,0.00,15.09,43.40,2.30,27.00,13.66,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,17.26,7.80,11.71,3.50,10.80,7.03,4.20,2.40,0.93,1.60,17.00,0.00,0.00,0.00,1.00,40.45,61.31,1.34,1.49,0.00,61.57,12.77,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
42.00,0.00,14.61,0.00,0.00,4.20,8.20,7.20,6.30,1.72,0.00,2.50,0.00,0.00,0.00,13.66,0.00,5.60,11.87,26.19,0.00,4.00,7.00,4.00,10.00,19.12,10.73,14.63,1.40,0.00,14.02,40.36,2.30,27.00,13.66,14.63,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,14.91,7.80,11.71,3.50,10.80,7.03,4.20,2.40,1.13,2.15,17.00,0.00,0.00,0.00,1.00,36.34,57.50,1.21,1.32,0.00,57.46,10.96,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
