"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSINTIPAMPAEXP"
11.00,9.87,21.87,7.43,0.00,2.90,8.10,7.20,9.50,1.78,0.40,2.50,18.00,16.31,17.35,11.66,0.00,5.60,21.90,76.53,3.30,4.00,8.20,4.20,17.30,9.50,11.66,15.55,1.40,14.29,20.79,69.54,2.40,28.12,8.00,17.49,139.80,17.01,35.85,0.60,19.44,19.44,19.44,1.20,124.72,7.50,18.00,4.00,10.80,0.00,5.20,1.20,3.90,4.40,18.00,0.00,0.00,0.55,1.23,86.74,88.86,7.30,6.10,102.92,93.53,122.31,0.10,2.00,69.39,189.95,11.00,182.56,0.00,0.30,41.87
12.00,8.18,22.04,4.03,0.00,2.90,8.10,7.20,9.50,1.78,0.40,2.50,18.00,14.52,16.61,11.66,0.00,5.60,20.90,76.82,3.30,4.00,8.20,4.20,17.30,9.50,11.66,15.55,1.40,13.68,21.19,69.84,2.40,28.12,8.00,17.49,135.23,17.01,33.08,0.60,19.44,19.44,19.44,1.20,125.59,7.50,18.00,4.00,10.80,0.00,5.20,1.20,3.80,4.30,18.00,0.00,0.00,0.40,1.23,84.19,87.19,7.30,6.10,97.51,93.85,123.13,0.10,2.00,66.44,207.14,11.00,173.59,0.00,0.26,37.72
13.00,4.93,22.13,0.53,0.00,2.90,8.10,7.20,9.50,1.78,0.40,2.50,18.00,10.85,15.24,11.66,0.00,5.60,19.70,76.97,3.30,4.00,8.20,4.20,17.30,9.50,11.66,15.55,1.40,12.67,21.73,70.30,2.40,28.12,8.00,17.49,118.10,17.01,28.53,0.60,19.44,19.44,19.44,1.20,126.21,7.50,18.00,4.00,10.80,0.00,5.20,1.20,3.80,4.10,18.00,0.00,0.00,0.34,1.23,81.15,85.32,7.40,6.10,87.57,94.77,124.01,0.10,2.00,61.57,232.57,11.00,156.20,0.00,0.20,33.56
14.00,2.09,22.13,0.01,0.00,2.90,8.10,7.20,9.50,1.78,0.40,2.50,18.00,2.85,12.53,11.66,0.00,5.60,18.50,76.25,3.30,4.00,8.20,4.20,17.30,9.50,11.66,15.55,1.40,10.39,21.86,70.37,2.40,28.12,8.00,17.49,77.65,17.01,19.71,0.60,19.44,19.44,19.44,1.20,126.17,7.50,18.00,4.00,10.80,0.00,5.20,1.20,3.70,4.10,18.00,0.00,0.00,0.24,1.23,77.85,83.92,6.40,5.30,67.86,94.21,123.65,0.00,2.00,45.67,199.47,11.00,119.80,0.00,0.14,24.66
15.00,0.70,20.42,0.00,0.00,2.90,8.10,7.20,9.50,1.78,0.40,2.50,18.00,0.00,7.48,11.66,0.00,5.60,17.20,75.34,3.30,4.00,8.20,4.20,17.30,9.50,11.66,15.55,1.40,5.62,21.88,70.30,2.40,28.12,8.00,17.49,40.55,17.01,8.90,0.60,19.44,19.44,19.44,1.20,125.87,7.50,18.00,4.00,10.80,0.00,5.20,1.20,3.40,4.20,18.00,0.00,0.00,0.08,1.23,74.42,82.62,5.00,4.10,37.55,93.88,122.86,0.00,2.00,19.88,97.60,11.00,68.13,0.00,0.09,15.76
16.00,0.12,20.23,0.00,0.00,2.90,8.10,7.20,9.50,1.78,0.40,2.50,18.00,0.00,3.19,11.66,0.00,5.60,16.00,72.55,3.30,4.00,15.55,4.20,17.30,9.50,11.66,15.55,1.40,1.40,21.89,68.40,2.40,28.12,8.00,17.49,14.69,17.01,2.87,0.60,19.44,19.44,19.44,1.20,124.88,7.50,18.00,4.00,10.80,0.00,5.20,1.20,3.10,4.20,18.00,0.00,0.00,0.04,1.23,74.46,83.71,4.50,3.60,12.87,94.42,119.80,0.00,2.00,6.26,20.25,11.00,20.97,0.00,0.04,8.27
17.00,0.01,20.12,0.00,0.00,4.20,8.10,7.20,9.50,1.78,0.40,2.50,18.00,0.00,0.83,11.66,0.00,5.60,15.00,69.12,6.90,4.00,15.55,4.20,17.30,9.50,11.66,15.55,1.40,0.18,21.90,65.89,2.40,28.12,8.00,17.49,2.35,17.01,0.46,0.60,19.44,19.44,19.44,1.20,123.66,7.50,18.00,4.00,10.80,0.00,5.20,1.20,2.80,4.20,18.00,0.00,0.00,0.00,1.23,75.66,85.61,4.30,3.40,1.86,95.17,115.97,0.00,2.00,0.89,4.47,11.00,2.59,0.00,0.00,0.79
18.00,0.00,19.53,0.00,0.00,4.20,8.10,7.20,9.50,1.78,0.40,2.50,18.00,0.00,0.00,11.66,0.00,5.60,13.70,65.21,8.10,4.00,15.55,4.20,17.30,9.50,11.66,15.55,1.40,0.00,21.83,63.24,2.40,28.12,8.00,17.49,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,114.44,7.50,18.00,4.00,10.80,0.00,5.20,1.20,2.50,3.80,18.00,0.00,0.00,0.00,1.23,78.68,88.40,4.20,3.20,0.00,95.03,104.13,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.40
19.00,0.00,18.98,0.00,0.00,4.20,8.10,7.20,9.50,1.78,0.40,2.50,18.00,0.00,0.00,11.66,0.00,5.60,12.50,61.14,8.10,4.00,15.55,4.20,17.30,9.50,11.66,15.55,1.40,0.00,21.73,60.54,2.40,28.12,8.00,17.49,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,102.56,7.50,18.00,4.00,10.80,0.00,5.20,1.20,2.10,3.40,18.00,0.00,0.00,0.00,1.23,82.31,91.49,4.30,3.20,0.00,94.59,89.62,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
20.00,0.00,19.06,0.00,0.00,4.20,8.10,7.20,9.50,1.78,0.40,2.50,18.00,0.00,0.00,11.66,0.00,5.60,11.80,56.58,8.10,4.00,15.55,4.20,17.30,9.50,11.66,15.55,1.40,0.00,20.95,57.57,2.40,28.12,8.00,17.49,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,87.32,7.50,18.00,4.00,10.80,0.00,5.20,1.20,1.90,3.10,18.00,0.00,0.00,0.00,1.23,82.39,92.12,4.40,3.10,0.00,93.12,75.52,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
21.00,0.00,19.04,0.00,0.00,4.20,8.10,7.20,9.50,1.78,0.40,2.50,18.00,0.00,0.00,11.66,0.00,5.60,11.40,51.86,8.10,4.00,15.55,4.20,17.30,9.50,11.66,15.55,1.40,0.00,19.95,54.52,2.40,28.12,8.00,17.49,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,70.95,7.50,18.00,4.00,10.80,0.00,5.20,1.20,1.70,3.00,18.00,0.00,0.00,0.00,1.23,81.28,91.94,4.50,3.00,0.00,91.31,61.57,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
22.00,0.00,19.49,0.00,0.00,4.20,8.10,7.20,9.50,1.78,0.40,2.50,18.00,0.00,0.00,11.66,0.00,5.60,11.50,49.14,8.10,4.00,15.55,4.20,17.30,9.50,11.66,15.55,1.40,0.00,19.20,51.78,2.40,28.12,8.00,17.49,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,60.24,7.50,18.00,4.00,10.80,0.00,5.20,1.20,1.20,2.60,18.00,0.00,0.00,0.00,1.23,79.97,91.31,4.50,2.90,0.00,90.07,52.39,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
23.00,0.00,19.42,0.00,0.00,4.20,8.10,7.20,9.50,1.78,0.40,2.50,18.00,0.00,0.00,11.66,0.00,5.60,11.80,47.08,8.00,4.00,15.55,4.20,17.30,9.50,11.66,15.55,1.40,0.00,18.53,49.14,2.40,28.12,8.00,17.49,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,51.42,7.50,18.00,4.00,10.80,0.00,5.20,1.20,0.80,2.00,18.00,0.00,0.00,0.00,1.23,78.61,90.53,4.50,2.80,0.00,89.02,44.79,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
24.00,0.00,19.89,0.00,0.00,4.20,8.10,7.20,9.50,1.78,0.40,2.50,18.00,0.00,0.00,11.66,0.00,5.60,12.60,43.37,5.90,4.00,15.55,4.20,17.30,9.50,11.66,15.55,1.40,0.00,17.87,47.04,2.40,28.12,8.00,17.49,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,49.76,7.50,18.00,4.00,10.80,0.00,5.20,1.20,0.80,2.20,18.00,0.00,0.00,0.00,1.23,73.35,87.45,4.20,2.50,0.00,86.45,41.16,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
25.00,0.00,19.87,0.00,0.00,4.20,8.10,7.20,9.50,1.78,0.40,2.50,18.00,0.00,0.00,11.66,0.00,5.60,13.50,39.12,5.40,4.00,15.55,4.20,17.30,9.50,11.66,15.55,1.40,0.00,17.21,45.12,2.40,28.12,8.00,17.49,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,50.48,7.50,18.00,4.00,10.80,0.00,5.20,1.20,0.90,2.60,18.00,0.00,0.00,0.00,1.23,66.81,83.60,3.80,2.30,0.00,83.38,38.85,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
26.00,0.00,19.87,0.00,0.00,4.20,8.10,7.20,9.50,1.78,0.40,2.50,18.00,0.00,0.00,11.66,0.00,5.60,14.10,33.91,0.90,4.00,15.55,4.20,17.30,9.50,11.66,15.55,1.40,0.00,16.91,43.85,2.40,28.12,8.00,17.49,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,46.35,7.50,18.00,4.00,10.80,0.00,5.20,1.20,1.20,2.90,18.00,0.00,0.00,0.00,1.23,59.42,77.87,3.50,2.10,0.00,81.34,34.99,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
27.00,0.00,19.92,0.00,0.00,4.20,8.10,7.20,9.50,1.78,0.40,2.50,18.00,0.00,0.00,11.66,0.00,5.60,14.60,28.39,0.00,4.00,15.55,4.20,17.30,9.50,11.66,15.55,1.40,0.00,16.73,42.79,2.40,28.12,8.00,17.49,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,40.61,7.50,18.00,4.00,10.80,0.00,5.20,1.20,1.40,3.10,18.00,0.00,0.00,0.00,1.23,51.76,71.52,3.30,1.90,0.00,79.63,30.61,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
28.00,0.00,19.97,0.00,0.00,4.20,8.10,7.20,9.50,1.78,0.40,2.50,18.00,0.00,0.00,11.66,0.00,5.60,14.80,23.41,0.00,4.00,15.55,4.20,17.30,9.50,11.66,15.55,1.40,0.00,16.24,41.18,2.40,28.12,8.00,17.49,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,35.60,7.50,18.00,4.00,10.80,0.00,5.20,1.20,1.50,3.30,18.00,0.00,0.00,0.00,1.23,46.01,66.19,3.00,1.70,0.00,78.12,26.22,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
