"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,0.00,14.84,0.00,14.00,3.00,7.70,6.40,8.30,3.40,0.40,3.20,20.39,0.00,0.00,17.48,0.00,4.30,11.41,38.10,8.00,0.00,15.53,2.50,18.45,9.50,9.00,12.62,1.45,0.00,24.60,71.70,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,17.00,17.00,17.00,2.40,80.40,12.82,19.42,7.00,10.80,8.45,17.48,2.40,1.33,2.09,18.00,0.00,0.00,0.00,1.00,60.40,83.90,9.10,4.93,0.00,100.30,80.10,0.00,2.00,0.00,0.00,11.00,0.00
2.00,0.00,14.85,0.00,14.00,3.00,7.70,6.40,8.30,3.40,0.40,3.20,20.39,0.00,0.00,17.48,0.00,4.30,10.57,34.80,8.00,0.00,15.53,2.50,18.45,9.50,9.00,12.62,1.45,0.00,24.10,71.20,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,17.00,17.00,17.00,2.40,61.90,12.82,19.42,7.00,10.80,8.45,17.48,2.40,1.16,2.10,18.00,0.00,0.00,0.00,1.00,58.10,82.60,8.50,4.87,0.00,97.30,59.70,0.00,2.00,0.00,0.00,11.00,0.00
3.00,0.00,16.51,0.00,14.00,3.00,7.70,6.40,8.30,3.40,0.40,3.20,20.39,0.00,0.00,17.48,0.00,4.30,9.87,32.10,8.00,0.00,15.53,2.50,18.45,9.50,9.00,12.62,1.45,0.00,23.80,69.70,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,17.00,17.00,17.00,2.40,54.20,12.82,19.42,7.00,10.80,8.45,17.48,2.40,1.01,2.12,18.00,0.00,0.00,0.00,1.00,56.70,81.40,7.60,4.77,0.00,93.80,48.00,0.00,2.00,0.00,0.00,11.00,0.00
4.00,0.00,17.29,0.00,14.00,3.00,7.70,6.40,8.30,3.40,0.40,3.20,20.39,0.00,0.00,17.48,0.00,4.30,9.59,29.30,8.00,0.00,15.53,2.50,18.45,9.50,9.00,12.62,1.45,0.00,23.30,67.40,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,17.00,17.00,17.00,2.40,46.90,12.82,19.42,7.00,10.80,8.45,17.48,2.40,0.93,2.19,18.00,0.00,0.00,0.00,1.00,60.00,80.60,6.80,4.56,0.00,90.20,45.00,0.00,2.00,0.00,0.00,11.00,0.00
5.00,0.00,17.00,0.00,14.00,3.00,7.70,6.40,8.30,3.40,0.40,3.20,20.39,0.00,0.00,17.48,0.00,4.30,9.29,26.60,8.00,0.00,15.53,2.50,18.45,9.50,9.00,12.62,1.45,0.00,22.30,64.90,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,17.00,17.00,17.00,2.40,50.00,12.82,19.42,7.00,10.80,8.45,17.48,2.40,0.91,2.31,18.00,0.00,0.00,0.00,1.00,65.00,80.80,6.40,4.29,0.00,86.60,42.00,0.00,2.00,0.00,0.00,11.00,0.00
6.00,0.00,17.08,0.00,14.00,3.00,7.70,6.40,8.30,3.40,0.40,3.20,20.39,0.00,0.00,17.48,0.00,4.30,8.93,24.40,8.00,0.00,3.40,2.50,18.45,9.50,9.00,12.62,1.45,0.00,21.20,62.20,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,17.00,17.00,17.00,2.40,45.00,12.82,19.42,7.00,10.80,8.45,17.48,2.40,1.06,2.54,18.00,0.00,0.00,0.00,1.00,67.00,80.50,5.90,3.83,0.00,84.00,35.00,0.00,2.00,0.00,0.00,11.00,0.00
7.00,0.00,16.97,0.00,14.00,3.00,7.70,6.40,8.30,3.40,0.40,3.20,20.39,0.00,0.00,17.48,0.00,4.30,8.74,24.50,8.00,0.00,3.40,2.50,18.45,9.50,9.00,12.62,1.45,0.00,20.00,59.40,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,17.00,17.00,17.00,2.40,33.30,12.82,19.42,7.00,10.80,8.45,17.48,2.40,1.38,2.98,18.00,0.00,0.00,0.00,1.00,58.20,78.70,5.50,3.36,0.00,81.80,20.30,0.00,2.00,0.00,0.00,11.00,0.00
8.00,0.00,16.98,0.00,14.00,3.00,7.70,6.40,8.30,3.40,0.40,3.20,20.39,0.00,0.00,17.48,0.00,4.30,9.05,24.80,8.00,0.00,3.40,2.50,18.45,9.50,9.00,12.62,1.45,0.00,18.50,56.30,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,17.00,17.00,17.00,2.40,30.10,12.82,19.42,7.00,10.80,8.45,17.48,2.40,2.24,4.01,18.00,0.00,0.00,0.00,1.00,58.70,76.30,5.00,2.87,0.00,79.20,17.20,0.00,2.00,0.00,0.00,11.00,0.00
9.00,0.00,17.04,0.00,14.00,3.00,7.70,6.40,8.30,3.40,0.40,3.20,20.39,0.00,0.00,17.48,0.00,4.30,9.18,25.50,8.00,0.00,3.40,2.50,18.45,9.50,9.00,12.62,1.45,0.00,16.80,53.30,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,17.00,17.00,17.00,2.40,24.90,12.82,19.42,7.00,10.80,8.45,17.48,2.40,3.00,4.99,18.00,0.00,0.00,0.00,1.00,57.50,73.70,4.30,2.42,0.00,76.50,13.50,0.00,2.00,0.00,0.00,11.00,0.00
10.00,0.00,16.94,0.00,14.00,3.00,7.70,6.40,8.30,3.40,0.40,3.20,20.39,0.00,0.00,17.48,0.00,4.30,8.77,25.40,8.00,0.00,3.40,2.50,18.45,9.50,9.00,12.62,1.45,0.00,15.40,50.30,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,17.00,17.00,17.00,2.40,19.90,12.82,19.42,7.00,10.80,8.45,17.48,2.40,3.50,5.78,18.00,0.00,0.00,0.00,1.00,56.10,71.20,3.60,2.14,0.00,74.30,10.20,0.00,2.00,0.00,0.00,11.00,0.00
