"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,3.98,21.11,3.47,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,2.78,9.29,3.10,10.00,21.70,26.50,0.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,5.27,14.36,37.20,2.52,27.00,3.20,15.46,67.00,14.49,12.31,0.60,4.00,4.00,4.50,1.15,28.30,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.14,16.90,18.00,0.47,0.63,63.00,51.20,11.10,9.84,48.24,38.80,40.00,0.00,1.16,15.59,86.79,11.00,69.30,17.69,0.22,21.25,16.21
2.00,0.95,21.18,1.02,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,0.61,2.38,3.10,10.00,20.90,31.60,0.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.70,14.35,43.40,2.52,27.00,3.20,15.46,29.00,14.49,5.85,0.60,4.00,4.00,4.50,1.15,35.50,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.26,16.78,18.00,0.32,0.63,61.20,58.10,10.60,9.74,20.88,39.09,45.00,0.00,1.16,5.93,22.22,11.00,22.80,17.69,0.14,14.11,1.37
3.00,0.42,20.88,0.24,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,0.02,0.05,3.10,10.00,20.40,34.60,0.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.01,14.37,50.60,2.52,27.00,3.20,15.46,3.00,14.49,2.28,0.60,4.00,4.00,4.50,1.15,44.40,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.25,16.68,18.00,0.11,0.63,68.50,65.30,9.90,9.50,2.16,40.90,58.00,0.00,1.24,1.31,0.35,11.00,1.90,17.69,0.05,7.38,0.00
4.00,0.00,20.85,0.00,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,0.00,0.00,3.10,10.00,19.90,37.70,6.30,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,14.43,57.70,2.52,27.00,3.20,15.46,0.00,14.49,0.19,0.60,4.00,4.00,4.50,1.15,65.20,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.23,16.59,18.00,0.05,0.63,75.80,72.00,9.30,9.09,0.00,45.70,67.00,0.00,1.28,0.00,0.00,11.00,0.00,17.69,0.02,0.65,0.00
5.00,0.00,20.95,0.00,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,0.00,0.00,3.10,10.00,18.50,44.20,8.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,14.26,56.90,2.52,27.00,3.20,15.46,0.00,14.49,0.10,0.60,4.00,4.00,4.50,1.15,78.00,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.43,16.49,18.00,0.00,0.63,74.30,70.00,8.90,8.79,0.00,50.70,68.00,0.00,1.32,0.00,0.00,11.00,0.00,17.69,0.00,0.32,0.00
6.00,0.00,20.75,0.00,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,0.00,0.00,3.10,10.00,17.10,45.80,8.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,14.07,61.20,2.52,27.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,71.00,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.62,16.38,18.00,0.00,0.63,72.80,77.70,8.60,8.86,0.00,60.20,68.00,0.00,1.36,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
7.00,0.00,21.00,0.00,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,0.00,0.00,3.10,10.00,16.20,45.90,8.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,13.86,62.00,2.52,27.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,89.50,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.59,16.29,18.00,0.00,0.63,67.80,71.10,7.90,8.47,0.00,69.36,59.00,0.00,1.40,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
8.00,0.00,20.85,0.00,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,0.00,0.00,3.10,10.00,15.30,41.00,8.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,13.62,67.80,2.52,27.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,82.20,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.55,16.20,18.00,0.00,0.62,62.70,64.40,7.20,7.86,0.00,67.54,51.00,0.00,1.36,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
9.00,0.00,20.61,0.00,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,0.00,0.00,3.10,10.00,15.10,39.00,8.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,13.42,65.60,2.52,27.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,75.50,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.59,16.11,18.00,0.00,0.62,58.10,60.70,6.50,7.41,0.00,65.53,42.00,0.00,1.36,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
10.00,0.00,21.02,0.00,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,0.00,0.00,3.10,10.00,14.90,37.00,8.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,13.18,63.50,2.52,27.00,3.20,15.46,0.00,14.49,0.00,0.60,4.00,4.00,4.50,1.15,68.70,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.62,16.02,18.00,0.00,0.62,53.50,57.00,5.90,6.97,0.00,64.12,33.00,0.00,1.36,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
