"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.98,67.20,650.00,147.02,6.28,6.58,110.48,19.21,4.79,41.90,0.00,78.69,7.31,3.92,164.07,112.47,88.74,47.08,182.72,13.34,6.72,87.77,0.00,6.39,9.00,41.81,10.52,13.86,180.00,180.00,0.00,67.16,46.22,46.07,184.35,197.33,184.41,5.67,74.99,75.00,48.18,66.54,81.64,25.67,25.57,25.56,59.29,87.36,110.37,110.32,203.40,20.46,20.42,22.16,21.95,5.06
2.00,78.57,29.98,67.20,650.00,147.02,6.28,6.58,110.48,19.21,4.79,41.90,0.00,78.69,7.31,3.92,164.07,112.47,88.74,47.08,182.72,13.34,6.72,87.77,0.00,6.39,9.00,38.68,10.52,13.14,180.00,180.00,33.77,45.41,67.94,46.10,184.35,197.33,184.41,5.67,74.99,75.00,48.18,66.54,81.64,25.67,25.57,25.56,59.10,87.36,110.37,110.32,203.40,20.46,20.42,22.16,21.95,5.06
3.00,78.57,29.98,67.20,650.00,147.02,6.28,6.58,110.48,19.21,4.79,41.90,0.00,59.16,7.31,3.92,62.51,112.47,88.74,47.08,182.72,13.34,6.72,34.19,0.00,6.39,9.00,56.11,10.52,17.18,180.00,180.00,58.13,45.55,67.94,45.96,184.35,197.33,184.41,5.67,74.99,75.00,48.18,66.54,81.64,25.67,25.57,25.56,59.10,87.36,110.37,110.32,203.40,20.46,20.42,22.16,21.95,5.06
4.00,78.57,29.98,67.20,650.00,147.02,6.28,6.58,110.48,19.21,4.79,41.90,0.00,39.73,7.31,3.92,62.51,112.47,88.74,47.08,182.72,13.34,6.72,34.19,0.00,6.39,9.00,53.59,10.52,16.59,180.00,180.00,61.07,67.16,46.07,46.22,184.35,197.33,184.41,5.67,74.99,75.00,48.18,66.54,81.64,25.67,25.57,25.56,59.29,87.36,110.37,110.32,203.40,20.46,20.42,22.16,21.95,5.06
5.00,78.57,29.98,67.20,650.00,147.02,6.28,6.58,110.48,19.21,4.79,41.90,0.00,39.73,7.31,3.92,62.51,112.47,88.74,47.08,182.72,13.34,6.72,34.19,0.00,6.39,9.00,42.77,10.52,14.09,180.00,180.00,64.51,67.16,46.22,46.07,184.35,197.33,184.41,5.67,74.99,75.00,48.18,66.54,81.64,25.67,25.57,25.56,59.29,87.36,110.37,110.32,203.40,20.46,20.42,22.16,21.95,5.06
6.00,78.57,29.98,67.20,650.00,147.02,6.28,6.58,110.48,19.21,4.79,41.90,0.00,39.73,7.31,3.92,62.51,112.47,88.74,47.08,182.72,13.34,6.72,34.19,0.00,6.39,9.00,52.39,10.52,16.31,180.00,180.00,67.57,45.41,67.94,46.10,184.35,197.33,184.41,5.67,74.99,75.00,48.18,66.54,81.64,25.67,25.57,25.56,59.10,87.36,110.37,110.32,203.40,20.46,20.42,22.16,21.95,5.06
7.00,78.57,29.98,67.20,650.00,147.02,6.28,6.58,110.48,19.21,4.79,41.90,0.00,61.17,7.31,3.92,62.51,112.47,88.74,47.08,182.72,13.34,6.88,34.19,0.00,6.39,9.98,67.41,10.52,19.79,180.00,180.00,67.57,67.16,46.22,46.07,184.35,197.33,184.41,5.67,74.99,75.00,48.18,66.54,81.64,30.70,30.59,30.58,59.29,87.36,110.37,110.32,203.40,20.46,20.42,22.16,21.95,5.06
8.00,78.57,29.98,67.20,650.00,147.02,6.28,6.58,110.48,19.21,4.79,41.90,0.00,90.75,7.31,3.92,62.51,112.47,88.74,47.08,182.72,29.19,6.88,34.19,0.00,6.39,9.98,73.93,10.52,19.79,180.00,180.00,67.57,67.16,46.22,46.07,184.35,197.33,184.41,5.67,74.99,75.00,48.18,66.54,81.64,30.70,30.59,30.58,59.29,87.36,110.37,110.32,203.40,20.46,20.42,22.16,21.95,5.06
9.00,78.57,29.98,67.20,650.00,147.02,6.28,6.58,110.48,19.21,4.79,41.90,0.00,83.69,7.31,3.92,62.51,112.47,88.74,47.08,225.00,29.19,6.88,34.19,0.00,6.39,9.98,80.20,10.52,19.79,180.00,180.00,67.57,67.16,67.94,28.18,184.35,197.33,184.41,5.67,74.99,75.00,48.18,66.54,81.64,30.70,30.59,30.58,62.18,87.36,110.37,110.32,203.40,20.46,20.42,16.33,21.95,5.06
10.00,78.57,29.98,67.20,650.00,147.02,6.28,6.58,110.48,19.21,4.79,41.90,0.00,114.67,7.31,3.92,62.51,112.47,88.74,47.08,225.00,29.19,6.88,34.19,0.00,6.39,9.98,95.55,10.52,19.79,180.00,180.00,67.57,67.16,67.94,28.18,184.35,197.33,184.41,5.67,74.99,75.00,48.18,66.54,81.64,30.70,30.59,30.58,62.18,87.36,110.37,110.32,203.40,20.46,20.42,16.33,21.95,5.06
