"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,75.03,29.81,66.81,643.50,208.33,3.22,3.38,43.72,19.10,3.65,31.13,14.67,74.77,7.24,3.89,161.13,99.78,132.07,18.00,120.00,0.00,6.88,87.26,0.00,6.39,0.00,74.73,4.41,19.68,0.00,0.00,28.64,0.00,67.55,0.00,71.48,78.15,71.48,2.94,74.55,61.85,58.65,40.53,47.65,22.64,0.00,22.57,86.70,40.30,52.18,109.69,100.91,20.34,20.30,18.12,17.96,0.00
2.00,75.03,29.81,66.81,643.50,208.33,3.22,3.38,43.72,19.10,3.65,31.13,14.67,74.77,7.24,3.89,161.13,95.05,132.07,20.78,120.00,0.00,6.88,87.26,0.00,6.39,0.00,71.08,4.41,18.84,0.00,0.00,39.96,25.48,26.59,26.58,0.00,108.43,0.00,1.98,74.55,75.93,58.64,40.54,47.65,0.00,0.00,30.40,86.70,31.40,53.13,109.69,100.91,20.34,20.30,18.12,17.96,0.00
3.00,73.41,29.81,66.81,643.50,208.33,3.22,3.38,43.72,19.10,3.65,31.13,14.67,74.77,7.24,3.89,161.13,93.92,122.31,23.96,120.00,0.00,6.88,87.26,0.00,6.39,0.00,55.59,4.41,15.27,0.00,0.00,58.30,21.61,55.81,58.15,0.00,75.43,0.00,0.00,74.55,75.93,57.82,40.25,47.65,0.00,0.00,0.00,84.40,32.39,48.25,109.59,100.91,20.34,20.30,18.12,17.95,0.00
4.00,76.26,29.81,66.81,643.50,208.33,3.22,3.38,43.72,19.10,3.65,31.13,14.67,74.77,7.24,3.89,161.13,91.39,28.89,18.00,120.00,0.00,6.88,87.26,0.00,6.39,0.00,52.83,4.41,14.63,145.08,0.00,0.00,0.00,56.97,0.00,0.00,73.21,0.00,2.60,74.55,75.93,50.18,50.12,47.65,20.00,0.00,19.96,20.73,61.17,20.73,108.35,100.91,20.34,20.30,18.12,17.96,0.00
5.00,75.30,29.81,66.81,643.50,208.33,3.22,3.38,43.72,19.10,3.65,31.13,14.50,73.96,7.24,3.89,161.13,90.98,117.61,18.00,120.00,0.00,6.88,87.26,0.00,6.39,0.00,53.37,4.41,14.76,0.00,0.00,64.20,0.00,64.02,0.00,0.00,73.21,0.00,2.83,74.55,75.93,49.45,49.39,47.65,21.77,0.00,21.70,20.73,20.73,78.41,78.39,100.91,20.34,20.30,18.12,17.95,0.00
6.00,75.17,29.81,66.81,643.50,208.33,3.22,3.38,43.72,19.10,3.65,31.13,14.85,75.58,7.24,3.89,161.13,91.22,120.76,18.00,120.00,0.00,6.88,87.26,0.00,6.39,0.00,54.47,4.41,15.01,0.00,0.00,66.30,0.00,66.67,0.00,0.00,76.58,0.00,0.00,74.55,75.93,49.79,49.73,47.65,0.00,0.00,0.00,86.70,0.00,108.45,108.40,100.91,20.34,20.30,18.12,17.95,0.00
7.00,74.22,29.81,66.81,643.50,208.33,3.22,3.38,43.72,19.10,3.65,31.13,14.35,72.98,7.24,3.89,161.13,89.71,27.74,22.44,120.00,0.00,6.88,87.26,0.00,6.39,0.00,43.48,4.41,12.48,145.08,0.00,23.12,24.55,24.56,39.19,0.00,73.21,0.00,1.43,74.55,0.00,56.45,41.02,47.65,0.00,0.00,21.91,26.13,43.87,79.00,0.00,100.91,20.34,20.30,18.12,17.95,0.00
8.00,71.96,29.81,66.81,643.50,208.33,3.22,3.38,43.72,19.10,3.65,31.13,14.31,72.77,7.24,3.89,161.13,89.01,108.35,28.13,120.00,0.00,6.88,87.26,0.00,6.39,0.00,41.13,4.41,11.94,0.00,0.00,0.00,65.15,66.03,33.05,0.00,73.21,0.00,0.00,71.72,69.33,50.17,41.96,47.65,0.00,0.00,0.00,64.50,22.16,23.30,75.04,100.91,20.34,20.30,18.12,17.95,0.00
9.00,77.74,29.81,66.81,643.50,208.33,3.22,3.38,43.72,19.10,3.65,31.13,14.85,76.81,7.24,3.89,161.13,90.51,112.52,15.37,120.00,0.00,6.88,87.26,0.00,6.39,0.00,45.89,4.41,13.04,0.00,0.00,21.95,0.00,33.68,51.77,0.00,89.81,0.00,2.02,74.55,0.00,62.69,43.75,47.65,10.36,10.36,10.36,29.42,49.87,64.19,0.00,100.91,20.34,20.30,18.12,17.95,0.00
10.00,76.22,29.81,66.81,643.50,208.33,3.22,3.38,43.72,19.10,3.65,31.13,14.85,74.63,7.24,3.89,161.13,91.86,112.86,0.00,120.00,0.00,6.88,87.26,0.00,6.39,0.00,42.69,4.41,12.30,0.00,0.00,44.65,33.10,0.00,29.65,0.00,73.21,0.00,0.00,73.61,74.86,58.29,42.39,47.65,0.00,0.00,0.00,44.84,45.07,32.20,93.04,100.91,20.34,20.30,18.12,17.96,0.00
