"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,0.00,22.67,0.00,14.00,4.20,8.00,9.50,19.22,3.40,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.00,15.00,21.00,1.60,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,0.00,27.44,75.55,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,59.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,0.18,0.68,9.00,0.00,0.00,0.00,1.00,46.60,41.88,3.56,2.95,0.00,110.96,36.00,0.00,2.00,0.00,0.00
2.00,0.00,22.62,0.00,14.00,4.20,8.00,9.50,19.22,3.40,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.00,12.14,32.91,0.80,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,0.00,27.34,74.60,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,54.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,3.54,5.38,9.00,0.00,0.00,0.00,1.00,46.60,41.88,3.56,2.95,0.00,93.34,33.00,0.00,2.00,0.00,0.00
3.00,0.00,22.50,0.00,14.00,4.20,8.00,9.50,19.22,3.40,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.00,13.85,31.61,0.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,0.00,27.18,73.60,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,48.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,3.45,5.52,9.00,0.00,0.00,0.00,1.00,46.60,41.88,3.56,2.95,0.00,91.31,30.00,0.00,2.00,0.00,0.00
4.00,0.00,22.70,0.00,14.00,4.20,8.00,9.50,19.22,3.40,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.00,15.43,30.24,0.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,0.00,26.99,72.54,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,43.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,3.30,5.69,9.00,0.00,0.00,0.00,1.00,46.60,41.88,3.56,2.95,0.00,89.15,27.00,0.00,2.00,0.00,0.00
5.00,0.00,22.52,0.00,14.00,4.20,8.00,9.50,19.22,3.40,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.00,15.82,29.45,0.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,0.00,26.71,71.21,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,39.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,3.24,5.58,9.00,0.00,0.00,0.00,1.00,37.59,34.19,2.76,2.24,0.00,87.86,24.00,0.00,2.00,0.00,0.00
6.00,0.00,22.57,0.00,14.00,4.20,8.00,9.50,19.22,3.40,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.00,15.82,28.85,0.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,0.00,26.35,69.59,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,35.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,3.19,5.39,9.00,0.00,0.00,0.00,1.00,37.59,34.19,2.76,2.24,0.00,86.85,21.00,0.00,2.00,0.00,0.00
7.00,0.00,22.60,0.00,14.00,4.20,8.00,9.50,19.22,3.40,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.00,15.68,27.25,0.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,0.00,25.99,67.87,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,32.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,3.28,5.55,9.00,0.00,0.00,0.00,1.00,37.59,34.19,2.76,2.24,0.00,84.18,18.00,0.00,2.00,0.00,0.00
8.00,0.00,22.66,0.00,14.00,4.20,8.00,9.50,19.22,3.40,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.00,15.49,25.31,0.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,0.00,25.64,66.03,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,30.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,3.40,5.82,9.00,0.00,0.00,0.00,1.00,37.59,34.19,2.76,2.24,0.00,80.95,17.00,0.00,2.00,0.00,0.00
9.00,0.00,22.57,0.00,14.00,4.20,8.00,9.50,19.22,3.40,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.00,15.24,24.79,0.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,0.00,25.22,64.41,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,29.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,3.55,5.95,9.00,0.00,0.00,0.00,1.00,29.76,27.44,2.08,1.64,0.00,79.86,15.00,0.00,2.00,0.00,0.00
10.00,0.00,22.62,0.00,14.00,4.20,8.00,9.50,19.22,3.40,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.00,14.97,24.75,0.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,0.00,24.74,62.99,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,28.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,3.71,6.03,9.00,0.00,0.00,0.00,1.00,29.76,27.44,2.08,1.64,0.00,79.48,14.00,0.00,2.00,0.00,0.00
11.00,0.00,22.53,0.00,14.00,4.20,8.00,9.50,19.22,3.40,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.00,15.04,23.50,0.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,0.00,24.26,61.15,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,27.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,4.17,6.68,9.00,0.00,0.00,0.00,1.00,18.08,16.75,1.31,1.15,0.00,77.57,14.00,0.00,2.00,0.00,0.00
12.00,0.23,22.60,0.04,14.00,4.20,8.00,9.50,19.22,3.40,0.70,3.50,0.00,0.89,0.08,17.56,0.00,9.00,15.22,21.85,0.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,0.17,23.79,58.88,3.30,0.00,19.51,19.32,2.36,9.20,1.11,0.60,19.51,19.51,19.51,2.40,27.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,4.72,7.52,9.00,0.00,0.00,0.00,1.00,18.08,16.75,1.31,1.15,1.83,75.15,13.00,0.00,2.00,0.18,0.00
13.00,2.33,22.57,0.67,14.00,4.20,8.00,9.50,19.22,3.40,0.70,3.50,0.00,2.48,2.03,17.56,0.00,9.00,15.11,21.66,0.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,3.69,23.27,56.74,3.30,0.00,19.51,19.32,31.47,9.20,8.10,0.60,19.51,19.51,19.51,2.40,27.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,5.67,9.01,9.00,0.00,0.00,0.03,1.00,10.84,9.56,0.87,0.73,24.55,73.07,12.00,0.00,2.00,9.26,19.30
14.00,7.15,22.72,3.15,14.00,4.20,8.00,9.50,19.22,3.40,0.70,3.50,0.00,4.49,7.93,17.56,0.00,9.00,14.89,21.96,0.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,10.67,22.71,54.73,3.30,0.00,19.51,19.32,89.38,9.20,18.05,0.60,19.51,19.51,19.51,2.40,26.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,6.75,10.72,9.00,0.00,0.00,0.06,1.00,10.84,9.56,0.87,0.73,68.55,71.11,12.00,0.00,2.00,31.02,73.24
15.00,10.27,22.50,6.23,14.00,4.20,8.00,9.50,19.22,3.40,0.70,3.50,0.00,9.69,14.27,17.56,0.00,9.00,13.89,22.31,0.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,13.06,21.92,52.77,3.30,0.00,19.51,19.32,121.53,9.20,26.81,0.60,19.51,19.51,19.51,2.40,24.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,6.78,10.25,9.00,0.00,0.00,0.07,1.00,5.90,6.14,0.24,0.17,89.20,69.02,11.00,0.00,2.00,54.64,133.91
16.00,11.89,22.51,9.49,14.00,4.20,8.00,9.50,19.22,3.40,0.70,3.50,0.00,13.56,16.34,17.56,0.00,9.00,12.63,22.68,0.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,13.65,20.90,50.86,3.30,0.00,19.51,19.32,132.33,9.20,32.56,0.60,19.51,19.51,19.51,2.40,22.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,6.45,9.06,9.00,0.00,0.00,0.10,1.00,5.90,6.14,0.24,0.17,95.30,66.88,11.00,0.00,2.00,65.69,197.34
17.00,12.71,22.49,11.82,14.00,2.90,8.00,9.50,19.22,3.40,0.70,3.50,0.00,15.66,17.05,17.56,0.00,9.00,11.85,25.40,0.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,13.87,19.90,49.69,3.30,0.00,19.51,19.32,135.61,9.20,33.92,0.60,19.51,19.51,19.51,2.40,20.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,6.99,9.60,9.00,0.00,0.00,0.49,1.00,2.00,2.10,0.06,0.00,97.85,66.63,12.00,0.10,2.00,69.81,236.98
18.00,13.51,22.58,13.81,14.00,2.90,8.00,9.50,19.22,3.40,0.70,3.50,0.00,16.90,17.37,17.56,0.00,9.00,11.24,28.92,0.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,13.94,18.92,49.27,3.30,0.00,19.51,19.32,136.42,9.20,34.22,0.60,19.51,19.51,19.51,2.40,19.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,7.83,10.73,9.00,0.00,0.00,0.67,1.00,2.00,2.10,0.06,0.00,98.84,67.01,12.00,0.20,2.00,70.53,250.00
19.00,14.29,22.57,15.43,14.00,2.90,8.00,9.50,19.22,3.40,0.70,3.50,0.00,17.28,17.42,17.56,0.00,9.00,10.90,35.63,0.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,13.93,18.47,50.49,3.30,0.00,19.51,19.32,136.34,9.20,34.33,0.60,19.51,19.51,19.51,2.40,16.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,8.11,11.09,9.00,0.00,0.00,0.83,1.00,1.10,0.98,0.06,0.00,99.05,68.86,12.00,0.20,2.00,70.63,250.00
20.00,15.04,22.50,16.57,14.00,2.90,8.00,9.50,19.22,3.40,0.70,3.50,0.00,17.43,17.31,17.56,0.00,9.00,10.67,43.40,0.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,13.86,18.55,53.35,3.30,0.00,19.51,19.32,135.59,9.20,34.32,0.60,19.51,19.51,19.51,2.40,14.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,8.21,11.20,9.00,0.00,0.00,0.93,1.00,1.10,0.98,0.06,0.00,98.83,71.20,12.00,0.30,2.00,70.51,246.71
21.00,15.84,22.69,17.46,14.00,2.90,8.00,9.50,19.22,3.40,0.70,3.50,0.00,17.46,17.21,17.56,0.00,9.00,10.91,50.38,0.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,13.76,18.71,56.72,3.30,0.00,19.51,19.32,134.10,9.20,34.24,0.60,19.51,19.51,19.51,2.40,14.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,8.49,11.49,9.00,0.00,0.00,1.01,1.00,4.24,4.07,0.24,0.17,98.19,73.88,12.00,0.30,2.00,70.31,243.00
22.00,16.54,22.97,17.98,14.00,2.90,8.00,9.50,19.22,3.40,0.70,3.50,0.00,17.06,17.17,17.56,0.00,9.00,11.30,57.09,0.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,13.53,18.95,60.58,3.30,0.00,19.51,19.32,129.20,9.20,33.94,0.60,19.51,19.51,19.51,2.40,16.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,8.84,11.85,9.00,0.00,0.00,1.03,1.00,4.24,4.07,0.24,0.17,95.52,76.66,14.00,0.30,2.00,70.16,243.95
