"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III","CH ANASHIRONI","CH RENOVANDES"
15.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,81.71,5.13,2.82,163.91,103.05,103.32,22.03,21.29,187.06,14.16,1.97,6.88,87.69,6.39,9.98,83.45,3.45,19.30,144.33,144.33,67.50,38.37,23.66,0.00,0.00,0.00,0.00,0.00,74.91,76.30,50.10,42.35,47.90,30.67,30.56,30.55,45.36,45.38,58.59,58.58,196.78,12.30,20.25
16.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,55.55,5.13,2.82,163.91,102.04,103.32,22.03,35.37,0.00,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,144.33,144.33,53.92,62.26,54.21,53.79,100.73,0.00,100.74,0.00,74.91,76.30,45.22,39.54,47.90,30.67,30.56,30.55,45.36,45.38,58.59,58.58,188.81,12.30,20.25
17.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,54.55,5.13,2.82,163.91,101.38,103.32,22.03,35.37,180.99,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,144.33,144.33,22.12,62.64,61.06,22.12,93.12,0.00,93.13,0.00,74.91,76.30,20.62,20.62,47.90,30.67,30.56,30.55,45.21,45.24,58.59,58.58,188.50,0.00,20.25
18.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,59.65,5.13,2.82,163.91,104.29,103.32,22.03,35.37,201.17,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,144.33,144.33,22.40,65.40,65.94,22.40,134.56,0.00,134.60,0.00,74.91,53.40,20.62,20.62,47.90,30.67,30.56,30.55,45.36,45.38,58.59,58.58,191.48,0.00,20.25
19.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,60.47,5.13,2.82,163.91,107.82,104.56,22.03,35.37,216.40,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,144.33,144.33,23.30,67.10,67.88,23.30,151.74,0.00,151.79,0.00,74.91,53.40,24.46,25.00,47.90,30.67,30.56,30.55,45.36,45.38,70.19,70.17,191.73,0.00,20.25
20.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,58.37,5.13,2.82,163.91,111.32,107.14,22.03,35.37,218.26,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,144.33,144.33,23.30,67.10,67.88,23.30,96.07,102.08,96.08,0.00,74.91,53.40,27.56,66.00,47.90,30.67,30.56,30.55,45.36,45.38,74.56,74.54,190.51,0.00,20.25
21.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,53.77,5.13,2.82,163.91,112.35,110.47,22.03,35.37,221.31,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,144.33,144.33,23.30,67.10,67.88,23.30,94.28,100.26,94.28,0.00,74.91,53.40,66.56,25.00,47.90,30.67,30.56,30.55,45.36,45.38,78.96,78.94,187.93,0.00,20.25
22.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,56.05,5.13,2.82,163.91,112.36,112.09,22.03,35.37,222.83,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,144.33,144.33,23.30,67.10,67.88,23.30,94.08,100.06,94.08,0.00,74.91,53.40,52.85,66.00,47.90,30.67,30.56,30.55,45.36,45.38,83.04,83.01,188.47,0.00,20.25
23.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,58.06,5.13,2.82,163.91,112.00,115.78,22.03,35.37,227.09,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,144.33,144.33,23.30,67.10,67.88,23.30,97.49,103.51,97.49,0.00,74.91,53.40,66.56,25.00,47.90,30.67,30.56,30.55,45.50,45.53,87.28,87.25,188.83,0.00,20.25
24.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,53.93,5.13,2.82,163.91,111.79,108.49,22.03,35.37,222.26,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,144.33,144.33,23.30,67.10,67.88,23.30,89.09,95.08,89.09,0.00,74.91,53.40,50.83,66.00,47.90,30.67,30.56,30.55,45.21,45.24,72.07,72.05,186.79,0.00,20.25
25.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,95.06,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,179.28,0.00,23.30,67.10,67.88,23.30,108.36,114.75,108.37,0.00,74.91,53.40,66.56,25.00,47.90,30.67,30.56,30.55,45.51,45.53,84.14,84.10,0.00,0.00,20.25
26.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,33.44,5.13,2.82,163.91,105.19,132.71,22.03,35.37,222.01,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,170.27,0.00,23.30,67.10,67.88,23.30,75.38,81.61,75.38,0.00,74.91,53.40,0.00,44.00,47.90,30.67,30.56,30.55,45.21,45.24,40.53,40.53,177.99,0.00,20.25
27.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,31.87,5.13,2.82,163.91,100.86,132.71,22.03,35.37,225.33,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,173.70,0.00,21.41,21.93,31.36,21.41,73.42,79.68,73.42,0.00,74.91,53.40,50.60,44.00,47.90,30.67,30.56,30.55,45.50,45.53,40.18,40.18,177.50,0.00,20.25
28.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,51.94,5.13,2.82,163.91,103.51,118.85,22.03,35.37,216.24,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,145.53,145.52,21.87,27.60,47.35,21.87,0.00,0.00,0.00,0.00,74.91,53.40,64.28,44.00,47.90,30.67,30.56,30.55,45.21,45.24,77.30,77.27,186.24,0.00,20.25
29.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,60.49,5.13,2.82,163.91,107.66,125.15,22.03,35.37,224.38,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,147.48,147.48,62.30,56.64,57.32,56.84,0.00,0.00,0.00,0.00,74.91,76.30,62.39,44.00,47.90,30.67,30.56,30.55,45.50,45.53,110.26,110.22,189.51,0.00,20.25
30.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,51.81,5.13,2.82,163.91,110.64,108.82,22.03,35.37,218.12,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,144.34,144.34,48.43,48.20,48.64,48.33,0.00,188.35,0.00,0.00,74.91,76.30,34.80,44.00,47.90,30.67,30.56,30.55,45.36,45.38,91.82,91.78,185.07,0.00,20.25
31.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,65.73,5.13,2.82,163.91,112.36,108.59,22.03,35.37,222.28,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,144.35,144.35,23.30,67.10,67.88,23.30,81.57,87.67,81.57,0.00,74.91,53.40,37.60,44.00,47.90,30.67,30.56,30.55,45.21,45.24,46.33,46.33,190.32,0.00,20.25
32.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,81.71,5.13,2.82,163.91,112.36,110.35,22.03,35.37,221.43,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,144.48,144.48,23.30,67.10,67.88,23.30,95.64,101.63,95.64,0.00,74.91,53.40,41.69,44.00,47.90,30.67,30.56,30.55,45.36,45.38,51.03,51.03,203.20,0.00,20.25
33.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,81.71,5.13,2.82,163.91,112.36,118.27,22.03,35.37,227.68,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,146.35,146.35,23.30,67.10,67.88,23.30,109.32,115.76,109.34,0.00,74.91,53.40,48.56,44.00,47.90,30.67,30.56,30.55,45.50,45.53,67.11,67.10,203.20,0.00,20.25
34.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,81.71,5.13,2.82,163.91,112.36,126.08,22.03,35.37,230.00,26.25,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,147.80,147.80,23.30,67.10,67.88,23.30,121.88,129.34,121.90,0.00,74.91,76.30,48.56,44.00,47.90,30.67,30.56,30.55,45.21,45.24,108.33,108.29,203.20,0.00,20.25
35.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,81.71,5.13,2.82,163.91,112.36,130.56,22.03,35.37,230.00,26.25,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,148.42,148.42,23.30,67.10,67.88,23.30,155.47,167.13,155.53,0.00,74.91,76.30,47.42,45.14,47.90,30.67,30.56,30.55,45.36,45.38,110.26,110.22,203.20,0.00,20.25
36.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,99.25,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,26.25,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,150.57,150.57,23.30,67.10,67.88,23.30,184.11,197.08,184.17,0.00,74.91,76.30,59.01,48.17,47.90,30.67,30.56,30.55,45.36,45.38,110.26,110.22,203.20,0.00,20.25
37.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,102.05,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,26.25,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,153.76,153.76,23.30,67.10,67.88,23.30,177.60,190.52,177.67,0.00,74.91,76.30,54.31,44.91,47.90,30.67,30.56,30.55,45.36,45.38,110.26,110.22,203.20,12.30,20.25
38.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,117.35,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,26.25,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,164.04,164.02,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,66.56,54.82,47.90,30.67,30.56,30.55,45.36,45.38,110.26,110.22,203.20,12.30,20.25
39.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,130.54,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,26.25,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,170.86,170.82,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,66.56,54.82,47.90,30.67,30.56,30.55,45.36,45.38,110.26,110.22,203.20,12.30,20.25
40.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,137.79,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,26.25,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,173.17,173.12,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,66.56,54.82,47.90,30.67,30.56,30.55,45.50,45.53,110.26,110.22,203.20,12.30,20.25
41.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,130.45,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,26.25,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,167.97,167.94,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,66.56,54.82,47.90,30.67,30.56,30.55,45.36,45.38,110.26,110.22,203.20,12.30,20.25
42.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,106.89,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,26.25,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,156.67,156.66,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,57.48,47.04,47.90,30.67,30.56,30.55,45.36,45.38,110.26,110.22,203.20,12.30,20.25
43.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,102.87,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,26.25,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,156.56,156.56,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,58.52,48.94,47.90,30.67,30.56,30.55,45.21,45.24,110.26,110.22,203.20,12.30,20.25
44.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,122.35,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,26.25,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,165.73,165.71,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,66.56,54.82,47.90,30.67,30.56,30.55,45.51,45.53,110.26,110.22,203.20,12.30,20.25
45.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,86.20,5.13,2.82,163.91,112.36,120.95,44.06,35.37,230.00,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,144.84,144.84,23.30,67.10,67.88,23.30,180.74,193.70,180.81,0.00,74.91,76.30,47.42,45.14,47.90,30.67,30.56,30.55,45.36,45.38,110.26,110.22,203.20,12.30,20.25
46.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,72.97,5.13,2.82,163.91,112.36,110.95,44.06,35.37,230.00,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,144.33,144.33,23.30,67.10,67.88,23.30,162.10,174.34,162.17,0.00,74.91,76.30,47.42,45.14,47.90,30.67,30.56,30.55,45.36,45.38,66.61,66.59,203.20,12.30,20.25
47.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,65.00,5.13,2.82,163.91,112.36,110.95,44.06,35.37,221.23,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,144.33,144.33,23.30,67.10,67.88,23.30,150.50,161.61,150.55,0.00,74.91,76.30,50.17,42.39,47.90,30.67,30.56,30.55,45.36,45.38,24.43,24.43,203.20,12.30,20.25
48.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.79,3.75,22.63,14.92,54.13,5.13,2.82,163.91,112.36,111.98,44.06,35.37,195.48,14.16,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,144.33,144.33,22.02,48.53,48.98,22.02,127.08,135.13,127.11,0.00,74.91,76.30,50.17,42.39,47.90,30.67,30.56,30.55,45.36,45.38,20.62,20.62,203.20,12.30,20.25
