"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.78,0.00,14.00,4.20,6.70,12.05,18.85,3.55,0.40,3.40,0.00,0.00,0.00,17.49,0.00,8.80,8.60,14.50,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,4.60,12.40,3.00,27.00,13.61,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,8.00,12.83,19.44,8.20,10.70,7.03,17.49,2.40,1.42,0.44,18.00,0.00,0.00,0.00,1.00,2.50,2.20,0.17,0.13,0.00,28.30,8.00,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
2.00,0.00,23.78,0.00,14.00,4.20,6.70,12.05,18.85,3.55,0.40,3.40,0.00,0.00,0.00,17.49,0.00,8.80,8.10,13.80,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,4.20,11.20,3.00,27.00,13.61,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,5.00,12.83,19.44,8.20,10.70,7.03,17.49,2.40,1.42,0.44,18.00,0.00,0.00,0.00,1.00,2.20,2.20,0.17,0.13,0.00,22.70,5.00,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
3.00,0.00,23.78,0.00,14.00,4.20,6.70,12.05,18.85,3.55,0.40,3.40,0.00,0.00,0.00,17.49,0.00,8.80,7.60,13.30,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,3.70,10.10,3.00,27.00,13.61,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,3.00,12.83,19.44,8.20,10.70,7.03,17.49,2.40,1.39,0.44,18.00,0.00,0.00,0.00,1.00,2.10,2.00,0.15,0.12,0.00,18.20,3.00,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
4.00,0.00,23.78,0.00,14.00,4.20,6.70,12.05,18.85,3.55,0.40,3.40,0.00,0.00,0.00,17.49,0.00,8.80,7.40,12.50,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,3.40,9.10,3.00,27.00,13.61,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,3.00,12.83,19.44,8.20,10.70,7.03,17.49,2.40,1.34,0.44,18.00,0.00,0.00,0.00,1.00,2.00,2.00,0.13,0.10,0.00,16.40,3.00,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
5.00,0.00,23.78,0.00,14.00,4.20,6.70,12.05,18.85,3.55,0.40,3.40,0.00,0.00,0.00,17.49,0.00,8.80,7.40,11.60,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,3.00,8.20,3.00,27.00,13.61,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,3.00,12.83,19.44,8.20,10.70,7.03,17.49,2.40,1.29,0.45,18.00,0.00,0.00,0.00,1.00,1.80,2.20,0.11,0.08,0.00,15.60,3.00,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
6.00,0.00,23.78,0.00,14.00,4.20,6.70,12.05,18.85,3.55,0.40,3.40,0.00,0.00,0.00,17.49,0.00,8.80,7.50,11.20,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,2.90,7.90,3.00,27.00,13.61,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,2.00,12.83,19.44,8.20,10.70,7.03,17.49,2.40,1.25,0.45,18.00,0.00,0.00,0.00,1.00,1.80,2.00,0.09,0.06,0.00,15.30,2.00,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
7.00,0.00,23.77,0.00,14.00,4.20,6.70,12.05,18.85,3.55,0.40,3.40,0.00,0.00,0.00,17.49,0.00,8.80,7.60,11.00,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,2.90,7.80,3.00,27.00,13.61,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,1.00,12.83,19.44,8.20,10.70,7.03,17.49,2.40,1.20,0.46,18.00,0.00,0.00,0.00,1.00,1.20,1.60,0.07,0.04,0.00,15.20,1.00,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
8.00,0.00,23.78,0.00,14.00,4.20,6.70,12.05,18.85,3.55,0.40,3.40,0.00,0.00,0.00,17.49,0.00,8.80,8.10,10.40,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,3.00,7.70,3.00,27.00,13.61,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,1.00,12.83,19.44,8.20,10.70,7.03,17.49,2.40,1.16,0.46,18.00,0.00,0.00,0.00,1.00,0.90,1.50,0.05,0.02,0.00,13.90,1.00,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
9.00,0.00,23.78,0.00,14.00,4.20,6.70,12.05,18.85,3.55,0.40,3.40,0.00,0.00,0.00,17.49,0.00,8.80,8.60,9.60,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,3.30,7.50,3.00,27.00,13.61,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,1.00,12.83,19.44,8.20,10.70,7.03,17.49,2.40,1.05,0.47,18.00,0.00,0.00,0.00,1.00,0.60,1.20,0.04,0.02,0.00,12.20,1.00,0.00,2.00,0.00,0.00,11.00,0.00,25.00,0.00,0.00
10.00,0.00,23.76,0.00,14.00,4.20,6.70,12.05,18.85,3.55,0.40,3.40,0.00,0.10,0.00,17.49,0.00,8.80,9.20,8.90,8.00,11.18,15.35,5.00,19.24,19.24,19.44,19.44,1.40,0.00,3.00,7.10,3.00,27.00,13.61,18.17,0.40,17.88,0.00,0.60,19.44,19.44,19.44,1.20,1.00,12.83,19.44,8.20,10.70,7.03,17.49,2.40,0.93,0.47,18.00,0.00,0.00,0.00,1.00,0.40,1.35,0.04,0.02,0.70,10.00,1.00,0.00,2.00,0.00,0.40,11.00,0.80,25.00,0.00,1.00
