"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.98,67.20,650.00,211.66,3.82,4.01,88.42,19.21,3.37,41.90,82.52,7.44,4.00,81.71,112.47,88.47,18.00,235.00,16.00,6.88,44.69,0.00,6.39,9.98,95.55,5.47,19.79,228.68,0.00,37.90,0.00,67.94,37.90,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,73.66,30.70,30.59,30.58,28.01,20.98,110.37,110.32,203.40,20.46,0.00,21.33,21.12,5.06
2.00,78.57,29.98,67.20,650.00,211.66,3.82,4.01,88.42,19.21,3.37,41.90,90.09,7.44,4.00,81.71,112.47,88.47,18.00,235.00,16.00,6.88,44.69,0.00,6.39,9.98,95.55,5.47,19.79,228.68,0.00,37.90,0.00,67.94,37.90,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,73.66,30.70,30.59,30.58,24.49,24.50,110.37,110.32,203.40,20.46,0.00,21.33,21.12,5.06
3.00,78.57,29.98,67.20,650.00,211.66,3.82,4.01,88.42,19.21,3.37,41.90,126.76,7.44,4.00,81.71,112.47,88.47,18.00,235.00,16.00,6.88,44.69,0.00,6.39,9.98,95.55,5.47,19.79,228.68,0.00,37.90,0.00,67.94,37.90,184.35,197.33,184.41,5.67,74.99,76.38,55.39,66.54,73.66,30.70,30.59,30.58,87.20,42.96,50.80,110.32,203.40,20.46,20.42,21.33,21.12,5.06
4.00,78.57,29.98,67.20,650.00,211.66,3.82,4.01,88.42,19.21,3.37,41.90,132.38,7.44,4.00,81.71,112.47,88.47,18.00,235.00,16.00,6.88,44.69,0.00,6.39,9.98,95.55,5.47,19.79,228.68,0.00,37.90,0.00,67.94,37.90,184.35,197.33,184.41,5.67,74.99,76.38,55.39,66.54,73.66,30.70,30.59,30.58,33.49,33.54,110.37,110.32,203.40,20.46,20.42,21.33,21.12,5.06
5.00,78.57,29.98,67.20,650.00,211.66,3.82,4.01,88.42,19.21,3.37,41.90,107.94,7.44,4.00,81.71,112.47,88.47,18.00,235.00,16.00,6.88,44.69,0.00,6.39,9.98,95.55,5.47,19.79,228.68,0.00,48.96,0.00,67.94,26.84,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,73.66,30.70,30.59,30.58,57.72,25.84,110.37,110.32,203.40,20.46,20.42,21.33,21.12,5.06
6.00,78.57,29.98,67.20,650.00,211.66,3.82,4.01,88.42,19.21,3.37,41.90,107.94,7.44,4.00,81.71,112.47,88.47,18.00,235.00,16.00,6.88,44.69,0.00,6.39,9.98,82.27,5.47,19.79,228.68,0.00,67.57,0.00,67.94,20.60,184.35,197.33,184.41,5.67,74.99,76.38,55.39,66.54,73.66,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,20.46,20.42,21.33,21.12,5.06
7.00,78.57,29.98,67.20,650.00,211.66,3.82,4.01,88.42,19.21,3.37,41.90,107.94,7.44,4.00,81.71,112.47,88.47,18.00,215.95,16.00,6.88,44.69,0.00,6.39,9.98,57.75,5.47,16.16,228.68,0.00,48.60,0.00,67.94,28.71,184.35,197.33,184.41,5.67,74.99,76.38,55.40,66.54,73.66,30.70,30.59,30.58,87.20,87.36,110.37,110.32,197.01,20.46,20.42,21.33,21.12,5.06
8.00,78.57,29.98,67.20,650.00,211.66,3.82,4.01,88.42,19.21,3.37,41.90,107.94,7.44,4.00,81.71,112.47,88.47,18.00,224.45,16.00,6.88,44.69,0.00,6.39,9.98,50.25,5.47,14.42,228.68,0.00,38.10,0.00,67.94,38.10,184.35,197.33,184.41,5.67,74.99,63.17,55.40,66.54,73.66,30.70,30.59,30.58,87.20,87.36,110.37,110.32,194.38,20.46,18.99,21.33,21.12,5.06
9.00,78.57,29.98,67.20,650.00,211.66,3.82,4.01,88.42,19.21,3.37,41.90,107.94,7.44,4.00,81.71,112.47,88.47,18.00,221.70,16.00,6.88,44.69,0.00,6.39,9.98,45.32,5.47,13.28,228.68,0.00,44.39,0.00,67.94,32.49,184.34,197.33,184.41,5.67,74.99,63.17,55.41,66.54,73.66,30.70,30.59,30.58,87.20,25.60,110.37,110.32,189.38,20.46,20.42,21.33,21.12,5.06
10.00,78.57,29.98,67.20,650.00,211.66,3.82,4.01,88.42,19.21,3.37,41.90,107.94,7.44,4.00,81.71,112.47,88.47,18.00,204.70,16.00,6.88,44.69,0.00,6.39,9.98,32.13,5.47,10.23,228.68,0.00,39.27,0.00,67.94,39.27,183.31,196.29,183.38,5.67,74.99,63.17,58.03,66.54,73.66,30.70,30.59,30.58,87.20,21.33,110.37,110.32,180.97,20.46,20.42,21.33,21.12,5.06
