"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.77,0.00,14.00,4.20,6.30,10.88,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,0.90,10.60,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,8.10,21.80,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,15.56,12.83,20.41,8.20,10.70,7.96,20.00,1.20,0.00,0.00,18.00,0.00,1.00,12.70,27.10,3.67,1.64,0.00,29.00,1.20,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
2.00,0.00,23.79,0.00,14.00,4.20,6.30,10.88,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,0.90,9.00,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,8.10,21.40,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,4.71,12.83,20.41,8.20,10.70,7.96,20.00,1.20,1.74,1.17,18.00,0.00,1.00,11.50,24.30,0.30,0.47,0.00,28.80,0.20,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
3.00,0.00,23.67,0.00,0.00,4.20,6.30,10.88,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,0.80,7.80,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,8.00,20.80,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,3.83,12.83,20.41,8.20,10.70,7.96,20.00,1.20,1.63,1.07,18.00,0.00,1.00,11.00,22.50,0.24,0.37,0.00,28.70,0.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
4.00,0.00,23.76,0.00,0.00,4.20,6.30,10.88,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,0.70,6.30,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,7.70,20.50,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,3.13,12.83,20.41,8.20,10.70,7.96,20.00,1.20,1.46,0.93,18.00,0.00,1.00,10.30,20.90,0.22,0.28,0.00,27.30,0.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
5.00,0.00,23.92,0.00,0.00,4.20,6.30,10.88,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,0.60,4.60,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,7.20,20.40,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,2.63,12.83,20.41,8.20,10.70,7.96,20.00,1.20,1.21,0.78,18.00,0.00,1.00,9.40,19.30,0.21,0.24,0.00,25.50,0.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
6.00,0.00,23.87,0.00,0.00,4.20,6.30,10.88,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,0.50,3.90,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,7.10,20.00,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,2.19,12.83,20.41,8.20,10.70,7.96,20.00,1.20,0.94,0.62,18.00,0.00,1.00,7.50,15.80,0.20,0.22,0.00,24.00,0.20,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
7.00,0.00,23.74,0.00,0.00,4.20,6.30,10.88,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,0.40,3.40,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,7.20,19.50,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,2.57,12.83,20.41,8.20,10.70,7.96,20.00,1.20,0.77,0.48,18.00,0.00,1.00,5.30,11.80,0.16,0.16,0.00,22.70,0.50,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
8.00,0.00,23.85,0.00,0.00,4.20,6.30,10.88,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,0.50,2.80,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,7.10,19.10,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,3.22,12.83,20.41,8.20,10.70,7.96,20.00,1.20,0.64,0.34,18.00,0.00,1.00,4.40,9.40,0.11,0.10,0.00,22.20,0.70,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
9.00,0.00,23.99,0.00,0.00,4.20,6.30,10.88,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,0.80,2.20,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,6.90,18.80,3.55,27.00,19.44,18.17,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,3.44,12.83,20.41,8.20,10.70,7.96,20.00,1.20,0.58,0.28,18.00,0.00,1.00,4.00,7.70,0.08,0.07,0.00,22.00,1.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
10.00,0.00,23.81,0.00,0.00,4.20,6.30,10.88,19.14,3.60,0.40,3.40,16.00,0.00,0.00,17.49,0.00,9.00,1.20,2.20,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.00,6.80,18.10,3.55,27.00,19.44,18.17,0.60,17.88,0.00,0.60,19.44,19.44,19.44,1.20,3.52,12.83,20.41,8.20,10.70,7.96,20.00,1.20,0.54,0.24,18.00,0.00,1.00,3.80,7.00,0.06,0.07,0.50,22.10,0.70,0.00,2.00,0.00,0.60,11.00,0.90,22.00,0.00,0.00
11.00,0.00,24.01,0.00,0.00,4.20,6.30,10.88,19.14,3.60,0.40,3.40,16.00,0.03,0.03,17.49,0.00,9.00,1.50,2.60,8.10,10.98,14.58,5.00,19.24,19.24,19.44,19.44,1.40,0.04,6.70,17.30,3.55,27.00,19.44,18.17,10.40,17.88,0.16,0.60,19.44,19.44,19.44,1.20,3.71,12.83,20.41,8.20,10.70,7.96,20.00,1.20,0.42,0.19,18.00,0.00,1.00,3.70,6.70,0.06,0.05,8.00,22.30,0.30,0.00,2.00,0.07,8.70,11.00,8.90,22.00,0.00,0.22
