"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.98,0.00,594.95,193.73,6.34,6.65,110.48,9.61,3.83,41.90,0.00,50.14,7.35,3.95,164.07,112.47,88.74,47.08,151.24,13.60,6.72,87.77,0.00,6.39,9.00,49.35,10.52,19.79,228.68,190.28,67.57,67.16,67.94,29.16,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.14,25.67,25.57,25.56,85.00,87.36,61.42,110.32,203.40,20.46,20.42,22.16,21.95,5.06
2.00,78.57,29.98,0.00,594.95,193.73,6.34,6.65,110.48,9.61,3.83,41.90,0.00,50.14,7.35,3.95,164.07,112.47,88.74,47.08,151.24,13.60,6.72,87.77,0.00,6.39,9.00,49.34,10.52,19.79,228.68,190.28,67.57,67.16,67.94,29.16,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.14,25.67,25.57,25.56,85.00,87.36,61.42,110.32,203.40,20.46,20.42,22.16,21.95,5.06
3.00,78.57,29.98,0.00,594.95,193.73,6.34,6.65,110.48,9.61,3.83,41.90,0.00,50.14,7.35,3.95,164.07,112.47,88.74,47.08,151.24,13.60,6.72,87.77,0.00,6.39,9.00,49.34,10.52,19.79,228.68,190.28,67.57,67.16,67.94,29.16,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.14,25.67,25.57,25.56,85.00,87.36,61.42,110.32,203.40,20.46,20.42,22.16,21.95,5.06
4.00,78.57,29.98,0.00,594.95,193.73,6.34,6.65,110.48,9.61,3.83,41.90,0.00,50.14,7.35,3.95,164.07,112.47,88.74,47.08,151.24,13.60,6.68,87.77,0.00,6.39,9.00,50.21,10.52,19.79,228.68,190.28,67.57,67.16,67.94,29.16,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.14,30.02,29.91,29.90,85.00,87.36,61.42,110.32,203.40,20.46,20.42,22.16,21.95,5.06
5.00,78.57,29.98,0.00,594.95,193.73,6.34,6.65,110.48,9.61,3.83,41.90,0.00,56.15,7.35,3.95,164.07,112.47,88.74,47.08,151.24,13.60,6.74,87.77,0.00,6.39,9.00,84.10,10.52,19.79,228.68,190.28,67.57,67.16,67.94,29.16,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.14,25.67,25.57,25.56,85.00,87.36,61.42,110.32,203.40,20.46,20.42,22.16,21.95,5.06
6.00,78.57,29.98,0.00,594.95,193.73,6.34,6.65,110.48,9.61,3.83,41.90,0.00,54.62,7.35,3.95,164.07,112.47,88.74,47.08,151.24,13.60,6.69,87.77,0.00,6.39,9.00,83.74,10.52,19.79,228.68,190.28,67.57,67.16,67.94,29.17,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.14,27.32,27.21,27.21,85.00,87.36,61.40,110.32,203.40,20.46,20.42,22.16,21.95,5.06
7.00,78.57,29.98,0.00,594.95,193.73,6.34,6.65,110.48,9.61,3.83,41.90,0.00,57.96,7.35,3.95,164.07,112.47,88.74,47.08,151.24,31.10,6.75,87.77,0.00,6.39,9.00,83.53,10.52,19.79,228.68,190.28,67.57,67.16,67.94,29.66,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.14,27.31,27.20,27.19,85.00,87.36,72.57,110.32,203.40,20.46,20.42,22.16,21.95,5.06
8.00,78.57,29.98,0.00,594.95,193.73,6.34,6.65,110.48,9.61,3.83,41.90,0.00,56.52,7.35,3.95,164.07,112.47,88.74,47.08,151.24,31.10,6.72,87.77,0.00,6.39,9.00,83.69,10.52,19.79,228.68,190.28,67.57,67.16,67.94,29.60,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.14,25.67,25.57,25.56,85.00,87.36,72.63,110.32,203.40,20.46,20.42,22.16,21.95,5.06
9.00,78.57,29.98,0.00,594.95,193.73,6.34,6.65,110.48,9.61,3.83,41.90,0.00,52.44,7.35,3.95,164.07,112.47,88.74,47.08,151.24,31.10,6.72,87.77,0.00,6.39,9.00,83.47,10.52,19.79,228.68,190.28,67.57,67.16,67.94,29.16,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.14,25.67,25.57,25.56,85.00,87.36,73.08,110.32,203.40,20.46,20.42,22.16,21.95,5.06
10.00,78.57,29.98,0.00,594.95,193.73,6.34,6.65,110.48,9.61,3.83,41.90,0.00,50.14,7.35,3.95,164.07,112.47,88.74,47.08,151.24,31.10,6.72,87.77,0.00,6.39,9.00,52.22,10.52,19.79,228.68,190.28,67.57,67.16,67.94,29.16,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,78.14,25.67,25.57,25.56,85.00,87.36,73.08,110.32,203.40,20.46,20.42,22.16,21.95,5.06
