"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,14.06,23.30,14.65,14.00,2.91,0.00,11.90,18.62,0.00,0.00,3.50,13.00,17.24,15.71,17.01,0.00,7.00,3.38,4.04,8.00,10.67,13.60,5.00,18.70,18.70,18.89,18.89,2.80,15.19,0.37,67.34,3.06,26.00,18.89,17.94,114.93,17.38,37.17,0.00,18.89,18.89,18.89,2.40,0.43,12.47,18.89,8.20,10.80,8.02,19.44,2.40,1.05,19.20,19.00,0.62,2.00,36.25,65.34,0.02,0.07,111.42,76.33,1.92,0.20,2.00,82.39,197.04,11.00,204.00,20.00,0.25,41.40,95.41
2.00,15.62,23.27,16.34,14.00,2.91,0.00,11.90,18.62,0.00,0.00,3.50,13.00,17.25,16.56,17.01,0.00,7.00,3.25,5.97,8.00,10.67,13.60,5.00,18.70,18.70,18.89,18.89,2.80,15.40,0.57,74.94,3.06,26.00,18.89,17.94,114.93,17.38,37.02,0.60,18.89,18.89,18.89,2.40,4.49,12.47,18.89,8.20,10.80,8.02,19.44,2.40,1.58,17.80,19.00,0.70,2.00,48.13,75.78,0.11,0.31,112.87,86.08,4.08,0.30,2.00,82.70,205.00,11.00,204.00,20.00,0.28,38.17,96.69
3.00,16.77,23.18,17.58,14.00,2.91,0.00,11.90,18.62,0.00,0.00,3.50,13.00,17.32,17.09,17.01,0.00,7.00,3.31,9.80,8.00,10.67,13.60,5.00,18.70,18.70,18.89,18.89,2.80,15.56,0.78,75.85,3.06,26.00,18.89,17.94,114.93,17.38,36.36,0.60,18.89,18.89,18.89,2.40,11.09,12.47,18.89,8.20,10.80,8.02,19.44,2.40,2.11,16.40,19.00,0.76,2.00,58.21,80.21,0.25,0.70,111.67,89.82,7.84,0.30,2.00,88.93,207.05,11.00,204.00,20.00,0.31,34.94,97.61
4.00,17.72,23.24,18.20,14.00,2.91,0.00,11.90,18.62,0.00,0.00,3.50,13.00,17.58,17.44,17.01,0.00,7.00,3.88,12.94,8.00,10.67,13.60,5.00,18.70,18.70,18.89,18.89,2.80,15.71,0.98,80.26,3.06,26.00,18.89,17.94,114.93,17.38,35.53,0.60,18.89,18.89,18.89,2.40,21.55,12.47,18.89,8.20,10.80,8.02,19.44,2.40,2.63,15.00,19.00,0.78,2.00,68.00,89.94,0.44,1.18,108.94,92.67,13.20,0.30,2.00,90.00,206.65,11.00,204.00,20.00,0.32,31.55,98.05
5.00,18.43,23.15,18.14,14.00,2.91,0.00,11.90,18.62,0.00,0.00,3.50,13.00,17.98,17.60,17.01,0.00,7.00,5.04,17.27,8.00,10.67,13.60,5.00,18.70,18.70,18.89,18.89,2.80,15.78,2.18,78.57,3.06,26.00,18.89,17.94,114.93,17.38,34.19,0.60,18.89,18.89,18.89,2.40,26.52,12.47,18.89,8.20,10.80,8.02,19.44,2.40,3.16,13.60,19.00,0.77,2.00,79.18,93.17,0.54,1.31,101.93,98.72,20.16,0.40,2.00,90.00,203.59,11.00,204.00,20.00,0.32,28.16,98.36
6.00,18.50,23.18,17.79,14.00,2.91,0.00,11.90,18.62,0.00,0.00,3.50,13.00,18.05,17.33,17.01,0.00,7.00,6.30,22.10,7.90,10.67,13.60,5.00,18.70,18.70,18.89,18.89,2.80,15.58,2.39,81.18,3.06,26.00,18.89,17.94,114.93,17.38,31.95,0.60,18.89,18.89,18.89,2.40,34.20,12.47,18.89,8.20,10.80,8.02,19.44,2.40,3.69,12.20,19.00,0.78,2.00,90.76,100.40,0.63,1.21,95.15,104.46,29.52,0.40,2.00,87.72,198.12,11.00,202.81,20.00,0.32,24.56,98.63
7.00,18.01,23.31,16.92,14.00,2.91,0.00,11.90,18.62,0.00,0.00,3.50,13.00,17.16,16.70,17.01,0.00,7.00,7.47,26.33,7.90,10.67,13.60,5.00,18.70,18.70,18.89,18.89,2.80,14.94,2.59,83.38,3.06,26.00,18.89,17.94,114.84,17.38,29.02,0.60,18.89,18.89,18.89,2.40,45.00,12.47,18.89,8.20,0.00,8.02,19.44,2.40,4.22,10.80,19.00,0.77,2.00,101.64,107.14,0.89,1.45,89.61,110.11,38.88,0.40,2.00,85.14,194.68,11.00,189.37,20.00,0.33,20.97,98.39
8.00,17.26,23.03,15.71,14.00,2.91,0.00,11.90,18.62,0.00,0.00,3.50,13.00,16.29,16.47,17.01,0.00,7.00,8.34,29.67,8.00,10.67,13.60,5.00,18.70,18.70,18.89,18.89,2.80,14.65,2.80,85.19,3.06,26.00,18.89,17.94,95.13,17.38,25.49,0.60,18.89,18.89,18.89,2.40,54.77,12.47,18.89,8.20,0.00,8.02,19.44,2.40,4.74,9.40,19.00,0.77,2.00,109.32,111.77,1.26,1.93,83.67,114.95,49.04,0.40,2.00,82.57,197.31,11.00,176.13,20.00,0.31,21.96,97.78
9.00,15.88,23.28,14.22,14.00,2.91,0.00,11.90,18.62,0.00,0.00,3.50,13.00,17.26,17.06,17.01,0.00,7.00,8.50,29.50,8.00,10.67,13.60,5.00,18.70,18.70,18.89,18.89,2.80,15.06,4.00,86.80,3.06,26.00,18.89,17.94,72.24,17.38,21.03,0.60,18.89,18.89,18.89,2.40,67.53,12.47,18.89,8.20,0.00,8.02,19.44,2.40,5.27,8.00,19.00,0.77,2.00,116.20,115.60,1.83,2.58,76.06,119.50,58.40,0.30,2.00,80.00,198.65,11.00,157.50,20.00,0.30,22.95,96.98
10.00,13.79,23.20,12.35,14.00,2.91,0.00,11.90,18.62,0.00,0.00,3.50,13.00,17.98,17.27,17.01,0.00,7.00,8.80,30.10,7.90,10.67,13.60,5.00,18.70,18.70,18.89,18.89,2.80,15.14,4.00,86.80,3.06,26.00,18.89,17.94,69.90,17.38,16.26,0.60,18.89,18.89,18.89,2.40,76.23,12.47,18.89,8.20,0.00,8.02,19.44,2.40,5.27,8.00,19.00,0.65,2.00,119.60,117.00,2.65,3.17,69.32,119.50,66.40,0.20,2.00,77.45,182.21,11.00,129.90,20.00,0.27,19.09,95.77
