"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,13.45,23.95,9.56,17.00,5.00,7.30,8.00,18.00,2.70,0.70,3.50,0.00,10.42,14.24,17.56,0.00,9.40,20.17,59.99,8.00,5.90,15.32,5.00,20.00,20.00,11.71,15.61,0.00,7.83,9.30,27.10,3.34,0.00,0.00,20.00,103.35,19.00,24.42,0.60,15.61,17.56,17.56,2.40,6.38,12.88,17.56,19.51,6.00,10.60,0.00,20.00,1.20,15.00,16.63,9.00,0.00,0.00,1.12,1.00,32.72,40.48,2.67,2.70,75.71,34.60,9.59,0.30,2.00,65.52,241.55
2.00,13.00,23.87,8.24,17.00,5.00,7.30,8.00,18.00,2.70,0.70,3.50,0.00,10.97,13.88,17.56,0.00,9.40,19.67,59.97,8.00,5.90,15.32,5.00,20.00,20.00,11.71,15.61,0.00,7.20,10.20,28.90,3.34,0.00,0.00,20.00,103.78,19.00,24.00,0.60,15.61,17.56,17.56,2.40,21.21,12.88,17.56,19.51,6.00,10.60,0.00,20.00,1.20,14.80,16.38,9.00,0.00,0.00,0.95,1.00,34.57,42.92,2.73,2.81,75.59,37.20,21.26,0.20,2.00,63.35,234.68
3.00,12.52,24.01,6.73,17.00,5.00,7.30,8.00,18.00,2.70,0.70,3.50,0.00,10.20,13.25,17.56,0.00,9.40,19.27,59.80,8.00,5.90,15.32,5.00,20.00,20.00,11.71,15.61,0.00,6.45,10.80,30.20,3.34,0.00,0.00,20.00,104.81,19.00,22.90,0.60,15.61,17.56,17.56,2.40,32.22,12.88,17.56,19.51,6.00,10.60,0.00,20.00,1.20,14.54,16.13,9.00,0.00,0.00,0.92,1.00,35.87,44.74,2.74,2.87,76.12,39.80,31.16,0.20,2.00,58.84,232.85
4.00,11.92,24.01,4.91,17.00,5.00,7.30,8.00,18.00,2.70,0.70,3.50,0.00,8.06,12.46,17.56,0.00,9.40,19.16,59.21,4.80,5.90,15.32,5.00,20.00,20.00,11.71,15.61,0.00,5.61,11.30,31.80,3.34,0.00,0.00,20.00,101.05,19.00,21.79,0.60,15.61,17.56,17.56,2.40,45.81,12.88,17.56,19.51,6.00,10.60,0.00,20.00,1.20,14.08,15.87,9.00,0.00,0.00,0.86,1.00,37.01,47.26,2.66,2.79,73.58,42.20,42.13,0.10,2.00,54.38,234.82
5.00,11.37,23.99,3.18,17.00,5.00,7.30,8.00,18.00,2.70,0.70,3.50,0.00,5.37,11.44,17.56,0.00,9.40,18.92,57.44,7.00,5.90,15.32,5.00,20.00,20.00,11.71,15.61,0.00,4.82,11.80,33.80,3.34,0.00,0.00,20.00,87.72,19.00,19.44,0.60,15.61,17.56,17.56,2.40,62.12,12.88,17.56,19.51,6.00,10.60,0.00,20.00,1.20,13.64,15.54,9.00,0.00,0.00,0.72,1.00,39.32,50.98,2.58,2.75,65.21,44.20,54.48,0.10,2.00,45.96,213.16
6.00,10.70,23.88,1.56,17.00,5.00,7.30,8.00,18.00,2.70,0.70,3.50,0.00,3.09,10.43,17.56,0.00,9.40,18.28,52.14,8.10,5.90,15.32,5.00,20.00,20.00,11.71,15.61,0.00,3.46,12.20,35.60,3.34,0.00,0.00,20.00,61.02,19.00,14.22,0.60,15.61,17.56,17.56,2.40,78.30,12.88,17.56,19.51,6.00,10.60,0.00,20.00,1.20,13.25,15.02,9.00,0.00,0.00,0.52,1.00,42.01,54.55,2.53,2.81,49.90,46.70,66.41,0.10,2.00,29.68,166.89
7.00,9.57,23.97,0.32,17.00,5.00,7.30,8.00,18.00,2.70,0.70,3.50,0.00,0.83,7.67,17.56,0.00,9.40,17.57,48.18,8.10,5.90,15.32,5.00,20.00,20.00,11.71,15.61,0.00,1.46,12.90,36.80,3.34,0.00,0.00,20.00,27.39,19.00,7.46,0.60,15.61,17.56,17.56,2.40,90.94,12.88,17.56,19.51,6.00,10.60,0.00,20.00,1.20,12.83,14.53,9.00,0.00,0.00,0.45,1.00,44.53,57.62,2.56,2.84,24.69,50.80,76.54,0.10,2.00,15.68,107.68
8.00,7.34,24.01,0.01,17.00,5.00,7.30,8.00,18.00,2.70,0.70,3.50,0.00,0.02,2.96,17.56,0.00,9.40,16.65,48.24,8.00,5.90,15.32,5.00,20.00,20.00,11.71,15.61,0.00,0.04,13.70,38.90,3.34,0.00,0.00,20.00,5.77,19.00,1.73,0.60,15.61,17.56,17.56,2.40,101.62,12.88,17.56,19.51,6.00,10.60,0.00,20.00,1.20,12.35,14.09,9.00,0.00,0.00,0.31,1.00,46.91,60.55,2.84,2.78,4.68,55.30,86.30,0.10,2.00,5.65,39.68
9.00,0.75,23.89,0.00,17.00,5.00,7.30,8.00,18.00,2.70,0.70,3.50,0.00,0.00,0.21,17.56,0.00,9.40,15.61,47.85,8.00,5.90,15.32,5.00,20.00,20.00,11.71,15.61,0.00,0.00,14.80,43.30,3.34,0.00,0.00,20.00,0.11,19.00,0.01,0.60,15.61,17.56,17.56,2.40,107.67,12.88,17.56,19.51,6.00,10.60,0.00,20.00,1.20,11.81,13.70,9.00,0.00,0.00,0.11,1.00,46.91,61.27,3.02,2.72,0.05,60.80,88.85,0.00,2.00,0.30,3.56
10.00,0.00,23.68,0.00,17.00,5.00,7.30,8.00,18.00,2.70,0.70,3.50,0.00,0.00,0.00,17.56,0.00,9.40,14.24,46.08,8.00,5.90,15.32,5.00,20.00,20.00,11.71,15.61,0.00,0.00,15.90,46.80,3.34,0.00,0.00,20.00,0.00,19.00,0.00,0.60,15.61,17.56,17.56,2.40,109.96,12.88,17.56,19.51,6.00,10.60,0.00,20.00,1.20,11.13,13.44,9.00,0.00,0.00,0.05,1.00,47.03,62.21,2.89,2.65,0.00,66.10,87.63,0.00,2.00,0.00,0.00
