"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,23.93,0.00,14.00,4.35,7.30,4.10,10.24,2.30,0.40,3.50,0.00,0.00,0.00,4.00,8.50,5.80,12.56,18.72,7.90,3.60,15.46,3.20,17.00,13.53,5.50,8.00,1.40,0.00,6.99,2.40,2.15,0.00,0.00,18.07,0.00,14.49,0.00,0.60,6.00,6.50,6.50,1.10,1.00,7.80,7.50,2.40,10.70,6.50,6.60,2.20,8.22,8.24,9.50,0.00,0.90,3.00,2.57,2.61,1.72,0.00,9.45,2.00,0.00,1.56,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
2.00,0.00,23.66,0.00,14.00,4.35,7.30,4.10,10.24,2.30,0.40,3.50,0.00,0.00,0.00,4.00,8.50,5.80,13.39,17.25,7.90,3.60,15.46,3.20,17.00,13.53,5.50,8.00,1.40,0.00,6.92,3.01,2.15,0.00,0.00,18.07,0.00,14.49,0.00,0.60,6.00,6.50,6.50,1.10,1.00,7.80,7.50,2.40,10.70,6.50,6.60,2.20,8.06,8.31,9.50,0.00,0.90,3.00,2.22,2.50,1.54,0.00,7.00,1.00,0.00,1.52,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
3.00,0.00,23.81,0.00,14.00,4.35,7.30,4.10,10.24,2.30,0.40,3.50,0.00,0.00,0.00,4.00,8.50,5.80,13.50,16.25,7.90,3.60,15.46,3.20,17.00,13.53,5.50,8.00,1.40,0.00,7.20,5.14,2.15,0.00,0.00,18.07,0.00,14.49,0.00,0.60,6.00,6.50,6.50,1.10,0.00,7.80,7.50,2.40,10.70,6.50,6.60,2.20,7.97,8.39,9.50,0.00,0.90,7.00,1.09,1.92,1.06,0.00,6.17,1.00,0.00,1.52,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
4.00,0.00,23.84,0.00,14.00,4.35,7.30,4.10,10.24,2.30,0.40,3.50,0.00,0.00,0.00,4.00,8.50,5.80,14.30,15.55,7.90,3.60,15.46,3.20,17.00,13.53,5.50,8.00,1.40,0.00,7.27,5.31,2.15,0.00,0.00,18.07,0.00,14.49,0.00,0.60,6.00,6.50,6.50,1.10,0.00,7.80,7.50,2.40,10.70,6.50,6.60,2.20,7.78,8.02,9.50,0.00,0.90,7.00,3.54,1.65,1.20,0.00,6.64,1.00,0.00,1.52,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
5.00,0.00,23.75,0.00,14.00,4.35,7.30,4.10,10.24,2.30,0.40,3.50,0.00,0.00,0.00,4.00,8.50,5.80,15.01,16.80,7.90,3.60,15.46,3.20,17.00,13.53,5.50,8.00,1.40,0.00,7.05,5.70,2.15,0.00,0.00,18.07,0.00,14.49,0.00,0.60,6.00,6.50,6.50,1.10,0.00,7.80,7.50,2.40,10.70,6.50,6.60,2.20,7.92,8.39,9.50,0.00,0.90,7.00,1.00,1.08,0.47,0.00,6.45,1.00,0.00,1.52,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
6.00,0.00,23.81,0.00,14.00,4.35,7.30,4.10,10.24,2.30,0.40,3.50,0.00,0.00,0.00,4.00,8.50,5.80,13.74,16.78,7.90,3.60,15.46,3.20,17.00,13.53,5.50,8.00,1.40,0.00,6.70,6.68,2.15,0.00,0.00,18.07,0.00,14.49,0.00,0.60,6.00,6.50,6.50,1.10,1.00,7.80,7.50,2.40,10.70,6.50,6.60,2.20,8.02,8.19,9.40,0.00,0.90,9.00,0.32,1.07,0.78,0.00,5.00,1.00,0.00,1.52,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
7.00,0.00,23.89,0.00,14.00,4.35,7.30,4.10,10.24,2.30,0.40,3.50,0.00,0.00,0.00,4.00,8.50,5.80,12.28,15.23,7.90,3.60,15.46,3.20,17.00,13.53,5.50,8.00,1.40,0.00,6.22,7.43,2.15,0.00,0.00,18.07,0.00,14.49,0.00,0.60,6.00,6.50,6.50,1.10,1.00,7.80,7.50,2.40,10.70,6.50,6.60,2.20,7.09,7.89,9.40,0.00,0.90,8.15,1.30,0.89,0.54,0.00,3.63,2.00,0.00,1.48,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
8.00,0.00,23.61,0.00,14.00,4.35,7.30,4.10,10.24,2.30,0.40,3.50,0.00,0.00,0.00,4.00,8.50,5.80,11.25,14.35,7.90,3.60,15.46,3.20,17.00,13.53,5.50,8.00,1.40,0.00,4.46,8.41,2.15,0.00,0.00,18.07,0.00,14.49,0.00,0.60,6.00,6.50,6.50,1.10,1.00,7.80,7.50,2.40,10.70,6.50,6.60,2.20,6.47,7.97,9.40,0.00,0.90,8.03,1.34,0.64,0.37,0.00,6.14,2.00,0.00,1.52,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
9.00,0.00,23.86,0.00,14.00,4.35,7.30,4.10,10.24,2.30,0.40,3.50,0.00,0.00,0.00,4.00,8.50,5.80,10.23,11.96,7.90,3.60,15.46,3.20,17.00,13.53,5.50,8.00,1.40,0.00,4.04,8.70,2.15,0.00,0.00,18.07,0.00,14.49,0.00,0.60,6.00,6.50,6.50,1.10,1.00,7.80,7.50,2.40,10.70,6.50,6.60,2.20,7.32,8.18,9.40,0.00,0.90,10.11,2.04,0.49,0.31,0.00,15.15,2.00,0.10,1.48,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
10.00,0.00,23.79,0.00,14.00,4.35,7.30,4.10,10.24,2.30,0.40,3.50,0.00,0.00,0.00,4.00,8.50,5.80,9.72,10.60,7.90,3.60,15.46,3.20,17.00,13.53,5.50,8.00,1.40,0.00,4.50,10.55,2.15,0.00,0.00,18.07,0.00,14.49,0.07,0.60,6.00,6.50,6.50,1.10,1.00,7.80,7.50,2.40,10.70,6.50,6.60,2.20,8.40,8.60,9.40,0.00,0.90,9.39,2.18,0.51,0.18,0.00,16.18,2.00,0.20,1.48,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
