"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,72.37,29.95,67.13,635.03,206.59,7.51,7.88,88.41,19.19,2.23,29.94,14.92,50.00,6.61,3.63,161.48,112.36,115.57,22.12,31.94,151.10,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,144.33,0.00,0.00,67.10,23.30,23.30,144.85,149.00,0.00,5.67,74.91,53.40,46.50,45.94,54.58,30.67,30.56,30.55,51.46,87.27,74.01,73.99,146.00
2.00,72.37,29.95,67.13,635.03,206.59,7.51,7.88,88.41,19.19,2.23,29.94,14.92,50.00,6.61,3.63,161.48,112.36,115.57,22.12,31.94,151.10,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,144.33,0.00,0.00,67.10,23.30,23.30,124.05,128.44,124.07,5.67,74.91,53.40,46.51,45.94,54.58,30.67,30.56,30.55,51.46,87.27,74.01,73.99,146.00
3.00,72.37,29.95,67.13,635.03,206.59,7.51,7.88,88.41,19.19,2.23,29.94,14.92,50.00,6.61,3.63,161.48,112.36,115.57,22.12,31.94,151.10,0.00,1.97,6.88,87.69,0.00,9.98,85.48,3.45,19.77,145.47,0.00,0.00,67.10,23.30,23.30,184.17,188.35,184.23,5.67,74.91,53.40,45.56,46.89,54.58,30.67,30.56,30.55,51.46,87.27,74.01,73.99,146.00
4.00,75.18,29.95,67.13,635.03,206.59,7.51,7.88,88.41,19.19,2.23,29.94,14.92,50.00,6.61,3.63,161.48,112.36,115.57,22.12,31.94,151.10,0.00,1.97,6.88,87.69,0.00,9.98,86.45,3.45,19.77,149.62,0.00,0.00,67.10,23.30,23.30,184.17,188.35,184.23,5.67,74.91,53.40,47.13,52.40,54.58,30.67,30.56,30.55,51.46,87.27,74.01,73.99,146.00
5.00,72.81,29.95,67.13,635.03,206.59,7.51,7.88,88.41,19.19,2.23,29.94,14.92,50.00,6.61,3.63,161.48,112.36,115.57,22.12,31.94,151.10,0.00,1.97,6.88,87.69,0.00,9.98,88.24,3.45,19.77,148.61,0.00,23.30,67.10,67.88,23.30,184.17,188.35,184.23,5.67,74.91,53.40,45.23,48.32,54.58,30.67,30.56,30.55,51.46,87.27,74.01,73.99,146.00
6.00,73.66,29.95,67.13,635.03,206.59,7.51,7.88,88.41,19.19,2.23,29.94,14.92,50.00,6.61,3.63,161.48,112.36,115.57,22.12,31.94,151.10,0.00,1.97,6.88,87.69,0.00,9.98,92.69,3.45,19.77,148.14,0.00,23.30,67.10,67.88,23.30,184.17,188.35,184.23,5.67,74.91,53.40,45.60,50.09,54.58,30.67,30.56,30.55,51.46,87.27,74.01,73.99,146.00
7.00,78.57,29.95,67.13,635.03,206.59,7.51,7.88,88.41,19.19,2.23,29.94,14.92,87.90,6.61,3.63,161.48,112.36,115.57,22.12,31.94,151.10,0.00,1.97,6.88,87.69,0.00,9.98,95.45,3.45,19.77,150.23,150.28,23.30,67.10,67.88,23.30,184.17,188.35,184.23,5.67,74.91,53.40,48.51,59.62,54.58,30.67,30.56,30.55,51.46,87.27,74.01,73.99,146.00
8.00,78.57,29.95,67.13,635.03,206.59,7.51,7.88,88.41,19.19,2.23,29.94,14.92,109.21,6.61,3.63,161.48,112.36,115.57,22.12,31.94,151.10,0.00,1.97,6.88,87.69,0.00,9.98,95.45,3.45,19.77,173.32,171.56,23.30,67.10,67.88,23.30,184.17,188.35,184.23,5.67,74.91,76.30,48.50,59.63,54.58,30.67,30.56,30.55,32.04,87.27,74.01,73.99,146.00
9.00,78.57,29.95,67.13,635.03,206.59,7.51,7.88,88.41,19.19,2.23,29.94,14.92,110.57,6.61,3.63,161.48,112.36,115.57,22.12,31.94,151.10,0.00,1.97,6.88,87.69,0.00,9.98,95.45,3.45,19.77,170.84,172.43,23.30,67.10,67.88,23.30,184.17,188.35,184.23,5.67,74.91,53.40,48.40,59.73,54.58,30.67,30.56,30.55,63.11,87.27,74.01,73.99,146.00
10.00,78.57,29.95,67.13,635.03,206.59,7.51,7.88,88.41,19.19,2.23,29.94,14.92,120.70,6.61,3.63,161.48,112.36,115.57,22.12,31.94,151.10,0.00,1.97,6.88,87.69,0.00,9.98,95.45,3.45,19.77,177.53,175.16,23.30,67.10,67.88,23.30,184.17,188.35,184.23,5.67,74.91,76.30,50.20,62.73,54.58,30.67,30.56,30.55,43.69,87.27,74.01,73.99,146.00
