"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,0.00,19.24,0.00,14.00,4.20,0.00,3.00,4.90,3.10,0.40,3.40,20.39,0.00,0.00,4.00,0.00,10.00,15.00,14.52,0.00,10.68,15.53,2.20,18.45,9.50,3.50,5.50,2.80,0.00,11.06,29.71,2.30,27.30,5.70,13.11,0.00,17.86,0.00,0.60,5.00,5.20,5.20,2.40,9.00,7.50,5.50,19.42,2.00,10.80,8.21,7.90,2.40,11.10,14.12,18.90,0.00,0.00,0.00,1.00,32.98,58.81,1.53,1.03,0.00,52.08,7.00,0.00,1.37,0.00,0.00,6.00
2.00,0.00,19.43,0.00,14.00,4.20,0.00,3.00,4.90,3.10,0.40,3.40,20.39,0.00,0.00,4.00,0.00,10.00,15.91,14.52,0.00,10.68,15.53,2.20,18.45,9.50,3.50,5.50,2.80,0.00,10.71,29.16,2.30,27.30,5.70,13.11,0.00,17.86,0.00,0.60,5.00,5.20,5.20,2.40,8.00,7.50,5.50,19.42,2.00,10.80,8.21,7.90,2.40,12.52,15.36,18.90,0.00,0.00,0.00,1.00,32.98,58.81,1.53,1.03,0.00,49.71,7.00,0.00,1.36,0.00,0.00,6.00
3.00,0.00,19.71,0.00,14.00,4.20,0.00,3.00,4.90,3.10,0.40,3.40,20.39,0.00,0.00,4.00,0.00,10.00,16.34,14.89,0.00,10.68,15.53,2.20,18.45,9.50,3.50,5.50,2.80,0.00,10.44,28.76,2.30,27.30,5.70,13.11,0.00,17.86,0.00,0.60,5.00,5.20,5.20,2.40,7.00,7.50,5.50,19.42,2.00,10.80,8.21,7.90,2.40,12.47,15.31,18.90,0.00,0.00,0.00,1.00,28.82,56.42,1.22,0.69,0.00,48.12,6.00,0.00,1.37,0.00,0.00,6.00
4.00,0.00,20.12,0.00,14.00,4.20,0.00,3.00,4.90,3.10,0.40,3.40,20.39,0.00,0.00,4.00,0.00,10.00,16.51,14.57,0.00,10.68,15.53,2.20,18.45,9.50,3.50,5.50,2.80,0.00,10.22,28.17,2.30,27.30,5.70,13.11,0.00,17.86,0.00,0.60,5.00,5.20,5.20,2.40,7.00,7.50,5.50,19.42,2.00,10.80,8.21,7.90,2.40,12.65,15.41,18.90,0.00,0.00,0.00,1.00,27.00,53.50,1.19,0.71,0.00,46.52,7.00,0.00,1.35,0.00,0.00,6.00
5.00,0.00,20.21,0.00,14.00,4.20,0.00,3.00,4.90,3.10,0.40,3.40,20.39,0.00,0.00,4.00,0.00,10.00,16.73,14.14,0.00,10.68,15.53,2.20,18.45,9.50,3.50,5.50,2.80,0.00,10.04,27.38,2.30,27.30,5.70,13.11,0.00,17.86,0.00,0.60,5.00,5.20,5.20,2.40,8.00,7.50,5.50,19.42,2.00,10.80,8.21,7.90,2.40,12.74,15.45,18.90,0.00,0.00,0.00,1.00,25.39,50.76,1.15,0.71,0.00,46.13,7.00,0.00,1.35,0.00,0.00,6.00
6.00,0.00,20.65,0.00,14.00,4.20,0.00,3.00,4.90,3.10,0.40,3.40,20.39,0.00,0.00,7.00,0.00,10.00,17.08,13.37,0.00,10.68,15.53,2.20,18.45,9.50,3.50,5.50,2.80,0.00,9.98,26.79,2.30,27.40,5.70,13.11,0.00,17.86,0.00,0.60,5.00,5.20,5.20,2.40,8.00,7.50,5.50,19.42,2.00,10.80,8.21,7.90,2.40,12.53,15.30,18.90,0.00,0.00,0.00,1.00,24.40,48.57,1.07,0.71,0.00,45.73,7.00,0.00,1.33,0.00,0.00,6.00
7.00,0.00,20.67,0.00,14.00,4.20,0.00,3.00,4.90,3.10,0.40,3.40,20.39,0.00,0.00,7.00,0.00,10.00,17.47,12.70,0.00,10.68,15.53,2.20,18.45,9.50,3.50,5.50,2.80,0.00,10.04,26.39,2.30,27.40,5.70,13.11,0.00,17.86,0.00,0.60,5.00,5.20,5.20,2.40,9.00,7.50,5.50,19.42,2.00,10.80,8.21,7.90,2.40,12.40,15.21,18.90,0.00,0.00,0.00,1.00,23.25,46.81,1.03,0.72,0.00,44.55,8.00,0.00,1.32,0.00,0.00,6.00
8.00,0.00,21.09,0.00,14.00,4.20,0.00,3.00,4.90,3.10,0.40,3.40,20.39,0.00,0.00,7.00,0.00,10.00,17.93,12.32,0.00,10.68,15.53,2.20,18.45,9.50,3.50,5.50,2.80,0.00,10.01,26.12,2.30,27.40,5.70,13.11,0.00,17.86,0.00,0.60,5.00,5.20,5.20,2.40,10.00,7.50,5.50,19.42,2.00,10.80,8.21,7.90,2.40,12.50,15.27,18.90,0.00,0.00,0.00,1.00,21.62,46.34,1.11,0.79,0.00,43.37,8.00,0.00,1.31,0.00,0.00,6.00
9.00,0.00,21.02,0.00,14.00,4.20,0.00,3.00,4.90,3.10,0.40,3.40,20.39,0.00,0.00,7.00,0.00,10.00,18.43,11.90,0.00,10.68,15.53,2.20,18.45,9.50,3.50,5.50,2.80,0.00,9.88,25.96,2.30,27.40,5.70,13.11,0.00,17.86,0.00,0.60,5.00,5.20,5.20,2.40,11.00,7.50,5.50,19.42,2.00,10.80,8.21,7.90,2.40,12.54,15.32,18.90,0.00,0.00,0.00,1.00,20.38,45.78,1.17,0.85,0.00,41.05,8.00,0.00,1.29,0.00,0.00,6.00
10.00,0.00,21.18,0.00,14.00,4.20,0.00,3.00,4.90,3.10,0.40,3.40,20.39,0.00,0.00,7.00,0.00,10.00,19.01,11.35,0.00,10.68,15.53,2.20,18.45,9.50,3.50,5.50,2.80,0.00,9.79,25.85,2.30,27.40,5.70,13.11,0.00,17.86,0.00,0.60,5.00,5.20,5.20,2.40,12.00,7.50,5.50,19.42,2.00,10.80,8.21,7.90,2.40,12.40,15.32,18.90,0.00,0.00,0.00,1.00,20.32,44.93,1.16,0.86,0.00,38.73,8.00,0.00,1.26,0.00,0.00,6.00
