"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.03,22.99,0.04,14.00,3.00,7.00,9.05,14.00,3.60,0.00,3.50,17.00,5.63,8.11,14.00,10.93,6.00,8.02,24.00,7.80,4.00,4.10,5.00,19.50,19.50,19.51,19.51,2.80,4.15,22.41,71.00,3.60,0.00,19.51,19.41,32.00,18.34,4.34,0.60,19.51,19.51,19.51,2.40,109.50,7.50,19.51,19.51,8.00,10.70,8.00,17.56,2.40,10.67,11.65,18.00,0.93,1.65,0.34,1.23,73.10,85.80,8.25,7.31,25.00,83.48,129.40,0.10,2.00,20.78
2.00,0.00,23.03,0.00,14.00,3.00,7.00,9.05,14.00,3.60,0.00,3.50,17.00,2.42,5.77,14.00,10.93,6.00,7.45,25.00,8.00,4.00,15.41,5.00,19.50,19.50,19.51,19.51,2.80,2.15,22.23,71.05,3.60,0.00,19.51,19.41,20.00,18.34,3.13,0.60,19.51,19.51,19.51,2.40,109.96,7.50,19.51,19.51,8.00,10.70,8.00,17.56,2.40,9.87,11.17,18.00,0.93,1.65,0.24,1.23,69.40,84.40,7.71,7.01,10.00,83.81,129.20,0.10,2.00,10.68
3.00,0.00,23.06,0.00,14.00,3.00,7.00,9.05,14.00,3.60,0.00,3.50,17.00,0.61,3.39,14.00,10.93,6.00,6.92,25.00,8.00,4.00,15.41,5.00,19.50,19.50,19.51,19.51,2.80,0.72,22.10,72.48,3.60,0.00,19.51,19.41,10.00,18.34,1.44,0.60,19.51,19.51,19.51,2.40,110.18,7.50,19.51,19.51,8.00,10.70,8.00,17.56,2.40,8.99,10.59,18.00,0.93,1.65,0.08,1.23,67.10,84.60,7.08,6.64,7.61,85.58,128.50,0.00,2.00,4.26
4.00,0.00,22.89,0.00,14.00,3.00,7.00,9.05,14.00,3.60,0.00,3.50,17.00,0.08,1.13,14.00,10.93,6.00,6.51,26.00,8.00,4.00,15.41,5.00,19.50,19.50,19.51,19.51,2.80,0.10,22.14,73.21,3.60,0.00,19.51,19.41,3.33,18.34,0.40,0.60,19.51,19.51,19.51,2.40,109.71,7.50,19.51,19.51,8.00,10.70,8.00,17.56,2.40,7.87,9.75,18.00,0.93,1.65,0.04,1.23,64.70,84.20,6.12,6.07,1.97,87.57,122.90,0.00,2.00,0.98
5.00,0.00,22.98,0.00,14.00,3.00,7.00,9.05,14.00,3.60,0.00,3.50,17.00,0.01,0.12,14.00,10.93,6.00,6.05,26.00,8.00,4.00,15.41,5.00,19.50,19.50,19.51,19.51,2.80,0.00,22.23,71.82,3.60,0.00,19.51,19.41,0.36,18.34,0.04,0.60,19.51,19.51,19.51,2.40,109.13,7.50,19.51,19.51,8.00,10.70,8.00,17.56,2.40,6.78,8.83,18.00,0.93,1.65,0.00,1.23,62.50,83.70,5.24,5.36,0.18,90.22,115.70,0.00,2.00,0.09
6.00,0.00,23.05,0.00,14.00,3.00,7.00,9.05,14.00,3.60,0.00,3.50,17.00,0.00,0.00,14.00,10.93,6.00,5.45,26.50,8.00,4.00,15.41,5.00,19.50,19.50,19.51,19.51,2.80,0.00,22.49,70.05,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,108.24,7.50,19.51,19.51,8.00,10.70,8.00,17.56,2.40,5.77,7.69,18.00,0.93,1.65,0.00,1.23,62.10,83.40,4.57,4.24,0.00,91.46,104.30,0.00,2.00,0.00
7.00,0.00,23.04,0.00,14.00,3.00,7.00,9.05,14.00,3.60,0.00,3.50,17.00,0.00,0.00,14.00,10.93,6.00,4.90,26.50,8.00,4.00,15.41,5.00,19.50,19.50,19.51,19.51,2.80,0.00,22.54,67.15,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,104.19,7.50,19.51,19.51,8.00,10.70,8.00,17.56,2.40,5.07,6.95,18.00,0.93,1.65,0.00,1.23,63.10,83.80,4.10,3.40,0.00,88.46,88.32,0.00,2.00,0.00
8.00,0.00,22.93,0.00,14.00,3.00,7.00,9.05,14.00,3.60,0.00,3.50,17.00,0.00,0.00,14.00,10.93,6.00,4.51,26.50,8.00,4.00,15.41,5.00,19.50,19.50,19.51,19.51,2.80,0.00,21.93,64.26,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,90.63,7.50,19.51,19.51,8.00,10.70,8.00,17.56,2.40,5.31,7.45,18.00,0.93,1.65,0.00,1.23,62.20,83.00,4.24,3.39,0.00,85.13,70.75,0.00,2.00,0.00
9.00,0.00,23.68,0.00,14.00,3.00,7.00,9.05,14.00,3.60,0.00,3.50,17.00,0.00,0.00,14.00,10.93,6.00,4.27,26.50,8.00,4.00,15.41,5.00,19.50,19.50,19.51,19.51,2.80,0.00,21.22,61.42,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,78.38,7.50,19.51,19.51,8.00,10.70,8.00,17.56,2.40,5.56,7.99,18.00,0.93,1.65,0.00,1.23,60.50,81.70,4.32,3.28,0.00,80.83,54.86,0.00,2.00,0.00
10.00,0.00,23.51,0.00,14.00,3.00,7.00,9.05,14.00,3.60,0.00,3.50,17.00,0.00,0.00,14.00,10.93,6.00,4.49,23.60,8.00,4.00,15.41,5.00,19.50,19.50,19.51,19.51,2.80,0.00,20.22,58.31,3.60,0.00,19.51,19.41,0.00,18.34,0.00,0.60,19.51,19.51,19.51,2.40,70.06,7.50,19.51,19.51,8.00,10.70,8.00,17.56,2.40,5.83,8.65,18.00,0.93,1.65,0.00,1.23,58.20,79.80,4.20,2.88,0.00,77.12,44.03,0.00,2.00,0.00
