"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.10,67.46,646.80,211.44,7.58,3.98,110.91,19.29,3.81,37.71,0.00,143.00,8.91,8.07,4.43,164.71,112.91,133.36,44.28,47.27,244.03,30.29,4.10,6.88,87.66,114.11,6.39,9.98,88.56,10.17,19.87,229.57,229.31,67.83,67.42,68.21,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,67.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76
2.00,78.57,30.10,67.46,646.80,211.44,7.58,3.98,110.91,19.29,3.81,37.71,0.00,71.95,7.74,8.07,4.43,164.71,112.91,133.36,44.28,47.27,244.03,30.29,4.10,6.88,87.66,114.11,6.39,9.00,55.62,10.17,12.93,229.57,229.31,61.11,60.74,58.09,57.60,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,67.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76
3.00,78.57,30.10,67.46,646.80,211.44,7.58,3.98,110.91,19.29,3.81,37.71,0.00,71.74,7.74,8.07,4.43,164.71,112.91,133.36,44.28,47.27,244.03,30.29,4.10,6.88,87.66,114.11,6.39,9.00,45.74,10.17,10.63,229.57,229.31,52.47,67.42,52.74,52.34,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,67.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76
4.00,78.57,30.10,67.46,646.80,211.44,7.58,3.98,110.91,19.29,3.81,37.71,0.00,77.93,8.45,8.07,4.43,164.71,112.91,133.36,44.28,47.27,244.03,30.29,4.10,6.88,87.66,114.11,6.39,9.00,21.84,10.17,5.08,229.57,229.31,66.58,66.17,25.81,25.80,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,67.26,30.82,30.70,30.70,87.54,84.00,110.80,110.50
5.00,78.57,30.10,67.46,646.80,211.44,7.58,3.98,110.91,19.29,3.81,37.71,0.00,83.76,8.91,8.07,4.43,164.71,112.91,133.36,44.28,47.27,244.03,30.29,4.10,6.88,87.66,114.11,6.39,9.00,28.15,10.17,6.54,229.57,229.31,21.47,65.25,21.47,65.57,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,67.26,30.82,30.70,30.70,87.54,84.00,110.80,110.50
6.00,78.57,30.10,67.46,646.80,211.44,7.58,3.98,110.91,19.29,3.81,37.71,0.00,101.92,8.91,8.07,4.43,164.71,112.91,133.36,44.28,47.27,244.03,30.29,4.10,6.88,87.66,114.11,6.39,9.00,85.48,10.17,19.87,229.57,229.31,67.83,67.42,68.21,26.49,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,67.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76
7.00,78.57,30.10,67.46,646.80,211.44,7.58,3.98,110.91,19.29,3.81,37.71,0.00,143.00,8.91,8.07,4.43,164.71,112.91,133.36,44.28,47.27,244.03,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,67.83,67.42,68.21,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,67.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76
8.00,78.57,30.10,67.46,646.80,211.44,7.58,3.98,110.91,19.29,3.81,37.71,0.00,143.00,8.91,8.07,4.43,164.71,112.91,133.36,44.28,47.27,244.03,30.29,4.10,6.88,87.66,114.11,6.39,9.98,95.92,10.17,19.87,229.57,229.31,32.20,67.42,68.21,32.20,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,67.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76
9.00,78.57,30.10,67.46,646.80,211.44,7.58,3.98,110.91,19.29,3.81,37.71,0.00,128.71,8.91,8.07,4.43,164.71,112.91,133.36,44.28,47.27,244.03,30.29,4.10,6.88,87.66,114.11,6.39,9.00,85.48,10.17,19.87,229.57,229.31,57.17,67.42,68.21,57.17,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,67.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76
10.00,78.57,30.10,67.46,646.80,211.44,7.58,3.98,110.91,19.29,3.81,37.71,0.00,74.32,8.91,8.07,4.43,164.71,112.91,133.36,44.28,47.27,244.03,30.29,4.10,6.88,87.66,114.11,6.39,9.00,82.70,10.17,19.22,229.57,229.31,63.83,63.92,64.68,63.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,67.26,30.82,30.70,30.70,87.54,84.00,110.80,110.76
