"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,0.00,23.59,0.00,13.53,4.20,7.50,3.30,6.90,1.90,0.00,3.50,14.49,0.00,0.00,3.10,7.20,11.05,31.00,5.90,4.70,15.46,2.50,17.97,9.90,3.50,5.00,1.40,0.00,7.34,15.62,0.00,28.24,3.20,11.89,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,15.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,10.48,11.41,9.50,0.00,1.16,16.30,21.67,2.36,1.09,0.00,20.70,16.00,0.00,1.07,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
2.00,0.00,23.68,0.00,13.53,4.20,7.50,3.30,6.90,1.90,0.00,3.50,14.49,0.00,0.00,3.10,7.20,11.00,31.00,5.30,4.70,15.46,2.50,17.97,9.90,3.50,5.00,1.40,0.00,7.02,15.08,0.00,28.19,3.20,11.88,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,13.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,10.52,11.60,9.50,0.00,1.13,13.74,19.71,2.07,1.00,0.00,21.01,14.00,0.00,1.06,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
3.00,0.00,23.76,0.00,13.53,4.20,7.50,3.30,6.90,1.90,0.00,3.50,14.49,0.00,0.00,3.10,7.20,13.00,28.00,5.20,4.70,6.00,2.50,17.97,9.90,3.50,5.00,1.40,0.00,7.03,14.85,0.00,28.12,3.20,11.87,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,12.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,10.52,11.54,9.50,0.00,1.12,12.67,19.39,2.06,1.02,0.00,21.08,13.00,0.00,1.05,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
4.00,0.00,23.77,0.00,13.53,4.20,7.50,3.30,6.90,1.90,0.00,3.50,14.49,0.00,0.00,3.10,7.20,13.00,28.00,5.20,4.70,6.00,2.50,17.97,9.90,3.50,5.00,1.40,0.00,7.06,14.60,0.00,27.91,3.20,11.85,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,12.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,10.23,11.24,9.50,0.00,1.09,12.77,19.87,2.08,0.99,0.00,20.31,14.00,0.00,1.04,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
5.00,0.00,23.64,0.00,13.53,4.20,7.50,3.30,6.90,1.90,0.00,3.50,14.49,0.00,0.00,3.10,7.20,13.00,19.00,5.30,4.70,6.00,2.50,17.97,9.90,3.50,5.00,1.40,0.00,7.01,13.99,0.00,27.89,3.20,11.84,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,13.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,10.05,11.18,9.50,0.00,1.06,13.31,21.13,2.12,0.96,0.00,19.99,14.00,0.00,1.03,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
6.00,0.00,23.64,0.00,13.53,4.20,7.50,3.30,6.90,1.90,0.00,3.50,14.49,0.00,0.00,3.10,7.20,13.00,19.00,5.30,4.70,6.00,2.50,17.97,9.90,3.50,5.00,1.40,0.00,7.00,13.85,0.00,28.10,3.20,11.81,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,14.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,9.96,11.42,9.50,0.00,1.04,13.70,21.91,2.07,0.97,0.00,20.10,15.00,0.00,1.03,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
7.00,0.00,23.68,0.00,13.53,4.20,7.50,3.30,6.90,1.90,0.00,3.50,14.49,0.00,0.00,3.10,7.20,13.00,14.00,5.30,4.70,6.00,2.50,17.97,9.90,3.50,5.00,1.40,0.00,6.98,13.97,0.00,28.18,3.20,11.80,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,15.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,9.98,11.43,9.50,0.00,1.02,14.91,22.99,2.18,1.10,0.00,20.16,16.00,0.00,1.02,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
8.00,0.00,23.73,0.00,13.53,4.20,7.50,3.30,6.90,1.90,0.00,3.50,14.49,0.00,0.00,3.10,7.20,13.00,14.00,5.30,4.70,6.00,2.50,17.97,9.90,3.50,5.00,1.40,0.00,7.00,14.20,0.00,28.22,3.20,11.77,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,16.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,9.55,10.81,9.50,0.00,0.99,12.36,22.69,2.09,1.11,0.00,19.84,17.00,0.00,1.01,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
9.00,0.00,23.57,0.00,13.53,4.20,7.50,3.30,6.90,1.90,0.00,3.50,14.49,0.00,0.00,3.10,7.20,13.00,14.00,5.30,4.70,6.00,2.50,17.97,9.90,3.50,5.00,1.40,0.00,7.01,13.82,0.00,28.16,3.20,11.75,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,15.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,9.56,10.80,9.50,0.00,0.98,10.74,22.99,2.20,1.22,0.00,19.99,17.00,0.10,1.01,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
10.00,0.00,23.81,0.00,13.53,4.20,7.50,3.30,6.90,1.90,0.00,3.50,14.49,0.00,0.00,3.10,7.20,13.00,14.00,5.30,4.70,6.00,2.50,17.97,9.90,3.50,5.00,1.40,0.00,7.03,13.91,0.00,28.15,3.20,11.74,0.00,14.49,0.00,0.60,3.00,3.50,3.50,2.30,14.00,4.80,8.00,2.50,10.43,7.54,4.00,2.30,9.62,11.18,9.50,0.00,0.96,10.01,22.63,2.18,1.22,0.00,19.57,16.00,0.20,1.00,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.11
