"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,10.62,18.17,11.47,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.30,20.00,10.83,13.73,18.05,0.00,0.00,21.44,17.11,8.00,0.00,0.00,2.50,18.54,16.78,9.00,11.71,1.40,11.04,17.86,52.23,2.65,26.60,19.51,18.05,126.60,18.05,31.46,0.60,19.51,19.51,19.51,2.40,51.11,12.88,13.66,3.50,10.80,8.17,13.17,2.40,2.80,3.60,18.90,0.00,0.00,0.52,1.00,99.56,101.07,4.00,2.14,87.30,66.24,24.00,0.20,2.00,56.10,247.40,0.00,203.00
2.00,12.06,18.11,12.65,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.30,20.00,12.11,14.77,18.05,0.00,0.00,20.83,17.91,8.00,0.00,0.00,2.50,18.54,16.78,9.00,11.71,1.40,12.07,18.34,56.33,2.65,26.60,19.51,18.05,128.90,18.05,33.17,0.60,19.51,19.51,19.51,2.40,54.47,12.88,13.66,3.50,10.80,8.17,12.98,2.40,3.00,3.80,18.90,0.00,0.00,0.70,1.00,96.18,96.18,4.60,2.42,91.30,69.87,29.00,0.20,2.00,54.20,247.40,0.00,207.00
3.00,13.25,18.15,13.66,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.30,20.00,13.02,15.07,18.05,0.00,0.00,19.66,22.21,8.00,0.00,0.00,2.50,18.54,16.78,9.00,11.71,1.40,12.46,18.92,60.79,2.65,26.60,19.51,18.05,130.30,18.05,34.73,0.60,19.51,19.51,19.51,2.40,58.89,12.88,13.66,3.50,10.80,8.17,12.98,2.40,3.40,4.20,18.90,0.00,0.00,0.87,1.00,92.51,90.85,5.60,2.99,94.50,73.82,34.00,0.30,2.00,55.00,247.40,0.00,209.00
4.00,14.11,18.10,14.35,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.30,20.00,13.94,15.72,18.05,0.00,0.00,18.29,27.69,8.00,0.00,0.00,2.50,18.54,16.78,9.00,11.71,1.40,13.03,19.21,64.89,2.65,26.50,19.51,18.05,131.10,18.05,36.16,0.60,19.51,19.51,19.51,2.40,64.91,12.88,13.66,3.50,10.80,8.17,12.98,2.40,3.80,4.60,18.90,0.00,0.00,0.97,1.00,89.13,85.95,6.80,3.66,96.30,77.45,40.00,0.30,2.00,58.70,247.40,0.00,210.00
5.00,14.77,17.70,14.84,0.00,1.45,7.50,6.40,6.30,2.20,0.40,3.30,20.00,14.70,16.41,18.05,0.00,0.00,17.83,32.74,8.00,0.00,0.00,2.50,18.54,16.78,9.00,11.71,1.40,13.74,19.42,67.93,2.65,26.30,19.51,18.05,129.80,18.05,37.26,0.60,19.51,19.51,19.51,2.40,67.97,12.88,13.66,3.50,10.80,8.17,12.98,2.40,4.50,5.70,18.90,0.00,0.00,1.06,1.00,86.64,82.38,8.20,4.54,95.50,80.15,46.00,0.30,2.00,60.60,247.40,0.00,209.00
6.00,15.04,17.34,15.07,0.00,1.45,7.50,6.40,6.30,2.20,0.40,3.30,20.00,14.98,16.97,18.05,0.00,0.00,17.66,37.66,7.90,0.00,0.00,2.50,18.54,16.78,9.00,11.71,1.40,14.31,19.81,69.05,2.65,26.10,19.51,18.05,122.30,18.05,37.62,0.60,19.51,19.51,19.51,2.40,72.46,12.88,13.66,3.50,10.80,8.17,12.98,2.40,5.30,6.90,18.90,0.00,0.00,1.08,1.00,85.83,81.44,9.40,5.48,91.10,81.79,53.00,0.40,2.00,60.90,247.40,0.00,208.00
7.00,14.83,17.69,15.19,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.30,20.00,14.52,17.42,18.05,0.00,0.00,19.12,44.49,8.00,0.00,0.00,2.50,18.54,16.78,9.00,11.71,1.40,14.56,20.29,71.50,2.65,26.00,19.51,18.05,119.60,18.05,37.21,0.60,19.51,19.51,19.51,2.40,77.21,12.88,13.66,3.50,10.80,8.17,12.98,2.40,6.60,8.40,18.90,0.00,0.00,1.07,1.00,84.04,79.38,9.90,6.12,86.40,85.39,61.00,0.40,2.00,60.70,247.40,0.00,208.00
8.00,14.47,17.28,15.65,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.30,20.00,13.45,17.70,18.05,0.00,0.00,21.12,51.95,8.00,0.00,0.00,2.50,18.54,16.78,9.00,11.71,1.40,14.71,20.81,73.96,2.65,26.00,19.51,18.05,120.40,18.05,35.86,0.60,19.51,19.51,19.51,2.40,88.06,12.88,13.66,3.50,10.80,8.17,12.98,2.40,7.90,10.00,18.90,0.00,0.00,1.09,1.00,82.25,77.31,10.20,6.65,82.00,89.00,71.00,0.40,2.00,60.70,247.40,0.00,208.00
9.00,14.03,17.21,15.90,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.30,20.00,12.55,17.80,18.05,0.00,0.00,23.07,58.02,7.90,0.00,0.00,2.50,18.54,16.78,9.00,11.71,1.40,14.79,21.36,75.08,2.65,26.00,19.51,18.05,120.30,18.05,34.54,0.60,19.51,19.51,19.51,2.40,99.19,12.88,13.66,3.50,10.80,8.17,12.98,2.40,9.40,11.50,18.90,0.00,0.00,1.08,1.00,81.44,76.37,10.40,7.03,80.20,90.64,82.00,0.40,2.00,60.20,247.40,0.00,206.00
10.00,13.72,16.57,15.53,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.30,20.00,13.19,17.66,18.05,0.00,0.00,25.01,63.64,7.90,0.00,0.00,2.50,18.54,16.78,9.00,11.71,1.40,14.81,21.37,74.71,2.65,25.80,19.51,18.05,120.70,18.05,33.45,0.60,19.51,19.51,19.51,2.40,108.36,12.88,13.66,3.50,10.80,8.17,12.98,2.40,10.60,12.80,18.90,0.00,0.00,1.08,1.00,78.64,74.64,10.50,7.37,82.10,91.75,93.00,0.30,2.00,59.40,247.40,0.00,204.00
11.00,13.03,15.79,14.74,0.00,1.45,7.50,6.40,6.30,1.70,0.40,3.30,20.00,14.32,17.27,18.05,0.00,0.00,25.54,64.58,8.00,0.00,0.00,2.50,18.54,16.78,9.00,11.71,1.40,14.47,21.23,73.65,2.65,25.60,19.51,18.05,121.40,18.05,32.93,0.60,19.51,19.51,19.51,2.40,115.14,12.88,13.66,3.50,10.80,8.17,12.98,2.40,11.30,13.00,18.90,0.00,0.00,1.08,1.00,75.60,73.33,10.70,7.36,83.90,91.92,102.00,0.20,2.00,60.20,247.40,0.00,199.00
12.00,11.73,15.36,13.54,0.00,1.45,7.50,6.40,6.30,2.20,0.40,3.30,20.00,14.66,16.62,18.05,0.00,0.00,25.61,63.98,8.00,0.00,0.00,2.50,18.54,16.78,9.00,11.71,1.40,13.85,20.67,71.96,2.65,25.30,19.51,18.05,122.70,18.05,32.48,0.60,19.51,19.51,19.51,2.40,118.07,12.88,13.66,3.50,10.80,8.17,12.98,2.40,11.90,13.20,18.90,0.00,0.00,0.91,1.00,73.03,72.20,10.70,7.23,86.60,90.73,109.00,0.20,2.00,63.30,247.40,0.00,194.00
13.00,10.25,14.72,12.00,0.00,1.45,7.50,6.40,6.30,2.20,0.40,3.30,20.00,14.24,15.86,18.05,0.00,0.00,25.63,66.13,8.00,0.00,0.00,2.50,18.54,16.78,9.00,11.71,1.40,13.28,19.98,70.12,2.65,25.30,19.51,18.05,121.60,18.05,31.63,0.60,19.51,19.51,19.51,2.40,119.68,12.88,13.66,3.50,10.80,8.17,12.98,2.40,12.10,13.20,18.90,0.00,0.00,0.88,1.00,70.76,71.21,10.00,6.82,84.90,89.06,114.00,0.10,2.00,64.30,247.40,0.00,185.00
14.00,8.44,14.81,10.40,0.00,1.45,7.50,6.40,6.30,2.20,0.40,3.30,20.00,11.62,15.56,18.05,0.00,0.00,25.64,69.20,8.00,0.00,0.00,2.50,18.54,16.78,9.00,11.71,1.40,12.91,19.48,68.75,2.65,25.30,19.51,18.05,115.50,18.05,29.85,0.60,19.51,19.51,19.51,2.40,121.95,12.88,13.66,3.50,10.80,8.17,12.78,2.40,12.20,13.30,18.90,0.00,0.00,0.83,1.00,68.02,69.97,9.40,6.33,80.70,88.19,118.00,0.10,2.00,62.30,247.40,0.00,176.00
