"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,14.47,20.40,16.07,15.00,2.90,8.30,3.00,4.90,2.95,0.40,3.30,18.00,14.91,15.79,6.00,0.00,10.00,19.38,52.86,0.00,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,13.93,11.36,65.20,2.38,25.70,6.00,13.11,122.35,17.86,29.57,0.60,4.50,5.00,5.00,2.40,4.00,7.00,7.00,18.93,2.00,10.00,8.26,7.80,1.20,15.64,17.15,18.90,0.00,0.00,1.18,1.00,82.80,88.30,4.04,3.16,89.72,96.30,16.00,0.40,1.08,67.89,0.00,6.00
2.00,14.15,19.95,12.77,15.00,2.90,8.30,3.00,4.90,2.95,0.40,3.30,18.00,15.26,15.81,6.00,0.00,10.00,20.83,55.89,0.00,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,14.04,11.57,66.50,2.38,25.90,6.00,13.11,122.92,17.86,30.94,0.60,4.50,5.00,5.00,2.40,6.00,7.00,7.00,18.93,2.00,10.00,8.26,7.80,1.20,15.87,17.25,18.90,0.00,0.00,1.17,1.00,85.17,88.47,4.33,3.34,89.82,97.90,22.00,0.40,1.04,67.86,0.00,6.00
3.00,13.66,20.00,7.98,15.00,2.90,8.30,3.00,4.90,2.95,0.40,3.30,18.00,15.67,15.86,6.00,0.00,10.00,21.16,56.52,1.00,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,14.14,11.75,65.40,2.38,26.00,6.00,13.11,123.55,17.86,32.86,0.60,4.50,5.00,5.00,2.40,12.00,7.00,7.00,18.93,2.00,10.80,8.26,7.80,1.20,16.09,17.36,18.90,0.00,0.00,1.17,1.00,83.40,87.20,4.58,3.80,89.84,97.40,30.00,0.30,1.08,67.77,0.00,6.00
4.00,13.14,20.06,3.95,15.00,2.90,8.30,3.00,4.90,2.95,0.40,3.30,18.00,15.94,15.93,6.00,0.00,10.00,21.10,56.35,3.40,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,14.23,11.96,64.10,2.38,25.90,6.00,13.11,123.90,17.86,34.21,0.60,4.50,5.00,5.00,2.40,21.00,7.00,7.00,18.93,2.00,10.80,8.26,7.80,1.20,16.30,17.46,18.90,0.00,0.00,0.99,1.00,81.30,85.70,4.61,4.15,89.81,96.60,40.00,0.20,1.08,67.21,0.00,6.00
5.00,12.59,19.83,1.22,15.00,2.90,8.30,3.00,4.90,2.95,0.40,3.30,18.00,15.79,15.88,6.00,0.00,10.00,21.31,57.66,3.40,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,14.20,12.21,62.50,2.38,26.00,6.00,13.11,123.30,17.86,33.99,0.60,4.50,5.00,5.00,2.40,37.00,7.00,7.00,18.93,2.00,10.80,8.26,7.80,1.20,16.34,17.48,18.90,0.00,0.00,0.96,1.00,78.60,84.10,4.67,4.44,89.30,95.20,53.00,0.20,1.08,66.19,0.00,6.00
6.00,11.89,19.56,0.10,15.00,2.90,8.30,3.00,4.90,2.95,0.40,3.30,18.00,14.98,15.67,6.00,0.00,10.00,21.62,59.46,3.00,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,13.91,12.58,61.20,2.38,26.00,6.00,13.11,120.27,17.86,29.76,0.60,4.50,5.00,5.00,2.40,59.00,7.00,7.00,18.93,2.00,10.80,8.26,7.80,1.20,16.31,17.48,18.90,0.00,0.00,0.90,1.00,76.00,82.50,4.74,4.70,86.90,94.10,70.00,0.10,1.12,63.16,0.00,6.00
7.00,11.26,19.71,0.00,15.00,2.90,8.30,3.00,4.90,3.00,0.40,3.30,18.00,12.71,14.98,6.00,0.00,10.00,21.69,57.75,2.90,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,12.84,13.06,60.50,2.38,25.90,6.00,13.11,104.11,17.86,12.76,0.60,4.50,5.00,5.00,2.40,77.00,7.00,7.00,18.93,2.00,10.80,8.26,7.80,1.20,16.27,17.41,18.90,0.00,0.00,0.76,1.00,73.40,80.50,4.75,4.81,79.73,93.70,85.00,0.10,1.16,52.95,0.00,6.00
8.00,10.45,19.00,0.00,15.00,2.90,8.30,3.00,4.90,3.00,0.40,3.30,18.00,5.81,13.26,6.00,0.00,10.00,21.68,54.87,2.90,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,9.68,13.49,60.00,2.38,26.00,6.00,13.11,59.52,17.86,0.13,0.60,4.50,5.00,5.00,2.40,90.00,7.00,7.00,18.93,2.00,10.80,8.26,7.80,1.20,16.22,17.30,18.90,0.00,0.00,0.55,1.00,71.50,78.60,4.74,4.87,53.87,93.40,98.00,0.10,1.20,35.41,0.00,6.00
9.00,9.23,18.99,0.00,15.00,2.90,8.30,3.00,4.90,3.00,0.40,3.30,18.00,0.34,8.53,6.00,0.00,10.00,21.05,51.43,2.90,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,4.33,13.87,60.00,2.38,26.20,6.00,13.11,24.82,17.86,0.00,0.60,4.50,5.00,5.00,2.40,100.00,7.00,7.00,18.93,2.00,10.80,8.26,7.80,1.20,16.06,17.20,18.90,0.00,0.00,0.47,1.00,71.20,77.30,4.59,4.64,25.45,93.10,106.00,0.10,1.28,14.74,0.00,6.00
10.00,6.08,18.97,0.00,15.00,2.90,8.30,3.00,4.90,3.00,0.40,3.30,18.00,0.00,2.73,6.00,0.00,10.00,20.20,47.80,2.90,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,0.49,14.14,59.70,2.38,26.30,6.00,13.11,4.46,17.86,0.00,0.60,4.50,5.00,5.00,2.40,105.00,7.00,7.00,18.93,2.00,10.80,8.26,7.80,1.20,15.86,17.10,18.90,0.00,0.00,0.33,1.00,70.50,76.00,4.40,4.31,5.54,93.00,107.00,0.10,1.32,2.78,0.00,6.00
