"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,51.73,21.31,52.38,543.42,175.93,7.22,6.12,97.02,17.83,1.79,16.84,49.80,7.16,3.85,107.16,51.26,89.96,18.00,88.00,14.95,6.69,58.27,26.00,6.39,9.00,94.74,3.90,19.68,0.00,0.00,61.68,66.77,67.55,51.66,168.93,0.00,101.09,2.65,0.00,61.84,0.00,40.18,29.76,0.00,0.00,30.40,20.73,0.00,0.00,20.73,17.40,5.08,16.91,20.70,0.00,4.83
2.00,70.71,29.12,66.81,520.84,168.62,7.22,6.12,97.02,17.83,1.79,16.84,49.80,7.16,3.85,107.16,50.07,89.96,18.00,88.00,14.95,6.69,58.27,26.00,6.39,9.00,87.38,3.90,19.68,0.00,0.00,45.98,66.77,59.16,59.16,164.89,0.00,79.44,2.65,0.00,61.84,44.31,43.92,29.76,0.00,0.00,30.40,20.73,0.00,0.00,20.73,14.10,5.08,16.91,20.70,0.00,4.83
3.00,70.71,29.12,66.81,516.91,167.35,7.22,6.12,97.02,17.83,1.79,16.84,49.80,7.16,3.85,107.16,50.56,89.96,18.00,88.00,14.95,6.69,58.27,26.00,6.39,9.00,86.72,3.90,19.68,0.00,0.00,47.65,66.77,67.55,47.76,130.47,0.00,116.25,2.56,0.00,61.84,44.31,43.92,29.76,0.00,0.00,28.95,20.73,0.00,0.00,52.64,14.18,5.08,16.91,20.70,0.00,4.83
4.00,70.71,29.12,66.81,515.89,167.02,7.22,6.12,97.02,17.83,1.79,16.84,49.80,7.16,3.85,107.16,50.52,89.96,18.00,88.00,14.95,6.69,58.27,26.00,6.39,9.00,89.22,3.90,19.68,0.00,0.00,62.38,66.77,67.55,35.57,132.46,0.00,118.50,2.41,0.00,61.84,44.31,43.92,29.76,0.00,0.00,26.64,20.73,0.00,0.00,64.83,13.60,5.08,16.91,20.70,0.00,4.83
5.00,65.30,27.18,66.81,532.99,172.55,7.22,6.12,97.02,17.83,1.79,16.84,49.80,7.16,3.85,107.16,48.62,89.96,0.00,88.00,14.95,6.69,58.27,26.00,6.39,9.00,91.93,3.90,19.68,0.00,0.00,41.02,65.13,65.91,65.36,66.84,0.00,183.34,2.68,0.00,31.09,37.26,43.81,29.76,0.00,15.41,15.41,23.98,0.00,20.73,79.79,12.20,5.08,16.91,10.37,10.35,4.83
6.00,65.30,27.18,66.81,470.74,152.40,7.22,6.12,97.02,17.83,1.79,16.84,49.80,7.16,3.85,107.16,45.92,89.96,0.00,88.00,14.95,6.69,58.27,26.00,6.39,9.00,80.23,3.90,19.68,145.08,0.00,67.18,66.77,23.19,23.19,157.05,73.21,66.84,1.35,0.00,56.58,32.56,43.70,29.76,0.00,10.36,0.00,20.73,0.00,20.73,109.69,13.12,5.08,16.91,0.00,20.72,4.83
7.00,72.37,29.81,66.81,468.07,151.54,7.22,6.12,97.02,17.83,1.79,16.84,49.80,7.16,3.85,107.16,42.66,89.96,0.00,88.00,14.95,6.69,58.27,26.00,6.39,9.00,75.84,3.90,19.68,145.08,0.00,20.73,63.57,64.34,63.80,126.42,73.21,66.84,1.35,0.00,0.00,42.50,45.14,29.76,0.00,10.36,0.00,0.00,32.17,20.73,20.73,10.36,5.08,16.91,10.37,10.35,4.83
8.00,72.37,29.81,66.81,502.23,162.59,7.22,6.12,97.02,17.83,1.79,16.84,49.80,7.16,3.85,107.16,44.28,89.96,18.00,88.00,14.95,6.69,58.27,26.00,6.39,9.00,75.84,3.90,19.68,0.00,0.00,54.60,54.27,67.55,38.36,107.98,134.74,0.00,1.35,0.00,0.00,48.46,43.99,29.76,0.00,10.36,0.00,36.62,27.08,20.73,88.34,12.25,5.08,16.91,10.37,10.35,4.83
9.00,72.37,29.81,66.81,567.58,183.75,7.22,6.12,97.02,17.83,1.79,16.84,49.80,7.16,3.85,107.16,48.26,89.96,18.00,88.00,14.95,6.69,58.27,26.00,6.39,9.00,86.87,3.90,19.68,0.00,145.08,45.21,61.25,61.98,61.47,145.38,0.00,0.00,1.35,0.00,0.00,47.77,49.48,29.76,0.00,10.36,0.00,20.73,20.73,20.73,26.95,17.22,5.08,16.91,20.70,0.00,4.83
10.00,56.47,27.18,66.81,518.06,167.72,7.22,6.12,97.02,17.83,1.79,16.84,49.80,7.16,3.85,107.16,51.50,89.96,18.00,88.00,14.95,6.69,58.27,26.00,6.39,9.00,89.08,3.90,19.68,0.00,145.08,67.18,66.77,0.00,60.87,183.28,0.00,92.38,1.35,0.00,0.00,0.00,52.17,29.76,0.00,0.00,10.36,21.23,42.14,50.81,21.51,18.21,5.08,16.91,20.70,0.00,4.83
