"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,0.00,21.69,0.00,14.00,2.90,6.90,7.30,13.98,3.50,0.40,3.50,20.39,0.00,0.00,15.53,0.00,6.20,11.40,35.60,0.00,4.50,0.00,4.40,18.93,18.93,15.53,18.45,1.40,0.00,24.30,41.30,3.30,27.00,19.42,17.67,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,6.81,12.62,19.42,0.00,6.00,10.80,8.18,17.48,1.20,6.74,10.69,18.00,0.00,0.00,0.00,1.00,34.50,64.70,0.30,0.29,0.00,43.50,4.13,0.00,2.00,0.00,0.00,19.42,0.00,11.00
2.00,0.00,21.73,0.00,14.00,2.90,6.90,7.30,13.98,3.50,0.40,3.50,20.39,0.00,0.00,15.53,0.00,6.20,11.58,34.90,0.00,4.50,0.00,4.40,18.93,18.93,15.53,18.45,1.40,0.00,16.60,39.20,3.30,27.00,19.42,17.67,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,7.21,12.62,19.42,0.00,6.00,10.80,8.18,17.48,1.20,6.49,10.75,18.00,0.00,0.00,0.00,1.00,30.90,62.30,0.27,0.26,0.00,67.20,4.89,0.00,2.00,0.00,0.00,19.42,0.00,11.00
3.00,0.00,21.68,0.00,14.00,2.90,6.90,7.30,13.98,3.50,0.40,3.50,20.39,0.00,0.00,15.53,0.00,6.20,11.77,33.20,0.00,4.50,0.00,4.40,18.93,18.93,15.53,18.45,1.40,0.00,16.50,39.00,3.30,27.00,19.42,17.67,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,7.64,12.62,19.42,0.00,6.00,10.80,8.18,17.48,1.20,6.47,10.96,18.00,0.00,0.00,0.00,1.00,30.70,62.30,0.26,0.26,0.00,67.50,5.57,0.00,2.00,0.00,0.00,19.42,0.00,11.00
4.00,0.00,21.79,0.00,14.00,2.90,6.90,7.30,13.98,3.50,0.40,3.50,20.39,0.00,0.00,15.53,0.00,6.20,11.95,31.40,0.00,4.50,0.00,4.40,18.93,18.93,15.53,18.45,1.40,0.00,16.20,39.00,3.30,27.00,19.42,17.67,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,8.15,12.62,19.42,0.00,6.00,10.80,8.18,17.48,1.20,7.15,11.61,18.00,0.00,0.00,0.00,1.00,31.50,64.10,0.32,0.35,0.00,67.60,5.96,0.00,2.00,0.00,0.00,19.42,0.00,11.00
5.00,0.03,21.89,0.27,14.00,2.90,6.90,7.30,13.98,3.50,0.40,3.50,20.39,0.76,0.43,15.53,0.00,6.20,12.14,29.90,0.00,4.50,0.00,4.40,18.93,18.93,15.53,18.45,1.40,0.58,16.20,39.50,3.30,27.00,19.42,17.67,5.29,17.96,1.12,0.60,19.42,19.42,19.42,2.40,9.12,12.62,19.42,0.00,6.00,10.80,8.18,17.48,1.20,7.62,12.06,18.00,0.00,0.00,0.00,1.00,32.10,65.50,0.37,0.42,5.07,67.80,6.72,0.00,2.00,2.19,3.42,19.42,13.81,11.00
6.00,0.30,21.83,2.04,14.00,2.90,6.90,7.30,13.98,3.50,0.40,3.50,20.39,1.98,3.02,15.53,0.00,6.20,12.33,27.30,0.00,4.50,0.00,4.40,18.93,18.93,15.53,18.45,1.40,5.67,16.70,41.40,3.30,27.00,19.42,17.67,41.82,17.96,10.04,0.60,19.42,19.42,19.42,2.40,11.48,12.62,19.42,0.00,6.00,10.80,8.18,17.48,1.20,7.42,11.91,18.00,0.00,0.00,0.00,1.00,32.10,66.20,0.38,0.43,31.29,68.70,8.57,0.00,2.00,19.71,41.13,19.42,72.02,11.00
7.00,1.64,21.74,3.92,0.00,1.45,6.90,7.30,13.98,3.50,0.40,3.50,20.39,2.98,7.82,15.53,0.00,6.20,12.43,26.50,0.00,4.50,0.00,4.40,18.93,18.93,15.53,18.45,1.40,11.30,17.00,42.90,3.30,27.00,19.42,17.67,88.17,17.96,20.91,0.60,19.42,19.42,19.42,2.40,13.81,12.62,19.42,0.00,6.00,10.80,8.18,17.48,1.20,7.27,11.72,18.00,0.00,0.00,0.03,1.00,32.20,66.90,0.40,0.48,62.98,69.50,11.20,0.00,2.00,47.71,86.09,19.42,166.36,11.00
8.00,4.48,21.94,6.37,0.00,1.45,6.90,7.30,13.98,3.42,0.40,3.50,20.39,5.48,14.49,15.53,0.00,6.20,12.27,22.00,0.00,4.50,0.00,4.40,18.93,18.93,15.53,18.45,1.40,13.85,17.10,43.10,3.30,27.00,19.42,17.67,128.34,17.96,31.55,0.60,19.42,19.42,19.42,2.40,16.05,12.62,19.42,0.00,6.00,10.80,8.18,17.48,1.20,7.28,11.38,18.00,0.00,0.00,0.06,1.00,32.90,67.70,0.46,0.67,90.75,69.90,16.12,0.00,2.00,71.18,149.66,19.42,193.68,11.00
9.00,7.85,21.96,9.21,0.00,1.45,6.90,7.30,13.98,3.42,0.40,3.50,20.39,12.64,17.32,15.53,0.00,6.20,12.10,20.90,0.00,4.50,0.00,4.40,18.93,18.93,15.53,18.45,1.40,14.84,17.20,43.30,3.30,27.00,19.42,17.67,141.55,17.96,35.99,0.60,19.42,19.42,19.42,2.40,17.95,12.62,19.42,0.00,6.00,10.80,8.18,17.48,1.20,7.38,11.18,18.00,0.00,0.00,0.08,1.00,34.40,64.30,0.57,0.94,101.18,71.00,20.25,0.00,2.00,78.18,170.36,19.42,202.90,11.00
10.00,10.55,21.96,11.55,0.00,1.45,6.90,7.30,13.98,3.42,0.40,3.50,20.39,16.59,18.30,15.53,0.00,6.20,11.91,21.10,0.00,4.50,0.00,4.40,18.93,18.93,15.53,18.45,1.40,15.31,17.30,43.40,3.30,27.00,19.42,17.67,144.12,17.96,37.23,0.60,19.42,19.42,19.42,2.40,18.81,12.62,19.42,0.00,6.00,10.80,8.18,17.48,1.20,7.74,11.35,18.00,0.00,0.00,0.12,1.00,37.90,68.40,0.83,1.48,105.97,74.10,22.01,0.10,2.00,79.71,206.81,19.42,204.00,11.00
