"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III","CH ANASHIRONI","CH RENOVANDES"
1.00,48.41,29.95,67.13,599.97,195.18,7.75,6.65,110.37,16.68,4.01,22.63,14.92,115.62,5.13,2.82,131.91,112.36,101.94,39.88,35.37,193.27,13.33,1.97,6.88,72.08,6.39,9.98,85.48,5.46,19.77,0.00,0.00,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,53.40,39.31,42.87,45.90,30.67,30.56,30.55,61.65,61.73,110.26,110.22,203.20,19.40,0.00
2.00,48.41,29.95,67.13,599.97,195.18,7.75,6.65,110.37,16.68,4.01,22.63,14.92,81.71,5.13,2.82,131.91,112.36,101.94,39.88,35.37,193.27,13.33,1.97,6.88,72.08,6.39,9.98,85.48,5.46,19.77,0.00,0.00,61.30,27.15,37.96,37.96,184.17,197.14,0.00,0.00,74.91,53.40,32.53,40.40,45.90,30.67,30.56,30.55,39.74,39.75,105.21,105.16,181.38,19.40,0.00
3.00,48.41,29.95,67.13,599.97,195.18,7.75,6.65,110.37,16.68,4.01,22.63,14.92,81.71,5.13,2.82,131.91,112.36,101.94,39.88,35.37,193.27,13.33,1.97,6.88,72.08,6.39,9.98,80.61,5.46,18.65,0.00,0.00,37.84,37.37,37.84,37.84,184.17,197.14,0.00,0.00,74.91,53.40,27.46,37.67,45.90,30.67,30.56,30.55,39.74,39.75,84.24,84.20,177.21,19.40,0.00
4.00,48.41,29.95,67.13,599.97,195.18,7.75,6.65,110.37,16.68,4.01,22.63,14.92,81.71,5.13,2.82,131.91,112.36,101.94,39.88,35.37,193.27,13.33,1.97,6.88,72.08,6.39,9.98,71.45,5.46,16.53,0.00,0.00,22.02,49.24,49.72,22.02,184.17,197.14,0.00,0.00,74.91,53.40,31.73,30.60,45.90,30.67,30.56,30.55,39.74,39.75,64.81,64.80,174.58,19.40,0.00
5.00,48.41,29.95,67.13,599.97,195.18,7.75,6.65,110.37,16.68,4.01,22.63,14.92,81.71,5.13,2.82,131.91,112.36,101.94,39.88,35.37,193.27,13.33,1.97,6.88,72.08,6.39,9.98,64.75,5.46,14.98,0.00,0.00,31.54,47.83,36.68,25.44,184.17,188.35,0.00,0.00,74.91,76.30,26.29,37.31,45.90,30.67,30.56,30.55,39.74,39.75,76.32,76.30,174.07,19.40,0.00
6.00,48.41,29.95,67.13,599.97,195.18,7.75,6.65,110.37,16.68,4.01,22.63,14.92,81.05,5.13,2.82,131.91,112.36,101.94,39.88,35.37,193.27,13.33,1.97,6.88,72.08,6.39,9.98,60.22,5.46,13.93,0.00,0.00,32.54,32.29,42.46,32.54,184.17,188.35,0.00,0.00,74.91,76.30,32.60,31.59,45.90,30.67,30.56,30.55,39.60,39.61,56.32,56.31,173.95,19.40,0.00
7.00,48.41,29.95,67.13,599.97,195.18,7.75,6.65,110.37,16.68,4.01,22.63,14.92,80.84,5.13,2.82,131.91,112.36,101.94,39.88,35.37,193.27,13.33,1.97,6.88,72.08,6.39,9.98,60.54,5.46,14.00,0.00,0.00,33.21,33.16,40.44,33.21,184.17,197.14,0.00,0.00,74.91,53.40,33.41,31.89,45.90,30.67,30.56,30.55,39.88,39.89,0.00,76.40,173.77,19.40,0.00
8.00,48.41,29.95,67.13,599.97,195.18,7.75,6.65,110.37,16.68,4.01,22.63,14.92,81.18,5.13,2.82,131.91,112.36,101.94,39.88,35.37,193.27,13.33,1.97,6.88,72.08,6.39,9.98,59.15,5.46,13.68,0.00,0.00,26.25,37.65,47.37,26.25,184.17,197.14,0.00,0.00,74.91,53.40,26.67,37.01,45.90,30.67,30.56,30.55,39.60,39.61,0.00,68.89,174.56,19.40,0.00
9.00,48.41,29.95,67.13,599.97,195.18,7.75,6.65,110.37,16.68,4.01,22.63,14.92,83.76,5.13,2.82,131.91,112.36,101.94,39.88,35.37,193.27,13.33,1.97,6.88,72.08,6.39,9.98,62.61,5.46,14.48,0.00,0.00,25.26,35.61,46.00,35.72,184.17,197.14,0.00,0.00,74.91,53.40,28.22,38.10,45.90,30.67,30.56,30.55,39.89,39.90,0.00,84.42,176.05,19.40,0.00
10.00,48.41,29.95,67.13,599.97,195.18,7.75,6.65,93.99,16.68,4.01,22.63,14.92,81.71,5.13,2.82,131.91,112.36,82.00,39.88,35.37,193.27,13.33,1.97,6.88,72.08,6.39,9.98,24.60,5.46,5.69,144.33,0.00,37.36,26.23,37.36,37.36,184.17,188.35,0.00,0.00,74.91,53.40,28.06,38.01,45.90,30.67,30.56,30.55,39.60,39.61,0.00,20.62,169.60,19.40,0.00
11.00,48.41,29.95,67.13,599.97,195.18,7.75,6.65,101.69,16.68,4.01,22.63,14.92,81.71,5.13,2.82,131.91,112.36,91.37,39.88,24.74,193.27,13.33,1.97,6.88,72.08,6.39,9.98,43.16,5.46,9.98,144.33,0.00,37.58,37.46,0.00,37.58,184.17,188.35,0.00,0.00,74.91,53.40,47.43,40.81,45.90,30.67,30.56,30.55,39.89,39.90,0.00,20.62,163.86,19.40,0.00
12.00,48.41,29.95,67.13,599.97,195.18,7.75,6.65,87.31,16.68,4.01,22.63,14.92,81.71,5.13,2.82,131.91,112.36,73.87,39.88,18.00,193.27,13.33,1.97,6.88,72.08,6.39,9.98,16.49,5.46,3.81,144.33,0.00,37.86,0.00,37.86,37.86,166.31,170.47,0.00,0.00,74.91,53.40,43.73,38.67,45.90,30.67,30.56,30.55,39.05,39.06,0.00,0.00,142.28,19.40,0.00
13.00,0.00,29.95,67.13,599.97,195.18,7.75,6.65,89.34,16.68,4.01,22.63,14.92,81.71,5.13,2.82,131.91,79.41,76.35,39.88,18.05,193.27,13.33,1.97,6.88,72.08,6.39,9.98,20.50,5.46,4.74,144.33,0.00,21.98,40.06,40.26,21.98,154.41,158.55,0.00,0.00,74.91,53.40,36.21,41.95,45.90,30.67,30.56,30.55,39.74,39.75,0.00,0.00,149.55,19.40,0.00
14.00,0.00,29.95,67.13,599.97,195.18,7.75,6.65,92.97,16.68,4.01,22.63,14.92,81.71,5.13,2.82,131.91,81.52,80.75,39.88,18.00,193.27,13.33,1.97,6.88,72.08,6.39,9.98,29.80,5.46,6.89,144.33,0.00,20.62,20.62,0.00,0.00,143.07,147.23,0.00,0.00,74.91,53.40,47.31,45.14,45.90,30.67,30.56,30.55,39.74,39.75,0.00,0.00,130.58,19.40,0.00
