"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CTAGROLMOS"
11.00,0.00,18.07,0.00,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.40,28.06,38.82,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,0.00,31.81,92.05,2.45,27.00,5.00,10.68,0.00,16.50,0.00,0.60,3.00,3.40,3.50,1.20,120.92,6.50,4.00,19.42,2.00,10.60,7.99,5.30,1.20,8.66,13.01,18.00,0.00,0.00,0.00,1.23,106.10,90.70,15.46,14.82,0.00,134.47,153.29,0.00,1.36,0.00,0.00,0.00,0.00,11.00
12.00,0.72,18.22,0.00,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.06,0.02,3.10,0.00,7.40,28.06,38.27,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,0.09,31.78,91.77,2.45,27.00,5.00,10.68,2.66,16.50,0.13,0.60,3.00,3.40,3.50,1.20,121.71,6.50,4.00,19.42,2.00,10.60,7.99,5.30,1.20,8.81,13.14,18.00,0.00,0.00,0.00,1.23,103.00,91.48,15.53,15.00,1.58,134.48,153.21,0.00,1.36,0.71,0.00,0.00,0.00,11.00
13.00,5.77,17.91,0.00,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.31,0.68,3.10,0.00,7.40,27.91,36.97,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,1.83,31.62,91.57,2.45,27.00,5.00,10.68,27.75,16.50,5.59,0.60,3.00,3.40,3.50,1.20,122.76,6.50,4.00,19.42,2.00,10.60,7.99,5.30,1.20,9.12,13.15,18.00,0.00,0.00,0.03,1.23,101.50,91.16,15.68,15.22,18.75,134.48,153.51,0.00,1.36,9.36,18.95,0.00,0.00,11.00
14.00,9.12,18.19,0.87,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.63,2.98,3.10,0.00,7.40,27.71,35.43,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,6.06,31.41,91.41,2.45,27.00,5.00,10.68,64.40,16.50,15.76,0.60,3.00,3.40,3.50,1.20,123.88,6.50,4.00,19.42,2.00,10.60,7.99,5.30,1.20,9.50,13.12,18.00,0.00,0.00,0.07,1.23,100.52,90.46,15.87,15.42,50.14,134.49,153.94,0.00,1.32,25.20,71.64,0.00,0.00,11.00
15.00,10.82,18.39,3.96,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,1.15,5.56,3.10,0.00,7.40,26.91,38.22,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,8.97,31.33,91.20,2.45,27.00,5.00,10.68,96.63,16.50,24.99,0.60,3.00,3.40,3.50,1.20,124.13,6.50,4.00,19.42,2.00,10.60,7.99,5.30,1.20,9.89,13.05,18.00,0.00,0.00,0.08,1.23,99.78,90.05,16.01,15.46,71.95,134.49,155.99,0.00,1.32,42.31,128.89,0.00,0.00,11.00
16.00,11.81,18.24,7.62,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,1.82,7.76,3.10,0.00,7.40,25.90,42.45,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,9.87,31.26,90.98,2.45,27.00,5.00,10.68,111.01,16.50,29.74,0.60,3.00,3.40,3.50,1.20,124.09,6.50,4.00,19.42,2.00,10.60,7.99,5.30,1.20,10.27,12.96,18.00,0.00,0.00,0.12,1.23,99.11,89.72,16.14,15.46,80.14,134.50,158.58,0.00,1.32,51.26,186.98,0.00,0.00,11.00
17.00,12.42,18.14,10.44,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,3.02,9.34,3.10,0.00,7.40,25.04,42.05,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,10.36,31.22,91.05,2.45,27.00,5.00,10.68,116.22,16.50,31.15,0.60,3.00,3.40,3.50,1.20,123.17,6.50,4.00,0.00,2.00,10.60,7.99,5.30,1.20,10.98,13.46,18.00,0.00,0.00,0.59,1.23,98.86,89.27,16.50,15.30,84.59,134.51,157.87,0.10,1.32,56.85,223.85,0.00,0.00,11.00
18.00,13.18,18.20,12.69,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,5.01,10.95,3.10,0.00,7.40,24.23,40.12,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,10.91,31.18,91.22,2.45,27.00,5.00,10.68,122.05,16.50,31.78,0.60,3.00,3.40,3.50,1.20,121.95,6.50,4.00,0.00,2.00,10.60,7.99,5.30,1.20,11.79,14.15,18.00,0.00,0.00,0.80,1.23,98.75,88.77,16.93,15.09,88.46,134.52,156.07,0.20,1.28,64.26,238.40,0.00,0.00,11.00
19.00,13.95,18.09,14.44,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,7.14,12.25,3.10,0.00,7.40,23.18,44.44,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,11.54,31.25,91.18,2.45,27.00,5.00,10.68,125.49,16.50,32.14,0.60,3.00,3.40,3.50,1.20,121.79,6.50,4.00,0.00,2.00,10.60,7.99,5.30,1.20,12.37,14.45,18.00,0.00,0.00,0.99,1.23,98.70,87.92,17.14,14.95,90.62,134.54,154.88,0.20,1.28,68.49,241.19,0.00,0.00,11.00
20.00,14.55,17.90,15.79,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,8.21,13.57,3.10,0.00,7.40,22.05,50.84,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,12.07,31.34,91.07,2.45,27.00,5.00,10.68,127.20,16.50,32.36,0.60,3.00,3.40,3.50,1.20,121.98,6.50,4.00,0.00,2.00,10.60,7.99,5.30,1.20,12.89,14.63,18.00,0.00,0.00,1.11,1.23,98.67,86.95,17.28,14.84,92.22,134.55,153.90,0.30,1.24,71.01,234.06,0.00,0.00,11.00
21.00,15.05,17.83,16.90,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,9.21,14.91,3.10,0.00,7.40,21.04,58.55,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,12.39,31.32,91.06,2.45,27.00,5.00,10.68,128.32,16.50,32.54,0.60,3.00,3.40,3.50,1.20,122.31,6.50,4.00,0.00,2.00,10.60,7.99,5.30,1.20,13.28,14.92,18.00,0.00,0.00,1.21,1.23,97.96,86.75,17.81,14.62,93.66,134.55,156.09,0.30,1.24,73.15,229.79,0.00,0.00,11.00
22.00,15.36,17.59,17.68,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,9.72,15.84,3.10,0.00,7.40,20.06,66.69,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,12.54,31.27,91.09,2.45,27.00,5.00,10.68,129.02,16.50,32.68,0.60,3.00,3.40,3.50,1.20,122.69,6.50,4.00,0.00,2.00,10.60,7.99,5.30,1.20,13.63,15.25,18.00,0.00,0.00,1.23,1.23,97.02,86.80,18.39,14.36,94.62,134.54,159.35,0.30,1.24,74.67,229.40,0.00,0.00,11.00
23.00,15.39,17.50,18.01,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,9.17,16.30,3.10,0.00,7.40,18.71,70.93,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,12.66,31.26,91.35,2.45,27.00,5.00,10.68,129.95,16.50,32.75,0.60,3.00,3.40,3.50,1.20,123.28,6.50,4.00,0.00,2.00,10.60,7.99,5.30,1.20,14.10,15.55,18.00,0.00,0.00,1.22,1.23,96.05,86.73,18.76,14.20,95.15,134.52,159.87,0.40,1.24,75.71,231.26,0.00,0.00,11.00
24.00,15.41,17.40,18.05,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,9.45,16.54,3.10,0.00,7.40,17.24,73.86,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,12.91,31.27,91.69,2.45,27.00,5.00,10.68,131.25,16.50,32.51,0.60,3.00,3.40,3.50,1.20,123.93,6.50,4.00,0.00,2.00,10.60,7.99,5.30,1.20,14.61,15.84,18.00,0.00,0.00,1.24,1.23,95.07,86.62,19.05,14.07,95.82,134.51,159.48,0.40,1.24,76.15,234.86,0.00,0.00,11.00
25.00,15.22,18.07,17.74,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,10.59,16.75,3.10,0.00,7.40,16.82,75.67,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,13.24,31.40,91.72,2.45,27.00,5.00,10.68,132.13,16.50,32.11,0.60,3.00,3.40,3.50,1.20,123.69,6.50,4.00,0.00,2.00,10.60,7.99,5.20,1.20,14.77,16.09,18.00,0.00,0.00,1.23,1.23,95.05,87.39,19.38,14.19,96.27,134.48,158.38,0.40,1.24,76.41,233.36,0.00,0.00,11.00
26.00,14.77,17.83,17.06,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,12.82,16.98,3.10,0.00,7.40,16.76,77.10,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,13.53,31.57,91.66,2.45,27.00,5.00,10.68,132.00,16.50,31.10,0.60,3.00,3.40,3.50,1.20,123.15,6.50,4.00,0.00,2.00,10.60,7.99,5.20,1.20,14.80,16.32,18.00,0.00,0.00,1.23,1.23,95.36,88.44,19.64,14.34,95.84,134.44,157.05,0.40,1.24,76.54,227.37,0.00,0.00,11.00
27.00,14.14,16.85,15.97,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,15.07,17.14,3.10,0.00,7.40,17.95,78.16,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,13.63,31.70,91.54,2.45,27.00,5.00,10.68,131.00,16.50,29.49,0.60,3.00,3.40,3.50,1.20,123.79,6.50,4.00,0.00,2.00,10.60,7.99,5.20,1.20,14.91,16.48,18.00,0.00,0.00,1.23,1.23,97.23,88.48,19.29,14.48,94.82,134.38,155.55,0.30,1.20,76.47,233.05,0.00,0.00,11.00
28.00,13.43,16.77,14.56,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,15.68,17.23,3.10,0.00,7.40,19.57,79.10,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,13.56,31.81,91.39,2.45,27.00,5.00,10.68,130.58,16.50,28.19,0.60,3.00,3.40,3.50,1.20,124.81,6.50,4.00,0.00,2.00,10.60,7.99,5.20,1.20,15.04,16.61,18.00,0.00,0.00,1.04,1.23,99.63,88.17,18.58,14.62,94.40,134.32,154.00,0.20,1.20,75.79,250.00,0.00,0.00,11.00
29.00,12.74,17.08,12.84,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,16.04,17.23,3.10,0.00,7.40,20.69,79.06,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,13.48,31.81,91.31,2.45,27.00,5.00,10.68,129.47,16.50,26.78,0.60,3.00,3.40,3.50,1.20,124.65,6.50,4.00,0.00,2.00,10.60,7.99,5.20,1.20,15.12,16.61,18.00,0.00,0.00,1.01,1.23,100.73,88.80,18.00,14.76,93.62,134.26,153.87,0.20,1.20,74.08,250.00,0.00,0.00,11.00
30.00,12.01,17.22,10.42,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,15.53,16.99,3.10,0.00,7.40,21.65,78.70,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,13.24,31.76,91.25,2.45,27.00,5.00,10.68,126.72,16.50,24.49,0.60,3.00,3.40,3.50,1.20,124.10,6.50,4.00,0.00,2.00,10.60,7.99,5.20,1.20,15.18,16.57,18.00,0.00,0.00,0.94,1.23,101.41,89.74,17.46,14.88,90.57,134.20,154.22,0.10,1.20,71.29,239.49,0.00,0.00,11.00
31.00,11.32,17.07,7.49,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,14.20,16.29,3.10,0.00,7.40,22.52,78.67,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,12.44,31.76,91.37,2.45,27.00,5.00,10.68,117.39,16.50,22.09,0.60,3.00,3.40,3.50,1.20,124.76,6.50,4.00,0.00,2.00,10.60,7.99,5.20,1.20,15.29,16.54,18.00,0.00,0.00,0.79,1.23,102.12,90.44,17.04,14.82,83.78,134.18,154.75,0.10,1.28,64.26,227.36,0.00,0.00,11.00
32.00,10.48,15.87,4.62,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,8.49,14.57,3.10,0.00,7.40,23.37,78.74,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,9.96,31.77,91.55,2.45,27.00,5.00,10.68,85.91,16.50,14.28,0.60,3.00,3.40,3.50,1.20,125.83,6.50,4.00,0.00,2.00,10.60,7.99,5.20,1.20,15.42,16.51,18.00,0.00,0.00,0.57,1.23,102.85,91.05,16.66,14.67,69.93,134.16,155.35,0.10,1.32,44.76,214.60,0.00,0.00,11.00
33.00,9.27,15.86,2.07,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.52,10.67,3.10,0.00,7.40,23.65,78.86,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,2.74,31.67,91.63,2.45,27.00,5.00,10.68,42.85,16.50,5.96,0.60,3.00,3.40,3.50,1.20,126.62,6.50,4.00,0.00,2.00,10.60,7.99,5.20,1.20,15.23,16.40,18.00,0.00,0.00,0.49,1.23,101.92,92.39,16.14,14.52,35.74,134.10,153.48,0.10,1.36,21.01,170.74,0.00,0.00,11.00
34.00,6.83,16.29,0.22,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.00,4.03,3.10,0.00,7.40,23.75,78.98,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,0.14,31.53,91.66,2.45,27.00,5.00,10.68,10.89,16.50,0.80,0.60,3.00,3.40,3.50,1.20,127.31,6.50,4.00,0.00,2.00,10.60,7.99,5.20,1.20,14.94,16.26,18.00,0.00,0.00,0.34,1.23,100.43,93.97,15.57,14.37,9.02,134.04,150.80,0.10,1.40,5.83,97.42,0.00,0.00,11.00
35.00,0.61,16.14,0.00,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.00,0.45,3.10,0.00,7.40,23.24,78.07,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,0.00,31.38,91.64,2.45,27.00,5.00,10.68,0.69,16.50,0.01,0.60,3.00,3.40,3.50,1.20,127.01,6.50,4.00,0.00,2.00,10.60,7.99,5.20,1.20,14.45,16.05,18.00,0.00,0.00,0.12,1.23,100.86,95.21,15.30,14.01,0.57,133.90,144.78,0.00,1.44,0.33,42.88,0.00,0.00,11.00
36.00,0.00,16.23,0.00,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.40,22.53,76.80,0.00,4.20,15.53,4.30,18.45,10.00,3.20,4.50,2.80,0.00,31.23,91.59,2.45,27.00,5.00,10.68,0.00,16.50,0.00,0.60,3.00,3.40,3.50,1.20,126.38,6.50,4.00,0.00,2.00,10.60,7.99,5.20,1.20,13.89,15.81,18.00,0.00,0.00,0.06,1.23,101.93,96.33,15.14,13.58,0.00,133.73,137.64,0.00,1.44,0.00,10.65,0.00,0.00,11.00
37.00,0.00,16.62,0.00,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.40,26.27,78.11,7.30,4.20,15.53,4.30,18.45,10.00,3.20,4.50,2.80,0.00,31.13,91.45,2.45,27.00,5.00,10.68,0.00,16.50,0.00,0.60,3.00,3.40,3.50,1.20,125.59,6.50,4.00,19.42,2.00,10.60,7.99,5.20,1.20,13.21,15.57,18.00,0.00,0.00,0.00,1.23,104.60,96.73,14.86,13.42,0.00,133.70,132.77,0.00,1.44,0.00,0.00,0.00,0.00,11.00
38.00,0.00,16.51,0.00,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.40,19.83,73.28,7.30,4.20,15.53,4.30,18.45,10.00,3.20,4.50,2.80,0.00,31.04,91.28,2.45,27.00,5.00,10.68,0.00,16.50,0.00,0.60,3.00,3.40,3.50,1.20,124.76,6.50,4.00,19.42,2.00,10.60,7.99,5.20,1.20,12.49,15.32,18.00,0.00,0.00,0.00,1.23,107.82,96.88,14.54,13.34,0.00,133.72,128.66,0.00,1.44,0.00,0.00,0.00,0.00,11.00
39.00,0.00,16.48,0.00,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.40,18.87,70.67,7.40,4.20,15.53,4.30,18.45,10.00,3.20,4.50,2.80,0.00,31.05,91.16,2.45,27.00,5.00,10.68,0.00,16.50,0.00,0.60,3.00,3.40,3.50,1.20,123.29,6.50,4.00,19.42,2.00,10.60,7.99,5.20,1.20,12.16,15.08,18.00,0.00,0.00,0.00,1.23,106.90,96.56,14.31,13.19,0.00,133.60,125.46,0.00,1.48,0.00,0.00,0.00,0.00,11.00
40.00,0.00,16.67,0.00,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.40,18.06,67.79,7.40,4.20,15.53,4.30,18.45,10.00,3.20,4.50,2.80,0.00,31.09,91.06,2.45,27.00,5.00,10.68,0.00,16.50,0.00,0.60,3.00,3.40,3.50,1.20,121.61,6.50,4.00,19.42,2.00,10.60,7.99,5.20,1.20,11.96,14.83,18.00,0.00,0.00,0.00,1.23,104.61,96.07,14.12,13.02,0.00,133.43,122.56,0.00,1.48,0.00,0.00,0.00,0.00,11.00
41.00,0.00,16.69,0.00,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.40,17.46,65.30,7.40,4.20,15.53,4.30,18.45,10.00,3.20,4.50,2.80,0.00,31.07,90.95,2.45,27.00,5.00,10.68,0.00,16.50,0.00,0.60,3.00,3.40,3.50,1.20,119.58,6.50,4.00,19.42,2.00,10.60,7.99,5.20,1.20,11.68,14.56,18.00,0.00,0.00,0.00,1.23,101.91,96.42,13.94,12.73,0.00,133.24,121.17,0.00,1.44,0.00,0.00,0.00,0.00,11.00
42.00,0.00,16.76,0.00,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.40,16.93,62.93,7.50,4.20,15.53,4.30,18.45,10.00,3.20,4.50,2.80,0.00,31.03,90.85,2.45,27.00,5.00,10.68,0.00,16.50,0.00,0.60,3.00,3.40,3.50,1.20,117.44,6.50,4.00,19.42,2.00,10.60,7.99,5.20,1.20,11.37,14.27,18.00,0.00,0.00,0.00,1.23,99.08,97.05,13.77,12.40,0.00,133.04,120.30,0.00,1.44,0.00,0.00,0.00,0.00,11.00
