"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,15.36,23.67,15.11,18.00,0.00,7.00,4.70,17.69,2.70,0.00,0.00,0.00,13.76,14.67,9.00,7.60,22.99,73.47,8.07,5.80,15.55,2.50,19.24,19.24,11.66,15.55,0.00,12.22,22.60,73.10,3.45,24.35,14.00,18.46,124.00,0.00,29.54,0.60,10.69,10.69,11.66,0.00,116.10,10.69,13.61,5.00,10.70,0.00,14.58,1.10,15.22,15.21,18.95,1.12,1.44,109.82,83.35,13.83,13.75,89.28,94.80,91.11,0.40,1.88,68.63,214.53,11.00,168.11,17.50,0.42,39.80,84.12
2.00,14.54,23.72,14.41,18.00,0.00,7.00,4.70,17.69,2.70,0.00,0.00,0.00,13.72,14.77,9.00,7.60,23.51,74.60,8.07,5.80,15.55,2.50,19.24,19.24,11.66,15.55,0.00,12.35,23.15,75.00,3.45,24.40,14.00,18.46,125.00,0.00,29.67,0.60,10.69,10.69,11.66,0.00,119.10,10.69,13.61,5.00,10.70,0.00,14.58,1.10,15.21,15.19,18.95,1.12,1.44,107.78,84.27,11.00,13.07,90.00,96.60,100.63,0.40,1.88,68.50,216.77,11.00,168.55,17.50,0.40,39.85,84.12
3.00,14.06,23.59,13.70,18.00,0.00,7.00,4.70,17.69,2.70,0.00,0.00,0.00,13.23,14.94,9.00,7.60,23.83,76.52,8.07,5.80,15.55,2.50,19.24,19.24,11.66,15.55,0.00,12.45,23.81,76.80,3.45,24.23,14.00,18.46,126.00,0.00,29.90,0.60,10.69,10.69,11.66,0.00,122.20,10.69,13.61,5.00,10.70,0.00,14.58,1.10,15.20,15.17,18.95,1.12,1.44,102.41,85.77,9.57,13.78,90.72,98.10,110.14,0.30,1.88,67.77,216.86,11.00,169.94,17.50,0.38,39.89,85.04
4.00,12.35,23.71,12.39,18.00,0.00,7.00,4.70,17.69,2.70,0.00,0.00,0.00,13.45,14.90,9.00,7.60,24.78,77.55,8.07,5.80,15.55,2.50,19.24,19.24,11.66,15.55,0.00,12.39,24.54,78.60,3.45,24.32,14.00,18.46,126.00,0.00,29.90,0.60,10.69,10.69,11.66,0.00,125.20,10.69,13.61,5.00,10.70,0.00,14.58,1.10,15.19,15.24,18.95,0.94,1.44,97.46,87.37,9.05,13.55,90.72,99.60,118.66,0.20,1.88,66.71,218.39,11.00,171.60,17.50,0.35,39.95,86.45
5.00,11.58,23.49,11.40,18.00,0.00,7.00,4.70,17.69,2.70,0.00,0.00,0.00,12.53,14.91,9.00,7.60,26.16,77.17,8.06,5.80,15.55,2.50,19.24,19.24,11.66,15.55,0.00,12.37,24.93,79.90,3.45,24.07,14.00,18.46,126.00,0.00,29.96,0.60,10.69,10.69,11.66,0.00,126.00,10.69,13.61,5.00,10.70,0.00,14.58,1.10,14.97,15.62,18.95,0.91,1.43,96.30,88.17,9.53,14.37,90.72,101.30,126.17,0.20,1.88,64.63,218.30,11.00,172.20,17.50,0.31,40.01,87.37
6.00,9.07,23.60,9.08,18.00,0.00,7.00,4.70,17.69,2.70,0.00,0.00,0.00,12.22,14.66,9.00,7.60,26.65,75.50,8.06,5.80,15.55,2.50,19.24,19.24,11.66,15.55,0.00,12.09,25.48,81.20,3.45,24.16,14.00,18.46,126.00,0.00,27.71,0.60,10.69,10.69,11.66,0.00,126.70,10.69,13.61,5.00,10.70,0.00,14.58,1.10,14.95,16.19,18.95,0.86,1.35,95.66,89.07,9.51,14.10,90.72,103.00,132.68,0.10,1.92,61.32,212.77,11.00,169.41,17.50,0.27,33.19,85.95
7.00,8.01,23.56,7.73,18.00,0.00,7.00,4.70,17.69,2.70,0.00,0.00,0.00,9.67,14.01,9.00,7.60,27.72,74.42,8.07,5.80,15.55,2.50,19.24,19.24,11.66,15.55,0.00,11.60,25.67,82.60,3.45,23.89,14.00,18.46,117.00,0.00,23.80,0.60,10.69,10.69,11.66,0.00,127.40,10.69,13.61,5.00,10.70,0.00,14.58,1.10,15.24,16.67,18.95,0.72,0.00,102.01,89.97,10.15,13.79,84.24,104.40,137.21,0.10,1.96,55.20,203.25,11.00,159.05,17.50,0.22,26.37,81.41
8.00,4.91,23.54,5.04,18.00,0.00,7.00,4.70,17.69,2.70,0.00,0.00,0.00,6.74,12.19,9.00,7.60,28.13,73.35,8.06,5.80,15.55,2.50,19.24,19.24,11.66,15.55,0.00,10.01,25.48,84.00,3.45,23.99,14.00,18.46,98.00,0.00,17.13,0.60,10.69,10.69,11.66,0.00,128.20,10.69,13.61,5.00,10.70,0.00,14.58,1.10,15.12,16.64,18.95,0.52,0.00,112.73,90.87,13.13,13.64,70.56,105.70,139.72,0.10,2.04,41.25,164.00,11.00,133.98,17.50,0.17,19.82,75.09
9.00,3.62,23.60,3.27,18.00,0.00,7.00,4.70,17.69,2.70,0.00,0.00,0.00,2.44,6.25,9.00,7.60,28.47,71.67,8.06,5.80,15.55,2.50,19.24,19.24,11.66,15.55,0.00,5.05,26.42,83.60,3.45,24.04,14.00,18.46,66.00,0.00,9.35,0.60,10.69,10.69,11.66,0.00,127.80,10.69,13.61,5.00,10.70,0.00,14.58,1.10,14.61,16.12,18.95,0.45,0.82,115.20,90.80,14.81,12.95,47.52,105.90,141.24,0.10,2.12,21.62,86.39,11.00,75.96,17.50,0.12,13.28,46.06
10.00,0.68,23.12,0.72,18.00,0.00,7.00,4.70,17.69,2.70,0.00,0.00,0.00,0.44,0.82,9.00,7.60,28.74,69.70,8.06,5.80,15.55,2.50,19.24,19.24,11.66,15.55,0.00,0.74,26.03,83.20,3.45,24.18,14.00,18.46,25.00,0.00,3.24,0.60,10.69,10.69,11.66,0.00,127.50,10.69,13.61,5.00,10.70,0.00,14.58,1.10,14.19,15.49,18.95,0.31,1.43,115.40,90.60,14.62,12.09,18.00,106.00,141.75,0.10,2.20,6.67,13.56,11.00,24.09,17.50,0.06,7.00,16.21
11.00,0.22,22.96,0.15,18.00,0.00,7.00,4.70,17.69,2.70,0.00,0.00,0.00,0.01,0.03,9.00,7.60,28.09,68.42,8.06,5.80,15.55,2.50,19.24,19.24,11.66,15.55,0.00,0.03,25.62,83.30,3.45,24.48,14.00,18.46,2.00,0.00,0.25,0.60,10.69,10.69,11.66,0.00,126.90,10.69,13.61,5.00,10.70,0.00,14.58,1.10,14.07,15.27,18.95,0.11,1.43,115.60,90.70,14.23,11.59,1.44,106.00,141.26,0.00,2.24,0.97,0.73,11.00,1.88,17.50,0.01,0.71,1.37
12.00,0.00,23.02,0.00,18.00,0.00,7.00,4.70,17.69,2.70,0.00,0.00,0.00,0.00,0.00,9.00,7.60,27.91,66.44,8.06,5.80,15.55,2.50,19.24,19.24,11.66,15.55,0.00,0.00,24.80,83.30,3.45,24.92,14.00,18.46,0.00,0.00,0.11,0.60,10.69,10.69,11.66,0.00,126.30,10.69,13.61,5.00,10.70,0.00,14.58,1.10,13.96,14.92,18.95,0.05,1.43,115.80,90.80,13.72,11.00,0.00,106.00,136.09,0.00,2.28,0.00,0.00,11.00,0.00,17.50,0.00,0.36,0.00
