"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSINTIPAMPAEXP"
1.00,0.00,12.98,0.00,0.00,4.20,8.30,7.20,5.30,1.78,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,8.97,13.00,0.00,4.00,15.41,4.00,17.37,9.50,10.00,13.66,1.40,0.00,26.15,78.20,2.40,26.90,6.00,16.59,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,61.00,7.50,19.51,4.20,10.80,6.99,4.30,2.40,1.66,3.16,18.90,0.00,0.00,0.00,1.00,63.81,70.94,7.88,3.80,0.00,96.95,37.00,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
2.00,0.00,12.98,0.00,0.00,4.20,8.30,7.20,5.30,1.78,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,8.97,13.00,0.00,4.00,15.41,4.00,17.37,9.50,10.00,13.66,1.40,0.00,26.15,78.20,2.40,26.90,6.00,16.59,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,61.00,7.50,19.51,4.20,10.80,6.99,4.30,2.40,1.66,3.16,18.90,0.00,0.00,0.00,1.00,63.81,70.94,7.88,3.80,0.00,96.95,37.00,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
3.00,0.00,13.56,0.00,0.00,4.20,8.30,7.20,5.30,1.78,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,13.29,18.37,0.00,4.00,15.41,4.00,17.37,9.50,10.00,13.66,1.40,0.00,21.57,57.47,2.40,26.90,6.00,16.59,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,52.07,7.50,19.51,4.20,10.80,6.99,4.30,2.40,7.52,11.62,18.90,0.00,0.00,0.00,1.00,61.65,79.57,1.49,1.94,0.00,88.02,49.52,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
4.00,0.00,14.53,0.00,0.00,4.20,8.30,7.20,5.30,1.78,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,14.04,18.08,0.00,4.00,15.41,4.00,17.37,9.50,10.00,13.66,1.40,0.00,20.71,55.41,2.40,26.90,6.00,16.59,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,51.15,7.50,19.51,4.20,10.80,6.99,4.30,2.40,7.58,11.63,18.90,0.00,0.00,0.00,1.00,61.34,78.36,1.39,1.90,0.00,87.77,46.99,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
5.00,0.00,15.72,0.00,0.00,4.20,8.30,7.20,5.30,1.78,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,14.76,17.92,0.00,4.00,8.00,4.00,17.37,9.50,10.00,13.66,1.40,0.00,19.84,53.58,2.40,26.90,6.00,16.59,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,51.19,7.50,19.51,4.20,10.80,6.99,4.30,2.40,7.79,11.73,18.90,0.00,0.00,0.00,1.00,61.75,77.48,1.30,1.88,0.00,87.73,44.64,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
6.00,0.00,15.99,0.00,0.00,4.20,8.30,7.20,5.30,1.78,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,15.41,17.55,0.00,4.00,8.00,4.00,17.37,9.50,10.00,13.66,1.40,0.00,19.70,53.09,2.40,26.90,6.00,16.59,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,50.94,7.50,19.51,4.20,10.80,6.99,4.30,2.40,8.18,11.97,18.90,0.00,0.00,0.00,1.00,61.24,76.30,1.26,1.86,0.00,86.74,43.56,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
7.00,0.00,16.01,0.00,0.00,4.20,8.30,7.20,5.30,1.78,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,16.03,17.10,0.00,4.00,8.00,4.00,17.37,9.50,10.00,13.66,1.40,0.00,19.81,53.03,2.40,26.80,6.00,16.59,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,50.60,7.50,19.51,4.20,10.80,6.99,4.30,2.40,8.64,12.25,18.90,0.00,0.00,0.00,1.00,60.42,75.01,1.24,1.84,0.00,85.43,42.90,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
8.00,0.00,16.21,0.00,0.00,4.20,8.30,7.20,5.30,1.78,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,16.89,16.16,0.00,4.00,8.00,4.00,17.37,9.50,10.00,13.66,1.40,0.00,19.62,51.95,2.40,26.90,6.00,16.59,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,50.12,7.50,19.51,4.20,10.80,6.99,4.30,2.40,8.67,12.30,18.90,0.00,0.00,0.00,1.00,58.56,73.69,1.19,1.76,0.00,82.72,42.01,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
9.00,0.00,16.00,0.00,0.00,4.20,8.30,7.20,5.30,1.78,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,17.82,15.05,0.00,4.00,8.00,4.00,17.37,9.50,10.00,13.66,1.40,0.00,19.32,50.52,2.40,26.90,6.00,16.59,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,49.59,7.50,19.51,4.20,10.80,6.99,4.30,2.40,8.57,12.28,18.90,0.00,0.00,0.00,1.00,56.35,72.35,1.14,1.65,0.00,79.53,41.05,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
10.00,0.00,16.07,0.00,0.00,4.20,8.30,7.20,5.30,1.78,0.00,2.50,0.00,0.00,0.00,10.73,0.00,5.60,18.17,14.88,0.00,4.00,8.00,4.00,17.37,9.50,10.00,13.66,1.40,0.00,19.03,49.47,2.40,26.90,6.00,16.59,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,49.10,7.50,19.51,4.20,10.80,6.99,4.30,2.40,8.64,12.32,18.90,0.00,0.00,0.00,1.00,53.32,69.33,1.03,1.52,0.00,78.38,39.46,0.00,2.00,0.00,0.00,11.00,0.00,24.00,0.00,0.00
