"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.83,0.00,14.00,4.20,7.70,12.44,19.22,1.30,0.70,3.50,10.00,0.00,0.00,17.56,0.00,9.00,5.71,12.00,8.00,10.54,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,21.80,67.23,3.20,0.00,19.51,17.56,0.00,18.15,0.00,0.60,19.51,19.51,19.51,1.20,62.00,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,0.18,0.68,18.00,0.99,1.66,0.00,1.00,55.28,50.03,3.94,2.95,0.00,86.25,37.00,0.00,2.00,0.00
2.00,0.00,23.64,0.00,14.00,4.20,7.70,12.44,19.22,1.30,0.70,3.50,10.00,0.00,0.00,17.56,0.00,9.00,5.71,14.42,8.00,10.54,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,18.78,56.31,3.20,0.00,19.51,17.56,0.00,18.15,0.00,0.60,19.51,19.51,19.51,1.20,31.28,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,0.71,1.51,18.00,0.99,1.66,0.00,1.00,52.22,66.90,4.23,3.07,0.00,85.69,22.93,0.00,2.00,0.00
3.00,0.00,23.85,0.00,14.00,4.20,7.70,12.44,19.22,1.30,0.70,3.50,10.00,0.00,0.00,17.56,0.00,9.00,5.31,13.61,7.60,10.54,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,17.98,54.44,3.20,0.00,19.51,17.56,0.00,18.15,0.00,0.60,19.51,19.51,19.51,1.20,29.89,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,0.79,1.79,18.00,0.99,1.66,0.00,1.00,48.55,64.12,4.09,2.86,0.00,82.02,21.48,0.00,2.00,0.00
4.00,0.00,23.80,0.00,14.00,4.20,7.70,12.44,19.22,1.30,0.70,3.50,10.00,0.00,0.00,17.56,0.00,9.00,5.00,13.29,7.60,10.54,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,17.09,52.41,3.20,0.00,19.51,17.56,0.00,18.15,0.00,0.60,19.51,19.51,19.51,1.20,29.30,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,0.89,2.11,18.00,0.99,1.66,0.00,1.00,44.81,61.50,4.01,2.69,0.00,78.42,19.59,0.00,2.00,0.00
5.00,0.00,23.80,0.00,14.00,4.20,7.70,12.44,19.22,1.30,0.70,3.50,10.00,0.00,0.00,17.56,0.00,9.00,4.87,13.05,7.60,10.54,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,16.52,50.32,3.20,0.00,19.51,17.56,0.00,18.15,0.00,0.60,19.51,19.51,19.51,1.20,29.86,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,1.07,2.67,18.00,0.99,1.66,0.00,1.00,42.38,59.77,3.54,2.44,0.00,76.74,17.09,0.00,2.00,0.00
6.00,0.00,23.65,0.00,14.00,4.20,7.70,12.44,19.22,1.30,0.70,3.50,10.00,0.00,0.00,17.56,0.00,9.00,4.81,12.83,7.60,10.54,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,16.05,48.21,3.20,0.00,19.51,17.56,0.00,18.15,0.00,0.60,19.51,19.51,19.51,1.20,30.80,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,1.29,3.31,18.00,0.99,1.66,0.00,1.00,40.39,58.34,2.95,2.17,0.00,75.69,14.39,0.00,2.00,0.00
7.00,0.00,23.96,0.00,14.00,4.20,7.70,12.44,19.22,1.30,0.70,3.50,10.00,0.00,0.00,17.56,0.00,9.00,4.95,12.56,7.60,10.54,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,15.45,46.20,3.20,0.00,19.51,17.56,0.00,18.15,0.00,0.60,19.51,19.51,19.51,1.20,30.96,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,1.66,3.63,18.00,0.99,1.66,0.00,1.00,37.47,55.58,2.82,2.00,0.00,73.52,13.22,0.00,2.00,0.00
8.00,0.00,23.85,0.00,14.00,4.20,7.70,12.44,19.22,0.00,0.70,3.50,10.00,0.00,0.00,17.56,0.00,9.00,5.16,12.27,7.60,10.54,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,14.82,44.23,3.20,0.00,19.51,17.56,0.00,18.15,0.00,0.60,19.51,19.51,19.51,1.20,30.86,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,2.07,3.84,18.00,0.99,1.66,0.00,1.00,34.23,52.38,2.84,1.87,0.00,70.98,12.56,0.00,2.00,0.00
9.00,0.00,23.68,0.00,14.00,4.20,7.70,12.44,19.22,0.00,0.70,3.50,10.00,0.00,0.00,17.56,0.00,9.00,5.23,11.87,7.60,10.54,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,14.52,42.16,3.20,0.00,19.51,17.56,0.00,18.15,0.00,0.60,19.51,19.51,19.51,1.20,28.79,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,2.59,5.00,18.00,0.99,1.66,0.00,1.00,32.98,51.19,2.84,1.78,0.00,68.72,12.34,0.00,2.00,0.00
10.00,0.00,23.98,0.00,14.00,4.20,7.70,12.44,19.22,0.00,0.70,3.50,10.00,0.00,0.00,17.56,0.00,9.00,5.27,11.42,7.60,10.54,15.61,5.00,19.32,19.32,19.51,19.51,2.60,0.00,14.33,40.05,3.20,0.00,19.51,17.56,0.00,18.15,0.00,0.60,19.51,19.51,19.51,1.20,26.07,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,3.15,6.46,18.00,0.99,1.66,0.00,1.00,32.40,50.67,2.82,1.71,0.00,66.57,12.27,0.00,2.00,0.00
