"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,0.00,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,0.00,0.00,60.00,8.91,0.00,165.35,112.84,133.88,44.45,36.54,244.81,0.00,2.77,0.00,88.00,18.60,6.39,0.00,0.00,5.64,0.00,0.00,230.21,40.36,62.69,63.43,40.31,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,41.13,0.00,0.00,0.00,87.88,84.00,111.24,111.19
2.00,78.57,0.00,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,0.00,0.00,60.00,8.91,0.00,165.35,111.88,133.88,44.45,36.54,244.81,0.00,2.77,0.00,88.00,16.34,6.39,0.00,0.00,5.64,0.00,230.47,0.00,27.46,61.52,62.24,25.21,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,41.13,0.00,0.00,0.00,87.88,84.00,111.24,111.19
3.00,78.57,0.00,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,0.00,0.00,60.00,8.91,0.00,165.35,98.62,133.88,44.45,36.54,244.81,0.00,2.77,0.00,88.00,16.34,6.39,0.00,0.00,5.64,0.00,222.31,0.00,20.43,58.40,59.06,20.43,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,41.13,0.00,0.00,0.00,87.88,84.00,111.24,111.19
4.00,78.57,0.00,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,0.00,0.00,60.00,8.91,0.00,165.35,97.43,133.88,44.45,36.54,244.81,0.00,2.77,0.00,88.00,16.34,6.39,9.00,0.00,5.64,0.00,215.96,0.00,58.58,0.00,58.89,0.00,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,41.13,0.00,0.00,12.09,87.88,84.00,111.24,111.19
5.00,78.57,0.00,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,0.00,0.00,60.00,8.91,0.00,165.35,108.86,133.88,44.45,36.54,244.81,0.00,2.77,0.00,88.00,16.34,6.39,9.00,0.00,5.64,0.00,230.47,0.00,20.71,58.69,59.36,20.71,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,41.13,0.00,0.00,12.09,87.88,84.00,111.24,111.19
6.00,78.57,0.00,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,0.00,0.00,60.00,8.91,0.00,165.35,109.29,133.88,44.45,36.54,244.81,0.00,2.77,0.00,88.00,18.06,6.39,9.00,0.00,5.64,0.00,230.47,0.00,33.93,62.28,63.02,33.91,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,41.13,0.00,0.00,12.09,87.88,84.00,111.24,111.19
7.00,78.57,0.00,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,0.00,0.00,60.00,8.91,0.00,165.35,107.43,133.88,44.45,36.54,244.81,0.00,2.77,0.00,88.00,36.41,6.39,9.00,0.00,5.64,0.00,157.44,157.44,64.12,64.99,65.77,63.94,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,41.13,0.00,0.00,12.09,87.88,84.00,111.24,0.00
8.00,78.57,0.00,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,0.00,0.00,60.00,8.91,0.00,165.35,102.27,133.88,44.45,36.54,244.81,15.00,2.77,0.00,88.00,34.23,6.39,9.00,0.00,5.64,0.00,152.76,152.75,49.12,63.12,63.87,49.01,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,41.13,0.00,0.00,12.09,87.88,84.00,111.24,0.00
9.00,78.57,0.00,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,0.00,0.00,60.00,8.91,0.00,165.35,101.17,133.88,44.45,36.54,244.81,15.00,2.77,0.00,88.00,32.94,6.39,9.00,57.90,5.64,13.51,220.76,220.51,66.64,65.98,67.02,66.21,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,41.13,0.00,0.00,12.09,87.88,84.00,111.24,0.00
10.00,78.57,0.00,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,0.00,0.00,60.00,8.91,0.00,165.35,96.50,133.88,44.45,36.54,244.81,15.00,2.77,0.00,88.00,30.83,6.39,9.00,55.89,5.64,13.04,220.76,220.51,66.21,65.80,66.89,66.34,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,41.13,0.00,0.00,12.09,87.88,84.00,111.24,0.00
11.00,78.57,0.00,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,0.00,0.00,60.00,8.91,0.00,165.35,113.35,133.88,44.45,36.54,244.81,15.00,2.77,6.05,88.00,73.95,6.39,9.00,90.23,5.64,19.95,230.47,230.21,0.00,67.69,68.48,67.92,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,41.13,0.00,0.00,12.09,87.88,84.00,111.24,0.00
12.00,78.57,0.00,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,0.00,0.00,60.00,8.91,0.00,165.35,113.35,133.88,44.45,36.54,244.81,15.00,2.77,6.05,88.00,73.95,6.39,9.00,92.99,5.64,19.95,230.47,230.21,0.00,67.69,68.48,67.92,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,41.13,0.00,0.00,12.09,87.88,84.00,111.24,0.00
13.00,78.57,0.00,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,0.00,0.00,75.00,8.91,0.00,165.35,113.35,133.88,44.45,36.54,244.81,15.00,2.77,6.05,88.00,73.95,6.39,9.00,91.72,5.64,19.95,230.47,230.21,0.00,67.69,68.48,67.92,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,41.13,0.00,0.00,12.09,87.88,84.00,111.24,0.00
14.00,78.57,0.00,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,0.00,0.00,75.00,8.91,0.00,165.35,113.35,133.88,44.45,36.54,244.81,15.00,2.77,6.05,88.00,73.95,6.39,9.00,92.63,5.64,19.95,230.47,230.21,0.00,67.69,68.48,67.92,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,41.13,0.00,0.00,12.09,87.88,84.00,111.24,0.00
15.00,78.57,0.00,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,0.00,0.00,75.00,8.91,0.00,165.35,113.35,133.88,44.45,36.54,244.81,15.00,2.77,6.05,88.00,96.71,6.39,9.00,94.83,5.64,19.95,230.47,230.21,0.00,67.69,68.48,67.92,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,41.13,0.00,0.00,12.09,87.88,84.00,111.24,0.00
16.00,78.57,0.00,67.73,647.01,212.34,8.95,5.03,111.35,19.36,2.21,0.00,0.00,75.00,8.91,0.00,165.35,113.35,133.88,44.45,36.54,244.81,15.00,2.77,6.05,88.00,115.36,6.39,9.00,96.29,5.64,19.95,230.47,230.21,0.00,67.69,68.48,67.92,185.79,198.88,185.86,1.58,76.05,73.16,67.15,67.06,41.13,0.00,0.00,13.91,87.88,84.00,111.24,0.00
