"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,55.36,29.95,67.13,543.31,176.75,7.98,8.37,94.99,17.56,0.00,0.00,14.92,50.00,5.13,2.82,129.17,94.71,94.77,21.75,0.00,98.39,0.00,1.97,6.88,70.58,6.39,0.00,75.51,3.45,17.47,0.00,151.91,65.21,63.71,65.58,20.66,135.07,144.16,135.11,0.00,0.00,67.56,33.55,20.62,37.18,0.00,0.00,0.00,25.00,25.00,110.26,0.00,137.88
2.00,72.37,29.95,67.13,537.22,174.77,7.98,8.37,94.99,17.56,0.00,0.00,14.92,50.00,5.13,2.82,129.17,93.41,94.77,21.75,0.00,98.39,0.00,1.97,6.88,70.58,6.39,0.00,59.51,3.45,13.77,0.00,144.33,0.00,0.00,45.44,45.29,162.57,75.88,162.64,0.00,0.00,67.01,49.73,37.91,37.18,0.00,0.00,0.00,47.97,25.00,110.26,0.00,134.15
3.00,72.37,29.95,67.13,557.50,181.37,7.98,8.37,94.99,17.56,0.00,0.00,14.92,50.00,5.13,2.82,129.17,92.05,94.77,21.75,0.00,98.39,0.00,1.97,6.88,70.58,6.39,0.00,63.78,3.45,14.75,0.00,0.00,0.00,0.00,64.42,48.53,149.21,109.34,149.26,0.00,0.00,66.99,48.39,48.86,37.18,0.00,0.00,0.00,25.00,25.00,110.26,0.00,133.38
4.00,72.37,29.95,67.13,545.02,177.30,7.98,8.37,94.99,17.56,0.00,0.00,14.92,50.00,5.13,2.82,129.17,90.80,94.77,21.75,0.00,98.39,0.00,1.97,6.88,70.58,6.39,0.00,50.87,3.45,11.77,0.00,0.00,0.00,0.00,64.39,48.57,136.25,104.88,136.29,0.00,0.00,66.99,47.18,41.83,37.18,0.00,0.00,0.00,25.00,25.00,110.26,0.00,129.53
5.00,72.37,29.95,67.13,601.56,195.70,7.98,8.37,94.99,17.56,0.00,0.00,14.92,50.00,5.13,2.82,129.17,90.33,94.77,21.75,0.00,98.39,0.00,1.97,6.88,70.58,6.39,0.00,52.49,0.00,12.14,0.00,0.00,0.00,0.00,56.68,56.26,0.00,78.88,184.23,0.00,0.00,67.01,50.77,40.29,37.18,0.00,0.00,0.00,25.00,25.00,110.26,0.00,130.00
6.00,63.09,29.95,67.13,587.96,191.27,7.98,8.37,94.99,17.56,0.00,0.00,14.92,50.00,5.13,2.82,129.17,89.06,94.77,21.75,0.00,98.39,0.00,1.97,6.88,70.58,6.39,0.00,48.50,0.00,11.22,0.00,0.00,0.00,0.00,67.88,67.33,0.00,77.67,184.23,0.00,0.00,67.01,45.07,28.66,37.18,0.00,0.00,0.00,25.00,25.00,104.64,0.00,129.77
7.00,71.74,29.69,67.13,521.76,169.74,7.98,8.37,94.99,17.56,0.00,0.00,14.92,50.00,5.13,2.82,129.17,87.13,94.77,21.75,0.00,98.39,0.00,1.97,6.88,70.58,6.39,0.00,31.01,0.00,7.17,0.00,0.00,0.00,0.00,59.06,20.62,122.67,92.11,122.70,0.00,0.00,66.99,47.41,43.42,37.18,0.00,0.00,0.00,59.05,25.00,110.26,0.00,124.93
8.00,71.74,29.69,67.13,518.44,168.66,7.98,8.37,94.99,17.56,0.00,0.00,14.92,50.00,5.13,2.82,129.17,87.63,94.77,21.75,0.00,98.39,0.00,1.97,6.88,70.58,6.39,0.00,30.34,0.00,7.02,0.00,0.00,0.00,0.00,56.68,56.26,126.44,79.64,126.47,0.00,0.00,67.01,46.89,41.64,37.18,0.00,0.00,0.00,25.00,25.00,110.26,0.00,125.52
9.00,71.74,29.69,67.13,520.76,169.41,7.98,8.37,94.99,17.56,0.00,0.00,14.92,50.00,5.13,2.82,129.17,87.08,94.77,21.75,0.00,98.39,0.00,1.97,6.88,70.58,6.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.41,48.52,114.46,97.26,114.47,0.00,0.00,67.01,47.08,41.25,37.18,0.00,0.00,0.00,25.00,25.00,110.26,0.00,125.26
10.00,72.05,29.82,67.13,534.85,174.00,7.98,8.37,94.99,17.56,0.00,0.00,14.92,50.00,5.13,2.82,129.17,88.27,94.77,21.75,0.00,98.39,0.00,1.97,6.88,70.58,6.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.68,56.26,128.69,95.76,128.72,0.00,0.00,67.01,47.54,44.08,37.18,0.00,0.00,0.00,25.00,25.00,110.26,0.00,128.74
11.00,72.37,29.95,67.13,548.59,178.47,7.98,8.37,94.99,17.56,0.00,0.00,14.92,50.00,5.13,2.82,129.17,88.95,94.77,21.75,0.00,98.39,0.00,1.97,6.88,70.58,6.39,0.00,53.88,0.00,12.46,0.00,0.00,0.00,0.00,64.40,48.56,141.04,106.38,141.08,0.00,0.00,66.99,47.68,44.76,37.18,0.00,0.00,0.00,25.00,25.00,110.26,0.00,131.33
12.00,72.37,29.95,67.13,607.42,197.61,7.98,8.37,94.99,17.56,0.00,0.00,14.92,50.00,5.13,2.82,129.17,84.62,94.77,21.75,0.00,98.39,0.00,1.97,6.88,70.58,6.39,0.00,58.34,0.00,13.49,0.00,0.00,0.00,0.00,56.68,56.26,0.00,78.88,184.23,0.00,0.00,71.38,51.19,41.26,37.18,0.00,0.00,0.00,25.00,25.00,110.26,0.00,119.28
13.00,65.33,29.95,67.13,575.79,187.32,7.98,8.37,94.99,17.56,0.00,0.00,12.31,50.00,5.13,2.82,129.17,81.32,94.77,21.75,0.00,98.39,0.00,1.97,6.88,70.58,6.39,0.00,65.65,0.00,15.19,0.00,0.00,0.00,0.00,61.17,67.33,0.00,114.33,177.93,0.00,0.00,67.01,44.49,30.12,37.18,0.00,0.00,0.00,31.96,25.00,109.79,0.00,92.26
14.00,63.09,29.95,67.13,584.65,190.20,7.98,8.37,94.99,17.56,0.00,0.00,9.13,50.00,5.13,2.82,129.17,74.48,94.77,21.75,0.00,98.39,0.00,1.97,6.88,70.58,6.39,9.00,63.90,0.00,14.78,0.00,0.00,0.00,0.00,67.88,67.33,0.00,88.08,104.61,0.00,0.00,67.01,43.23,25.70,37.18,0.00,0.00,0.00,25.00,25.00,100.52,0.00,57.90
15.00,63.09,29.95,67.13,597.71,194.45,7.98,8.37,94.99,17.56,0.00,0.00,9.13,50.00,5.13,2.82,129.17,71.50,94.77,21.75,0.00,98.39,0.00,1.97,6.88,70.58,6.39,9.00,62.95,3.45,14.56,0.00,0.00,0.00,0.00,67.88,67.33,0.00,123.49,0.00,0.00,0.00,67.01,42.88,26.04,37.18,0.00,0.00,0.00,25.00,25.00,100.52,0.00,33.99
16.00,65.78,29.69,67.13,625.01,203.33,7.98,8.37,94.99,17.56,0.00,0.00,7.39,50.00,5.13,2.82,129.17,72.89,94.77,21.75,0.00,98.39,0.00,1.97,6.88,70.58,6.39,9.00,46.11,3.45,10.67,0.00,0.00,0.00,0.00,0.00,67.33,0.00,105.11,0.00,1.46,0.00,66.99,46.33,44.50,37.18,12.09,0.00,0.00,62.12,25.00,110.26,0.00,31.45
