"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,10.60,23.68,6.30,9.39,3.00,7.20,9.70,19.22,1.52,0.70,3.50,0.00,17.20,16.40,18.05,0.00,8.40,15.50,71.50,4.90,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,14.80,28.30,91.90,3.05,0.00,19.51,19.32,135.21,18.15,25.30,0.00,19.51,19.51,19.51,2.40,131.40,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,10.04,12.42,18.00,0.84,1.00,47.48,82.50,6.75,11.60,93.35,122.40,135.60,0.20,2.00,61.00
2.00,7.90,23.58,4.30,9.18,3.00,7.20,9.70,19.22,1.52,0.70,3.50,0.00,16.60,16.00,18.05,0.00,8.40,16.90,72.90,4.80,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,14.50,28.20,91.30,3.05,0.00,19.51,19.32,133.47,18.15,21.20,0.00,19.51,19.51,19.51,2.40,132.30,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,9.66,11.90,18.00,0.79,1.00,51.68,84.20,6.79,11.50,93.51,122.10,133.40,0.10,2.00,57.03
3.00,5.10,23.66,2.70,9.26,3.00,7.20,9.70,19.22,1.52,0.70,3.50,0.00,15.10,15.40,18.05,0.00,8.40,17.00,72.60,4.90,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,14.00,28.10,91.10,3.05,0.00,19.51,19.32,129.77,18.15,16.90,0.00,19.51,19.51,19.51,2.40,132.30,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,9.15,11.14,18.00,0.66,1.00,53.68,86.00,6.60,11.30,89.97,121.90,131.80,0.10,2.00,50.33
4.00,2.70,23.54,1.40,9.07,3.00,7.20,9.70,19.22,1.52,0.70,3.50,0.00,11.60,13.80,18.05,0.00,8.40,17.10,71.90,5.50,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,12.10,28.10,90.60,3.05,0.00,19.51,19.32,106.99,18.15,10.80,0.00,19.51,19.51,19.51,2.40,132.30,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,8.31,9.66,18.00,0.48,1.00,68.19,87.20,7.09,10.90,73.18,121.70,128.10,0.10,2.00,35.64
5.00,1.00,23.82,0.40,9.09,3.00,7.20,9.70,19.22,1.52,0.70,3.50,0.00,5.00,9.90,18.05,0.00,8.40,16.80,69.40,7.40,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,6.80,27.90,89.00,3.05,0.00,19.51,19.32,81.66,18.15,4.40,0.00,19.51,19.51,19.51,2.40,131.90,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,7.36,8.17,18.00,0.41,1.00,80.76,87.00,11.16,10.00,61.88,121.20,117.90,0.10,2.00,15.97
6.00,0.10,23.62,0.00,8.94,3.00,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.90,3.60,18.05,0.00,8.40,16.50,66.90,7.80,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,1.90,27.70,87.40,3.05,0.00,19.51,19.32,28.47,18.15,0.90,0.00,19.51,19.51,19.51,2.40,127.40,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,6.13,6.63,18.00,0.28,1.00,79.10,87.10,10.40,9.00,25.90,121.00,107.00,0.10,2.00,5.92
7.00,0.00,23.67,0.00,9.24,3.00,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.20,18.05,0.00,8.40,16.50,65.20,8.10,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,27.40,85.90,3.05,0.00,19.51,19.32,5.12,18.15,0.00,0.00,19.51,19.51,19.51,2.40,121.80,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,5.04,5.33,18.00,0.10,1.00,77.00,87.10,9.60,8.20,5.69,121.40,97.00,0.00,2.00,1.73
8.00,0.00,23.57,0.00,9.70,3.00,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,18.05,0.00,8.40,16.20,62.80,8.10,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,27.00,83.90,3.05,0.00,19.51,19.32,0.32,18.15,0.00,0.00,19.51,19.51,19.51,2.40,116.00,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,4.39,4.76,18.00,0.05,1.00,74.90,87.10,8.90,7.40,0.38,121.60,86.70,0.00,2.00,0.16
9.00,0.00,23.66,0.00,9.93,3.00,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,18.05,0.00,8.40,15.00,58.50,8.10,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,26.40,80.70,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.00,19.51,19.51,19.51,2.40,108.70,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,3.81,4.20,18.00,0.00,1.00,72.80,86.80,8.00,6.60,0.00,121.30,75.20,0.00,2.00,0.00
10.00,0.00,23.72,0.00,10.43,3.00,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,18.05,0.00,8.40,14.10,54.10,8.10,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,25.60,77.30,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.00,19.51,19.51,19.51,2.40,101.70,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,3.47,3.68,18.00,0.00,1.00,70.60,86.20,7.20,5.80,0.00,120.20,63.00,0.00,2.00,0.00
11.00,0.00,23.65,0.00,11.50,3.00,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,18.05,0.00,8.40,14.20,49.40,8.10,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,24.50,73.30,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.00,19.51,19.51,19.51,2.40,94.50,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,3.15,3.32,18.00,0.00,1.00,68.60,84.90,6.40,5.00,0.00,121.30,48.60,0.00,2.00,0.00
12.00,0.00,23.65,0.00,11.20,3.00,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,18.05,0.00,8.40,14.00,45.10,8.10,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,23.20,69.30,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.00,19.51,19.51,19.51,2.40,87.60,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,2.92,3.44,18.00,0.00,1.00,66.40,83.50,5.70,4.10,0.00,121.50,35.50,0.00,2.00,0.00
13.00,0.00,23.53,0.00,11.29,3.00,7.20,9.70,19.22,1.52,0.70,3.50,0.00,0.00,0.00,18.05,0.00,8.40,12.80,42.00,8.10,10.34,15.22,5.00,19.32,19.32,19.51,19.51,0.00,0.00,21.50,65.70,3.05,0.00,19.51,19.32,0.00,18.15,0.00,0.00,19.51,19.51,19.51,2.40,81.20,12.88,19.51,19.51,8.40,0.00,6.32,0.00,2.40,2.89,3.74,18.00,0.00,1.00,64.10,81.60,5.20,3.60,0.00,114.10,25.70,0.00,2.00,0.00
