"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,65.77,30.10,67.46,597.07,195.18,4.87,4.72,110.91,19.29,3.81,41.50,0.00,30.00,8.91,8.11,4.45,164.71,112.91,133.36,44.28,47.27,244.03,31.00,4.10,6.88,87.66,16.41,6.39,9.98,0.00,10.17,0.00,229.57,229.31,0.00,0.00,0.00,20.51,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,75.30,30.82,30.70,30.70,87.54,84.00,110.80,110.76
2.00,65.77,30.10,67.46,597.07,195.18,4.87,4.72,110.91,19.29,3.81,41.50,0.00,30.00,8.91,8.11,4.45,164.71,112.91,133.36,44.28,47.27,244.03,31.00,4.10,6.88,87.66,16.41,6.39,9.98,0.00,10.17,0.00,229.12,228.85,0.00,0.00,0.00,20.51,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,75.30,30.82,30.70,30.70,87.54,84.00,110.80,110.76
3.00,65.77,30.10,67.46,597.07,195.18,4.87,4.72,110.91,19.29,3.81,41.50,0.00,30.00,8.91,8.11,4.45,164.71,112.91,133.36,44.28,47.27,244.03,31.00,4.10,6.88,87.66,16.41,6.39,9.98,0.00,10.17,0.00,227.34,227.09,0.00,0.00,0.00,20.51,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,75.30,30.82,30.70,30.70,87.54,84.00,110.80,110.76
4.00,65.77,30.10,67.46,597.07,195.18,4.87,4.72,110.91,19.29,3.81,41.50,0.00,30.00,8.91,8.11,4.45,164.71,112.91,133.36,44.28,47.27,244.03,31.00,4.10,6.88,87.66,16.41,6.39,9.98,0.00,10.17,0.00,225.02,224.76,0.00,0.00,0.00,20.51,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,75.30,30.82,30.70,30.70,87.54,84.00,110.80,110.76
5.00,65.77,30.10,67.46,597.07,195.18,4.87,4.72,110.91,19.29,3.81,41.50,0.00,30.00,8.91,8.11,4.45,164.71,112.91,133.36,44.28,47.27,244.03,31.00,4.10,6.88,87.66,16.41,6.39,9.98,0.00,10.17,0.00,227.00,226.74,0.00,0.00,0.00,20.51,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,75.30,30.82,30.70,30.70,87.54,84.00,110.80,110.76
6.00,65.77,30.10,67.46,597.07,195.18,4.87,4.72,110.91,19.29,3.81,41.50,0.00,30.00,8.91,8.11,4.45,164.71,112.91,133.36,44.28,47.27,244.03,31.00,4.10,6.88,87.66,16.41,6.39,9.98,0.00,10.17,0.00,229.57,229.31,0.00,0.00,0.00,57.79,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,75.30,30.82,30.70,30.70,87.54,84.00,110.80,110.76
7.00,65.77,30.10,67.46,597.07,195.18,4.87,4.72,110.91,19.29,3.81,41.50,0.00,30.00,8.91,8.11,4.45,164.71,112.91,133.36,44.28,47.27,244.03,31.00,4.10,6.88,87.66,16.41,6.39,9.98,0.00,10.17,0.00,229.57,229.31,0.00,0.00,0.00,57.79,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,75.30,30.82,30.70,30.70,87.54,84.00,110.80,110.76
8.00,65.77,30.10,67.46,597.07,195.18,4.87,4.72,110.91,19.29,3.81,41.50,0.00,30.00,8.91,8.11,4.45,164.71,112.91,133.36,44.28,47.27,244.03,31.00,4.10,6.88,87.66,16.41,6.39,9.98,0.00,10.17,0.00,218.01,217.75,0.00,0.00,0.00,20.51,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,75.30,30.82,30.70,30.70,87.54,84.00,110.80,110.76
9.00,65.77,30.10,67.46,597.07,195.18,4.87,4.72,110.91,19.29,3.81,41.50,0.00,30.00,8.91,8.11,4.45,164.71,112.91,133.36,44.28,47.27,244.03,31.00,4.10,6.88,87.66,16.41,6.39,9.98,0.00,10.17,0.00,191.70,191.55,0.00,0.00,0.00,20.51,185.07,198.10,185.13,5.67,0.00,72.88,66.88,60.94,75.30,30.82,30.70,30.70,87.54,84.00,110.80,110.76
10.00,65.77,30.10,67.46,597.07,195.18,4.87,4.72,110.91,19.29,3.81,41.50,0.00,30.00,8.91,8.11,4.45,164.71,109.57,133.36,44.28,47.27,244.03,31.00,4.10,6.88,87.66,16.41,6.39,9.98,0.00,10.17,0.00,146.76,146.76,0.00,0.00,0.00,20.51,185.07,198.10,185.13,5.67,0.00,72.88,66.88,60.94,75.04,30.82,30.70,30.70,87.54,84.00,110.80,110.76
11.00,65.77,30.10,67.46,597.07,195.18,4.87,4.72,110.91,19.29,3.81,41.50,0.00,30.00,8.91,8.11,4.45,164.71,112.91,133.36,44.28,47.27,244.03,31.00,4.10,6.88,87.66,16.41,6.39,9.98,0.00,10.17,0.00,229.57,229.31,0.00,0.00,0.00,67.65,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,75.30,30.82,30.70,30.70,87.54,84.00,110.80,110.76
12.00,65.77,30.10,67.46,597.07,195.18,4.87,4.72,110.91,19.29,3.81,41.50,0.00,30.00,8.91,8.11,4.45,164.71,112.91,133.36,44.28,47.27,244.03,31.00,4.10,6.88,87.66,16.41,6.39,9.98,0.00,10.17,0.00,229.57,229.31,0.00,0.00,0.00,67.65,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,75.30,30.82,30.70,30.70,87.54,84.00,110.80,110.76
13.00,65.77,30.10,67.46,597.07,195.18,4.87,4.72,110.91,19.29,3.81,41.50,0.00,30.00,8.91,8.11,4.45,164.71,112.91,133.36,44.28,47.27,244.03,31.00,4.10,6.88,87.66,16.41,6.39,9.98,0.00,10.17,0.00,229.57,229.31,0.00,0.00,0.00,67.65,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,75.30,30.82,30.70,30.70,87.54,84.00,110.80,110.76
14.00,65.77,30.10,67.46,597.07,195.18,4.87,4.72,110.91,19.29,3.81,41.50,0.00,30.00,8.91,8.11,4.45,164.71,112.91,133.36,44.28,47.27,244.03,31.00,4.10,6.88,87.66,41.67,6.39,9.98,0.00,10.17,0.00,229.57,229.31,0.00,0.00,57.32,56.88,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,75.30,30.82,30.70,30.70,87.54,84.00,110.80,110.76
15.00,65.77,30.10,67.46,597.07,195.18,4.87,4.72,110.91,19.29,3.81,41.50,0.00,30.00,8.91,8.11,4.45,164.71,112.91,133.36,44.28,47.27,244.03,31.00,4.10,6.88,87.66,66.76,6.39,9.98,55.50,10.17,12.90,229.57,229.31,0.00,0.00,0.00,61.46,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,75.30,30.82,30.70,30.70,87.54,84.00,110.80,110.76
16.00,65.77,30.10,67.46,597.07,195.18,4.87,4.72,110.91,19.29,3.81,41.50,0.00,30.00,8.91,8.11,4.45,164.71,112.91,133.36,44.28,47.27,244.03,31.00,4.10,6.88,87.66,91.25,6.39,9.98,82.92,10.17,19.27,229.57,229.31,0.00,0.00,0.00,61.46,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,75.30,30.82,30.70,30.70,87.54,84.00,110.80,110.76
17.00,65.77,30.10,67.46,597.07,195.18,4.87,4.72,110.91,19.29,3.81,41.50,0.00,30.00,8.91,8.11,4.45,164.71,112.91,133.36,44.28,47.27,244.03,31.00,4.10,6.88,87.66,73.87,6.39,9.98,58.31,10.17,13.55,229.57,229.31,20.76,57.56,58.20,20.76,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,75.30,30.82,30.70,30.70,87.54,84.00,110.80,110.76
18.00,65.77,30.10,67.46,646.80,211.44,4.87,4.72,110.91,19.29,3.81,41.50,0.00,30.00,8.91,8.11,4.45,164.71,112.91,133.36,44.28,47.27,244.03,31.00,4.10,6.88,87.66,63.35,6.39,9.98,30.25,10.17,7.03,229.57,229.31,20.51,64.22,49.98,20.51,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,75.30,30.82,30.70,30.70,87.54,84.00,110.80,110.76
19.00,65.77,30.10,67.46,646.80,211.44,4.87,4.72,110.91,19.29,3.81,41.50,0.00,30.00,8.91,8.11,4.45,164.71,112.91,133.36,44.28,47.27,244.03,31.00,4.10,6.88,87.66,78.69,6.39,9.98,56.61,10.17,13.16,229.57,229.31,61.21,0.00,61.55,42.03,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,75.30,30.82,30.70,30.70,87.54,84.00,110.80,110.76
20.00,65.77,30.10,67.46,646.80,211.44,4.87,4.72,110.91,19.29,3.81,41.50,0.00,30.00,8.91,8.11,4.45,164.71,112.91,133.36,44.28,47.27,244.03,31.00,4.10,6.88,87.66,86.44,6.39,9.98,62.67,10.17,14.57,229.57,229.31,65.83,0.00,56.42,53.40,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,75.30,30.82,30.70,30.70,87.54,84.00,110.80,110.76
