"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.98,67.20,650.00,211.66,8.27,4.08,110.48,19.21,3.37,41.90,29.99,7.31,3.93,81.71,112.47,88.74,18.00,160.00,18.03,6.88,44.06,0.00,6.39,9.00,69.18,10.52,19.79,228.68,0.00,67.57,0.00,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,53.42,61.98,72.15,25.67,25.57,25.56,87.20,87.36,110.37,110.32,190.87,0.00,0.00,22.16,21.95,5.06
2.00,78.57,29.98,67.20,650.00,211.66,8.27,4.08,110.48,19.21,3.37,41.90,93.99,7.31,3.93,81.71,112.47,88.74,47.08,160.00,18.03,6.88,44.06,0.00,6.39,9.98,95.54,10.52,19.79,228.68,0.00,67.57,0.00,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,72.15,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,0.00,0.00,22.16,21.95,5.06
3.00,78.57,29.98,67.20,650.00,211.66,8.27,4.08,110.48,19.21,3.37,41.90,73.48,7.31,3.93,81.71,112.47,88.74,18.00,160.00,18.03,6.88,44.06,0.00,6.39,9.98,93.03,10.52,19.79,228.68,0.00,67.57,0.00,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,72.15,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,0.00,0.00,22.16,21.95,5.06
4.00,78.57,29.98,67.20,650.00,211.66,8.27,4.08,110.48,19.21,3.37,41.90,86.05,7.31,3.93,81.71,112.47,88.74,18.00,160.00,18.03,6.88,44.06,0.00,6.39,9.98,95.54,10.52,19.79,228.68,0.00,67.57,0.00,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,72.15,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,0.00,0.00,22.16,21.95,5.06
5.00,78.57,29.98,67.20,650.00,211.66,8.27,4.08,110.48,19.21,3.37,41.90,142.44,7.31,3.93,81.71,112.47,88.74,18.00,160.00,18.03,6.88,44.06,0.00,6.39,9.98,95.55,10.52,19.79,228.68,0.00,67.57,0.00,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,72.15,30.70,30.59,30.58,24.69,24.70,84.70,110.32,203.40,0.00,0.00,22.16,21.95,5.06
6.00,78.57,29.98,67.20,650.00,211.66,8.27,4.08,110.48,19.21,3.37,41.90,111.21,7.31,3.93,81.71,112.47,88.74,18.00,160.00,18.03,6.88,44.06,0.00,6.39,9.98,95.55,10.52,19.79,228.68,0.00,67.57,0.00,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,57.34,66.54,72.15,30.70,30.59,30.58,20.60,20.60,100.67,110.32,203.40,0.00,0.00,22.16,21.95,5.06
7.00,78.57,29.98,67.20,650.00,211.66,8.27,4.08,110.48,19.21,3.37,41.90,89.53,7.31,3.93,81.71,112.47,88.74,20.95,160.00,18.03,6.88,44.06,0.00,6.39,9.00,69.18,10.52,19.79,228.68,0.00,67.57,0.00,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,57.34,66.54,72.15,25.67,25.57,25.56,87.20,87.36,110.37,110.32,195.59,20.46,20.42,22.16,21.95,5.06
8.00,78.57,29.98,67.20,650.00,211.66,8.27,4.08,110.48,19.21,3.37,41.90,89.53,7.31,3.93,81.71,112.47,88.74,18.09,160.00,18.03,6.88,44.06,0.00,6.39,9.00,69.18,10.52,19.79,228.68,0.00,67.57,0.00,67.94,67.39,184.35,197.33,184.41,4.66,74.99,76.38,55.96,65.15,72.15,30.70,30.58,0.00,87.20,87.36,110.37,110.32,177.28,20.46,20.42,22.16,21.95,5.06
9.00,78.57,29.98,67.20,650.00,211.66,8.27,4.08,110.48,19.21,3.37,41.90,89.53,7.31,3.93,81.71,112.47,88.74,18.08,160.00,18.03,6.88,44.06,0.00,6.39,0.00,69.16,10.52,19.79,228.68,0.00,67.57,0.00,67.94,67.39,184.35,197.33,184.41,5.13,74.99,76.38,56.52,64.58,72.15,26.37,26.26,26.26,87.20,87.36,110.37,110.32,160.34,20.46,20.42,22.16,21.95,5.06
10.00,78.57,29.98,67.20,650.00,211.66,8.27,4.08,110.48,19.21,3.37,41.90,89.53,7.31,3.93,81.71,112.47,88.74,18.08,160.00,18.03,6.88,44.06,0.00,6.39,0.00,58.99,10.52,17.43,228.68,0.00,67.57,0.00,67.94,67.39,184.35,197.33,184.41,3.64,74.99,76.38,56.52,64.59,72.15,28.06,0.00,27.95,87.20,87.36,110.37,110.32,154.19,20.46,20.42,22.16,21.95,5.06
11.00,78.57,29.98,67.20,650.00,211.66,8.27,4.08,110.48,19.21,3.37,41.90,89.53,7.31,3.93,81.71,112.47,88.74,4.69,160.00,18.03,6.88,44.06,0.00,6.39,0.00,6.14,10.52,5.20,228.68,0.00,67.57,0.00,67.94,67.39,184.35,197.33,184.41,1.85,74.99,76.38,56.49,64.62,72.15,28.36,0.00,0.00,84.50,85.00,110.37,110.32,137.88,20.46,20.42,22.16,21.95,5.06
12.00,78.57,29.98,67.20,650.00,211.66,8.27,4.08,110.48,19.21,3.37,41.90,89.53,7.31,3.93,81.71,112.47,88.74,0.00,160.00,18.03,6.88,44.06,0.00,6.39,0.00,4.63,10.52,4.85,228.68,0.00,67.57,0.00,67.94,67.39,184.35,197.33,184.41,0.00,74.99,76.38,60.91,60.20,72.15,0.00,0.00,0.00,87.20,87.36,105.93,89.34,119.51,20.46,20.42,22.16,21.95,5.06
