"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CTAGROLMOS"
11.00,0.00,19.03,0.00,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,0.00,0.00,3.10,0.00,7.40,21.37,14.97,0.00,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,0.00,13.65,31.18,2.40,27.70,3.80,10.68,0.00,16.99,0.00,0.60,7.00,8.00,8.00,1.20,17.00,6.30,8.00,14.56,3.00,10.80,7.71,5.00,1.20,15.06,16.31,18.90,0.00,0.00,0.00,0.20,22.71,46.52,1.45,1.05,0.00,58.89,17.00,0.00,1.16,0.00,0.00,5.00,0.00,11.00
12.00,0.80,19.33,0.00,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,0.62,0.17,3.10,0.00,7.40,20.58,16.62,2.40,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,0.64,13.94,32.43,2.40,27.70,3.80,10.68,5.43,16.99,0.29,0.60,7.00,8.00,8.00,1.20,20.00,6.30,8.00,14.56,3.00,10.80,7.71,5.00,1.20,15.04,16.27,18.90,0.00,0.00,0.00,0.20,25.59,49.41,1.63,1.14,3.17,59.57,18.00,0.00,1.12,1.85,0.00,5.00,0.00,11.00
13.00,6.57,19.40,0.00,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,1.81,2.37,3.10,0.00,7.40,19.75,18.66,2.80,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,6.71,14.40,34.25,2.40,27.60,3.80,10.68,41.36,16.99,7.32,0.60,7.00,8.00,8.00,1.20,22.00,6.30,8.00,14.56,3.00,10.80,7.71,5.00,1.20,14.90,16.25,18.90,0.00,0.00,0.03,0.20,29.38,53.21,1.87,1.30,29.57,61.85,21.00,0.00,1.16,17.85,23.07,5.00,0.00,11.00
14.00,9.76,19.66,1.25,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,2.90,8.06,3.10,0.00,7.40,19.59,20.77,2.80,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,11.30,15.03,36.65,2.40,27.60,3.80,10.68,86.88,16.99,17.99,0.60,7.00,8.00,8.00,1.20,25.00,6.30,8.00,14.56,3.00,10.80,7.71,5.00,1.20,14.73,16.24,18.90,0.00,0.00,0.07,0.20,31.61,54.09,2.17,1.64,65.29,64.14,23.00,0.00,1.16,44.77,86.78,5.00,0.00,11.00
15.00,11.43,19.51,4.83,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,6.94,14.63,3.10,0.00,7.40,19.65,22.91,2.80,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,12.57,15.43,38.51,2.40,27.60,3.80,10.68,118.99,16.99,27.61,0.60,7.00,8.00,8.00,1.20,27.00,6.30,8.00,14.56,3.00,10.80,7.71,5.00,1.20,14.93,16.26,18.90,0.00,0.00,0.08,0.20,33.33,54.00,2.49,2.06,85.01,66.79,26.00,0.00,1.12,63.54,153.01,5.00,0.00,11.00
16.00,12.31,19.71,8.43,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,14.19,16.82,3.10,0.00,7.40,19.73,25.30,2.80,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,13.43,15.58,39.83,2.40,27.60,3.80,10.68,131.07,16.99,31.68,0.60,7.00,8.00,8.00,1.20,28.00,6.30,8.00,14.56,3.00,10.80,7.71,5.00,1.20,15.26,16.29,18.90,0.00,0.00,0.12,0.20,33.71,53.00,2.53,2.30,95.43,69.43,27.00,0.00,1.12,70.38,217.28,5.00,0.00,11.00
17.00,12.92,19.44,11.16,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,16.69,17.58,3.10,0.00,7.40,19.81,27.78,2.80,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,13.81,15.56,41.29,2.40,27.50,3.80,10.68,134.72,16.99,33.09,0.60,7.00,8.00,8.00,1.20,29.00,6.30,8.00,14.56,3.00,10.00,7.71,5.00,0.00,15.91,16.55,18.90,0.00,0.00,0.59,0.20,33.64,51.69,2.48,2.47,102.72,73.09,28.00,0.10,1.12,74.28,250.00,5.00,0.00,11.00
18.00,13.72,19.51,13.25,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,17.79,17.88,3.10,0.00,7.40,19.76,30.34,2.80,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,13.96,15.36,42.91,2.40,27.40,3.80,10.68,135.70,16.99,33.63,0.60,7.00,8.00,8.00,1.20,29.00,6.30,8.00,14.56,3.00,10.00,7.71,5.00,0.00,16.67,16.88,18.90,0.00,0.00,0.80,0.20,35.38,51.67,2.77,2.75,104.37,76.76,28.00,0.20,1.12,75.50,250.00,5.00,0.00,11.00
19.00,14.37,19.38,14.93,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,18.44,17.91,3.10,0.00,7.40,19.66,32.93,2.80,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,13.98,15.19,44.43,2.40,27.40,3.80,10.68,135.65,16.99,34.00,0.60,7.00,8.00,8.00,1.20,27.00,6.30,8.00,14.56,3.00,10.00,7.71,5.00,0.00,17.05,17.12,18.90,0.00,0.00,0.99,0.20,37.71,52.07,3.17,3.05,104.71,80.34,27.00,0.20,1.08,75.81,250.00,5.00,0.00,11.00
20.00,14.86,19.19,16.27,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,18.64,17.80,3.10,0.00,7.40,20.38,38.89,2.80,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,13.95,15.02,45.86,2.40,27.40,3.80,10.68,135.39,16.99,34.21,0.60,7.00,8.00,8.00,1.20,23.00,6.30,8.00,14.56,3.00,10.00,7.71,5.00,0.00,17.32,17.33,18.90,0.00,0.00,1.11,0.20,39.07,52.38,3.73,3.35,104.71,83.92,23.00,0.30,1.08,76.01,250.00,5.00,0.00,11.00
21.00,15.33,18.96,17.38,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,18.79,17.70,3.10,0.00,7.40,21.38,45.98,2.80,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,13.91,14.95,47.19,2.40,27.20,3.80,10.68,135.11,16.99,34.37,0.60,7.00,8.00,8.00,1.20,20.00,6.30,8.00,14.56,3.00,10.00,7.71,5.00,0.00,16.93,17.30,18.90,0.00,0.00,1.21,0.20,40.11,52.65,4.34,3.65,104.52,84.18,23.00,0.30,1.08,76.16,250.00,5.00,0.00,11.00
22.00,15.70,18.43,18.15,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,18.85,17.63,3.10,0.00,7.40,22.34,50.40,2.90,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,13.87,14.99,48.41,2.40,27.00,3.80,10.68,135.27,16.99,34.55,0.60,7.00,8.00,8.00,1.20,19.00,6.30,8.00,14.56,3.00,10.00,7.71,5.00,0.00,16.32,17.19,18.90,0.00,0.00,1.23,0.20,41.93,55.01,4.78,4.02,103.40,84.43,25.00,0.30,1.04,76.60,250.00,5.00,0.00,11.00
23.00,15.76,18.47,18.44,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,18.70,17.58,3.10,0.00,7.40,23.29,53.93,2.90,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,13.95,15.02,50.12,2.40,26.70,3.80,10.68,136.09,16.99,34.69,0.60,7.00,8.00,8.00,1.20,20.00,6.30,8.00,14.56,3.00,10.00,7.71,5.00,0.00,15.99,17.04,18.90,0.00,0.00,1.22,0.20,44.01,58.08,5.17,4.43,102.00,83.69,30.00,0.40,1.04,77.10,250.00,5.00,0.00,11.00
24.00,15.80,18.69,18.48,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,18.47,17.61,3.10,0.00,7.40,24.16,55.95,2.90,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,14.09,15.04,52.34,2.40,26.60,3.80,10.68,136.80,16.99,34.61,0.60,7.00,8.00,8.00,1.20,22.00,6.30,8.00,14.56,3.00,10.00,7.71,5.00,0.00,15.77,16.88,18.90,0.00,0.00,1.24,0.20,46.01,59.98,5.50,4.58,101.64,82.96,39.00,0.40,1.04,77.40,250.00,5.00,0.00,11.00
25.00,15.62,18.41,18.20,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,18.54,17.67,3.10,0.00,7.40,25.00,57.46,2.70,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,14.26,15.04,54.31,2.40,26.50,3.80,10.68,137.38,16.99,34.62,0.60,7.00,8.00,8.00,1.20,29.00,6.30,8.00,14.56,3.00,10.00,7.71,4.90,0.00,15.86,16.94,18.90,0.00,0.00,1.23,0.20,48.00,61.50,5.82,4.65,101.74,83.64,47.00,0.40,1.04,77.65,250.00,5.00,0.00,11.00
26.00,15.11,18.05,17.49,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,18.77,17.74,3.10,0.00,7.40,25.30,58.75,0.40,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,14.39,15.02,56.04,2.40,26.40,3.80,10.68,138.11,16.99,34.69,0.60,7.00,8.00,8.00,1.20,41.00,6.30,8.00,14.56,3.00,10.00,7.71,4.90,0.00,16.05,17.07,18.90,0.00,0.00,1.23,0.20,49.02,62.10,6.09,4.83,102.02,84.32,57.00,0.40,1.04,77.77,248.12,5.00,0.00,11.00
27.00,14.41,17.87,16.34,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,19.09,17.83,3.10,0.00,7.40,25.42,59.96,0.00,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,14.41,15.09,57.49,2.40,26.40,3.80,10.68,138.79,16.99,34.85,0.60,7.00,8.00,8.00,1.20,55.00,6.30,8.00,14.56,3.00,10.00,7.71,4.90,0.00,16.46,17.17,18.90,0.00,0.00,1.23,0.20,49.72,62.40,6.35,5.05,102.23,85.00,69.00,0.30,1.04,77.78,250.00,5.00,0.00,11.00
28.00,13.65,18.05,14.84,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,19.23,17.93,3.10,0.00,7.40,25.68,60.06,0.00,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,14.36,15.27,58.67,2.40,26.40,3.80,10.68,138.93,16.99,34.94,0.60,7.00,8.00,8.00,1.20,71.00,6.30,8.00,14.56,3.00,10.80,7.71,4.90,0.00,16.94,17.27,18.90,0.00,0.00,1.04,0.20,51.17,64.77,6.62,5.32,102.16,85.67,84.00,0.20,1.00,77.30,250.00,5.00,0.00,11.00
29.00,12.93,17.29,13.09,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,19.09,17.97,3.10,0.00,7.40,25.97,59.78,0.00,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,14.30,15.53,59.60,2.40,26.30,3.80,10.68,138.32,16.99,34.78,0.60,7.00,8.00,8.00,1.20,87.00,6.30,8.00,14.56,3.00,10.80,7.71,4.90,0.00,16.89,17.28,18.90,0.00,0.00,1.01,0.20,52.88,67.83,6.89,5.62,101.54,85.74,98.00,0.20,1.04,75.95,250.00,5.00,0.00,11.00
30.00,12.17,16.42,10.68,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,18.57,17.75,3.10,0.00,7.40,26.31,60.56,0.00,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,14.05,15.88,60.30,2.40,26.40,3.80,10.68,135.92,16.99,34.10,0.60,7.00,8.00,8.00,1.20,101.00,6.30,8.00,14.56,3.00,10.80,7.71,4.90,0.00,16.67,17.27,18.90,0.00,0.00,0.94,0.20,55.77,69.99,7.16,5.93,98.95,85.80,113.00,0.10,1.04,73.10,250.00,5.00,0.00,11.00
31.00,11.42,16.17,7.72,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,17.30,17.03,3.10,0.00,7.40,26.66,61.69,0.00,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,13.25,16.32,61.24,2.40,26.50,3.80,10.68,127.59,16.99,31.57,0.60,7.00,8.00,8.00,1.20,112.00,6.30,8.00,14.56,3.00,10.80,7.71,4.90,0.00,16.35,17.35,18.90,0.00,0.00,0.79,0.20,59.06,71.85,7.42,6.24,93.36,85.34,124.00,0.10,1.08,65.91,239.61,5.00,0.00,11.00
32.00,10.61,16.58,4.76,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,11.55,15.24,3.10,0.00,7.40,26.80,61.20,0.00,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,10.73,16.86,62.43,2.40,26.50,3.80,10.68,96.95,16.99,22.41,0.60,7.00,8.00,8.00,1.20,120.00,6.30,8.00,14.56,3.00,10.80,7.71,4.90,0.00,15.98,17.46,18.90,0.00,0.00,0.57,0.20,59.75,73.67,7.47,6.45,81.34,84.88,131.00,0.10,1.08,46.62,224.37,5.00,0.00,11.00
33.00,9.36,16.29,2.13,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,1.16,11.27,3.10,0.00,7.40,26.86,60.16,0.00,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,3.15,17.28,63.25,2.40,26.50,3.80,10.68,49.88,16.99,10.00,0.60,7.00,8.00,8.00,1.20,125.00,6.30,8.00,14.56,3.00,10.80,7.71,4.90,0.00,15.82,17.44,18.90,0.00,0.00,0.49,0.20,59.56,75.48,7.44,6.63,45.19,83.73,136.00,0.10,1.08,22.30,177.81,5.00,0.00,11.00
34.00,6.99,16.99,0.23,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,0.01,4.44,3.10,0.00,7.40,26.60,59.19,0.00,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,0.18,17.57,63.69,2.40,26.30,3.80,10.68,13.56,16.99,1.69,0.60,7.00,8.00,8.00,1.20,127.00,6.30,8.00,14.56,3.00,10.80,7.71,4.90,0.00,15.73,17.38,18.90,0.00,0.00,0.34,0.20,59.59,76.55,6.94,5.99,12.87,82.58,137.00,0.10,1.08,6.29,101.66,5.00,0.00,11.00
35.00,0.70,16.81,0.00,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,0.00,0.50,3.10,0.00,7.40,26.23,58.23,0.00,5.00,4.80,4.40,18.45,10.00,5.00,7.00,2.80,0.00,17.85,63.80,2.40,26.60,3.80,10.68,0.98,16.99,0.03,0.60,7.00,8.00,8.00,1.20,127.00,6.30,8.00,14.56,3.00,10.80,7.71,4.90,0.00,15.64,17.30,18.90,0.00,0.00,0.12,0.20,59.69,77.37,6.28,5.07,0.87,81.90,135.00,0.00,1.12,0.38,44.91,5.00,0.00,11.00
36.00,0.00,16.99,0.00,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,0.00,0.00,3.10,0.00,7.40,25.64,54.02,2.10,5.00,15.53,4.40,18.45,10.00,5.00,7.00,2.80,0.00,18.13,63.59,2.40,26.80,3.80,10.68,0.00,16.99,0.00,0.60,7.00,8.00,8.00,1.20,126.00,6.30,8.00,14.56,3.00,10.80,7.71,4.90,0.00,15.54,17.21,18.90,0.00,0.00,0.06,0.20,60.63,78.83,5.85,4.60,0.00,81.22,131.00,0.00,1.16,0.00,11.16,5.00,0.00,11.00
37.00,0.00,17.01,0.00,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,0.00,0.00,3.10,0.00,7.40,24.97,48.72,6.80,5.00,15.53,4.40,18.45,10.00,5.00,7.00,2.80,0.00,18.39,63.55,2.40,27.00,3.80,10.68,0.00,16.99,0.00,0.60,7.00,8.00,8.00,1.20,121.00,6.30,8.00,14.56,3.00,10.80,7.71,4.90,0.00,15.23,17.02,18.90,0.00,0.00,0.00,0.20,61.86,80.50,5.51,4.29,0.00,80.88,123.00,0.00,1.24,0.00,0.00,5.00,0.00,11.00
38.00,0.00,16.89,0.00,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,0.00,0.00,3.10,0.00,7.40,24.00,43.91,8.00,5.00,15.53,4.40,18.45,10.00,5.00,7.00,2.80,0.00,18.64,63.69,2.40,27.20,3.80,10.68,0.00,16.99,0.00,0.60,7.00,8.00,8.00,1.20,115.00,6.30,8.00,14.56,3.00,10.80,7.71,4.90,0.00,14.84,16.81,18.90,0.00,0.00,0.00,0.20,63.17,81.48,5.48,4.17,0.00,80.54,109.00,0.00,1.24,0.00,0.00,5.00,0.00,11.00
39.00,0.00,16.96,0.00,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,0.00,0.00,3.10,0.00,7.40,22.92,39.26,8.00,5.00,15.53,4.40,18.45,10.00,5.00,7.00,2.80,0.00,18.75,63.14,2.40,27.30,3.80,10.68,0.00,16.99,0.00,0.60,7.00,8.00,8.00,1.20,106.00,6.30,8.00,14.56,3.00,10.80,7.71,4.90,0.00,14.24,16.47,18.90,0.00,0.00,0.00,0.20,64.51,82.24,5.55,4.13,0.00,79.15,96.00,0.00,1.24,0.00,0.00,5.00,0.00,11.00
40.00,0.00,17.12,0.00,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,0.00,0.00,3.10,0.00,7.40,21.88,35.47,8.00,5.00,15.53,4.40,18.45,10.00,5.00,7.00,2.80,0.00,18.73,61.88,2.40,27.30,3.80,10.68,0.00,16.99,0.00,0.60,7.00,8.00,8.00,1.20,96.00,6.30,8.00,14.56,3.00,10.80,7.71,4.90,0.00,13.56,16.08,18.90,0.00,0.00,0.00,0.20,65.02,83.60,5.19,3.90,0.00,77.75,82.00,0.00,1.24,0.00,0.00,5.00,0.00,11.00
41.00,0.00,17.37,0.00,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,0.00,0.00,3.10,0.00,7.40,20.84,31.96,8.00,5.00,15.53,4.40,18.45,10.00,5.00,7.00,2.80,0.00,18.58,60.25,2.40,27.30,3.80,10.68,0.00,16.99,0.00,0.60,7.00,8.00,8.00,1.20,83.00,6.30,8.00,14.56,3.00,10.80,7.71,4.90,0.00,13.17,15.76,18.90,0.00,0.00,0.00,0.20,65.26,85.17,4.67,3.61,0.00,75.55,69.00,0.00,1.24,0.00,0.00,5.00,0.00,11.00
42.00,0.00,17.00,0.00,14.00,4.20,7.20,3.00,3.90,1.82,0.40,3.40,19.63,0.00,0.00,3.10,0.00,7.40,19.62,29.61,8.00,5.00,15.53,4.40,18.45,10.00,5.00,7.00,2.80,0.00,18.30,58.22,2.40,27.30,3.80,10.68,0.00,16.99,0.00,0.60,7.00,8.00,8.00,1.20,68.00,6.30,8.00,14.56,3.00,10.80,7.71,4.90,0.00,12.87,15.45,18.90,0.00,0.00,0.00,0.20,64.31,85.08,4.15,3.31,0.00,73.35,56.00,0.00,1.24,0.00,0.00,5.00,0.00,11.00
