"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,65.98,27.31,67.13,635.03,206.59,0.00,5.91,42.05,17.91,0.63,16.96,14.92,77.78,5.13,2.82,125.45,76.63,16.50,30.81,12.00,87.85,0.00,1.97,6.88,68.55,0.00,6.39,0.00,57.23,4.43,13.24,0.00,0.00,0.00,66.57,46.83,20.62,137.04,146.39,0.00,0.00,0.00,58.29,45.43,35.63,36.67,0.00,0.00,0.00,0.00,25.00,110.26,0.00,101.60
2.00,65.98,27.31,67.13,635.03,206.58,0.00,5.91,42.05,17.91,0.63,16.96,14.92,68.98,5.13,2.82,125.45,73.43,16.49,30.81,12.00,87.85,0.00,1.97,6.88,68.55,0.00,6.39,0.00,38.92,4.43,9.00,0.00,0.00,0.00,66.57,46.83,20.62,173.80,0.00,0.00,0.00,0.00,58.29,43.53,27.93,36.67,0.00,0.00,0.00,0.00,25.00,110.26,0.00,101.60
3.00,65.98,27.31,67.13,635.03,206.59,0.00,5.91,42.05,17.91,0.63,16.96,14.92,86.58,5.13,2.82,125.45,76.48,16.50,30.81,12.00,87.85,0.00,1.97,6.88,68.55,0.00,6.39,0.00,75.54,4.43,17.47,0.00,0.00,0.00,67.05,46.35,20.62,0.00,0.00,0.00,0.00,0.00,52.58,45.22,35.85,36.67,0.00,0.00,0.00,0.00,67.64,74.12,0.00,101.60
4.00,65.98,27.31,67.13,635.02,206.58,0.00,5.91,42.05,17.91,0.63,16.96,14.92,75.82,5.13,2.82,125.45,67.98,16.49,30.81,12.00,87.85,0.00,1.97,6.88,68.55,0.00,6.39,0.00,38.88,4.43,8.99,0.00,0.00,0.00,67.10,20.62,39.75,0.00,0.00,0.00,0.00,0.00,52.58,44.44,31.82,36.67,0.00,0.00,0.00,0.00,41.56,106.74,0.00,101.60
5.00,65.98,27.31,67.13,617.07,200.74,0.00,5.91,42.05,17.91,0.63,16.96,14.92,65.86,5.13,2.82,125.45,66.52,16.49,30.81,12.00,87.85,0.00,1.97,6.88,68.55,0.00,6.39,0.00,23.52,4.43,5.44,0.00,0.00,0.00,66.13,47.27,20.62,0.00,0.00,0.00,0.00,0.00,58.29,44.69,31.56,36.67,0.00,0.00,0.00,0.00,25.00,110.26,0.00,101.60
6.00,65.98,27.31,67.13,617.80,200.98,0.00,5.91,42.05,17.91,0.63,16.96,14.92,69.89,5.13,2.82,125.45,66.65,16.49,30.81,12.00,87.85,0.00,1.97,6.88,68.55,0.00,6.39,0.00,22.24,4.43,5.14,0.00,0.00,0.00,66.44,46.97,20.62,0.00,0.00,0.00,0.00,0.00,58.29,44.61,31.50,36.67,0.00,0.00,0.00,0.00,25.00,110.26,0.00,101.60
7.00,65.98,27.31,67.13,617.57,200.91,0.00,5.91,42.05,17.91,0.63,16.96,14.92,68.96,5.13,2.82,125.45,66.00,16.49,30.81,18.56,87.85,0.00,1.97,6.88,68.55,0.00,6.39,0.00,21.26,4.43,4.92,0.00,0.00,0.00,67.10,41.79,20.62,0.00,0.00,0.00,0.00,0.00,53.16,44.16,30.60,36.67,0.00,0.00,0.00,0.00,37.49,110.26,0.00,101.60
8.00,65.98,27.31,67.13,617.44,200.86,0.00,5.91,42.05,17.91,0.63,16.96,14.92,70.56,5.13,2.82,125.45,65.19,16.49,30.81,18.56,87.85,0.00,1.97,6.88,68.55,0.00,6.39,0.00,20.54,4.43,4.75,0.00,0.00,0.00,67.10,41.32,20.62,0.00,0.00,0.00,0.00,0.00,53.16,44.05,30.16,36.67,0.00,0.00,0.00,0.00,37.95,110.26,0.00,101.60
9.00,65.98,27.31,67.13,620.18,201.76,0.00,5.91,42.05,17.91,0.63,16.96,14.92,71.60,5.13,2.82,125.45,65.61,16.49,30.81,18.56,87.85,0.00,1.97,6.88,68.55,0.00,6.39,0.00,22.24,4.43,5.14,0.00,0.00,0.00,66.98,46.43,20.62,0.00,0.00,0.00,0.00,0.00,60.36,44.29,30.91,36.67,0.00,0.00,0.00,0.00,25.00,110.26,0.00,101.60
10.00,65.98,27.31,67.13,625.10,203.36,0.00,5.91,42.05,17.91,0.63,16.96,14.92,72.45,5.13,2.82,125.45,66.16,16.49,30.81,12.00,87.85,0.00,1.97,6.88,68.55,0.00,6.39,0.00,23.62,4.43,5.46,0.00,0.00,0.00,66.57,46.83,20.62,0.00,0.00,0.00,0.00,0.00,58.29,44.60,31.64,36.67,0.00,0.00,0.00,0.00,25.00,110.26,0.00,101.60
11.00,65.98,27.31,67.13,635.02,206.58,0.00,5.91,42.05,17.91,0.63,16.96,14.92,84.62,5.13,2.82,125.45,68.71,16.49,30.81,12.00,87.85,0.00,1.97,6.88,68.55,0.00,6.39,0.00,52.29,4.43,12.10,0.00,0.00,0.00,66.57,46.83,20.62,76.11,0.00,0.00,0.00,0.00,58.29,44.61,31.65,36.67,0.00,0.00,0.00,0.00,25.00,110.26,0.00,101.60
12.00,65.98,27.31,67.13,635.03,206.58,0.00,5.91,42.05,17.91,0.63,16.96,14.92,101.53,5.13,2.82,125.45,68.04,16.49,30.81,12.00,87.85,0.00,1.97,6.88,68.55,0.00,6.39,0.00,64.87,4.43,15.01,0.00,0.00,0.00,67.05,46.35,20.62,71.46,77.75,0.00,0.00,0.00,52.58,44.46,31.80,36.67,0.00,0.00,0.00,0.00,73.38,68.37,0.00,101.60
13.00,71.31,29.51,67.13,635.03,206.59,0.00,5.91,52.22,17.91,0.63,16.96,14.92,96.51,5.13,2.82,125.45,68.64,28.87,30.81,0.00,87.85,0.00,1.97,6.88,68.55,0.00,6.39,0.00,42.00,4.43,9.71,0.00,0.00,0.00,0.00,20.62,0.00,184.17,197.14,0.00,0.00,0.00,0.00,47.07,42.76,36.67,0.00,0.00,0.00,0.00,25.00,20.62,0.00,101.60
14.00,67.79,28.06,67.13,635.03,206.59,0.00,5.91,50.90,17.91,0.63,16.96,11.24,60.37,5.13,2.82,125.45,63.94,27.26,30.81,0.00,87.85,0.00,1.97,6.88,68.55,0.00,6.39,9.00,34.84,4.43,8.06,0.00,0.00,0.00,0.00,20.62,0.00,159.12,171.11,0.00,0.00,0.00,0.00,45.69,35.07,36.67,0.00,0.00,0.00,0.00,25.00,20.62,0.00,101.60
15.00,68.37,28.29,67.13,635.03,206.59,0.00,5.91,53.15,17.91,0.63,16.96,11.24,17.03,5.13,2.82,125.45,58.99,30.00,30.81,0.00,87.85,0.00,1.97,6.88,68.55,0.00,6.39,9.00,38.71,4.43,8.95,0.00,0.00,0.00,0.00,38.36,0.00,140.60,150.44,0.00,1.46,0.00,0.00,45.71,39.49,36.67,12.09,0.00,0.00,0.00,25.00,20.62,0.00,101.60
16.00,68.57,28.38,67.13,635.03,206.59,0.00,5.91,56.34,17.91,0.63,16.96,11.24,15.46,5.13,2.82,125.45,55.67,33.88,30.81,4.12,87.85,0.00,1.97,6.88,68.55,0.00,6.39,9.00,40.52,4.43,9.37,0.00,0.00,0.00,0.00,61.15,20.62,124.97,132.78,0.00,1.46,0.00,0.00,46.39,38.30,36.67,12.09,0.00,0.00,0.00,25.00,20.62,0.00,101.38
17.00,71.70,29.67,67.13,635.02,206.58,0.00,5.91,58.82,17.91,0.63,16.96,14.92,70.85,5.13,2.82,125.45,69.53,36.89,30.81,4.12,87.85,0.00,1.97,6.88,68.55,0.00,6.39,9.00,39.95,4.43,9.24,0.00,0.00,0.00,0.00,62.29,28.75,112.82,119.49,0.00,1.46,0.00,0.00,46.37,39.60,36.67,12.09,0.00,0.00,0.00,25.00,20.62,0.00,101.60
18.00,72.37,29.95,67.13,635.03,206.59,0.00,5.91,66.11,17.91,0.63,16.96,14.92,76.39,5.13,2.82,125.45,73.19,45.77,30.81,12.00,87.85,0.00,1.97,6.88,68.55,0.00,6.39,9.00,68.57,4.43,15.86,0.00,0.00,0.00,0.00,67.88,20.62,151.03,162.21,0.00,1.46,0.00,0.00,47.60,44.84,36.67,12.09,0.00,0.00,0.00,25.00,20.62,0.00,101.60
19.00,72.37,29.95,67.13,635.03,206.59,0.00,5.91,75.70,17.91,0.63,16.96,14.92,78.87,5.13,2.82,125.45,76.69,57.43,30.81,12.00,87.85,0.00,1.97,6.88,68.55,0.00,6.39,9.00,79.61,4.43,18.41,0.00,0.00,0.00,49.12,37.66,20.62,165.90,178.38,0.00,1.46,0.00,0.00,47.65,44.80,36.67,12.09,0.00,0.00,0.00,38.44,20.62,0.00,101.60
20.00,72.37,29.95,67.13,635.03,206.59,0.00,5.91,88.40,17.91,0.63,16.96,14.92,96.44,5.13,2.82,125.45,83.65,72.88,30.81,12.00,87.85,13.13,1.97,6.88,68.55,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,48.80,37.98,20.62,184.17,197.14,0.00,1.46,0.00,0.00,48.37,48.88,36.67,12.09,0.00,0.00,0.00,25.00,20.62,0.00,101.60
21.00,72.37,29.95,67.13,635.03,206.58,0.00,5.91,68.00,17.91,0.63,16.96,14.92,78.78,5.13,2.82,125.45,81.69,48.06,30.81,12.00,87.85,13.13,1.97,6.88,68.55,0.00,6.39,9.00,59.53,4.43,13.77,0.00,0.00,0.00,67.10,61.16,20.62,135.60,144.75,0.00,2.56,0.00,66.05,46.22,43.54,36.67,28.94,0.00,0.00,0.00,85.00,20.62,0.00,101.60
22.00,72.37,29.95,67.13,635.03,206.58,0.00,5.91,69.30,17.91,0.63,16.96,14.92,75.84,5.13,2.82,125.45,79.78,49.65,30.81,12.00,87.85,13.13,1.97,6.88,68.55,0.00,6.39,9.00,62.66,4.43,14.49,0.00,0.00,0.00,67.10,26.80,20.62,137.57,146.99,0.00,2.59,0.00,53.40,46.80,48.33,36.67,29.46,0.00,0.00,0.00,85.00,67.63,0.00,101.60
23.00,72.37,29.95,67.13,635.03,206.58,0.00,5.91,74.93,17.91,0.63,16.96,14.92,75.70,5.13,2.82,125.45,80.44,56.50,30.81,12.00,87.85,13.13,1.97,6.88,68.55,0.00,6.39,9.00,71.14,4.43,16.46,0.00,0.00,0.00,66.51,55.70,20.62,139.86,149.60,0.00,1.46,0.00,45.00,46.98,45.46,36.67,12.09,0.00,0.00,0.00,25.00,110.26,0.00,101.60
24.00,72.37,29.95,67.13,635.03,206.58,0.00,5.91,69.66,17.91,0.63,16.96,14.92,69.51,5.13,2.82,125.45,79.06,50.09,30.81,12.00,87.85,13.13,1.97,6.88,68.55,0.00,6.39,9.00,62.05,4.43,14.35,0.00,0.00,0.00,66.20,20.62,20.62,125.67,133.55,0.00,1.46,0.00,45.00,46.51,45.94,36.67,12.09,0.00,0.00,0.00,61.16,110.26,0.00,101.60
25.00,70.82,29.31,67.13,635.02,206.58,0.00,5.91,60.22,17.91,0.63,16.96,14.92,59.07,5.13,2.82,125.45,75.52,38.60,30.81,12.00,87.85,14.14,1.97,6.88,68.55,0.00,6.39,9.00,43.87,4.43,10.15,0.00,0.00,0.00,66.71,20.62,20.62,96.62,102.63,0.00,1.46,0.00,45.00,46.08,42.42,36.67,12.09,0.00,0.00,0.00,85.00,85.92,0.00,101.60
26.00,66.61,27.57,67.13,635.02,206.58,0.00,5.91,59.41,17.91,0.63,16.96,11.96,54.77,5.13,2.82,125.45,72.03,37.61,30.81,12.00,87.85,14.14,1.97,6.88,68.55,0.00,6.39,9.00,35.81,4.43,8.28,0.00,0.00,0.00,66.52,50.61,20.62,0.00,150.23,0.00,1.46,0.00,59.72,44.92,32.92,36.67,12.09,0.00,0.00,0.00,25.00,110.26,0.00,101.60
27.00,66.08,27.35,67.13,635.01,206.58,0.00,5.91,60.10,17.91,0.63,16.96,14.82,56.94,5.13,2.82,125.45,69.99,38.45,30.81,12.00,87.85,14.14,1.97,6.88,68.55,0.00,6.39,9.00,31.27,4.43,7.23,0.00,0.00,0.00,66.51,49.54,20.62,0.00,128.98,0.00,1.46,0.00,60.80,44.60,31.52,36.67,12.09,0.00,0.00,0.00,25.00,110.26,0.00,101.60
28.00,66.62,27.57,67.13,634.84,206.52,0.00,5.91,58.63,17.91,0.63,16.96,14.92,60.59,5.13,2.82,125.45,71.35,36.66,30.81,12.00,87.85,14.14,1.97,6.88,68.55,0.00,6.39,9.00,27.39,4.43,6.33,0.00,0.00,0.00,62.89,26.80,20.62,116.91,0.00,0.00,1.46,0.00,52.58,44.36,31.45,36.67,12.09,0.00,0.00,0.00,60.34,110.26,0.00,101.60
29.00,67.49,27.93,67.13,635.02,206.58,0.00,5.91,63.21,17.91,0.63,16.96,14.92,61.39,5.13,2.82,125.45,72.94,42.23,30.81,12.00,87.85,14.14,1.97,6.88,68.55,0.00,6.39,9.00,36.09,4.43,8.35,0.00,0.00,0.00,67.09,31.67,31.67,130.89,0.00,0.00,1.46,0.00,58.79,45.39,37.15,36.67,12.09,0.00,0.00,0.00,25.00,110.26,0.00,101.60
30.00,68.04,28.16,67.13,635.02,206.58,0.00,5.91,59.89,17.91,0.63,16.96,14.92,64.19,5.13,2.82,125.45,77.21,38.20,30.81,12.00,87.85,14.14,1.97,6.88,68.55,0.00,6.39,9.00,30.56,4.43,7.07,0.00,0.00,0.00,66.71,20.62,20.62,121.90,0.00,0.00,1.46,0.00,45.00,45.25,36.21,36.67,12.09,0.00,0.00,0.00,85.00,85.92,0.00,101.60
31.00,66.60,27.56,67.13,634.99,206.57,0.00,5.91,61.32,17.91,0.63,16.96,14.92,80.14,5.13,2.82,125.45,79.02,39.94,30.81,12.00,87.85,17.17,1.97,6.88,68.55,0.00,6.39,9.00,31.41,4.43,7.26,0.00,0.00,0.00,66.51,55.70,20.62,118.23,0.00,0.00,1.46,0.00,45.00,44.94,32.87,36.67,12.09,0.00,0.00,0.00,25.00,110.26,0.00,101.60
32.00,66.76,27.63,67.13,633.08,205.95,0.00,5.91,61.87,17.91,0.63,16.96,14.92,113.81,5.13,2.82,125.45,83.64,40.60,30.81,12.00,87.85,17.17,1.97,6.88,68.55,0.00,6.39,9.00,31.17,4.43,7.21,0.00,0.00,0.00,65.12,65.90,20.62,66.52,72.86,0.00,1.46,0.00,45.00,44.73,32.93,36.67,12.09,0.00,0.00,0.00,25.00,101.46,0.00,101.60
33.00,72.37,29.95,67.13,635.03,206.59,0.00,5.91,70.24,17.91,0.63,16.96,14.92,49.60,5.13,2.82,125.45,73.11,50.79,30.81,12.00,87.85,17.17,1.97,6.88,68.55,0.00,6.39,9.00,49.52,4.43,11.45,0.00,0.00,0.00,66.71,20.62,20.62,145.02,155.45,0.00,1.46,0.00,45.00,46.05,42.18,36.67,12.09,0.00,0.00,0.00,85.00,85.92,0.00,101.60
34.00,72.37,29.95,67.13,635.03,206.59,0.00,5.91,88.41,17.91,0.63,16.96,14.92,81.71,5.13,2.82,125.45,78.59,72.90,30.81,12.00,87.85,17.17,1.97,6.88,68.55,0.00,6.39,9.00,71.63,4.43,16.57,0.00,0.00,0.00,66.51,55.70,20.62,184.17,197.14,0.00,1.46,0.00,45.00,46.98,45.47,36.67,12.09,0.00,0.00,0.00,25.00,110.26,0.00,101.60
35.00,72.37,29.95,67.13,635.03,206.59,0.00,5.91,88.41,17.91,0.63,16.96,14.92,81.71,5.13,2.82,125.45,94.63,72.90,30.81,12.00,87.85,17.17,1.97,6.88,68.55,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,66.84,30.23,20.81,184.17,197.14,0.00,1.46,0.00,52.58,46.53,45.97,36.67,12.09,0.00,0.00,0.00,85.00,79.49,62.95,101.60
36.00,72.37,29.95,67.13,635.03,206.59,0.00,5.91,88.41,17.91,0.63,16.96,14.92,81.71,5.13,2.82,125.45,106.10,72.90,30.81,12.00,87.85,17.17,1.97,6.88,68.55,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,66.85,31.53,20.82,184.17,197.14,0.00,1.46,0.00,52.58,46.51,45.87,36.67,12.09,0.00,0.00,0.00,85.00,78.20,84.80,101.60
37.00,78.57,29.95,67.13,635.03,206.59,0.00,5.91,88.41,17.91,0.63,16.96,14.92,86.52,5.13,2.82,125.45,112.36,72.90,30.81,12.00,87.85,17.17,1.97,6.88,68.55,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,67.88,20.62,184.17,197.14,0.00,1.46,74.91,53.40,48.77,59.36,36.67,12.09,0.00,0.00,0.00,85.00,44.91,110.22,101.60
38.00,78.57,29.95,67.13,635.03,206.59,0.00,5.91,88.41,17.91,0.63,16.96,14.92,109.70,5.13,2.82,125.45,112.36,72.90,30.81,12.01,87.85,17.17,1.97,6.88,68.55,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,67.88,20.62,184.17,197.14,0.00,2.67,74.91,53.40,48.75,59.38,36.67,30.67,0.00,0.00,0.00,85.00,44.91,110.22,101.60
