"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,63.01,26.20,64.42,583.15,190.63,6.19,0.00,100.15,14.12,1.08,15.16,14.99,94.17,5.16,2.83,164.71,112.91,86.91,27.14,0.00,133.31,17.21,4.21,6.88,88.12,0.00,6.39,9.98,85.48,5.49,19.87,150.26,150.26,67.83,55.64,68.21,26.99,152.38,163.68,0.00,0.00,75.28,76.67,42.62,26.11,29.87,30.82,30.70,30.70,43.08,43.08,83.34,83.30,204.20,0.00,5.38
2.00,63.39,26.36,64.80,592.43,193.67,6.19,0.00,100.15,14.12,1.08,15.16,14.99,93.89,5.16,2.83,164.71,112.91,86.91,27.14,0.00,138.05,17.21,4.21,6.88,88.12,0.00,6.39,9.98,85.48,5.49,19.87,152.39,152.39,67.83,67.42,30.38,67.65,155.95,167.63,0.00,0.00,75.28,75.00,41.99,27.69,29.87,30.82,30.70,30.70,50.83,21.23,94.76,94.72,204.20,0.00,5.38
3.00,63.20,30.10,67.46,595.44,194.65,6.19,0.00,100.15,14.12,1.08,15.16,14.99,97.30,5.16,2.83,164.71,112.91,86.91,27.14,0.00,122.20,17.21,4.21,6.88,88.12,0.00,6.39,9.98,85.48,5.49,19.87,152.45,152.44,67.83,67.42,68.21,35.17,156.38,168.11,0.00,0.00,75.28,75.00,42.54,26.66,29.87,30.82,30.70,30.70,33.63,33.63,92.26,92.22,204.20,0.00,5.38
4.00,61.33,30.10,67.46,587.08,191.92,6.19,0.00,100.15,14.12,1.08,15.16,14.99,95.12,5.16,2.83,164.71,112.91,86.91,27.14,0.00,120.00,17.21,4.21,6.88,88.12,0.00,6.39,9.98,85.48,5.49,19.87,150.55,150.55,66.89,66.48,67.27,24.04,156.82,168.59,0.00,0.00,75.28,75.00,41.61,27.59,29.87,30.82,30.70,30.70,53.18,21.59,90.95,90.91,204.20,0.00,5.38
5.00,61.24,30.10,67.46,578.83,189.22,6.19,0.00,100.15,14.12,1.08,15.16,14.99,95.12,5.16,2.83,164.71,112.91,86.91,27.14,0.00,120.00,17.21,4.21,6.88,88.12,0.00,6.39,9.98,85.48,5.49,19.87,148.66,148.66,64.14,63.74,64.50,27.50,153.23,164.62,0.00,0.00,75.28,75.00,59.51,0.00,29.87,30.82,30.70,30.70,47.20,20.76,78.75,78.72,204.20,0.00,5.38
6.00,67.02,30.10,67.46,596.84,195.11,6.19,0.00,100.15,14.12,1.08,15.16,14.99,95.12,5.16,2.83,164.71,112.91,86.91,27.14,0.00,120.00,17.21,4.21,6.88,88.12,0.00,6.39,9.98,85.48,5.49,19.87,143.59,143.59,30.53,62.59,63.34,62.81,148.47,159.31,0.00,0.00,75.28,75.00,45.23,33.67,29.87,30.82,30.70,30.70,20.51,45.13,110.80,110.75,204.20,0.00,5.38
7.00,62.52,30.10,67.46,574.84,187.92,6.19,0.00,100.15,14.12,1.08,15.16,14.99,95.12,5.16,2.83,164.71,112.91,86.91,27.14,18.00,120.00,17.21,4.21,6.88,88.12,0.00,6.39,9.98,85.48,5.49,19.87,143.59,143.59,20.51,67.29,68.08,49.25,129.18,137.44,0.00,0.00,75.28,76.67,42.78,26.43,29.87,30.82,30.70,30.70,50.77,50.77,62.77,62.76,204.20,0.00,5.38
8.00,59.25,30.10,67.46,559.53,182.91,6.19,0.00,100.15,14.12,1.08,15.16,14.99,95.12,5.16,2.83,164.71,112.91,86.91,27.14,18.00,120.00,17.21,4.21,6.88,88.12,0.00,6.39,9.98,80.75,5.49,18.77,229.57,0.00,51.83,66.00,66.78,20.51,114.18,120.91,0.00,0.00,75.28,75.00,39.46,21.02,29.87,30.82,30.70,30.70,20.51,68.72,0.00,22.13,204.20,0.00,5.38
9.00,58.64,30.10,67.46,472.81,154.56,6.19,0.00,100.15,14.12,1.08,15.16,14.99,95.12,5.16,2.83,164.71,112.91,86.91,27.14,26.19,120.00,17.21,4.21,6.88,88.12,0.00,6.39,9.98,21.16,5.49,4.92,216.29,0.00,20.51,53.50,54.00,20.51,0.00,120.39,0.00,0.00,75.04,53.66,38.97,20.51,29.87,30.82,30.70,30.70,53.81,85.00,0.00,0.00,204.20,0.00,5.38
10.00,72.37,30.10,67.46,461.68,150.93,6.19,0.00,100.15,14.12,1.08,15.16,14.99,95.12,5.16,2.83,164.71,112.91,86.91,27.14,4.10,120.00,17.21,4.21,6.88,88.12,0.00,6.39,9.98,19.91,5.49,4.63,222.81,0.00,29.23,0.00,29.23,20.51,0.00,129.62,0.00,0.00,0.00,67.32,46.26,41.38,29.87,30.82,30.70,30.70,20.51,0.00,0.00,0.00,204.20,0.00,5.38
