"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,23.65,0.00,0.00,4.20,8.10,7.20,13.00,1.72,0.40,2.50,20.39,0.00,0.00,19.00,0.00,5.60,7.43,38.85,8.10,4.00,15.55,4.20,20.00,9.50,20.00,20.00,1.45,0.00,14.07,55.62,2.35,27.00,20.00,19.00,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,74.51,8.00,21.00,5.00,10.80,0.00,11.00,2.40,1.21,0.86,18.00,0.00,0.00,0.00,1.00,62.61,79.87,2.50,1.90,0.00,87.25,62.70,0.00,2.00,0.00,0.00,6.50,0.00,23.00,0.00,0.00
2.00,0.00,23.66,0.00,0.00,4.20,8.10,7.20,13.00,1.72,0.40,2.50,20.39,0.00,0.00,19.00,0.00,5.60,7.33,33.66,8.10,4.00,15.55,4.20,20.00,9.50,20.00,20.00,1.45,0.00,12.91,48.24,2.35,27.00,20.00,19.00,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,56.48,8.00,21.00,5.00,10.80,0.00,11.00,2.40,1.17,0.92,18.00,0.00,0.00,0.00,1.00,55.30,72.28,2.30,1.70,0.00,78.63,50.43,0.00,2.00,0.00,0.00,6.50,0.00,23.00,0.00,0.00
3.00,0.00,23.69,0.00,0.00,4.20,8.10,7.20,13.00,1.72,0.40,2.50,20.39,0.00,0.00,19.00,0.00,5.60,7.38,28.01,8.10,4.00,15.55,4.20,20.00,9.50,20.00,20.00,1.45,0.00,11.79,40.22,2.35,27.00,20.00,19.00,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,38.20,8.00,21.00,5.00,10.80,0.00,11.00,2.40,1.14,0.97,18.00,0.00,0.00,0.00,1.00,47.38,64.05,2.20,1.40,0.00,69.28,37.09,0.00,2.00,0.00,0.00,6.50,0.00,23.00,0.00,0.00
4.00,0.00,23.51,0.00,0.00,4.20,8.10,7.20,13.00,1.72,0.40,2.50,20.39,0.00,0.00,19.00,0.00,5.60,7.63,22.82,8.10,4.00,15.55,4.20,20.00,9.50,20.00,20.00,1.45,0.00,10.60,32.84,2.35,27.00,20.00,19.00,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,28.92,8.00,21.00,5.00,10.80,0.00,11.00,2.40,1.08,0.98,18.00,0.00,0.00,0.00,1.00,40.08,56.45,2.10,1.20,0.00,60.66,24.82,0.00,2.00,0.00,0.00,6.50,0.00,23.00,0.00,0.00
5.00,0.00,23.66,0.00,0.00,4.20,8.10,7.20,13.00,1.72,0.40,2.50,20.39,0.00,0.00,19.00,0.00,5.60,7.95,19.00,8.00,4.00,15.55,4.20,20.00,9.50,20.00,20.00,1.45,0.00,9.38,27.36,2.35,27.00,20.00,19.00,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,22.58,8.00,21.00,5.00,10.80,0.00,11.00,2.40,1.04,0.97,18.00,0.00,0.00,0.00,1.00,34.63,50.78,2.00,1.00,0.00,54.25,15.78,0.00,2.00,0.00,0.00,6.50,0.00,23.00,0.00,0.00
6.00,0.00,23.75,0.00,0.00,4.20,8.10,7.20,13.00,1.72,0.40,2.50,20.39,0.00,0.00,19.00,0.00,5.60,8.11,18.34,5.90,4.00,15.55,4.20,20.00,9.50,20.00,20.00,1.45,0.00,8.12,25.54,2.35,27.00,20.00,19.00,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,17.82,8.00,21.00,5.00,10.80,0.00,11.00,2.40,1.02,0.90,18.00,0.00,0.00,0.00,1.00,31.84,47.56,1.70,0.80,0.00,51.90,14.05,0.00,2.00,0.00,0.00,6.50,0.00,23.00,0.00,0.00
7.00,0.00,23.62,0.00,0.00,4.20,8.10,7.20,13.00,1.72,0.40,2.50,20.39,0.00,0.00,19.00,0.00,5.60,8.22,16.87,5.40,4.00,15.55,4.20,20.00,9.50,20.00,20.00,1.45,0.00,6.83,21.54,2.35,27.00,20.00,19.00,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,13.46,8.00,21.00,5.00,10.80,0.00,11.00,2.40,1.00,0.85,18.00,0.00,0.00,0.00,1.00,25.70,40.50,1.30,0.60,0.00,46.72,10.23,0.00,2.00,0.00,0.00,6.50,0.00,23.00,0.00,0.00
8.00,0.00,23.74,0.00,0.00,4.20,8.10,7.20,13.00,1.72,0.40,2.50,20.39,0.00,0.00,19.00,0.00,5.60,8.00,15.41,0.90,4.00,15.55,4.20,20.00,9.50,20.00,20.00,1.45,0.00,6.18,17.54,2.35,27.00,20.00,19.00,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,9.78,8.00,21.00,5.00,10.80,0.00,11.00,2.40,0.97,0.85,18.00,0.00,0.00,0.00,1.00,19.56,33.43,1.10,0.50,0.00,41.54,6.42,0.00,2.00,0.00,0.00,6.50,0.00,23.00,0.00,0.00
9.00,0.00,23.71,0.00,0.00,4.20,8.10,7.20,13.00,1.72,0.40,2.50,20.39,0.00,0.00,19.00,0.00,5.60,7.69,14.74,0.00,4.00,15.55,4.20,20.00,9.50,20.00,20.00,1.45,0.00,5.72,15.72,2.35,27.00,20.00,19.00,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,6.27,8.00,21.00,5.00,10.80,0.00,11.00,2.40,0.94,0.84,18.00,0.00,0.00,0.00,1.00,16.77,30.22,1.00,0.50,0.00,39.18,4.93,0.00,2.00,0.00,0.00,6.50,0.00,23.00,0.00,0.00
10.00,0.00,23.59,0.00,0.00,4.20,8.10,7.20,13.00,1.72,0.40,2.50,20.39,0.00,0.00,19.00,0.00,5.60,7.77,14.85,0.00,4.00,15.55,4.20,20.00,9.50,20.00,20.00,1.45,0.00,5.47,14.17,2.35,27.00,20.00,19.00,0.00,17.01,0.00,0.60,19.44,19.44,19.44,1.20,4.26,8.00,21.00,5.00,10.80,0.00,11.00,2.40,0.92,0.84,18.00,0.00,0.00,0.00,1.00,13.77,26.96,0.90,0.50,0.00,37.10,4.88,0.00,2.00,0.00,0.00,6.50,0.00,23.00,0.00,0.00
