"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,71.60,30.10,67.46,646.80,211.44,8.12,8.13,110.91,19.29,3.55,37.71,9.98,109.28,5.95,7.93,164.71,112.91,133.36,44.28,6.15,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,85.48,10.17,19.87,229.57,229.31,67.83,67.42,68.21,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,61.76,30.82,30.70,30.70,87.54,84.00,110.80,110.76
2.00,78.57,30.10,67.46,646.80,211.44,8.12,8.13,110.86,19.29,3.55,37.71,9.98,74.39,5.95,7.93,164.71,112.91,126.89,44.28,47.27,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,85.48,10.17,19.87,229.57,229.31,61.78,44.91,57.26,0.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,61.76,30.82,30.70,30.70,87.54,84.00,110.80,110.76
3.00,78.57,30.10,67.46,646.80,211.44,8.12,8.13,110.85,19.29,3.55,37.71,9.98,65.02,5.95,7.93,164.71,112.91,123.61,44.28,47.27,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,85.48,10.17,19.87,229.57,229.31,31.34,31.14,59.85,0.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,61.76,30.82,30.70,30.70,87.54,84.00,110.80,110.76
4.00,77.68,30.10,67.46,646.80,211.44,8.12,8.13,110.85,19.29,3.55,37.71,9.98,53.66,5.95,7.93,164.71,112.91,119.12,44.28,45.36,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,78.06,10.17,18.14,229.57,229.31,27.58,27.57,27.59,0.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,61.76,30.82,30.70,30.70,86.04,83.67,110.80,110.76
5.00,76.93,30.10,67.46,646.80,211.44,8.12,8.13,110.85,19.29,3.55,37.71,9.98,51.27,5.95,7.93,164.71,112.91,114.55,44.28,37.69,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,68.71,10.17,15.97,229.57,229.31,36.06,0.00,28.94,0.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,61.76,30.82,30.70,30.70,83.27,77.05,110.80,110.50
6.00,76.90,30.10,67.46,646.80,211.44,8.12,8.13,110.85,19.29,3.55,37.71,9.98,54.26,5.95,7.93,164.71,112.91,113.74,44.28,33.75,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,67.56,10.17,15.70,229.57,229.31,33.63,0.00,28.13,0.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,61.76,30.82,30.70,30.70,82.74,76.07,110.80,110.50
7.00,77.51,30.10,67.46,646.80,211.44,8.12,8.13,109.81,19.29,3.55,37.71,9.98,53.26,5.95,7.93,164.71,112.91,112.27,44.28,39.40,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,69.07,10.17,16.05,229.57,229.31,31.75,0.00,31.77,0.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,61.76,30.82,30.70,30.70,82.88,76.34,110.80,110.76
8.00,77.94,30.10,67.46,646.80,211.44,8.12,8.13,108.50,19.29,3.55,37.71,9.98,53.31,5.95,7.93,164.71,112.91,110.66,44.28,38.31,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,67.37,10.17,15.66,229.57,229.31,32.53,0.00,27.73,0.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,61.76,30.82,30.70,30.70,81.76,74.29,110.80,110.76
9.00,78.48,30.10,67.46,646.80,211.44,8.12,8.13,109.78,19.29,3.55,37.71,9.98,61.90,5.95,7.93,164.71,112.91,112.23,44.28,44.16,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,75.32,10.17,17.51,229.57,229.31,48.55,0.00,25.36,0.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,61.76,30.82,30.70,30.70,84.24,78.82,110.80,110.76
10.00,78.55,30.10,67.46,646.80,211.44,8.12,8.13,109.27,19.29,3.55,37.71,9.98,62.87,5.95,7.93,164.71,112.91,111.61,44.28,45.54,245.05,31.00,3.08,6.88,87.66,114.91,6.39,9.98,81.60,10.17,18.97,229.57,229.31,33.69,0.00,51.36,0.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,61.76,30.82,30.70,30.70,86.28,82.35,110.80,110.76
