"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,11.43,22.83,11.32,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,12.34,14.89,8.00,7.60,19.32,55.04,6.41,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,12.16,16.84,0.00,3.25,24.07,10.00,18.46,122.00,0.00,29.68,0.60,10.69,10.69,11.66,0.00,77.00,10.00,11.66,5.00,10.70,0.00,12.15,1.10,11.46,13.21,18.95,0.91,1.37,83.61,81.38,10.88,6.62,87.84,70.56,99.00,0.20,2.00,63.01,214.80,11.00,169.44,17.50,0.32,39.92,87.37
2.00,8.93,23.83,9.15,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,11.58,14.61,8.00,7.60,19.56,57.36,6.69,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,11.90,17.82,0.00,3.25,24.16,10.00,18.46,122.00,0.00,27.06,0.60,10.69,10.69,11.66,0.00,86.00,10.00,11.66,5.00,10.70,0.00,12.15,1.10,11.50,13.08,18.95,0.86,1.36,83.29,81.69,11.04,6.72,87.84,72.17,108.00,0.10,2.04,59.94,209.62,11.00,166.38,17.50,0.27,31.72,85.95
3.00,7.88,23.28,7.65,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,9.58,13.87,8.00,7.60,19.21,56.06,5.41,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,11.32,17.77,0.00,3.25,23.89,10.00,18.46,112.00,0.00,22.68,0.60,10.69,10.69,11.66,0.00,94.00,10.00,11.66,5.00,10.70,0.00,12.15,1.10,11.59,12.79,18.95,0.72,1.33,86.81,84.60,12.12,7.46,80.64,73.57,116.00,0.10,2.08,53.69,199.72,11.00,155.84,17.50,0.22,23.52,81.41
4.00,4.80,24.49,4.98,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,6.48,11.72,8.00,7.60,19.45,56.36,5.40,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,9.44,18.38,0.00,3.25,23.99,10.00,18.46,92.00,0.00,16.32,0.60,10.69,10.69,11.66,0.00,102.00,10.00,11.66,5.00,10.70,0.00,12.15,1.10,10.63,11.53,18.95,0.52,1.45,87.70,86.43,11.97,7.58,66.24,77.71,123.00,0.10,2.16,39.50,159.66,11.00,130.69,17.50,0.17,18.48,75.09
5.00,3.52,23.94,3.11,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,2.22,5.57,8.00,7.60,18.20,57.11,5.38,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,4.48,18.52,0.00,3.25,24.04,10.00,18.46,61.00,0.00,8.97,0.60,10.69,10.69,11.66,0.00,107.00,10.00,11.66,5.00,10.70,0.00,12.15,1.10,9.50,10.41,18.95,0.45,1.45,91.13,88.19,12.39,7.92,43.92,76.99,127.00,0.10,2.24,19.89,82.63,11.00,73.09,17.50,0.12,13.45,46.06
6.00,0.63,23.88,0.68,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,0.40,0.68,8.00,7.60,17.76,56.81,7.09,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.64,18.72,0.00,3.25,24.18,10.00,18.46,23.00,0.00,3.05,0.60,10.69,10.69,11.66,0.00,112.00,10.00,11.66,5.00,10.70,0.00,12.15,1.10,9.11,10.31,18.95,0.31,1.45,91.34,87.42,12.55,7.87,16.56,76.83,129.00,0.10,2.28,5.74,11.42,11.00,22.71,17.50,0.06,7.10,16.21
7.00,0.21,23.14,0.12,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,0.01,0.02,8.00,7.60,16.77,55.63,7.98,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.02,18.91,48.94,3.25,24.48,10.00,18.46,2.00,0.00,0.24,0.60,10.69,10.69,11.66,0.00,113.00,10.00,11.66,5.00,10.70,0.00,12.15,1.10,8.35,9.71,18.95,0.11,1.45,96.87,88.66,13.18,8.34,1.44,74.97,126.00,0.00,2.36,0.83,0.50,11.00,1.71,17.50,0.01,0.75,1.37
8.00,0.00,24.37,0.00,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,0.00,0.00,8.00,7.60,16.28,50.21,8.03,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.00,18.64,47.84,3.25,24.92,10.00,18.46,0.00,0.00,0.00,0.60,10.69,10.69,11.66,0.00,111.00,10.00,11.66,5.00,10.70,0.00,12.15,1.10,8.18,9.64,18.95,0.05,1.45,94.82,88.99,13.18,7.96,0.00,73.91,118.00,0.00,2.44,0.00,0.00,11.00,0.00,17.50,0.00,0.00,0.00
9.00,0.00,23.31,0.00,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,0.00,0.00,8.00,7.60,15.23,44.99,8.02,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.00,18.51,46.01,3.25,25.23,10.00,18.46,0.00,7.50,0.00,0.60,10.69,10.69,11.66,0.00,108.00,10.00,11.66,5.00,10.70,0.00,12.15,1.10,7.96,9.30,18.95,0.00,1.44,92.47,88.35,12.60,7.55,0.00,75.00,110.00,0.00,2.48,0.00,0.00,11.00,0.00,17.50,0.00,0.00,0.00
10.00,0.00,23.52,0.00,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,0.00,0.00,8.00,7.60,14.31,42.92,11.51,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.00,18.76,46.44,3.25,25.46,10.00,18.46,0.00,7.50,0.00,0.60,10.69,10.69,11.66,0.00,104.00,10.00,11.66,5.00,10.70,0.00,12.15,1.10,8.06,9.51,18.95,0.00,1.44,91.31,87.90,12.45,6.99,0.00,73.08,101.00,0.00,2.52,0.00,0.00,11.00,0.00,17.50,0.00,0.00,0.00
