"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.51,0.00,14.00,4.20,0.00,12.20,19.22,1.80,0.70,3.50,17.12,0.00,0.00,17.56,10.93,8.60,3.97,17.38,0.00,10.63,15.61,5.00,19.32,19.32,19.51,19.51,2.80,0.00,6.62,20.80,3.10,0.00,19.51,19.41,0.00,18.34,0.00,0.60,16.60,16.60,16.60,2.40,28.50,12.88,19.51,100.00,8.40,0.00,7.01,17.56,2.40,1.98,1.43,18.00,1.03,1.58,0.00,1.24,14.22,24.88,0.88,0.55,0.00,32.90,26.60,0.00,2.00,0.00
2.00,0.00,23.41,0.00,14.00,4.20,0.00,12.20,19.22,1.80,0.70,3.50,17.12,0.00,0.00,17.56,10.93,8.60,4.37,16.08,0.00,10.66,15.61,5.00,19.32,19.32,19.51,19.51,2.80,0.00,6.42,18.60,3.10,0.00,19.51,19.41,0.00,18.34,0.00,0.60,16.60,16.60,16.60,2.40,26.50,12.88,19.51,100.00,8.40,0.00,7.01,17.56,2.40,1.94,2.00,18.00,1.03,1.58,0.00,1.24,13.06,23.31,0.71,0.54,0.00,29.00,24.70,0.00,2.00,0.00
3.00,0.00,23.64,0.00,0.00,4.20,0.00,12.20,19.22,1.80,0.70,3.50,17.12,0.00,0.00,17.56,10.93,8.60,5.33,14.86,0.00,10.63,15.61,5.00,19.32,19.32,19.51,19.51,2.80,0.00,5.92,16.70,3.10,0.00,19.51,19.41,0.00,18.34,0.00,0.60,16.60,16.60,16.60,2.40,25.20,12.88,19.51,100.00,8.40,0.00,7.01,17.56,2.40,1.67,1.62,18.00,1.03,1.58,0.00,1.24,12.68,24.09,0.55,0.47,0.00,25.30,23.70,0.00,2.00,0.00
4.00,0.00,23.48,0.00,0.00,4.20,0.00,12.20,19.22,1.80,0.70,3.50,17.12,0.00,0.00,17.56,10.93,8.60,6.46,13.67,0.00,10.63,15.61,5.00,19.32,19.32,19.51,19.51,2.80,0.00,5.33,15.10,3.10,0.00,19.51,19.41,0.00,18.34,0.00,0.60,16.60,16.60,16.60,2.40,23.90,12.88,19.51,100.00,8.40,0.00,7.01,17.56,2.40,1.32,0.92,18.00,1.03,1.58,0.00,1.24,12.57,25.64,0.41,0.39,0.00,22.20,23.00,0.00,2.00,0.00
5.00,0.00,23.62,0.00,0.00,4.20,0.00,12.20,19.22,1.80,0.70,3.50,17.12,0.00,0.00,17.56,10.93,8.60,6.82,12.11,0.00,10.63,15.61,5.00,19.32,19.32,19.51,19.51,2.80,0.00,4.88,14.30,3.10,0.00,19.51,19.41,0.00,18.34,0.00,0.60,16.60,16.60,16.60,2.40,21.90,12.88,19.51,100.00,8.40,0.00,7.01,17.56,2.40,1.14,0.71,18.00,1.03,1.58,0.00,1.24,13.05,25.65,0.34,0.40,0.00,20.80,23.20,0.00,2.00,0.00
6.00,0.00,23.50,0.00,0.00,4.20,0.00,12.20,19.22,1.80,0.70,3.50,17.12,0.00,0.00,17.56,10.93,8.60,6.91,10.42,0.00,10.63,15.61,5.00,19.32,19.32,19.51,19.51,2.80,0.00,4.48,13.50,3.10,0.00,19.51,19.41,0.00,18.34,0.00,0.60,16.60,16.60,16.60,2.40,20.10,12.88,19.51,100.00,8.40,0.00,7.01,17.56,2.40,1.01,0.67,18.00,1.03,1.58,0.00,1.24,18.74,27.48,0.31,0.44,0.00,19.50,22.90,0.00,2.00,0.00
7.00,0.00,23.50,0.00,0.00,4.20,0.00,12.20,19.22,1.80,0.70,3.50,17.12,0.00,0.00,17.56,10.93,8.60,6.68,10.19,0.00,10.63,15.61,5.00,19.32,19.32,19.51,19.51,2.80,0.00,4.31,12.20,3.10,0.00,19.51,19.41,0.00,18.34,0.00,0.60,16.60,16.60,16.60,2.40,18.30,12.88,19.51,100.00,8.40,0.00,7.01,17.56,2.40,0.99,0.85,18.00,1.03,1.58,0.00,1.24,23.37,30.26,0.28,0.41,0.00,18.30,20.80,0.00,2.00,0.00
8.00,0.00,23.52,0.00,0.00,4.20,0.00,12.20,19.22,1.80,0.70,3.50,17.12,0.00,0.00,17.56,10.93,8.60,6.34,10.44,0.00,10.63,15.61,5.00,19.32,19.32,19.51,19.51,2.80,0.00,4.20,11.20,3.10,0.00,19.51,19.41,0.00,18.34,0.00,0.60,16.60,16.60,16.60,2.40,15.80,12.88,19.51,100.00,8.40,0.00,7.01,17.56,2.40,1.00,1.11,18.00,1.03,1.58,0.00,1.23,18.32,22.01,0.26,0.36,0.00,17.30,17.80,0.00,2.00,0.00
9.00,0.00,23.64,0.00,0.00,4.20,0.00,12.20,19.22,1.80,0.70,3.50,17.12,0.05,0.00,17.56,10.93,8.60,5.97,9.72,0.00,10.63,15.61,5.00,19.32,19.32,19.51,19.51,2.80,0.00,4.30,11.00,3.10,0.00,19.51,19.41,3.10,18.34,0.00,0.60,16.60,16.60,16.60,2.40,13.10,12.88,19.51,100.00,8.40,0.00,7.01,17.56,2.40,1.10,1.50,18.00,1.03,1.58,0.00,1.23,9.01,19.95,0.30,0.36,2.00,17.00,14.30,0.00,2.00,0.00
10.00,0.01,23.71,0.08,0.00,4.20,0.00,12.20,19.22,1.80,0.70,3.50,17.12,2.79,0.55,17.56,10.93,8.60,5.59,8.68,7.30,10.63,15.61,5.00,19.32,19.32,19.51,19.51,2.80,1.18,4.47,10.80,3.10,0.00,19.51,19.41,25.10,18.34,2.30,0.60,16.60,16.60,16.60,2.40,11.00,12.88,19.51,100.00,8.40,0.00,7.01,17.56,2.40,1.24,1.93,18.00,1.03,1.58,0.00,1.23,7.95,18.29,0.36,0.38,13.70,17.00,11.10,0.00,2.00,2.04
