"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,65.98,27.31,67.13,643.66,209.39,7.51,7.88,78.22,17.56,1.15,22.63,14.92,88.17,0.00,5.13,2.82,110.42,56.52,64.19,33.23,34.48,92.95,0.00,1.97,6.88,60.34,0.00,6.39,9.00,44.10,4.43,10.20,0.00,0.00,45.00,0.00,45.00,20.62,112.92,0.00,66.49,5.52,0.00,75.00,32.19,44.07,36.90,24.89,24.80,24.79,0.00,86.00,0.00,94.85,19.13
2.00,68.06,28.17,67.13,643.66,209.39,7.51,7.88,81.37,17.56,1.15,22.63,14.92,93.51,0.00,5.13,2.82,110.42,56.52,68.03,33.23,34.48,92.95,0.00,1.97,6.88,60.34,0.00,6.39,9.00,46.30,4.43,10.71,0.00,0.00,62.94,0.00,20.62,20.62,97.71,0.00,66.49,5.67,0.00,75.00,36.06,45.46,36.90,25.67,25.57,25.56,0.00,86.00,0.00,94.85,23.03
3.00,70.76,29.28,67.13,643.66,209.39,7.51,7.88,84.63,17.56,1.15,22.63,14.92,91.13,0.00,5.13,2.82,110.42,56.52,72.00,33.23,34.48,92.95,16.66,1.97,6.88,60.34,0.00,6.39,9.00,42.09,4.43,9.74,0.00,0.00,20.62,0.00,20.62,66.16,159.87,0.00,66.49,5.67,0.00,75.00,41.35,47.00,36.90,25.67,25.57,25.56,0.00,87.27,0.00,94.85,22.97
4.00,71.71,29.68,67.13,643.66,209.39,7.51,7.88,86.97,17.56,1.15,22.63,14.92,84.17,0.00,5.13,2.82,110.42,56.52,74.85,33.23,34.48,92.95,16.66,1.97,6.88,60.34,0.00,6.39,9.00,39.59,4.43,9.16,0.00,0.00,20.62,0.00,66.16,20.62,80.78,0.00,175.74,5.67,0.00,76.30,47.14,48.42,36.90,25.67,25.57,25.56,0.00,87.27,0.00,95.29,19.02
5.00,72.37,29.95,67.13,643.66,209.39,7.51,7.88,85.50,17.56,1.15,22.63,14.92,79.92,0.00,5.13,2.82,110.42,56.52,73.06,33.23,34.48,92.95,16.66,1.97,6.88,60.34,0.00,6.39,9.00,37.87,4.43,8.76,0.00,0.00,28.64,20.62,28.64,29.50,86.18,0.00,176.53,5.67,0.00,76.30,43.36,47.46,36.90,25.67,25.57,25.56,0.00,87.27,0.00,97.50,18.33
6.00,68.14,28.20,67.13,643.66,209.39,7.51,7.88,83.60,17.56,1.15,22.63,14.92,84.36,0.00,5.13,2.82,110.42,56.52,70.74,33.23,34.48,92.95,16.66,1.97,6.88,60.34,0.00,6.39,9.00,46.30,4.43,10.71,0.00,0.00,64.03,20.62,64.40,20.62,66.49,0.00,66.49,5.67,0.00,76.30,37.61,45.73,36.90,25.67,25.57,25.56,0.00,86.00,0.00,94.85,18.55
7.00,71.53,29.60,67.13,643.66,209.39,7.51,7.88,80.97,17.56,1.15,22.63,14.92,81.05,0.00,5.13,2.82,110.42,56.52,67.54,33.23,34.48,92.95,16.66,1.97,6.88,60.34,0.00,6.39,9.00,4.64,4.43,0.00,0.00,0.00,67.50,38.51,20.62,0.00,98.16,0.00,0.00,5.25,0.00,75.00,39.63,45.87,36.90,23.50,23.43,23.42,0.00,86.00,0.00,94.85,18.33
8.00,66.82,27.65,67.13,643.66,209.39,7.51,7.88,76.35,17.56,1.15,22.63,14.92,61.71,0.00,5.13,2.82,110.42,56.52,61.92,33.23,34.02,92.95,16.66,1.97,6.88,60.34,0.00,6.39,9.00,35.71,4.43,8.26,0.00,0.00,0.00,20.62,20.62,0.00,66.49,0.00,141.14,4.45,0.00,75.00,35.61,45.30,36.90,0.00,29.00,28.99,0.00,77.67,0.00,93.81,18.33
9.00,65.98,27.31,67.13,643.66,209.39,7.51,7.88,79.86,17.56,1.15,22.63,14.92,77.24,0.00,5.13,2.82,110.42,56.52,66.20,33.23,34.48,92.95,16.66,1.97,6.88,60.34,0.00,6.39,9.00,47.06,4.43,10.89,0.00,0.00,45.32,60.69,20.62,0.00,0.00,0.00,66.49,3.90,0.00,75.00,30.38,43.34,36.90,0.00,24.79,24.78,0.00,86.00,0.00,93.82,18.33
10.00,65.98,27.31,67.13,643.66,209.39,7.51,7.88,81.18,17.56,1.15,22.63,14.92,75.83,0.00,5.13,2.82,110.42,56.52,67.80,33.23,34.48,92.95,16.66,1.97,6.88,60.34,0.00,6.39,9.00,46.67,4.43,10.80,0.00,0.00,20.62,52.77,53.24,0.00,0.00,0.00,66.49,4.12,0.00,75.00,32.27,44.00,36.90,0.00,26.51,26.50,0.00,86.00,0.00,93.81,18.33
