"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,49.01,29.95,67.13,643.66,209.39,4.46,4.68,88.41,18.26,0.63,18.87,14.92,77.78,5.13,2.82,117.23,71.22,72.90,30.81,34.02,80.82,0.00,1.97,6.88,64.06,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,67.88,42.38,146.13,156.77,0.00,0.00,0.00,0.00,0.00,38.08,30.75,0.00,0.00,0.00,0.00,26.80,20.62,0.00,101.60
2.00,64.61,29.33,67.13,624.64,203.21,4.46,4.68,80.17,18.26,0.63,18.87,14.92,73.71,5.13,2.82,117.23,69.43,62.87,30.81,18.56,80.82,0.00,1.97,6.88,64.06,0.00,6.39,9.00,74.89,4.43,17.32,0.00,0.00,0.00,0.00,67.88,58.30,121.90,129.38,0.00,0.00,0.00,0.00,38.95,33.83,30.75,0.00,0.00,0.00,0.00,26.80,20.62,0.00,97.81
3.00,66.69,27.60,67.13,620.11,201.73,4.46,4.68,77.42,18.26,0.63,18.87,14.92,70.79,5.13,2.82,117.23,68.63,59.52,30.81,34.02,80.82,0.00,1.97,6.88,64.06,0.00,6.39,9.00,73.08,4.43,16.90,0.00,0.00,0.00,0.00,42.38,0.00,121.65,129.07,0.00,0.00,0.00,0.00,37.89,40.17,30.75,0.00,0.00,0.00,0.00,26.80,20.62,0.00,97.04
4.00,65.98,27.31,67.13,609.87,198.40,4.46,4.68,72.90,18.26,0.63,18.87,14.92,67.73,5.13,2.82,117.23,67.81,54.03,30.81,34.02,80.82,0.00,1.97,6.88,64.06,0.00,6.39,9.00,60.01,4.43,13.88,0.00,0.00,0.00,0.00,42.38,0.00,117.83,124.91,0.00,0.00,0.00,0.00,40.64,35.62,30.75,0.00,0.00,0.00,0.00,26.80,20.62,0.00,95.12
5.00,65.98,27.31,67.13,604.56,196.67,4.46,4.68,72.10,18.26,0.63,18.87,14.92,63.86,5.13,2.82,117.23,67.20,53.06,30.81,12.00,80.82,0.00,1.97,6.88,64.06,0.00,6.39,9.00,51.81,4.43,11.98,0.00,0.00,0.00,0.00,20.62,0.00,116.19,123.17,0.00,0.00,0.00,0.00,33.94,37.52,30.75,0.00,0.00,0.00,0.00,26.80,62.77,0.00,94.43
6.00,65.98,27.31,67.13,616.36,200.51,4.46,4.68,74.69,18.26,0.63,18.87,14.92,69.08,5.13,2.82,117.23,67.54,56.21,30.81,12.00,80.82,0.00,1.97,6.88,64.06,0.00,6.39,9.00,60.68,4.43,14.03,0.00,0.00,0.00,0.00,0.00,0.00,122.65,130.17,0.00,0.00,0.00,0.00,39.26,41.81,30.75,0.00,0.00,0.00,0.00,25.00,20.62,0.00,96.27
7.00,65.98,27.31,67.13,599.90,195.16,4.46,4.68,66.92,18.26,0.63,18.87,14.92,65.21,5.13,2.82,117.23,67.62,46.75,30.81,28.65,80.82,0.00,1.97,6.88,64.06,0.00,6.39,9.00,44.50,4.43,10.29,0.00,0.00,0.00,0.00,20.62,0.00,118.08,125.16,0.00,0.00,0.00,0.00,40.65,35.62,30.75,0.00,0.00,0.00,0.00,26.80,48.21,0.00,95.31
8.00,65.98,27.31,67.13,603.54,196.34,4.46,4.68,67.11,18.26,0.63,18.87,14.92,69.64,5.13,2.82,117.23,67.20,46.99,30.81,34.02,80.82,0.00,1.97,6.88,64.06,0.00,6.39,9.00,45.95,4.43,10.63,0.00,0.00,0.00,0.00,42.38,0.00,123.04,130.66,0.00,0.00,0.00,0.00,36.80,39.46,30.75,0.00,0.00,0.00,0.00,26.80,20.62,0.00,96.57
9.00,65.98,27.31,67.13,640.48,208.36,4.46,4.68,64.67,18.26,0.63,18.87,14.92,74.58,5.13,2.82,117.23,67.55,44.01,30.81,34.02,80.82,0.00,1.97,6.88,64.06,0.00,6.39,9.00,37.82,4.43,8.75,0.00,0.00,0.00,0.00,67.88,42.38,184.17,0.00,0.00,0.00,0.00,0.00,36.80,39.46,30.75,0.00,0.00,0.00,0.00,26.80,20.62,0.00,99.04
10.00,67.23,27.82,67.13,631.18,205.33,4.46,4.68,78.51,18.26,0.63,18.87,14.92,81.84,5.13,2.82,117.23,68.61,60.86,30.81,0.00,80.82,0.00,1.97,6.88,64.06,0.00,6.39,9.00,70.23,4.43,16.24,0.00,0.00,0.00,0.00,42.38,0.00,136.56,145.83,0.00,0.00,0.00,0.00,38.72,40.70,30.75,0.00,0.00,0.00,0.00,26.80,20.62,0.00,101.60
