"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,72.37,29.81,66.81,594.78,192.56,9.09,8.17,102.47,19.10,1.97,24.04,47.56,7.23,3.88,106.35,39.54,80.90,4.15,82.00,16.09,6.88,57.83,0.00,6.39,9.00,73.37,3.90,18.28,145.08,0.00,0.00,66.77,0.00,67.00,95.40,0.00,66.84,2.25,0.00,0.00,46.24,46.20,34.05,12.13,0.00,12.12,20.73,20.73,0.00,109.69,19.88,10.17,15.10,21.27,0.00,0.00
2.00,73.25,29.81,66.81,594.78,192.56,9.09,8.17,102.47,19.10,1.97,24.04,47.56,7.23,3.88,106.35,46.75,80.90,10.35,82.00,16.09,6.88,57.83,0.00,6.39,9.00,79.46,3.90,19.68,0.00,0.00,61.21,64.70,65.47,45.75,66.84,0.00,129.98,3.88,0.00,0.00,47.93,49.94,34.05,16.44,16.43,16.43,0.00,28.83,46.16,105.10,30.40,10.17,15.10,21.27,0.00,0.00
3.00,73.01,29.81,66.81,594.78,192.56,9.09,8.17,102.47,19.10,1.97,24.04,47.56,7.23,3.88,106.35,45.82,80.90,7.11,82.00,16.09,6.88,57.83,0.00,6.39,9.00,77.42,3.90,19.21,0.00,0.00,59.40,65.08,65.86,37.30,93.12,0.00,81.14,3.25,0.00,0.00,50.89,43.64,34.05,13.20,13.19,13.19,0.00,20.73,23.38,90.10,29.26,10.17,15.10,0.00,21.27,0.00
4.00,73.25,29.81,66.81,594.78,192.56,9.09,8.17,102.47,19.10,1.97,24.04,47.56,7.23,3.88,106.35,47.92,80.90,10.42,82.00,16.09,6.88,57.83,0.00,6.39,9.00,78.62,3.90,19.48,0.00,0.00,56.22,64.58,65.35,43.21,111.69,0.00,76.01,3.34,0.00,0.00,46.23,49.55,34.05,20.52,20.47,0.00,0.00,20.95,50.77,68.82,39.57,10.17,15.10,10.64,10.62,0.00
5.00,72.69,29.81,66.81,594.78,192.56,9.09,8.17,102.47,19.10,1.97,24.04,47.56,7.23,3.88,106.35,47.33,80.90,8.00,82.00,16.09,6.88,57.83,0.00,6.39,9.00,74.77,3.90,18.60,0.00,0.00,58.83,64.31,65.08,29.16,165.42,0.00,0.00,3.15,0.00,0.00,50.46,42.79,34.05,19.05,19.01,0.00,0.00,20.73,73.93,31.38,40.43,10.17,15.10,21.27,0.00,0.00
6.00,73.68,29.81,66.81,594.78,192.56,9.09,8.17,102.47,19.10,1.97,24.04,75.47,7.23,3.88,106.35,52.20,80.90,7.66,82.00,16.09,6.88,57.83,0.00,6.39,9.00,79.46,3.90,19.68,0.00,0.00,65.44,45.60,46.12,65.65,174.88,0.00,0.00,2.65,0.00,66.74,52.81,42.93,34.05,0.00,30.41,0.00,0.00,20.73,98.58,36.88,62.51,10.17,15.10,0.00,21.27,0.00
7.00,73.96,29.81,66.81,594.78,192.56,9.09,8.17,102.47,19.10,1.97,24.04,72.81,7.23,3.88,106.35,54.19,80.90,8.34,82.00,16.09,6.88,57.83,0.00,6.39,9.00,77.54,3.90,19.24,0.00,0.00,67.18,33.15,67.55,33.19,183.28,0.00,0.00,1.89,0.00,62.10,54.67,41.80,34.05,0.00,18.72,0.00,0.00,20.73,0.00,63.66,62.48,10.17,15.10,10.64,10.62,0.00
8.00,63.89,29.81,66.81,552.74,178.95,9.09,8.17,102.47,19.10,1.97,24.04,121.80,7.23,3.88,106.35,63.73,80.90,0.00,82.00,16.09,6.88,57.83,0.00,6.39,9.00,67.66,3.90,16.96,0.00,0.00,52.37,65.43,66.20,26.94,159.55,0.00,0.00,1.35,0.00,64.70,0.00,66.15,34.05,0.00,10.36,0.00,0.00,20.73,0.00,46.89,84.77,10.17,15.10,10.64,10.62,0.00
9.00,56.47,29.81,66.81,565.52,183.08,9.09,8.17,102.47,19.10,1.97,24.04,116.34,7.23,3.88,106.35,65.47,80.90,0.00,82.00,16.09,6.88,57.83,16.00,6.39,9.00,79.46,3.90,19.68,0.00,0.00,29.52,64.65,65.42,30.56,166.23,0.00,0.00,2.60,67.36,45.00,0.00,52.17,34.05,0.00,29.54,0.00,20.73,20.73,0.00,0.00,83.76,10.17,15.10,21.27,0.00,0.00
10.00,75.81,29.81,66.81,551.26,178.47,9.09,8.17,102.47,19.10,1.97,24.04,111.32,7.23,3.88,106.35,63.00,80.90,0.00,82.00,16.09,6.88,57.83,36.00,6.39,9.00,79.46,3.90,19.68,0.00,0.00,43.19,42.68,43.09,43.09,160.23,0.00,0.00,2.65,0.00,74.24,59.49,44.52,34.05,0.00,30.41,0.00,0.00,33.83,55.33,52.29,81.37,10.17,15.10,0.00,21.27,0.00
