"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,12.48,20.68,3.06,14.00,1.45,8.80,3.00,4.70,3.00,0.40,3.30,19.00,7.93,15.72,5.00,0.00,10.00,23.57,11.49,0.00,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,13.11,10.04,16.60,2.38,27.00,5.00,13.11,120.35,17.86,27.02,0.60,4.00,4.50,4.50,1.20,24.00,7.00,5.50,18.93,2.00,10.80,8.03,7.40,1.20,11.38,14.18,18.00,0.00,0.00,0.56,1.23,14.44,12.54,1.00,0.96,87.76,34.16,10.63,0.10,1.20,65.15,215.03,6.00
2.00,13.06,20.72,5.95,14.00,1.45,8.80,3.00,4.70,3.00,0.40,3.30,19.00,11.02,16.20,5.00,0.00,10.00,23.38,12.45,0.00,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,13.31,10.93,19.21,2.38,27.00,5.00,13.11,121.47,17.86,29.19,0.60,4.00,4.50,4.50,1.20,24.00,7.00,5.50,18.93,2.00,10.80,8.03,7.40,1.20,12.18,14.62,18.00,0.00,0.00,0.76,1.23,16.01,12.20,1.01,1.14,88.90,39.58,12.48,0.20,1.20,68.34,232.94,6.00
3.00,13.76,20.93,9.16,14.00,1.45,8.80,3.00,4.70,3.00,0.40,3.30,19.00,13.24,16.33,5.00,0.00,10.00,22.97,14.91,0.00,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,13.38,12.33,24.37,2.38,27.00,5.00,13.11,121.44,17.86,29.55,0.60,4.00,4.50,4.50,1.20,24.00,7.00,5.50,18.93,2.00,10.80,8.03,7.40,1.20,12.79,14.93,18.00,0.00,0.00,0.94,1.23,18.81,16.10,1.30,1.39,89.08,44.03,13.39,0.20,1.20,68.52,236.57,6.00
4.00,14.28,20.67,12.50,14.00,1.45,8.80,3.00,4.70,3.00,0.40,3.30,19.00,14.57,16.27,5.00,0.00,10.00,22.48,17.87,0.00,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,13.37,13.59,34.30,2.38,27.00,5.00,13.11,121.16,17.86,29.60,0.60,4.00,4.50,4.50,1.20,24.00,7.00,5.50,18.93,2.00,10.80,8.03,7.40,1.20,13.35,15.20,18.00,0.00,0.00,1.06,1.23,22.43,20.23,1.69,1.66,89.08,47.72,13.99,0.30,1.20,68.67,228.11,6.00
5.00,14.64,20.29,15.56,14.00,1.45,8.80,3.00,4.70,3.00,0.40,3.30,19.00,15.34,16.15,5.00,0.00,10.00,21.87,24.92,0.00,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,13.36,14.51,43.79,2.38,27.00,5.00,13.11,120.97,17.86,29.67,0.60,4.00,4.50,4.50,1.20,24.00,7.00,5.50,18.93,2.00,10.80,8.03,7.40,1.20,13.86,15.56,18.00,0.00,0.00,1.15,1.23,28.51,30.08,2.12,1.89,89.14,55.18,19.12,0.30,1.20,68.88,223.59,6.00
6.00,14.75,20.22,17.19,14.00,1.45,8.80,3.00,4.70,3.00,0.40,3.30,19.00,15.34,16.02,5.00,0.00,10.00,21.22,33.33,0.00,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,13.49,15.23,47.55,2.38,27.00,5.00,13.11,121.29,17.86,30.24,0.60,4.00,4.50,4.50,1.20,22.00,7.00,5.50,18.93,2.00,10.80,8.03,7.40,1.20,14.36,15.96,18.00,0.00,0.00,1.18,1.23,33.81,34.85,2.57,2.10,89.54,60.30,25.76,0.30,1.20,68.89,224.19,6.00
7.00,14.66,20.13,17.48,14.00,1.45,8.80,3.00,4.70,3.00,0.40,3.30,19.00,15.08,15.92,5.00,0.00,10.00,20.92,40.36,0.00,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,13.77,15.40,49.34,2.38,27.00,5.00,13.11,122.02,17.86,31.33,0.60,4.00,4.50,4.50,1.20,23.00,7.00,5.50,18.93,2.00,10.80,8.03,7.40,1.20,14.52,16.32,18.00,0.00,0.00,1.17,1.23,36.73,44.37,3.15,2.54,90.11,63.42,31.04,0.40,1.20,69.10,226.95,6.00
8.00,14.71,19.50,17.80,14.00,1.45,8.80,3.00,4.70,3.00,0.40,3.30,19.00,15.10,15.95,5.00,0.00,10.00,20.75,46.94,0.00,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,13.96,15.49,50.76,2.38,27.00,5.00,13.11,123.05,17.86,31.20,0.60,4.00,4.50,4.50,1.20,25.40,7.00,5.50,18.93,2.00,10.80,8.03,7.40,1.20,14.56,16.66,18.00,0.00,0.00,1.19,1.23,39.89,52.05,3.79,3.04,90.69,64.61,35.86,0.40,1.20,69.17,231.21,6.00
9.00,14.60,19.07,16.81,14.00,1.45,8.80,3.00,4.70,3.00,0.40,3.30,19.00,15.25,15.97,5.00,0.00,10.00,21.78,51.40,0.00,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,14.11,15.36,51.16,2.38,27.00,5.00,13.11,123.96,17.86,31.71,0.60,4.00,4.50,4.50,1.20,41.20,7.00,5.50,18.93,2.00,10.80,8.03,7.40,1.20,14.81,16.71,18.00,0.00,0.00,1.18,1.23,43.75,54.24,4.27,3.34,91.14,66.04,45.39,0.40,1.20,69.21,229.50,6.00
10.00,14.26,18.95,13.91,14.00,1.45,8.80,3.00,4.70,3.00,0.40,3.30,19.00,15.48,15.99,5.00,0.00,10.00,23.21,55.15,3.20,9.50,15.53,2.10,18.45,14.56,3.50,5.50,2.80,14.19,15.21,51.47,2.38,27.00,5.00,13.11,124.76,17.86,32.66,0.60,4.00,4.50,4.50,1.20,54.20,7.00,5.50,18.93,2.00,10.80,8.03,7.40,1.20,15.12,16.65,18.00,0.00,0.00,1.17,1.23,46.41,52.41,4.69,3.57,91.38,67.43,56.49,0.40,1.16,69.19,222.39,6.00
