"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","WAYRASOLAR"
1.00,14.17,0.00,14.63,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,10.52,15.59,3.10,6.54,6.40,19.35,45.72,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.73,20.23,55.93,2.15,28.12,3.50,11.70,127.00,14.49,30.58,0.60,3.40,3.40,4.00,2.30,115.36,5.50,5.00,2.20,10.43,8.20,3.80,1.15,16.54,14.45,18.40,1.22,0.43,116.26,108.01,18.01,12.31,91.44,110.00,88.99,0.00,1.21,71.80,221.81,10.63,176.17,12.14,0.41,38.56,86.61,8.21
2.00,12.03,0.00,13.08,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,10.52,15.70,3.10,6.49,6.40,20.77,47.99,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.82,20.32,56.22,2.15,28.12,3.50,11.72,127.00,14.49,30.75,0.60,3.40,3.40,4.00,2.30,108.22,5.50,5.00,2.20,10.43,8.20,3.80,1.15,16.04,14.31,18.40,1.03,0.43,117.43,107.39,17.64,12.35,91.44,110.00,97.35,0.00,1.22,72.10,222.78,10.63,176.70,12.14,0.41,38.77,86.81,8.28
3.00,11.28,0.00,11.93,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,7.53,15.69,3.10,6.49,6.40,22.08,49.50,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.83,20.49,56.75,2.15,28.12,3.50,11.70,128.00,14.49,30.86,0.60,3.40,3.40,4.00,2.30,113.14,5.50,5.00,2.20,10.43,8.20,3.80,1.15,15.86,14.45,18.40,1.00,0.42,118.51,106.81,17.36,12.21,92.16,117.12,106.70,0.00,1.23,72.10,221.96,10.63,175.67,12.14,0.41,38.86,85.73,8.30
4.00,8.44,0.00,9.73,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,7.53,15.56,3.10,6.49,6.40,22.90,51.78,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.67,20.73,56.71,2.15,28.12,3.50,11.68,129.00,14.49,30.68,0.60,3.40,3.40,4.00,2.30,113.14,5.50,5.00,2.20,10.43,8.20,3.80,1.15,15.62,14.55,18.40,0.93,0.43,119.20,106.18,16.98,12.18,92.88,108.25,116.05,0.00,1.28,71.50,219.94,10.63,171.11,12.14,0.41,38.67,81.88,8.36
5.00,7.39,0.00,8.13,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,3.89,15.04,3.10,6.49,6.40,23.45,52.47,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,12.18,20.89,57.65,2.15,28.12,3.50,11.67,125.00,14.49,29.30,0.60,3.40,3.40,4.00,2.30,113.14,5.50,5.00,2.20,10.43,8.20,3.80,1.15,14.84,14.34,18.40,0.78,0.43,119.97,105.98,16.49,11.92,90.00,108.63,124.41,0.00,1.35,68.90,213.80,10.63,162.37,12.14,0.38,38.70,75.83,8.53
6.00,4.14,0.00,5.50,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,3.89,13.87,3.10,6.49,6.40,23.98,54.39,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,11.21,20.79,57.54,2.15,28.12,3.50,11.67,110.00,14.49,24.46,0.60,3.40,3.40,4.00,2.30,113.14,5.50,5.00,2.20,10.43,8.20,3.80,1.15,13.63,13.68,18.40,0.57,0.43,120.67,105.48,16.03,11.70,79.20,99.58,130.25,0.00,1.44,57.10,186.97,10.63,142.33,12.14,0.32,36.67,69.19,8.03
7.00,2.90,0.00,3.53,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,0.43,9.99,3.10,6.49,6.40,23.34,53.28,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,7.23,20.63,56.89,2.15,28.12,3.50,11.63,85.00,14.49,15.25,0.60,3.40,3.40,4.00,2.30,113.14,5.50,5.00,2.20,10.43,8.20,3.80,1.15,12.67,12.70,18.40,0.49,0.43,117.38,93.83,14.91,11.13,61.20,80.84,132.10,0.00,1.52,35.10,119.58,10.63,97.59,12.14,0.25,26.36,50.90,4.26
8.00,1.65,0.00,1.64,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,0.43,3.31,3.10,6.49,6.40,22.97,52.77,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,2.14,20.38,56.56,2.15,28.12,3.50,11.62,48.00,14.49,6.58,0.60,3.40,3.40,4.00,2.30,115.36,5.50,5.00,2.20,10.43,8.20,3.80,1.15,12.15,12.27,18.40,0.34,0.43,114.27,91.88,13.73,10.52,34.56,71.43,132.94,0.00,1.60,13.90,42.37,10.63,42.19,12.14,0.16,14.89,23.32,1.00
9.00,0.82,0.00,0.50,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,0.00,0.22,3.10,6.49,6.40,20.25,51.96,0.00,0.00,6.00,2.50,18.84,9.90,3.00,4.50,0.00,0.18,20.19,56.10,2.15,28.12,3.50,11.62,10.00,14.49,1.28,0.60,3.40,3.40,4.00,2.30,116.58,5.50,5.00,2.20,10.43,8.20,3.80,1.15,10.49,10.92,18.40,0.12,0.43,110.55,89.83,12.58,9.88,7.20,73.23,128.79,0.00,1.67,2.50,4.97,10.63,7.67,12.14,0.06,4.30,4.57,0.57
10.00,0.00,0.00,0.00,0.00,4.20,7.20,3.30,3.90,1.20,0.00,3.50,0.00,0.00,0.00,3.10,6.50,6.40,19.38,51.13,7.90,2.30,15.46,2.50,18.84,9.90,3.00,4.50,1.30,0.00,20.05,55.69,2.15,28.12,3.50,11.61,0.00,14.49,0.00,0.60,3.40,3.40,4.00,2.30,115.79,5.50,5.00,2.20,10.43,8.20,3.80,2.30,9.66,10.29,18.40,0.06,0.43,106.95,87.61,11.45,9.40,0.00,73.16,121.64,0.00,1.71,0.00,0.00,10.63,0.00,12.14,0.03,0.00,0.00,0.55
