"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,78.57,29.98,67.20,631.22,147.02,5.92,6.21,110.48,19.21,1.69,41.90,14.93,129.65,5.14,2.82,148.00,56.23,132.84,0.00,37.90,242.00,30.33,4.12,6.88,80.95,0.00,6.39,9.98,85.48,5.16,19.79,228.68,220.60,20.60,67.16,67.94,35.77,184.35,188.53,184.41,5.67,74.99,60.74,59.28,66.54,81.64,30.70,30.59,30.58,76.77,87.36,110.37,110.32,203.40,19.44,20.27
2.00,78.57,29.98,67.20,631.22,147.02,5.92,6.21,110.48,19.21,1.69,41.90,14.93,129.87,5.14,2.82,148.00,56.23,132.84,0.00,37.90,242.00,30.33,4.12,6.88,80.95,0.00,6.39,9.98,85.48,5.16,19.79,228.68,220.60,28.18,67.16,67.94,28.18,184.35,188.53,184.41,5.67,74.99,60.74,59.28,66.54,81.64,30.70,30.59,30.58,76.77,87.36,110.37,110.32,0.00,19.44,20.27
3.00,78.57,29.98,67.20,631.22,147.02,5.92,6.21,110.48,19.21,1.69,41.90,14.93,129.87,5.14,2.82,148.00,56.23,132.84,0.00,37.90,242.00,30.33,4.12,6.88,80.95,0.00,6.39,9.98,85.48,5.16,19.79,228.68,220.60,20.60,67.16,67.94,35.77,184.35,188.53,184.41,5.67,74.99,60.74,59.28,66.54,81.64,30.70,30.59,30.58,76.77,87.36,110.37,110.32,0.00,19.44,20.27
4.00,78.57,29.98,67.20,631.22,147.02,5.92,6.21,110.48,19.21,1.69,41.90,14.93,129.87,5.14,2.82,148.00,56.23,132.84,0.00,37.90,242.00,30.33,4.12,6.88,80.95,0.00,6.39,9.98,85.48,5.16,19.79,228.68,220.60,35.77,67.16,67.94,20.60,184.35,188.53,184.41,5.67,74.99,60.74,59.28,66.54,81.64,30.70,30.59,30.58,76.77,87.36,110.37,110.32,0.00,19.44,20.27
5.00,78.57,29.98,67.20,631.22,147.02,5.92,6.21,110.48,19.21,1.69,41.90,14.93,129.54,5.14,2.82,148.00,56.23,132.84,0.00,37.90,242.00,30.33,4.12,6.88,80.95,0.00,6.39,9.98,65.89,5.16,15.26,228.68,220.60,20.60,67.16,67.94,35.77,184.35,188.53,184.41,5.67,74.99,60.74,59.28,66.54,81.64,30.70,30.59,30.58,76.77,87.36,110.37,110.32,203.40,19.44,20.27
6.00,78.57,29.98,67.20,631.22,147.02,5.92,6.21,110.48,19.21,1.69,41.90,14.93,129.54,5.14,2.82,148.00,56.23,132.84,0.00,37.90,242.00,30.33,4.12,6.88,80.95,0.00,6.39,9.98,65.40,5.16,15.14,228.68,220.60,28.18,67.16,67.94,28.18,184.35,188.53,184.41,5.67,74.99,60.74,59.28,66.54,81.64,30.70,30.59,30.58,76.77,87.36,110.37,110.32,203.40,19.44,20.27
7.00,78.57,29.98,67.20,631.22,147.02,5.92,6.21,110.48,19.21,1.69,41.90,14.93,129.87,5.14,2.82,164.07,56.23,132.84,0.00,37.90,242.00,30.33,4.12,6.88,87.77,0.00,6.39,9.98,69.81,5.16,16.16,228.68,220.60,20.60,67.16,67.94,35.77,184.35,188.53,184.41,5.67,74.99,60.74,59.28,66.54,81.64,30.70,30.59,30.58,76.77,87.36,110.37,110.32,203.40,19.44,20.27
8.00,78.57,29.98,67.20,631.22,205.55,5.92,6.21,110.48,19.21,1.69,41.90,14.93,129.65,5.14,2.82,164.07,56.23,132.84,0.00,37.90,242.00,30.33,4.12,6.88,87.77,0.00,6.39,9.98,52.53,5.16,12.16,228.68,220.60,20.60,67.16,67.94,35.77,184.35,188.53,184.41,5.67,74.99,60.74,59.28,66.54,81.64,30.70,30.59,30.58,76.77,87.36,110.37,110.32,203.40,19.44,20.27
9.00,78.57,29.98,67.20,631.22,205.55,5.92,6.21,110.48,19.21,1.69,41.90,14.93,129.87,5.14,2.82,164.07,112.47,132.84,0.00,37.90,242.00,30.33,4.12,6.88,87.77,0.00,6.39,9.98,78.22,5.16,18.11,228.68,220.60,20.60,67.16,67.94,35.77,184.35,188.53,184.41,5.67,74.99,60.74,59.28,66.54,81.64,30.70,30.59,30.58,76.77,87.36,110.37,110.32,203.40,19.44,20.27
10.00,78.57,29.98,67.20,631.22,205.55,5.92,6.21,110.48,19.21,1.69,41.90,14.93,129.87,5.14,2.82,164.07,112.47,132.84,0.00,37.90,242.00,30.33,4.12,6.88,87.77,0.00,6.39,9.98,89.17,5.16,19.79,228.68,220.60,20.60,67.16,67.94,35.77,184.35,188.53,184.41,5.67,74.99,60.74,59.28,66.54,81.64,30.70,30.59,30.58,76.77,87.36,110.37,110.32,203.40,19.44,20.27
