"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.98,67.20,596.93,147.46,0.00,2.18,110.48,19.21,1.78,41.90,0.00,59.98,5.13,0.00,164.07,101.06,132.84,45.00,231.00,28.97,0.00,87.77,0.00,6.39,9.98,94.84,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,0.00,16.60,0.00,85.00,87.36,110.37,110.32,203.40,20.46,20.42,0.00,0.00,3.87
2.00,78.57,29.98,67.20,596.93,147.46,0.00,2.18,110.48,19.21,1.78,41.90,0.00,71.77,5.13,0.00,164.07,112.47,132.84,47.08,231.00,28.97,6.88,87.77,0.00,6.39,9.60,94.18,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,4.80,74.99,76.38,66.62,66.54,81.64,0.00,10.30,0.00,87.20,87.36,110.37,110.32,203.40,20.46,20.42,0.00,0.00,3.87
3.00,78.57,29.98,67.20,596.93,147.46,0.00,2.18,110.48,19.21,1.78,41.90,0.00,59.98,5.13,0.00,164.07,112.47,132.84,47.08,231.00,28.97,6.88,87.77,0.00,6.39,9.98,95.06,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,0.00,16.50,16.50,85.00,87.36,110.37,110.32,203.40,20.46,20.42,0.00,0.00,3.87
4.00,78.57,29.98,67.20,596.93,147.46,0.00,2.18,110.48,19.21,1.78,41.90,0.00,59.98,5.13,0.00,164.07,112.47,132.84,47.08,231.00,28.97,6.88,87.77,0.00,6.39,9.98,94.16,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,0.00,21.82,21.82,87.20,87.36,110.37,110.32,203.40,20.46,20.42,0.00,0.00,3.87
5.00,78.57,29.98,67.20,596.93,147.46,0.00,2.18,110.48,19.21,1.78,41.90,0.00,59.98,5.13,0.00,164.07,112.47,132.84,47.08,230.00,28.97,6.88,87.77,0.00,6.39,9.98,93.57,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,0.00,29.55,29.54,87.20,87.36,110.37,110.32,203.40,20.46,20.42,0.00,0.00,3.87
6.00,78.57,29.98,67.20,596.93,147.46,0.00,2.18,110.48,19.21,1.78,41.90,0.00,59.98,5.13,0.00,164.07,112.47,132.84,47.08,230.00,28.97,6.88,87.77,0.00,6.39,9.98,91.81,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,0.00,12.31,12.31,85.00,87.36,110.37,110.32,203.40,20.46,20.42,0.00,0.00,3.87
7.00,78.57,29.98,67.20,596.93,147.46,0.00,2.18,110.48,19.21,1.78,41.90,0.00,59.98,5.13,0.00,164.07,82.55,132.84,45.00,231.00,28.97,0.00,87.77,0.00,6.39,9.98,91.68,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,0.00,74.99,75.00,66.62,66.54,81.64,0.00,23.30,0.00,87.20,87.36,110.37,110.32,203.40,20.46,20.42,0.00,0.00,3.87
8.00,78.57,29.98,67.20,596.93,147.46,0.00,2.18,110.48,19.21,1.78,41.90,0.00,59.98,5.13,0.00,164.07,91.54,132.84,45.00,231.00,28.97,0.00,87.77,0.00,6.39,9.54,66.71,10.52,19.79,213.13,200.41,67.57,67.16,67.94,67.39,184.35,197.33,184.41,4.26,74.99,75.00,66.62,66.54,81.64,0.00,10.30,0.00,85.00,87.36,110.37,110.32,203.40,20.46,20.42,0.00,0.00,3.87
9.00,78.57,29.98,67.20,596.93,147.46,0.00,2.18,64.43,19.21,1.77,41.90,0.00,59.98,5.13,0.00,164.07,46.06,132.84,45.00,231.99,28.97,0.00,87.77,0.00,6.39,9.89,66.71,10.52,19.79,144.18,191.56,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.57,74.99,75.00,66.62,66.54,81.63,0.00,10.30,0.00,85.00,87.36,110.37,110.32,203.40,20.46,20.42,0.00,0.00,3.87
10.00,78.56,29.98,67.20,596.92,147.46,0.00,2.18,110.47,19.21,1.78,41.90,0.00,59.98,5.13,0.00,150.96,22.07,132.84,45.00,230.00,28.97,0.00,82.56,0.00,6.39,9.98,95.54,10.52,19.79,202.82,0.00,67.57,67.16,67.94,67.39,184.34,197.33,184.41,5.67,74.99,75.00,66.62,66.54,0.00,0.00,13.52,13.52,85.00,87.36,110.37,110.32,164.44,20.46,20.42,0.00,0.00,3.87
