"ETAPA \ GENERADOR","KALLPATG1GAS","KALLPATG2GAS","KALLPATG3GAS","KALLPACC1GAS","KALLPACC2GAS","KALLPACC3GAS","KALLPACC12GAS","KALLPACC23GAS","KALLPACC13GAS","KALLPACC123GAS","CHILCA1TG1GAS","CHILCA1TG2GAS","CHILCA1TG3GAS","CHILCA1CC1GAS","CHILCA1CC2GAS","CHILCA1CC3GAS","CHILCA1CC12GAS","CHILCA1CC23GAS","CHILCA1CC13GAS","CHILCA1CC123GAS","AGETG1GAS","AGETG2GAS","MAL2TGN4GAS","MAL3TG5D2","VENT3D2","VENT4D2","VENT3GAS","VENT4GAS","VENTCC3GAS","VENTCC4GAS","VENTCC34GAS","VENTCC3GASFD","VENTCC4GASFD","VENTCC34GASFD","RFILO2TG1D2","RFILO2TG2D2","RFILO2TG3D2","INDEPGAS","OLLEROSTG1GAS","LFLORESTG1GAS","SNTV1R500","SNTV2R500","SNTV3R500","SHCUMMINS","CHILSLZ12R500D2","MOLL123D2","FENIXGT12GAS","FENIXCCGT12GAS","FENIXGT11GAS","FENIXCCGT11GAS","FENIXCCGT11GT12GAS","RECKA TG1  D2","PTOBRVO TG3  D2","PTOBRVO TG1  D2","PTOBRVO TG4  D2","PTOBRVO TG2  D2","FENIXCCGT11GT12D2","CTNEPITG43D2","CTNEPITG42D2","CTNEPITG41D2","RF ETEN TG1  D2","RF ETEN TG2  D2","RF PTO MALDONADO  D2","RF PUCALLPA  D2","MALACAS1 TG 6  GAS","CHILCA2 CCOMB TG41  GAS","CHILCA2 TG41  GAS","CHILINA TG  D2","STA ROSA UTI 6  GAS","STA ROSA UTI 5  D2","STA ROSA WEST TG7  D2 CON H2O","STA ROSA UTI 6  D2","STA ROSA UTI 5  GAS","STA ROSA WEST TG7  GAS CON H2O","STAROSA TG8 GAS","MALACAS3 TG 5  GAS","OLLEROS CCOMB TG1  GAS","FENIX GT12  D2","FENIX GT11  D2","FENIX CCOMB GT12  D2","FENIX CCOMB GT11  D2","LFLORES CCOMB TG1  GAS","OQUENDO TG1  GAS","OQUENDO TV1","OQUENDO TG1  D2","OQUENDO CCOMB TG1  GAS","TUMBES MAK 1  D2","TUMBES MAK 2  D2","REFTALARA TV1TV2FXRFG"
1.00,185.69,179.24,186.24,274.87,290.66,296.22,569.52,614.18,579.23,896.27,173.53,170.56,191.22,254.92,250.64,284.40,514.04,539.64,549.59,803.38,89.51,89.86,91.59,184.87,142.44,137.28,150.65,153.39,214.06,216.47,449.32,226.44,228.52,476.17,167.61,166.56,168.59,23.06,197.52,214.14,18.14,19.19,24.43,1.06,10.28,24.46,178.84,285.39,177.09,284.80,571.96,179.37,181.33,180.55,181.03,180.52,545.23,205.99,206.12,206.49,217.12,7.93,17.42,44.05,49.63,110.50,74.22,12.24,53.71,44.81,115.84,46.79,47.91,118.15,191.20,103.45,297.30,184.04,182.50,274.20,271.90,321.80,30.00,3.21,22.20,33.00,8.83,8.52,100.00
2.00,185.69,179.24,186.24,274.87,290.66,296.22,569.52,614.18,579.23,896.27,173.53,170.56,191.22,254.92,250.64,284.40,514.04,539.64,549.59,803.38,89.51,89.86,91.59,184.87,142.44,137.28,150.65,153.39,214.06,216.47,449.32,226.44,228.52,476.17,167.61,166.56,168.59,23.06,197.52,214.14,18.14,19.19,24.43,1.06,10.28,24.46,178.84,285.39,177.09,284.80,571.96,179.37,181.33,180.55,181.03,180.52,545.23,205.99,206.12,206.49,217.12,7.93,17.42,44.05,49.63,110.50,74.22,12.24,53.71,44.81,115.84,46.79,47.91,118.15,191.20,103.45,297.30,184.04,182.50,274.20,271.90,321.80,30.00,3.21,22.20,33.00,8.83,8.52,100.00
3.00,185.69,179.24,186.24,274.87,290.66,296.22,569.52,614.18,579.23,896.27,173.53,170.56,191.22,254.92,250.64,284.40,514.04,539.64,549.59,803.38,89.51,89.86,91.59,184.87,142.44,137.28,150.65,153.39,214.06,216.47,449.32,226.44,228.52,476.17,167.61,166.56,168.59,23.06,197.52,214.14,18.14,19.19,24.43,1.06,10.28,24.46,178.84,285.39,177.09,284.80,571.96,179.37,181.33,180.55,181.03,180.52,545.23,205.99,206.12,206.49,217.12,7.93,17.42,44.05,49.63,110.50,74.22,12.24,53.71,44.81,115.84,46.79,47.91,118.15,191.20,103.45,297.30,184.04,182.50,274.20,271.90,321.80,30.00,3.21,22.20,33.00,8.83,8.52,100.00
4.00,185.69,179.24,186.24,274.87,290.66,296.22,569.52,614.18,579.23,896.27,173.53,170.56,191.22,254.92,250.64,284.40,514.04,539.64,549.59,803.38,89.51,89.86,91.59,184.87,142.44,137.28,150.65,153.39,214.06,216.47,449.32,226.44,228.52,476.17,167.61,166.56,168.59,23.06,197.52,214.14,18.14,19.19,24.43,1.06,10.28,24.46,178.84,285.39,177.09,284.80,571.96,179.37,181.33,180.55,181.03,180.52,545.23,205.99,206.12,206.49,217.12,7.93,17.42,44.05,49.63,110.50,74.22,12.24,53.71,44.81,115.84,46.79,47.91,118.15,191.20,103.45,297.30,184.04,182.50,274.20,271.90,321.80,30.00,3.21,22.20,33.00,8.83,8.52,100.00
5.00,185.69,179.24,186.24,274.87,290.66,296.22,569.52,614.18,579.23,896.27,173.53,170.56,191.22,254.92,250.64,284.40,514.04,539.64,549.59,803.38,89.51,89.86,91.59,184.87,142.44,137.28,150.65,153.39,214.06,216.47,449.32,226.44,228.52,476.17,167.61,166.56,168.59,23.06,197.52,214.14,18.14,19.19,24.43,1.06,10.28,24.46,178.84,285.39,177.09,284.80,571.96,179.37,181.33,180.55,181.03,180.52,545.23,205.99,206.12,206.49,217.12,7.93,17.42,44.05,49.63,110.50,74.22,12.24,53.71,44.81,115.84,46.79,47.91,118.15,191.20,103.45,297.30,184.04,182.50,274.20,271.90,321.80,30.00,3.21,22.20,33.00,8.83,8.52,100.00
6.00,185.69,179.24,186.24,274.87,290.66,296.22,569.52,614.18,579.23,896.27,173.53,170.56,191.22,254.92,250.64,284.40,514.04,539.64,549.59,803.38,89.51,89.86,91.59,184.87,142.44,137.28,150.65,153.39,214.06,216.47,449.32,226.44,228.52,476.17,167.61,166.56,168.59,23.06,197.52,214.14,18.14,19.19,24.43,1.06,10.28,24.46,178.84,285.39,177.09,284.80,571.96,179.37,181.33,180.55,181.03,180.52,545.23,205.99,206.12,206.49,217.12,7.93,17.42,44.05,49.63,110.50,74.22,12.24,53.71,44.81,115.84,46.79,47.91,118.15,191.20,103.45,297.30,184.04,182.50,274.20,271.90,321.80,30.00,3.21,22.20,33.00,8.83,8.52,100.00
7.00,185.69,179.24,186.24,274.87,290.66,296.22,569.52,614.18,579.23,896.27,173.53,170.56,191.22,254.92,250.64,284.40,514.04,539.64,549.59,803.38,89.51,89.86,91.59,184.87,142.44,137.28,150.65,153.39,214.06,216.47,449.32,226.44,228.52,476.17,167.61,166.56,168.59,23.06,197.52,214.14,18.14,19.19,24.43,1.06,10.28,24.46,178.84,285.39,177.09,284.80,571.96,179.37,181.33,180.55,181.03,180.52,545.23,205.99,206.12,206.49,217.12,7.93,17.42,44.05,49.63,110.50,74.22,12.24,53.71,44.81,115.84,46.79,47.91,118.15,191.20,103.45,297.30,184.04,182.50,274.20,271.90,321.80,30.00,3.21,22.20,33.00,8.83,8.52,100.00
8.00,185.69,179.24,186.24,274.87,290.66,296.22,569.52,614.18,579.23,896.27,173.53,170.56,191.22,254.92,250.64,284.40,514.04,539.64,549.59,803.38,89.51,89.86,91.59,184.87,142.44,137.28,150.65,153.39,214.06,216.47,449.32,226.44,228.52,476.17,167.61,166.56,168.59,23.06,197.52,214.14,18.14,19.19,24.43,1.06,10.28,24.46,178.84,285.39,177.09,284.80,571.96,179.37,181.33,180.55,181.03,180.52,545.23,205.99,206.12,206.49,217.12,7.93,17.42,44.05,49.63,110.50,74.22,12.24,53.71,44.81,115.84,46.79,47.91,118.15,191.20,103.45,297.30,184.04,182.50,274.20,271.90,321.80,30.00,3.21,22.20,33.00,8.83,8.52,100.00
9.00,185.69,179.24,186.24,274.87,290.66,296.22,569.52,614.18,579.23,896.27,173.53,170.56,191.22,254.92,250.64,284.40,514.04,539.64,549.59,803.38,89.51,89.86,91.59,184.87,142.44,137.28,150.65,153.39,214.06,216.47,449.32,226.44,228.52,476.17,167.61,166.56,168.59,23.06,197.52,214.14,18.14,19.19,24.43,1.06,10.28,24.46,178.84,285.39,177.09,284.80,571.96,179.37,181.33,180.55,181.03,180.52,545.23,205.99,206.12,206.49,217.12,7.93,17.42,44.05,49.63,110.50,74.22,12.24,53.71,44.81,115.84,46.79,47.91,118.15,191.20,103.45,297.30,184.04,182.50,274.20,271.90,321.80,30.00,3.21,22.20,33.00,8.83,8.52,100.00
10.00,185.69,179.24,186.24,274.87,290.66,296.22,569.52,614.18,579.23,896.27,173.53,170.56,191.22,254.92,250.64,284.40,514.04,539.64,549.59,803.38,89.51,89.86,91.59,184.87,142.44,137.28,150.65,153.39,214.06,216.47,449.32,226.44,228.52,476.17,167.61,166.56,168.59,23.06,197.52,214.14,18.14,19.19,24.43,1.06,10.28,24.46,178.84,285.39,177.09,284.80,571.96,179.37,181.33,180.55,181.03,180.52,545.23,205.99,206.12,206.49,217.12,7.93,17.42,44.05,49.63,110.50,74.22,12.24,53.71,44.81,115.84,46.79,47.91,118.15,191.20,103.45,297.30,184.04,182.50,274.20,271.90,321.80,30.00,3.21,22.20,33.00,8.83,8.52,100.00
