"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,1.65,0.63,1.42,12.60,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,2.02,0.00,0.08,3.47,2.38,2.81,0.93,0.77,5.19,0.27,0.00,0.00,1.85,1.54,0.00,0.00,0.00,0.12,0.00,4.27,4.27,0.00,0.00,1.44,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.24,1.13,1.34,0.00,0.00,0.00,1.85,0.00,2.34,1.70
2.00,1.65,0.63,1.42,12.60,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,1.85,0.00,0.08,3.47,2.38,2.81,0.93,0.77,5.19,0.27,0.00,0.00,1.85,1.31,0.00,0.00,0.00,0.12,0.00,4.26,4.25,0.00,0.00,1.44,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.18,1.09,1.34,0.00,0.00,0.00,1.85,0.00,2.34,1.81
3.00,1.63,0.63,1.42,12.60,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,1.75,0.00,0.08,3.47,2.38,2.81,0.93,0.77,5.19,0.27,0.00,0.00,1.85,1.12,0.00,0.00,0.00,0.12,0.00,4.23,4.22,0.00,0.00,1.38,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.22,1.12,1.34,0.00,0.00,0.00,1.85,0.00,2.34,2.06
4.00,1.63,0.63,1.42,12.60,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,1.68,0.00,0.08,3.47,2.38,2.81,0.93,0.77,5.19,0.27,0.00,0.00,1.85,1.09,0.00,0.00,0.00,0.12,0.00,4.22,4.21,0.00,0.00,1.29,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.19,1.08,1.34,0.00,0.00,0.00,1.85,0.00,2.34,2.18
5.00,1.62,0.63,1.42,12.60,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,1.67,0.00,0.08,3.47,2.38,2.81,0.93,0.77,5.19,0.27,0.00,0.00,1.85,0.93,0.00,0.00,0.00,0.12,0.00,4.19,4.19,0.00,0.00,1.09,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.12,1.14,1.34,0.00,0.00,0.00,1.85,0.00,2.34,1.94
6.00,1.62,0.63,1.42,12.60,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,1.72,0.00,0.08,3.47,2.38,2.81,0.93,0.77,5.19,0.27,0.00,0.00,1.85,0.85,0.00,0.00,0.00,0.12,0.00,4.19,4.18,0.00,0.00,0.97,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.12,1.14,1.34,0.00,0.00,0.00,1.85,0.00,2.34,1.84
7.00,1.63,0.63,1.42,12.60,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,1.72,0.00,0.08,3.47,2.38,2.81,0.93,0.77,5.19,0.27,0.00,0.00,1.85,0.79,0.00,0.00,0.00,0.12,0.00,4.19,4.19,0.00,0.00,1.08,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.15,1.07,1.34,0.00,0.00,0.00,1.85,0.00,2.34,1.82
8.00,1.64,0.63,1.42,12.60,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,1.88,0.00,0.08,3.47,2.38,2.81,0.93,0.77,5.19,0.27,0.00,0.00,1.85,0.88,0.00,0.00,0.00,0.12,0.00,4.19,4.19,0.00,0.00,1.15,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.17,1.08,1.34,0.00,0.00,0.00,1.85,0.00,2.34,2.18
9.00,1.65,0.63,1.42,12.60,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,1.94,0.00,0.08,3.47,2.38,2.81,0.93,0.77,5.19,0.27,0.00,0.00,1.85,1.13,0.00,0.00,0.00,0.12,0.00,4.26,4.25,0.00,0.00,1.24,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.18,1.09,1.34,0.00,0.00,0.00,1.85,0.00,2.34,2.14
10.00,1.65,0.63,1.42,12.60,4.01,0.00,0.00,2.34,0.41,0.00,0.64,0.21,1.92,0.00,0.08,3.47,2.38,2.81,0.93,0.77,5.19,0.27,0.00,0.00,1.85,1.22,0.00,0.00,0.00,0.12,0.00,4.25,4.25,0.00,0.00,1.02,0.00,3.90,4.18,3.90,0.00,1.60,1.54,1.08,1.20,1.34,0.00,0.00,0.00,1.85,0.00,2.34,0.00
