"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.000,0.000,1.611,4.081,0.000,4.684,0.000,0.000,11.285,3.597,0.000,0.296,0.000,0.000,9.826,0.017,85.139,0.000,1.778,12.293,0.000,95.793,0.310,0.000,0.373,2.701,0.000,0.010,0.000,0.000,0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2.000,0.000,1.611,4.081,0.000,4.684,0.000,0.000,11.260,3.597,0.000,0.296,0.000,0.000,9.826,0.017,85.139,0.000,1.753,12.293,0.000,58.409,0.310,0.000,0.361,2.701,0.000,0.010,0.000,0.000,0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.000,0.000,1.653,3.737,0.000,4.684,0.000,0.000,11.238,3.597,0.000,0.296,0.000,0.000,9.826,0.017,85.139,0.000,1.731,12.293,0.000,47.915,0.310,0.000,0.351,2.701,0.000,0.010,0.000,0.000,0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4.000,0.000,1.402,3.779,0.000,4.684,0.000,0.000,11.219,3.597,0.000,0.296,0.000,0.000,9.826,0.017,85.139,0.000,1.712,12.293,0.000,42.880,0.310,0.000,0.344,2.701,0.000,0.010,0.000,0.000,0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5.000,0.000,1.316,3.652,0.000,4.684,0.000,0.000,11.203,3.597,0.000,0.296,0.000,0.000,9.826,0.017,85.139,0.000,1.696,12.293,0.000,39.968,0.310,0.000,0.338,2.701,0.000,0.010,0.000,0.000,0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6.000,0.000,1.344,3.694,0.000,4.684,0.000,0.000,11.189,3.597,0.000,0.296,0.000,0.000,9.826,0.017,85.139,0.000,1.682,12.293,0.000,38.119,0.310,0.000,0.333,2.701,0.000,0.010,0.000,0.000,0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7.000,0.000,1.377,3.741,0.000,4.684,0.000,0.000,11.177,3.597,0.000,0.296,0.000,0.000,9.826,0.017,85.139,0.000,1.670,12.293,0.000,36.878,0.310,0.000,0.330,2.701,0.000,0.010,0.000,0.000,0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8.000,0.000,1.511,3.938,0.000,4.684,0.000,0.000,11.167,3.597,0.000,0.296,0.000,0.000,9.826,0.017,85.139,0.000,1.660,12.293,0.000,36.015,0.310,0.000,0.327,2.701,0.000,0.010,0.000,0.000,0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9.000,0.000,1.610,4.081,0.000,4.684,0.000,0.000,11.158,3.597,0.000,0.296,0.000,0.000,9.826,0.017,85.139,0.000,1.651,12.293,0.000,35.401,0.310,0.000,0.326,2.701,0.000,0.010,0.000,0.000,0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10.000,0.000,1.610,4.081,0.000,4.684,0.000,0.000,11.152,3.597,0.000,0.296,0.000,0.000,9.826,0.017,85.139,0.000,1.645,12.293,0.000,34.957,0.310,0.000,0.325,2.701,0.000,0.010,0.000,0.000,0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000
