"ETAPA \ EMBALSE","Emb0","SHEQUE","HUINCO RES","PRESA MALPASO","AGUADA BLANCA","CAMPANARIO","CINCEL","CIRATO","ARICOTA RES","PRESA GALLITO CIEGO","PRESA COMPEN GALLITO","SAN GABAN","TULUMAYO","SAN DIEGO","HUALLAMAYO","TABLACHACA","CHAGLLA EM","PICUNCHE","SHAPIRINGO","CERRO DEL AGUILA EM","PALLCA","EMB CHECRAS","RESER CAPILLUCAS","PULMON MATUCANA","TOMA HUAMPANI","RESERV RESTIT","TOMA SURCO"
27.000,0.000,10.863,9.839,60.623,2.738,10.656,9.826,5.000,0.000,0.000,7.545,19.471,45.024,104.065,30.699,101.047,134.445,15.954,10.088,237.818,2.689,16.804,39.867,12.383,21.910,37.161,12.500
28.000,0.000,10.853,9.836,60.623,2.738,10.674,9.826,5.000,0.000,0.000,7.545,19.471,45.024,104.081,30.718,101.047,135.993,16.099,9.934,237.818,2.689,16.804,39.867,12.394,21.908,37.149,12.500
29.000,0.000,11.089,10.023,60.623,2.738,10.697,9.826,5.000,0.000,0.000,7.545,19.471,87.866,104.102,30.740,101.047,136.500,16.252,11.177,237.818,2.689,16.804,39.867,12.500,22.034,37.136,12.500
30.000,0.000,12.133,10.500,60.623,17.138,10.726,9.826,11.185,0.000,0.000,7.545,19.471,87.866,104.132,30.764,101.047,145.319,16.414,15.287,237.818,14.190,16.804,39.867,15.514,24.081,37.122,12.500
31.000,0.000,11.702,10.500,60.623,7.335,10.763,9.826,6.858,0.000,0.000,7.545,19.471,87.866,104.173,30.791,101.047,145.319,16.587,15.287,237.818,2.689,16.804,39.867,15.514,24.485,37.106,12.500
32.000,0.000,11.514,10.500,60.623,8.362,10.813,9.826,6.858,0.000,0.000,7.545,19.471,87.866,104.227,30.821,101.047,145.319,16.772,15.287,237.818,2.689,16.804,39.867,15.514,24.485,37.090,12.500
33.000,0.000,11.166,10.500,60.623,4.023,10.886,9.826,6.858,0.000,0.000,7.545,19.471,88.341,104.300,30.855,101.047,145.319,16.971,15.287,237.818,2.689,16.804,39.867,15.514,24.486,37.072,12.500
34.000,0.000,10.613,10.500,60.623,9.046,11.007,9.826,6.858,0.000,0.000,7.545,19.471,88.341,104.397,30.893,101.047,141.814,17.188,13.110,237.818,2.689,16.804,39.867,15.514,24.489,37.053,12.500
35.000,0.000,12.235,10.500,60.623,10.283,11.260,9.826,6.858,0.000,0.000,7.545,19.471,88.341,104.526,30.936,101.047,138.537,17.425,11.301,237.818,2.689,16.804,39.867,15.153,24.226,37.033,12.500
36.000,0.000,10.028,10.500,60.623,18.405,12.533,15.118,6.858,0.000,0.000,7.545,19.471,88.341,104.698,30.984,101.047,142.135,17.688,5.990,237.818,2.689,16.804,39.867,14.235,23.572,37.010,12.500
37.000,0.000,11.376,10.500,60.623,25.656,14.192,19.061,6.931,0.000,0.000,7.545,19.471,88.341,104.929,31.040,101.047,145.319,17.982,15.287,237.818,7.560,16.804,39.867,15.514,24.484,36.986,12.500
38.000,0.000,12.383,10.500,60.623,25.656,15.726,19.684,16.069,0.000,0.000,7.545,19.471,88.341,105.239,31.104,101.047,145.319,18.314,15.287,237.818,13.472,16.804,39.867,15.514,24.484,36.960,12.500
39.000,0.000,15.310,10.500,60.623,25.656,17.208,20.118,21.251,0.000,0.000,7.545,19.471,88.341,105.658,31.178,101.047,145.319,18.696,15.287,237.818,14.190,16.804,39.867,15.514,24.483,36.932,12.500
40.000,0.000,12.725,10.500,60.623,25.656,18.595,20.595,19.359,0.000,0.000,7.545,19.471,88.341,106.225,31.265,101.047,145.319,19.142,15.287,237.818,14.190,16.804,39.867,15.514,24.483,36.900,12.500
41.000,0.000,13.227,10.500,60.623,25.656,19.842,21.142,15.527,0.000,0.000,7.545,19.471,88.341,107.002,31.370,101.047,145.319,19.674,15.287,237.818,11.508,16.804,39.867,15.514,24.484,36.866,12.500
42.000,0.000,13.201,10.500,60.623,25.656,20.936,21.740,14.681,0.000,0.000,7.545,19.471,88.341,108.079,31.498,101.047,145.319,20.324,15.287,237.818,10.255,16.804,39.867,15.514,24.484,36.827,12.500
43.000,0.000,15.310,10.500,60.623,25.656,21.900,22.358,5.000,0.000,0.000,7.545,19.471,88.341,109.596,31.660,101.047,145.319,21.145,15.287,237.818,15.985,16.804,39.867,15.514,24.483,36.782,12.500
44.000,0.000,15.310,10.500,60.623,25.656,22.790,22.961,5.000,0.000,0.000,7.545,19.471,88.341,111.788,31.871,101.047,145.319,22.223,15.287,237.818,15.985,16.804,39.867,15.514,24.483,36.728,12.500
45.000,0.000,12.967,10.500,60.623,25.656,23.703,23.501,4.200,0.000,0.000,7.545,19.471,88.341,115.072,32.162,101.047,145.319,23.726,15.287,237.818,10.620,16.804,39.867,15.514,24.484,36.659,12.500
46.000,0.000,10.500,10.500,60.623,23.912,24.859,23.855,4.200,0.000,0.000,7.545,19.471,88.341,120.284,32.601,101.047,145.319,26.014,15.287,237.818,2.689,16.804,39.867,15.514,24.484,18.312,12.500
47.000,0.000,6.618,10.500,60.623,12.603,26.947,23.870,4.200,0.000,0.000,7.545,19.471,88.341,129.408,33.373,101.047,145.319,30.072,12.793,237.818,2.689,16.804,39.867,15.514,24.488,41.258,12.500
48.000,0.000,12.224,8.341,60.623,7.743,33.163,24.299,4.200,0.000,0.000,7.545,19.471,88.341,118.710,35.329,101.047,143.301,40.288,10.500,237.818,2.689,16.804,39.867,15.514,22.954,40.504,12.500
