"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.000,23.000,20.751,18.919,93.707,89.024,3.908,0.908,28.452,10.703,2.256,14.072,9.826,17.158,0.000,0.794,54.680,19.471,28.959,23.807,60.623,70.318,14.770,0.110,10.238,51.979,9.699,3.680,0.000,0.000,10.382,0.000,64.180,64.112,0.000,0.000,6.695,0.000,77.445,82.900,77.473,0.000,45.024,43.317,6.826,6.229,21.691,0.000,0.000,0.000,16.804,0.000,19.741,14.637
2.000,23.000,20.751,18.919,93.707,89.024,3.908,0.908,28.452,10.703,2.256,14.072,9.826,15.727,0.000,0.794,54.680,19.471,28.959,23.807,60.623,70.318,14.770,0.110,10.238,51.979,8.266,3.680,0.000,0.000,10.382,0.000,63.980,63.913,0.000,0.000,6.695,0.000,77.445,82.900,77.473,0.000,45.024,43.317,6.508,5.992,21.691,0.000,0.000,0.000,16.804,0.000,19.741,15.619
3.000,22.656,20.751,18.919,93.707,89.024,3.908,0.908,28.452,10.703,2.256,14.072,9.826,14.921,0.000,0.794,54.680,19.471,28.959,23.807,60.623,70.318,14.770,0.110,10.238,51.979,7.081,3.680,0.000,0.000,10.382,0.000,63.472,63.407,0.000,0.000,6.441,0.000,77.445,82.900,77.473,0.000,45.024,43.317,6.739,6.169,21.691,0.000,0.000,0.000,16.804,0.000,19.741,17.745
4.000,22.698,20.751,18.919,93.707,89.024,3.908,0.908,28.452,10.703,2.256,14.072,9.826,14.255,0.000,0.794,54.680,19.471,28.959,23.807,60.623,70.318,14.770,0.110,10.238,51.979,6.903,3.680,0.000,0.000,10.382,0.000,63.324,63.260,0.000,0.000,5.991,0.000,77.445,82.900,77.473,0.000,45.024,43.317,6.569,5.931,21.691,0.000,0.000,0.000,16.804,0.000,19.741,18.786
5.000,22.571,20.751,18.919,93.707,89.024,3.908,0.908,28.452,10.703,2.256,14.072,9.826,14.185,0.000,0.794,54.680,19.471,28.959,23.807,60.623,70.318,14.770,0.110,10.238,51.979,5.847,3.680,0.000,0.000,10.382,0.000,62.966,62.904,0.000,0.000,5.093,0.000,77.445,82.900,77.473,0.000,45.024,43.317,6.149,6.250,21.691,0.000,0.000,0.000,16.804,0.000,19.741,16.695
6.000,22.612,20.751,18.919,93.707,89.024,3.908,0.908,28.452,10.703,2.256,14.072,9.826,14.679,0.000,0.794,54.680,19.471,28.959,23.807,60.623,70.318,14.770,0.110,10.238,51.979,5.338,3.680,0.000,0.000,10.382,0.000,62.886,62.824,0.000,0.000,4.494,0.000,77.445,82.900,77.473,0.000,45.024,43.317,6.166,6.264,21.691,0.000,0.000,0.000,16.804,0.000,19.741,15.888
7.000,22.660,20.751,18.919,93.707,89.024,3.908,0.908,28.452,10.703,2.256,14.072,9.826,14.624,0.000,0.794,54.680,19.471,28.959,23.807,60.623,70.318,14.770,0.110,10.238,51.979,4.978,3.680,0.000,0.000,10.382,0.000,62.963,62.901,0.000,0.000,5.050,0.000,77.445,82.900,77.473,0.000,45.024,43.317,6.331,5.870,21.691,0.000,0.000,0.000,16.804,0.000,19.741,15.695
8.000,22.856,20.751,18.919,93.707,89.024,3.908,0.908,28.452,10.703,2.256,14.072,9.826,16.031,0.000,0.794,54.680,19.471,28.959,23.807,60.623,70.318,14.770,0.110,10.238,51.979,5.577,3.680,0.000,0.000,10.382,0.000,62.988,62.926,0.000,0.000,5.373,0.000,77.445,82.900,77.473,0.000,45.024,43.317,6.458,5.957,21.691,0.000,0.000,0.000,16.804,0.000,19.741,18.808
9.000,23.000,20.751,18.919,93.707,89.024,3.908,0.908,28.452,10.703,2.256,14.072,9.826,16.472,0.000,0.794,54.680,19.471,28.959,23.807,60.623,70.318,14.770,0.110,10.238,51.979,7.120,3.680,0.000,0.000,10.382,0.000,63.981,63.915,0.000,0.000,5.788,0.000,77.445,82.900,77.473,0.000,45.024,43.317,6.508,5.992,21.691,0.000,0.000,0.000,16.804,0.000,19.741,18.436
10.000,23.000,20.751,18.919,93.707,89.024,3.908,0.908,28.452,10.703,2.256,14.072,9.826,16.338,0.000,0.794,54.680,19.471,28.959,23.807,60.623,70.318,14.770,0.110,10.238,51.979,7.673,3.680,0.000,0.000,10.382,0.000,63.888,63.822,0.000,0.000,4.743,0.000,77.445,82.900,77.473,0.000,45.024,43.317,5.941,6.627,21.691,0.000,0.000,0.000,16.804,0.000,19.741,0.000
