"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.83,0.00,14.00,4.20,7.10,11.84,19.22,2.80,0.00,3.50,18.22,0.00,0.00,17.56,11.12,4.80,15.00,34.00,8.10,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,0.00,15.53,47.20,3.42,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,50.76,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,0.68,1.66,18.00,1.00,1.64,0.00,1.24,84.32,74.65,6.83,5.93,0.00,61.40,54.96,0.00,2.00,0.00
2.00,0.00,23.60,0.00,14.00,4.20,7.10,11.84,19.22,2.80,0.00,3.50,18.22,0.00,0.00,17.56,11.12,4.80,13.46,17.96,8.00,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,0.00,17.07,50.80,3.42,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,41.13,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,1.68,1.68,18.00,1.00,1.64,0.00,1.24,84.32,74.65,6.83,5.93,0.00,66.92,44.10,0.00,2.00,0.00
3.00,0.00,23.68,0.00,14.00,4.20,7.10,11.84,19.22,2.80,0.00,3.50,18.22,0.00,0.00,17.56,11.12,4.80,14.04,16.81,1.70,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,0.00,16.82,49.23,3.42,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,39.30,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,1.63,1.68,18.00,1.00,1.64,0.00,1.24,82.42,74.27,6.07,4.79,0.00,66.19,43.06,0.00,2.00,0.00
4.00,0.00,23.75,0.00,14.00,4.20,7.10,11.84,19.22,2.80,0.00,3.50,18.22,0.00,0.00,17.56,11.12,4.80,14.62,16.18,0.00,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,0.00,16.50,48.69,3.42,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,41.57,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,1.50,1.59,18.00,1.00,1.64,0.00,1.24,82.42,74.27,6.07,4.79,0.00,65.92,47.30,0.00,2.00,0.00
5.00,0.00,23.87,0.00,14.00,4.20,7.10,11.84,19.22,2.80,0.00,3.50,18.22,0.00,0.00,17.56,11.12,4.80,15.06,15.65,0.00,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,0.00,16.23,48.53,3.42,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,43.56,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,1.45,1.61,18.00,1.00,1.64,0.00,1.24,55.28,50.03,3.94,2.95,0.00,65.30,51.48,0.00,2.00,0.00
6.00,0.00,23.79,0.00,14.00,4.20,7.10,11.84,19.22,2.80,0.00,3.50,18.22,0.00,0.00,17.56,11.12,4.80,15.11,15.39,0.00,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,0.00,16.13,49.52,3.42,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,44.69,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,1.64,2.02,18.00,1.00,1.64,0.00,1.24,55.28,50.03,3.94,2.95,0.00,63.62,55.48,0.00,2.00,0.00
7.00,0.00,23.61,0.00,14.00,4.20,7.10,11.84,19.22,2.80,0.00,3.50,18.22,0.00,0.00,17.56,11.12,4.80,15.32,15.07,0.00,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,0.00,16.00,50.05,3.42,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,45.39,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,1.72,2.24,18.00,1.00,1.64,0.00,1.24,37.59,34.19,2.76,2.24,0.00,62.00,57.38,0.00,2.00,0.00
8.00,0.00,23.76,0.00,14.00,4.20,7.10,11.84,19.22,2.80,0.00,3.50,18.22,0.00,0.00,17.56,11.12,4.80,16.06,14.56,0.00,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,0.00,15.78,49.18,3.42,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,44.81,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,1.52,1.91,18.00,1.00,1.64,0.00,1.24,37.59,34.19,2.76,2.24,0.00,60.55,52.97,0.00,2.00,0.00
9.00,0.00,23.84,0.00,14.00,4.20,7.10,11.84,19.22,2.80,0.00,3.50,18.22,0.00,0.00,17.56,11.12,4.80,16.69,14.00,0.00,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,0.00,15.53,48.06,3.42,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,43.72,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,1.27,1.55,18.00,1.00,1.64,0.00,1.24,29.76,27.44,2.08,1.64,0.00,59.36,49.11,0.00,2.00,0.00
10.00,0.00,23.79,0.00,14.00,4.20,7.10,11.84,19.22,2.80,0.00,3.50,18.22,0.00,0.00,17.56,11.12,4.80,17.01,13.25,0.00,3.00,0.00,5.00,19.32,19.32,19.51,19.51,1.45,0.00,15.18,46.18,3.42,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,41.12,12.88,19.51,19.51,8.40,10.70,6.72,17.56,1.20,0.90,1.10,18.00,1.00,1.64,0.00,1.24,29.76,27.44,2.08,1.64,0.00,58.91,46.91,0.00,2.00,0.00
