"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,0.00,22.19,0.00,14.00,4.20,4.50,4.50,18.83,1.50,0.40,3.50,0.00,0.00,0.00,11.65,0.00,7.00,17.00,46.00,0.00,6.50,15.53,2.50,18.45,17.48,9.00,12.62,1.40,0.00,30.49,89.55,2.95,27.20,19.42,19.13,0.00,17.96,0.00,0.60,9.00,10.00,9.90,2.40,116.00,11.94,15.53,19.42,6.00,10.70,7.85,14.56,2.40,8.00,11.10,18.90,0.00,0.00,0.00,1.00,121.21,96.00,12.64,11.53,0.00,127.03,135.00,0.00,2.00,0.00,0.00
2.00,0.00,23.24,0.00,14.00,4.20,4.50,4.50,18.83,1.50,0.40,3.50,0.00,0.00,0.00,11.65,0.00,7.00,17.16,29.34,0.00,6.50,15.53,2.50,18.45,17.48,9.00,12.62,1.40,0.00,30.41,89.28,2.95,27.20,19.42,19.13,0.00,17.96,0.00,0.60,9.00,10.00,9.90,2.40,113.00,11.94,15.53,19.42,6.00,10.70,7.85,14.56,2.40,10.26,14.03,18.90,0.00,0.00,0.00,1.00,90.65,87.22,11.79,9.04,0.00,133.05,134.00,0.00,2.00,0.00,0.00
3.00,0.00,23.17,0.00,14.00,4.20,4.50,4.50,18.83,1.50,0.40,3.50,0.00,0.00,0.00,11.65,0.00,7.00,17.23,27.50,0.00,6.50,15.53,2.50,18.45,17.48,9.00,12.62,1.40,0.00,30.37,89.16,2.95,27.20,19.42,19.13,0.00,17.96,0.00,0.60,9.00,10.00,9.90,2.40,111.00,11.94,15.53,19.42,6.00,10.70,7.85,14.56,2.40,10.47,13.93,18.90,0.00,0.00,0.00,1.00,90.04,86.06,11.81,8.72,0.00,132.88,133.00,0.00,2.00,0.00,0.00
4.00,0.00,23.18,0.00,14.00,4.20,4.50,4.50,18.83,1.50,0.40,3.50,0.00,0.00,0.00,11.65,0.00,7.00,16.73,27.17,0.00,6.50,15.53,2.50,18.45,17.48,9.00,12.62,1.40,0.00,30.39,89.19,2.95,27.20,19.42,19.13,0.00,17.96,0.00,0.60,9.00,10.00,9.90,2.40,112.00,11.94,15.53,19.42,6.00,10.70,7.85,14.56,2.40,10.42,14.14,18.90,0.00,0.00,0.00,1.00,89.25,86.03,11.68,8.60,0.00,132.61,133.00,0.00,2.00,0.00,0.00
5.00,0.00,23.22,0.00,14.00,4.20,4.50,4.50,18.83,1.50,0.40,3.50,0.00,0.00,0.00,11.65,0.00,7.00,16.38,26.74,0.00,6.50,15.53,2.50,18.45,17.48,9.00,12.62,1.40,0.00,30.39,89.15,2.95,27.30,19.42,19.13,0.00,17.96,0.00,0.60,9.00,10.00,9.90,2.40,112.00,11.94,15.53,19.42,6.00,10.70,7.85,14.56,2.40,10.31,14.27,18.90,0.00,0.00,0.00,1.00,88.44,85.93,11.58,8.54,0.00,132.42,133.00,0.00,2.00,0.00,0.00
6.00,0.00,23.26,0.00,14.00,4.20,4.50,4.50,18.83,1.50,0.40,3.50,0.00,0.00,0.00,11.65,0.00,7.00,16.46,26.01,0.00,6.50,15.53,2.50,18.45,17.48,9.00,12.62,1.40,0.00,30.36,89.06,2.95,27.30,19.42,19.13,0.00,17.96,0.00,0.60,9.00,10.00,9.90,2.40,112.00,11.94,15.53,19.42,6.00,10.70,7.85,14.56,2.40,10.05,14.16,18.90,0.00,0.00,0.00,1.00,87.53,85.64,11.57,8.63,0.00,132.42,134.00,0.00,2.00,0.00,0.00
7.00,0.00,23.15,0.00,14.00,4.20,4.50,4.50,18.83,1.50,0.40,3.50,0.00,0.00,0.00,11.65,0.00,7.00,16.69,25.17,0.00,6.50,15.53,2.50,18.45,17.48,9.00,12.62,1.40,0.00,30.34,88.95,2.95,27.30,19.42,19.13,0.00,17.96,0.00,0.60,9.00,10.00,9.90,2.40,112.00,11.94,15.53,19.42,6.00,10.70,7.85,14.56,2.40,9.97,14.14,18.90,0.00,0.00,0.00,1.00,86.32,85.26,11.54,8.70,0.00,132.46,133.00,0.00,2.00,0.00,0.00
8.00,0.00,23.00,0.00,14.00,4.20,4.50,4.50,18.83,1.50,0.40,3.50,0.00,0.00,0.00,11.65,0.00,7.00,17.35,23.99,0.00,6.50,15.53,2.50,18.45,17.48,9.00,12.62,1.40,0.00,30.33,88.84,2.95,27.30,19.42,19.13,0.00,17.96,0.00,0.60,9.00,10.00,9.90,2.40,110.00,11.94,15.53,19.42,6.00,10.70,7.85,14.56,2.40,10.46,14.34,18.90,0.00,0.00,0.00,1.00,84.15,84.60,11.48,8.68,0.00,132.57,132.00,0.00,2.00,0.00,0.00
9.00,0.00,23.06,0.00,14.00,4.20,4.50,4.50,18.83,1.50,0.40,3.50,0.00,0.00,0.00,11.65,0.00,7.00,18.03,22.51,0.00,6.50,15.53,2.50,18.45,17.48,9.00,12.62,1.40,0.00,30.30,88.68,2.95,27.30,19.42,19.13,0.00,17.96,0.00,0.60,9.00,10.00,9.90,2.40,109.00,11.94,15.53,19.42,6.00,10.70,7.85,14.56,2.40,10.80,14.48,18.90,0.00,0.00,0.00,1.00,82.41,83.95,11.44,8.69,0.00,132.53,129.00,0.00,2.00,0.00,0.00
10.00,0.00,23.03,0.00,14.00,4.20,4.50,4.50,18.83,1.50,0.40,3.50,0.00,0.00,0.00,11.65,0.00,7.00,18.79,20.15,0.00,6.50,15.53,2.50,18.45,17.48,9.00,12.62,1.40,0.00,30.26,88.47,2.95,27.30,19.42,19.13,0.00,17.96,0.00,0.60,9.00,10.00,9.90,2.40,107.00,11.94,15.53,19.42,6.00,10.70,7.85,14.56,2.40,10.75,14.41,18.90,0.00,0.00,0.00,1.00,81.96,83.33,11.44,8.77,0.00,132.00,126.00,0.00,2.00,0.00,0.00
